"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"58","GTD","Christina Nielsen","7","2:00.378","15:51.656","Finish","Track","5.715","5.611","24.536","15.056","26.437","27.648","0.544","10.626","1.468","2.737","155.832","117.662"
"64","GTD","Frank Montecalvo","7","2:29.413","16:05.293","Finish","Pit","5.740","6.850","28.300","16.393","30.918","33.545","0.606","12.685","4.767","9.609","139.889","36.234"
"36","GTD","Marc Miller","7","2:13.741","16:25.557","Finish","Pit","5.755","5.759","24.589","15.078","27.048","28.309","0.548","12.540","4.441","9.674","154.695","38.894"
"71","GTD","Kenton Koch","7","2:13.081","16:36.016","Finish","Pit","5.791","5.620","25.352","15.464","27.228","27.911","0.552","11.590","3.937","9.636","153.574","43.873"
"86","GTD","Katherine Legge","8","2:15.710","16:49.140","Finish","Pit","5.700","5.653","24.778","14.982","26.893","29.802","0.552","12.872","4.860","9.618","153.574","35.541"
"33","GTD","Ben Keating","8","2:16.390","16:55.413","Finish","Pit","5.722","5.702","24.697","14.971","26.717","27.964","0.565","14.373","5.646","10.033","150.040","30.593"
"4","GTLM","Tommy Milner","1","27:27.634","27:27.634","Green","Track","0.000","10.195","27.170","15.955","27.541","27.657","0.541","10.597","1.434","2.694","156.696","120.451"
"62","GTLM","James Calado","1","28:07.228","28:07.228","Green","Track","0.000","11.823","28.769","16.332","28.309","29.153","0.541","11.700","1.558","2.822","156.696","110.865"
"911","GTLM","Nick Tandy","1","28:17.530","28:17.530","Green","Track","0.000","9.427","25.933","15.701","27.198","27.282","0.538","10.309","1.407","2.649","157.570","122.763"
"3","GTLM","Antonio Garcia","1","28:29.771","28:29.771","Green","Track","0.000","11.386","26.645","15.983","27.795","27.685","0.538","10.622","1.433","2.689","157.570","120.535"
"24","GTLM","Jesse Krohn","1","29:05.114","29:05.114","Green","Track","24.592","12.633","28.140","15.609","27.459","27.533","0.523","10.718","1.404","2.632","162.089","123.025"
"25","GTLM","Connor De Phillippi","1","29:16.351","29:16.351","Green","Track","25.985","11.264","26.940","15.790","26.773","27.229","0.536","10.412","1.411","2.632","158.158","122.415"
"4","GTLM","Tommy Milner","2","1:57.391","29:25.025","Green","Track","5.676","5.376","23.904","14.785","25.848","26.911","0.533","10.255","1.427","2.676","159.048","121.042"
"912","GTLM","Laurens Vanthoor","1","29:44.817","29:44.817","Green","Track","0.000","10.088","25.846","15.715","26.558","27.073","0.530","10.335","1.403","2.650","159.949","123.113"
"62","GTLM","James Calado","2","2:03.199","30:10.427","Green","Track","5.887","5.802","25.778","15.638","26.709","27.728","0.649","10.963","1.402","2.643","130.621","123.201"
"911","GTLM","Nick Tandy","2","1:56.626","30:14.156","Green","Track","5.541","5.235","23.779","14.708","25.601","26.789","0.532","10.338","1.430","2.673","159.347","120.788"
