"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"18","MPC","Wyatt Schwab","4","2:30.858","9:42.777","Red","Pit","6.209","5.639","26.337","16.084","27.430","28.820","0.606","15.566","7.437","16.730","139.889","23.225"
"19","LMP3","Brad Baker (M)","4","2:28.081","9:44.196","Red","Pit","5.960","5.740","25.702","17.659","28.584","28.501","0.562","16.265","4.790","14.318","150.841","36.060"
"36","MPC","Paul LaHaye","4","2:30.344","9:54.648","Red","Pit","6.520","6.134","26.778","16.027","28.217","31.224","0.793","19.236","5.129","10.286","106.901","33.677"
"24","MPC","Tim George","4","2:32.641","9:59.809","Red","Pit","6.452","5.633","26.738","16.531","28.341","29.902","0.712","18.966","6.851","12.515","119.063","25.212"
"23","LMP3","Mike Skeen","4","2:27.110","10:06.949","Red","Pit","5.882","5.918","25.455","15.273","27.010","31.176","0.805","17.882","5.209","12.500","105.308","33.159"
"77","MPC","Howard Jacobs","4","2:40.182","10:20.182","Red","Pit","6.820","6.477","27.167","16.329","28.608","30.301","0.726","18.966","6.997","17.791","116.767","24.686"
"4","LMP3","Dean Baker (M)","4","2:39.443","10:23.105","Red","Pit","5.838","5.735","25.799","15.895","28.843","31.872","0.920","20.825","5.919","17.797","92.144","29.182"
"22","MPC","Stephen Dawes","4","2:40.341","10:25.279","Red","Pit","6.321","5.805","25.921","15.778","27.943","32.262","0.853","20.500","6.164","18.794","99.382","28.022"
"7","LMP3","Leo Lamelas","5","2:29.116","10:52.261","Red","Pit","5.780","5.793","25.152","16.781","32.949","31.881","0.710","15.548","4.690","9.832","119.398","36.829"
"55","LMP3","Gerry Kraut (M)","5","2:26.352","10:57.341","Red","Pit","5.933","5.715","24.929","15.279","28.025","32.545","0.728","15.414","5.458","12.326","116.446","31.647"
"25","LMP3","Joel Janco (M)","5","2:31.993","11:16.432","Red","Pit","5.897","5.807","25.726","17.362","30.311","32.894","0.915","18.674","3.516","10.891","92.648","49.126"
"42","LMP3","Jim Garrett (M)","5","2:28.204","11:19.146","Red","Pit","6.006","6.394","26.361","16.142","28.982","29.958","0.754","17.684","4.591","11.332","112.431","37.623"
"17","LMP3","Matt Dicken","5","2:31.204","11:25.473","Red","Pit","5.949","6.533","27.737","17.081","30.684","29.977","0.590","16.532","5.328","10.793","143.683","32.419"
