"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"7","GT3P","Maxwell Root","6","2:06.934","12:47.513","Green","Track","5.815","6.211","25.966","15.602","27.995","28.875","0.533","11.673","1.501","2.763","159.048","115.075"
"96","GT3CP","Remo Ruscitti","6","2:06.611","12:47.879","Green","Track","5.807","6.196","25.614","15.669","28.166","28.795","0.529","11.563","1.505","2.767","160.251","114.769"
"35","GT3CP","Nelson Mason","6","2:06.899","12:49.267","Green","Track","5.822","6.261","25.795","15.716","27.935","28.851","0.529","11.630","1.550","2.810","160.251","111.437"
"91","GT3P","Anthony Imperato","6","2:08.682","12:50.723","Green","Track","5.835","6.229","26.059","16.198","28.016","29.622","0.539","11.864","1.526","2.794","157.278","113.190"
"19","GT3P","Will Hardeman","6","2:07.499","12:51.859","Green","Track","5.796","6.314","25.763","16.050","28.189","28.821","0.531","11.784","1.498","2.753","159.647","115.305"
"8","GT3CP","Stefan Rzadzinski","6","2:08.855","12:52.741","Green","Track","5.863","6.366","25.974","16.502","28.555","28.950","0.535","11.815","1.517","2.778","158.454","113.861"
"16","GT3CP","Jeff Kingsley","6","2:08.270","12:52.999","Green","Track","5.812","6.316","25.744","16.203","28.515","29.029","0.530","11.847","1.511","2.763","159.949","114.313"
"36","GT3P","Michael Levitas","6","2:07.941","12:55.035","Green","Track","5.894","6.387","25.681","15.700","28.390","28.998","0.539","12.069","1.509","2.774","157.278","114.465"
"88","GT3CP","Marco Cirone","6","2:07.106","13:01.064","Green","Track","5.875","6.288","25.813","15.897","27.826","28.801","0.538","11.733","1.529","2.806","157.570","112.967"
"25","GT3G","Victor Gomez Donato","6","2:08.856","13:05.243","Green","Track","6.051","6.341","25.960","16.108","28.269","29.073","0.552","12.079","1.553","2.870","153.574","111.222"
"43","GT3P","Mark Kvamme","6","2:09.262","13:06.080","Green","Track","5.871","6.380","25.865","16.090","28.776","28.956","0.534","12.338","1.584","2.868","158.750","109.045"
"12","GT3P","Geoffrey Boss","6","2:09.320","13:06.579","Green","Track","5.977","6.434","25.896","16.330","28.644","29.094","0.545","12.084","1.521","2.795","155.546","113.562"
"77","GT3CP","Patrick Dussault","6","2:10.118","13:08.590","Green","Track","5.927","6.463","26.148","16.247","28.951","29.391","0.535","12.114","1.538","2.804","158.454","112.306"
"34","GT3P","Shaun McKaigue","6","2:10.910","13:09.061","Green","Track","5.919","6.326","26.497","16.205","28.526","30.470","0.537","12.115","1.523","2.792","157.864","113.413"
"56","GT3P","David Baker","6","2:09.576","13:09.861","Green","Track","5.958","6.441","25.978","15.929","28.573","29.489","0.531","12.271","1.567","2.839","159.647","110.228"
"20","GT3P","Fred Poordad","6","2:09.381","13:10.073","Green","Track","5.897","6.527","26.233","15.802","28.556","29.384","0.556","12.126","1.519","2.781","152.469","113.711"
"99","GT3P","Alan Metni","6","2:20.868","13:10.303","Green","Track","5.853","6.399","25.859","15.818","28.450","29.082","0.541","22.832","2.517","3.517","156.696","68.624"
"5","GT3G","Rob Ferriol","6","2:10.037","13:13.856","Green","Track","6.063","6.462","26.110","15.990","28.572","29.703","0.553","12.130","1.573","2.881","153.296","109.808"
"61","GT3P","Scott Welham","6","2:10.478","13:16.545","Green","Track","5.944","6.529","26.254","15.982","28.663","29.509","0.538","12.636","1.574","2.849","157.570","109.738"
"52","GT3G","Kurt Fazekas","6","2:10.087","13:20.096","Green","Track","6.029","6.338","26.476","16.045","28.657","29.539","0.550","12.021","1.566","2.866","154.132","110.298"
"44","GT3G","Greg Palmer","6","2:12.033","13:23.569","Green","Track","6.181","6.481","26.711","16.309","28.870","29.733","0.563","12.677","1.599","2.909","150.573","108.022"
"73","GT3G","Wayne Ducote","6","2:11.201","13:25.587","Green","Track","6.043","6.377","26.575","16.301","28.848","29.712","0.554","12.301","1.584","2.906","153.019","109.045"
"10","GT3G","Frank Raso","6","2:11.908","13:26.952","Green","Track","6.114","6.310","27.018","16.317","29.096","29.837","0.555","12.157","1.591","2.913","152.744","108.565"
"85","GT3G","Brent Asplundh","6","2:12.839","13:37.105","Green","Track","6.169","6.580","26.628","16.279","29.370","30.262","0.552","12.530","1.582","2.887","153.574","109.183"
"42","GT3G","Bill Smith","6","2:11.881","14:04.010","Green","Track","6.180","6.528","26.527","16.468","28.904","29.723","0.556","12.475","1.601","2.919","152.469","107.887"
"24","GT3P","Adan Ramos","6","2:22.728","14:23.777","Green","Track","6.396","7.579","29.051","17.218","31.986","31.963","0.560","13.394","1.647","2.934","151.380","104.874"
"78","GT3CP","Roman De Angelis","7","2:06.525","14:46.015","Green","Track","5.809","6.188","25.459","15.969","28.122","28.574","0.536","11.612","1.495","2.761","158.158","115.537"
"1","GT3P","Roman De Angelis","7","2:06.523","14:46.015","Green","Track","5.808","6.187","25.459","15.969","28.121","28.575","0.536","11.612","1.496","2.760","158.158","115.459"
"3","GT3P","Trenton Estep","7","2:06.393","14:46.368","Green","Track","5.788","6.206","25.352","15.688","28.303","28.680","0.531","11.594","1.497","2.754","159.647","115.382"
"98","GT3CP","Zacharie Robichon","7","2:07.481","14:52.871","Green","Track","5.798","6.230","25.662","15.700","28.122","29.249","0.541","11.882","1.514","2.783","156.696","114.087"
"71","GT3P","David Kolkmann","7","2:08.098","14:53.203","Green","Track","5.779","6.336","25.627","15.732","28.117","29.762","0.537","11.972","1.492","2.744","157.864","115.769"
"7","GT3P","Maxwell Root","7","2:06.580","14:54.093","Green","Track","5.760","6.152","25.634","15.512","28.146","28.799","0.534","11.756","1.512","2.775","158.750","114.238"
"96","GT3CP","Remo Ruscitti","7","2:06.854","14:54.733","Green","Track","5.821","6.182","25.726","15.702","28.055","29.037","0.533","11.544","1.497","2.757","159.048","115.382"
"35","GT3CP","Nelson Mason","7","2:07.638","14:56.905","Green","Track","5.830","6.281","25.762","15.838","28.441","28.813","0.528","11.858","1.516","2.771","160.554","113.936"
"91","GT3P","Anthony Imperato","7","2:06.922","14:57.645","Green","Track","5.836","6.137","25.598","15.844","28.134","28.817","0.532","11.730","1.517","2.777","159.347","113.861"
"19","GT3P","Will Hardeman","7","2:06.916","14:58.775","Green","Track","5.804","6.202","25.388","15.644","28.112","29.265","0.530","11.737","1.491","2.743","159.949","115.847"
"8","GT3CP","Stefan Rzadzinski","7","2:07.410","15:00.151","Green","Track","5.890","6.260","25.622","15.729","28.257","28.985","0.540","11.832","1.517","2.778","156.987","113.861"
"16","GT3CP","Jeff Kingsley","7","2:07.622","15:00.621","Green","Track","5.870","6.326","26.152","15.747","28.110","28.934","0.529","11.677","1.512","2.765","160.251","114.238"
"36","GT3P","Michael Levitas","7","2:08.522","15:03.557","Green","Track","5.893","6.385","26.104","15.782","28.381","29.089","0.537","12.080","1.503","2.768","157.864","114.922"
"88","GT3CP","Marco Cirone","7","2:07.175","15:08.239","Green","Track","5.981","6.353","25.696","15.554","28.223","28.745","0.540","11.773","1.519","2.791","156.987","113.711"
"25","GT3G","Victor Gomez Donato","7","2:08.666","15:13.909","Green","Track","6.039","6.357","25.996","15.871","28.488","29.101","0.554","11.866","1.539","2.855","153.019","112.233"
"43","GT3P","Mark Kvamme","7","2:09.401","15:15.481","Green","Track","5.962","6.375","25.799","16.094","28.673","29.345","0.537","12.246","1.546","2.824","157.864","111.725"
"12","GT3P","Geoffrey Boss","7","2:09.212","15:15.791","Green","Track","5.945","6.386","25.952","16.099","28.650","29.307","0.547","12.026","1.518","2.782","154.978","113.786"
"77","GT3CP","Patrick Dussault","7","2:10.744","15:19.334","Green","Track","5.889","6.434","26.431","16.042","29.293","29.798","0.536","11.987","1.533","2.801","158.158","112.673"
"56","GT3P","David Baker","7","2:10.135","15:19.996","Green","Track","5.936","6.458","26.174","15.952","28.871","29.658","0.531","12.237","1.521","2.797","159.647","113.562"
"34","GT3P","Shaun McKaigue","7","2:11.253","15:20.314","Green","Track","5.882","6.426","26.578","16.106","28.598","30.172","0.556","12.632","1.515","2.788","152.469","114.011"
"20","GT3P","Fred Poordad","7","2:10.546","15:20.619","Green","Track","5.806","6.807","26.274","15.867","28.979","29.439","0.567","12.472","1.529","2.806","149.511","112.967"
"99","GT3P","Alan Metni","7","2:11.071","15:21.374","Green","Track","6.384","6.501","26.368","15.916","28.889","30.252","0.546","11.928","1.511","2.776","155.261","114.313"
"5","GT3G","Rob Ferriol","7","2:09.962","15:23.818","Green","Track","6.072","6.603","26.427","16.007","28.577","29.430","0.554","11.859","1.557","2.876","153.019","110.936"
"61","GT3P","Scott Welham","7","2:11.190","15:27.735","Green","Track","5.946","6.566","26.368","16.178","29.221","29.590","0.538","12.388","1.560","2.835","157.570","110.723"
"52","GT3G","Kurt Fazekas","7","2:09.818","15:29.914","Green","Track","6.026","6.340","26.442","16.009","28.628","29.518","0.549","11.955","1.527","2.824","154.413","113.115"
"44","GT3G","Greg Palmer","7","2:11.068","15:34.637","Green","Track","6.151","6.399","26.658","16.149","29.140","29.684","0.553","11.910","1.558","2.866","153.296","110.865"
"73","GT3G","Wayne Ducote","7","2:10.913","15:36.500","Green","Track","6.204","6.478","26.417","16.431","29.032","29.524","0.554","11.873","1.544","2.856","153.019","111.870"
"10","GT3G","Frank Raso","7","2:11.361","15:38.313","Green","Track","6.140","6.265","26.538","16.334","29.016","29.929","0.557","12.104","1.580","2.898","152.195","109.321"
"85","GT3G","Brent Asplundh","7","2:13.101","15:50.206","Green","Track","6.160","6.689","26.614","16.282","29.173","30.266","0.556","12.846","1.606","2.909","152.469","107.551"
"42","GT3G","Bill Smith","7","2:11.510","16:15.520","Green","Track","6.128","6.453","26.564","16.174","28.800","29.845","0.556","12.469","1.602","2.919","152.469","107.820"
"24","GT3P","Adan Ramos","7","2:24.245","16:48.022","Green","Track","6.512","7.907","29.422","17.789","31.893","32.191","0.568","13.385","1.641","2.937","149.248","105.257"
"78","GT3CP","Roman De Angelis","8","2:06.555","16:52.570","Green","Track","5.822","6.185","25.564","15.750","27.888","29.086","0.535","11.472","1.492","2.761","158.454","115.769"
"1","GT3P","Roman De Angelis","8","2:06.555","16:52.570","Green","Track","5.820","6.188","25.562","15.751","27.887","29.087","0.535","11.471","1.494","2.760","158.454","115.614"
"3","GT3P","Trenton Estep","8","2:06.493","16:52.861","Green","Track","5.771","6.251","25.440","15.725","27.880","29.011","0.579","11.601","1.488","2.747","146.412","116.080"
"98","GT3CP","Zacharie Robichon","8","2:06.183","16:59.054","Green","Track","5.829","6.247","25.518","15.645","27.751","28.727","0.535","11.707","1.481","2.743","158.454","116.629"
"71","GT3P","David Kolkmann","8","2:06.638","16:59.841","Green","Track","5.768","6.391","25.546","15.621","28.000","28.732","0.531","11.828","1.483","2.738","159.647","116.472"
"96","GT3CP","Remo Ruscitti","8","2:06.845","17:01.578","Green","Track","5.774","6.169","25.626","15.742","28.426","28.783","0.531","11.521","1.505","2.768","159.647","114.769"
"7","GT3P","Maxwell Root","8","2:07.807","17:01.900","Green","Track","5.782","6.289","25.793","15.968","28.190","28.869","0.534","12.050","1.535","2.797","158.750","112.526"
"35","GT3CP","Nelson Mason","8","2:07.216","17:04.121","Green","Track","5.766","6.310","25.979","15.736","28.132","28.836","0.532","11.639","1.515","2.771","159.347","114.011"
"91","GT3P","Anthony Imperato","8","2:07.232","17:04.877","Green","Track","5.819","6.153","25.655","15.900","28.012","28.981","0.531","11.868","1.527","2.786","159.647","113.115"
"19","GT3P","Will Hardeman","8","2:07.431","17:06.206","Green","Track","5.799","6.263","25.532","15.878","28.369","29.019","0.531","11.814","1.487","2.739","159.647","116.158"
