NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
54;2;3;3:55.209;2;;37.067;0;1:30.573;0;1:47.569;2;208.6;13:36.435;09:13:36.435;0:37.067;1:30.573;1:47.569;288.5;Giancarlo FISICHELLA;;LMGTE Am;;Spirit of Race;Ferrari;
54;2;4;4:03.199;0;B;36.973;2;1:30.469;2;1:55.757;0;201.7;17:39.634;09:17:39.634;0:36.973;1:30.469;1:55.757;287.7;Giancarlo FISICHELLA;;LMGTE Am;;Spirit of Race;Ferrari;
54;0;5;5:39.317;0;;2:08.964;0;1:35.610;0;1:54.743;0;144.6;23:18.951;09:23:18.951;2:08.964;1:35.610;1:54.743;284.7;Thomas FLOHR;0:01:37.201;LMGTE Am;;Spirit of Race;Ferrari;
54;0;6;4:01.568;0;;38.140;0;1:33.315;0;1:50.113;1;203.1;27:20.519;09:27:20.519;0:38.140;1:33.315;1:50.113;273.2;Thomas FLOHR;;LMGTE Am;;Spirit of Race;Ferrari;
54;0;7;4:08.691;0;B;37.681;1;1:32.693;1;1:58.317;0;197.2;31:29.210;09:31:29.210;0:37.681;1:32.693;1:58.317;286.2;Thomas FLOHR;;LMGTE Am;;Spirit of Race;Ferrari;
54;1;8;5:14.548;0;;1:47.770;0;1:35.758;0;1:51.020;0;155.9;36:43.758;09:36:43.758;1:47.770;1:35.758;1:51.020;286.2;Francesco CASTELLACCI;0:01:18.503;LMGTE Am;;Spirit of Race;Ferrari;
54;1;9;3:58.872;0;;37.309;0;1:31.263;0;1:50.300;0;205.4;40:42.630;09:40:42.630;0:37.309;1:31.263;1:50.300;287.7;Francesco CASTELLACCI;;LMGTE Am;;Spirit of Race;Ferrari;
54;1;10;3:56.378;0;;37.513;0;1:30.913;0;1:47.952;1;207.5;44:39.008;09:44:39.008;0:37.513;1:30.913;1:47.952;289.3;Francesco CASTELLACCI;;LMGTE Am;;Spirit of Race;Ferrari;
54;1;11;3:56.483;0;;37.116;1;1:30.666;1;1:48.701;0;207.4;48:35.491;09:48:35.491;0:37.116;1:30.666;1:48.701;286.2;Francesco CASTELLACCI;;LMGTE Am;;Spirit of Race;Ferrari;
56;0;1;6:19.317;0;;1:30.042;0;2:25.903;0;2:23.372;0;127.9;6:19.317;09:06:19.317;1:30.042;2:25.903;2:23.372;135.4;Jörg BERGMEISTER;0:00:39.451;LMGTE Am;;Team Project 1;Porsche;
56;0;2;4:59.336;0;;43.554;0;2:03.141;0;2:12.641;0;163.9;11:18.653;09:11:18.653;0:43.554;2:03.141;2:12.641;139.6;Jörg BERGMEISTER;;LMGTE Am;;Team Project 1;Porsche;
56;0;3;4:31.504;0;;40.350;0;1:53.566;0;1:57.588;0;180.7;15:50.157;09:15:50.157;0:40.350;1:53.566;1:57.588;239.9;Jörg BERGMEISTER;;LMGTE Am;;Team Project 1;Porsche;
56;0;4;4:01.249;0;;38.346;0;1:32.761;0;1:50.142;0;203.3;19:51.406;09:19:51.406;0:38.346;1:32.761;1:50.142;293.2;Jörg BERGMEISTER;;LMGTE Am;;Team Project 1;Porsche;
56;0;5;4:21.503;0;B;37.341;2;1:37.455;0;2:06.707;0;187.6;24:12.909;09:24:12.909;0:37.341;1:37.455;2:06.707;291.6;Jörg BERGMEISTER;;LMGTE Am;;Team Project 1;Porsche;
56;0;6;10:15.326;0;B;6:37.023;0;1:35.302;0;2:03.001;0;79.7;34:28.235;09:34:28.235;6:37.023;1:35.302;2:03.001;252.2;Jörg BERGMEISTER;0:06:09.659;LMGTE Am;;Team Project 1;Porsche;
56;0;7;8:15.457;0;;4:55.665;0;1:31.692;0;1:48.100;0;99.0;42:43.692;09:42:43.692;4:55.665;1:31.692;1:48.100;274.6;Jörg BERGMEISTER;0:04:29.189;LMGTE Am;;Team Project 1;Porsche;
56;0;8;3:55.289;2;;37.460;0;1:30.320;2;1:47.509;2;208.5;46:38.981;09:46:38.981;0:37.460;1:30.320;1:47.509;289.3;Jörg BERGMEISTER;;LMGTE Am;;Team Project 1;Porsche;
61;0;1;5:44.190;0;;2:05.434;0;1:38.415;0;2:00.341;0;141.0;5:44.190;09:05:44.190;2:05.434;1:38.415;2:00.341;282.5;Weng Sun MOK;0:01:22.964;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;2;4:08.383;0;;39.833;0;1:34.117;0;1:54.433;0;197.5;9:52.573;09:09:52.573;0:39.833;1:34.117;1:54.433;287.7;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;3;4:02.938;0;;38.353;0;1:33.363;0;1:51.222;0;201.9;13:55.511;09:13:55.511;0:38.353;1:33.363;1:51.222;287.7;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;4;4:02.746;0;;38.521;0;1:33.020;0;1:51.205;0;202.1;17:58.257;09:17:58.257;0:38.521;1:33.020;1:51.205;286.2;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;5;4:01.485;2;;38.342;2;1:32.654;2;1:50.489;2;203.1;21:59.742;09:21:59.742;0:38.342;1:32.654;1:50.489;289.3;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;6;4:06.185;0;;39.232;0;1:33.037;0;1:53.916;0;199.3;26:05.927;09:26:05.927;0:39.232;1:33.037;1:53.916;288.5;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;7;4:03.624;0;;38.732;0;1:33.319;0;1:51.573;0;201.3;30:09.551;09:30:09.551;0:38.732;1:33.319;1:51.573;285.4;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;8;4:05.764;0;;38.618;0;1:33.564;0;1:53.582;0;199.6;34:15.315;09:34:15.315;0:38.618;1:33.564;1:53.582;284.7;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;9;4:15.965;0;B;39.685;0;1:33.122;0;2:03.158;0;191.6;38:31.280;09:38:31.280;0:39.685;1:33.122;2:03.158;286.9;Weng Sun MOK;;LMGTE Am;;Clearwater Racing;Ferrari;
61;0;10;7:08.924;0;;3:38.245;0;1:34.395;0;1:56.284;0;114.4;45:40.204;09:45:40.204;3:38.245;1:34.395;1:56.284;283.9;Weng Sun MOK;0:03:09.509;LMGTE Am;;Clearwater Racing;Ferrari;
63;2;1;5:15.618;0;B;1:37.752;0;1:39.937;0;1:57.929;0;153.8;5:15.618;09:05:15.618;1:37.752;1:39.937;1:57.929;184.9;Mike ROCKENFELLER;0:00:58.940;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;2;6:22.127;0;;2:57.979;0;1:32.129;0;1:52.019;0;128.4;11:37.745;09:11:37.745;2:57.979;1:32.129;1:52.019;287.7;Mike ROCKENFELLER;0:02:31.232;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;3;4:11.032;0;B;38.266;0;1:32.147;0;2:00.619;0;195.4;15:48.777;09:15:48.777;0:38.266;1:32.147;2:00.619;288.5;Mike ROCKENFELLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;4;5:38.908;0;;2:19.423;0;1:30.767;0;1:48.718;0;144.7;21:27.685;09:21:27.685;2:19.423;1:30.767;1:48.718;293.2;Mike ROCKENFELLER;0:01:53.635;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;5;4:05.172;0;B;36.929;0;1:30.237;0;1:58.006;0;200.1;25:32.857;09:25:32.857;0:36.929;1:30.237;1:58.006;290.8;Mike ROCKENFELLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;6;9:00.974;0;;5:41.970;0;1:30.961;0;1:48.043;0;90.7;34:33.831;09:34:33.831;5:41.970;1:30.961;1:48.043;290.0;Mike ROCKENFELLER;0:05:14.087;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;7;3:53.286;2;;36.813;0;1:29.645;0;1:46.828;0;210.3;38:27.117;09:38:27.117;0:36.813;1:29.645;1:46.828;293.2;Mike ROCKENFELLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;8;3:53.619;0;;37.246;0;1:29.654;0;1:46.719;2;210.0;42:20.736;09:42:20.736;0:37.246;1:29.654;1:46.719;291.6;Mike ROCKENFELLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
63;2;9;3:53.326;0;;36.684;2;1:29.620;2;1:47.022;0;210.2;46:14.062;09:46:14.062;0:36.684;1:29.620;1:47.022;298.0;Mike ROCKENFELLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;0;1;5:10.353;0;B;1:33.534;0;1:37.850;0;1:58.969;0;156.4;5:10.353;09:05:10.353;1:33.534;1:37.850;1:58.969;260.7;Oliver GAVIN;0:00:52.637;LMGTE Pro;;Corvette Racing;Chevrolet;
64;0;2;5:51.609;0;;2:30.607;0;1:32.037;0;1:48.965;0;139.5;11:01.962;09:11:01.962;2:30.607;1:32.037;1:48.965;286.9;Oliver GAVIN;0:02:02.610;LMGTE Pro;;Corvette Racing;Chevrolet;
64;0;3;3:55.983;0;;37.236;1;1:30.815;1;1:47.932;1;207.9;14:57.945;09:14:57.945;0:37.236;1:30.815;1:47.932;290.8;Oliver GAVIN;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;0;4;4:05.225;0;B;37.305;0;1:31.486;0;1:56.434;0;200.0;19:03.170;09:19:03.170;0:37.305;1:31.486;1:56.434;288.5;Oliver GAVIN;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;1;5;5:30.264;0;;2:08.900;0;1:32.304;0;1:49.060;0;148.5;24:33.434;09:24:33.434;2:08.900;1:32.304;1:49.060;287.7;Tommy MILNER;0:01:41.612;LMGTE Pro;;Corvette Racing;Chevrolet;
64;1;6;3:55.372;0;;37.103;1;1:30.591;0;1:47.678;1;208.4;28:28.806;09:28:28.806;0:37.103;1:30.591;1:47.678;291.6;Tommy MILNER;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;1;7;4:01.407;0;B;37.509;0;1:30.001;1;1:53.897;0;203.2;32:30.213;09:32:30.213;0:37.509;1:30.001;1:53.897;293.2;Tommy MILNER;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;2;8;5:49.409;0;;2:30.218;0;1:31.617;0;1:47.574;0;140.4;38:19.622;09:38:19.622;2:30.218;1:31.617;1:47.574;273.9;Marcel FÄSSLER;0:02:03.563;LMGTE Pro;;Corvette Racing;Chevrolet;
64;2;9;3:53.688;2;;37.103;0;1:29.618;2;1:46.967;2;209.9;42:13.310;09:42:13.310;0:37.103;1:29.618;1:46.967;294.0;Marcel FÄSSLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
64;2;10;3:55.024;0;;36.977;2;1:29.892;0;1:48.155;0;208.7;46:08.334;09:46:08.334;0:36.977;1:29.892;1:48.155;292.4;Marcel FÄSSLER;;LMGTE Pro;;Corvette Racing;Chevrolet;
66;1;1;6:07.834;0;;2:40.029;0;1:35.377;0;1:52.428;0;131.9;6:07.834;09:06:07.834;2:40.029;1:35.377;1:52.428;227.7;Olivier PLA;0:02:03.049;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;2;3:55.601;0;;37.170;0;1:30.139;0;1:48.292;1;208.2;10:03.435;09:10:03.435;0:37.170;1:30.139;1:48.292;294.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;1;3;4:02.336;0;B;36.701;1;1:29.870;1;1:55.765;0;202.4;14:05.771;09:14:05.771;0:36.701;1:29.870;1:55.765;294.0;Olivier PLA;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;4;5:24.264;0;;2:05.958;0;1:30.749;0;1:47.557;0;151.3;19:30.035;09:19:30.035;2:05.958;1:30.749;1:47.557;261.3;Billy JOHNSON;0:01:39.735;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;5;3:52.846;0;;36.947;0;1:29.065;0;1:46.834;1;210.7;23:22.881;09:23:22.881;0:36.947;1:29.065;1:46.834;295.6;Billy JOHNSON;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;2;6;3:59.554;0;B;36.832;1;1:28.849;2;1:53.873;0;204.8;27:22.435;09:27:22.435;0:36.832;1:28.849;1:53.873;298.0;Billy JOHNSON;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;0;7;5:21.669;0;;2:02.220;0;1:31.518;0;1:47.931;0;152.5;32:44.104;09:32:44.104;2:02.220;1:31.518;1:47.931;294.0;Stefan MÜCKE;0:01:35.647;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;0;8;3:55.988;0;;36.895;0;1:31.003;0;1:48.090;0;207.9;36:40.092;09:36:40.092;0:36.895;1:31.003;1:48.090;298.0;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;0;9;3:52.581;2;;36.653;2;1:29.370;1;1:46.558;2;210.9;40:32.673;09:40:32.673;0:36.653;1:29.370;1:46.558;294.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
66;0;10;4:02.041;0;B;37.571;0;1:29.838;0;1:54.632;0;202.7;44:34.714;09:44:34.714;0:37.571;1:29.838;1:54.632;294.8;Stefan MÜCKE;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;1;5:17.735;0;B;1:40.555;0;1:39.201;0;1:57.979;0;152.7;5:17.735;09:05:17.735;1:40.555;1:39.201;1:57.979;217.2;Andy PRIAULX;0:01:01.021;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;2;6:29.819;0;;3:09.852;0;1:31.430;0;1:48.537;0;125.8;11:47.554;09:11:47.554;3:09.852;1:31.430;1:48.537;290.0;Andy PRIAULX;0:02:43.901;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;3;3:54.001;0;;36.669;2;1:30.238;0;1:47.094;0;209.6;15:41.555;09:15:41.555;0:36.669;1:30.238;1:47.094;297.2;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;4;3:57.083;0;;36.754;0;1:32.623;0;1:47.706;0;206.9;19:38.638;09:19:38.638;0:36.754;1:32.623;1:47.706;298.0;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;5;3:54.718;0;;36.852;0;1:30.749;0;1:47.117;0;209.0;23:33.356;09:23:33.356;0:36.852;1:30.749;1:47.117;298.0;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;6;3:52.903;2;;36.698;0;1:29.365;2;1:46.840;2;210.6;27:26.259;09:27:26.259;0:36.698;1:29.365;1:46.840;295.6;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;0;7;4:03.736;0;B;36.832;0;1:30.367;0;1:56.537;0;201.3;31:29.995;09:31:29.995;0:36.832;1:30.367;1:56.537;298.0;Andy PRIAULX;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;2;8;13:01.841;0;;9:43.278;0;1:31.227;0;1:47.336;0;62.7;44:31.836;09:44:31.836;9:43.278;1:31.227;1:47.336;296.4;Tony KANAAN;0:09:16.318;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
67;2;9;3:53.117;0;;36.669;1;1:29.570;1;1:46.878;1;210.4;48:24.953;09:48:24.953;0:36.669;1:29.570;1:46.878;294.8;Tony KANAAN;;LMGTE Pro;;Ford Chip Ganassi Team UK;Ford;
68;1;1;5:34.014;0;B;1:55.680;0;1:39.359;0;1:58.975;0;145.3;5:34.014;09:05:34.014;1:55.680;1:39.359;1:58.975;226.8;Dirk MÜLLER;0:01:12.509;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;2;7:54.619;0;;4:36.809;0;1:30.548;0;1:47.262;0;103.4;13:28.633;09:13:28.633;4:36.809;1:30.548;1:47.262;292.4;Dirk MÜLLER;0:04:10.217;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;3;3:52.245;0;;36.670;0;1:29.067;0;1:46.508;0;211.2;17:20.878;09:17:20.878;0:36.670;1:29.067;1:46.508;295.6;Dirk MÜLLER;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;4;3:51.686;0;;36.733;0;1:28.736;0;1:46.217;0;211.7;21:12.564;09:21:12.564;0:36.733;1:28.736;1:46.217;297.2;Dirk MÜLLER;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;5;4:02.930;0;B;38.293;0;1:29.817;0;1:54.820;0;201.9;25:15.494;09:25:15.494;0:38.293;1:29.817;1:54.820;297.2;Dirk MÜLLER;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;6;10:24.123;0;;7:08.014;0;1:29.543;0;1:46.566;0;78.6;35:39.617;09:35:39.617;7:08.014;1:29.543;1:46.566;294.0;Dirk MÜLLER;0:06:42.115;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;7;3:51.320;2;;36.543;2;1:28.652;2;1:46.125;2;212.1;39:30.937;09:39:30.937;0:36.543;1:28.652;1:46.125;295.6;Dirk MÜLLER;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
68;1;8;4:00.113;0;B;36.809;0;1:29.188;0;1:54.116;0;204.3;43:31.050;09:43:31.050;0:36.809;1:29.188;1:54.116;295.6;Dirk MÜLLER;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;1;6:15.789;0;B;2:43.915;0;1:33.803;0;1:58.071;0;129.1;6:15.789;09:06:15.789;2:43.915;1:33.803;1:58.071;258.2;Scott DIXON;0:02:06.426;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;2;9:29.162;0;;6:06.413;0;1:32.881;0;1:49.868;0;86.2;15:44.951;09:15:44.951;6:06.413;1:32.881;1:49.868;292.4;Scott DIXON;0:05:38.101;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;3;3:56.729;0;;37.690;0;1:30.436;0;1:48.603;0;207.2;19:41.680;09:19:41.680;0:37.690;1:30.436;1:48.603;297.2;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;4;3:53.731;0;;37.196;0;1:29.604;0;1:46.931;0;209.9;23:35.411;09:23:35.411;0:37.196;1:29.604;1:46.931;298.0;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;5;3:52.174;0;;37.115;0;1:28.957;0;1:46.102;0;211.3;27:27.585;09:27:27.585;0:37.115;1:28.957;1:46.102;298.8;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;6;3:51.625;0;;36.703;0;1:28.365;2;1:46.557;0;211.8;31:19.210;09:31:19.210;0:36.703;1:28.365;1:46.557;300.5;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;7;3:51.581;0;;36.772;0;1:28.929;0;1:45.880;0;211.8;35:10.791;09:35:10.791;0:36.772;1:28.929;1:45.880;297.2;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;8;3:52.938;0;;37.498;0;1:29.512;0;1:45.928;0;210.6;39:03.729;09:39:03.729;0:37.498;1:29.512;1:45.928;295.6;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;9;3:50.533;2;;36.419;2;1:28.668;0;1:45.446;2;212.8;42:54.262;09:42:54.262;0:36.419;1:28.668;1:45.446;298.8;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
69;2;10;3:57.507;0;B;36.469;0;1:28.611;0;1:52.427;0;206.5;46:51.769;09:46:51.769;0:36.469;1:28.611;1:52.427;298.0;Scott DIXON;;LMGTE Pro;;Ford Chip Ganassi Team USA;Ford;
7;0;1;3:49.221;0;;54.441;0;1:19.907;0;1:34.873;0;211.7;3:49.221;09:03:49.221;0:54.441;1:19.907;1:34.873;324.9;Mike CONWAY;0:00:21.399;LMP1;H;Toyota Gazoo Racing;Toyota;
7;0;2;3:22.274;0;;32.417;0;1:17.606;0;1:32.251;0;242.5;7:11.495;09:07:11.495;0:32.417;1:17.606;1:32.251;303.9;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;0;3;3:19.006;0;;31.854;1;1:16.936;1;1:30.216;1;246.5;10:30.501;09:10:30.501;0:31.854;1:16.936;1:30.216;307.3;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;0;4;3:29.225;0;B;32.690;0;1:16.995;0;1:39.540;0;234.5;13:59.726;09:13:59.726;0:32.690;1:16.995;1:39.540;305.6;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;5;7:44.805;0;;4:53.634;0;1:18.119;0;1:33.052;0;105.5;21:44.531;09:21:44.531;4:53.634;1:18.119;1:33.052;326.8;Jose Maria LOPEZ;0:04:30.764;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;6;3:19.604;0;;31.788;2;1:16.264;1;1:31.552;1;245.8;25:04.135;09:25:04.135;0:31.788;1:16.264;1:31.552;310.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;7;3:28.905;0;B;31.882;0;1:17.387;0;1:39.636;0;234.8;28:33.040;09:28:33.040;0:31.882;1:17.387;1:39.636;318.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;8;11:08.500;0;;8:19.222;0;1:17.688;0;1:31.590;0;73.4;39:41.540;09:39:41.540;8:19.222;1:17.688;1:31.590;313.6;Kamui KOBAYASHI;0:07:57.239;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;9;3:18.687;3;;32.029;1;1:16.474;0;1:30.184;3;246.9;43:00.227;09:43:00.227;0:32.029;1:16.474;1:30.184;315.4;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;10;3:26.046;0;B;32.849;0;1:16.201;3;1:36.996;0;238.1;46:26.273;09:46:26.273;0:32.849;1:16.201;1:36.996;318.2;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
70;2;1;4:39.235;0;;1:02.258;0;1:37.993;0;1:58.984;1;173.8;4:39.235;09:04:39.235;1:02.258;1:37.993;1:58.984;247.0;Edward CHEEVER;0:00:24.676;LMGTE Am;;MR Racing;Ferrari;
70;2;2;4:10.560;0;B;38.232;1;1:33.661;1;1:58.667;0;195.8;8:49.795;09:08:49.795;0:38.232;1:33.661;1:58.667;277.4;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;0;3;6:05.146;0;;2:36.797;0;1:35.094;0;1:53.255;0;134.3;14:54.941;09:14:54.941;2:36.797;1:35.094;1:53.255;284.7;Motoaki ISHIKAWA;0:02:03.866;LMGTE Am;;MR Racing;Ferrari;
70;0;4;4:03.815;0;;38.997;0;1:33.734;0;1:51.084;1;201.2;18:58.756;09:18:58.756;0:38.997;1:33.734;1:51.084;283.9;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;0;5;4:12.056;0;B;38.355;1;1:33.227;1;2:00.474;0;194.6;23:10.812;09:23:10.812;0:38.355;1:33.227;2:00.474;289.3;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;6;6:11.416;0;;2:46.819;0;1:32.855;0;1:51.742;0;132.1;29:22.228;09:29:22.228;2:46.819;1:32.855;1:51.742;284.7;Olivier BERETTA;0:02:20.643;LMGTE Am;;MR Racing;Ferrari;
70;1;7;3:58.695;2;;37.923;0;1:32.074;0;1:48.698;2;205.5;33:20.923;09:33:20.923;0:37.923;1:32.074;1:48.698;284.7;Olivier BERETTA;;LMGTE Am;;MR Racing;Ferrari;
70;1;8;4:05.091;0;B;37.156;2;1:30.907;2;1:57.028;0;200.1;37:26.014;09:37:26.014;0:37.156;1:30.907;1:57.028;285.4;Olivier BERETTA;;LMGTE Am;;MR Racing;Ferrari;
70;1;9;5:25.205;0;B;1:57.327;0;1:31.913;0;1:55.965;0;150.8;42:51.219;09:42:51.219;1:57.327;1:31.913;1:55.965;284.7;Olivier BERETTA;0:01:28.586;LMGTE Am;;MR Racing;Ferrari;
71;0;1;4:34.817;0;;1:06.412;0;1:34.884;0;1:53.521;0;176.6;4:34.817;09:04:34.817;1:06.412;1:34.884;1:53.521;258.2;Davide RIGON;0:00:29.436;LMGTE Pro;;AF Corse;Ferrari;
71;0;2;3:56.328;0;;37.415;0;1:30.686;0;1:48.227;1;207.6;8:31.145;09:08:31.145;0:37.415;1:30.686;1:48.227;293.2;Davide RIGON;;LMGTE Pro;;AF Corse;Ferrari;
71;0;3;4:01.525;0;B;36.953;1;1:30.180;1;1:54.392;0;203.1;12:32.670;09:12:32.670;0:36.953;1:30.180;1:54.392;290.8;Davide RIGON;;LMGTE Pro;;AF Corse;Ferrari;
71;2;4;5:07.372;0;;1:47.344;0;1:31.868;0;1:48.160;0;159.6;17:40.042;09:17:40.042;1:47.344;1:31.868;1:48.160;295.6;Miguel MOLINA;0:01:18.733;LMGTE Pro;;AF Corse;Ferrari;
71;2;5;3:52.115;0;;36.818;0;1:29.431;0;1:45.866;1;211.3;21:32.157;09:21:32.157;0:36.818;1:29.431;1:45.866;294.0;Miguel MOLINA;;LMGTE Pro;;AF Corse;Ferrari;
71;2;6;4:01.414;0;B;36.395;1;1:28.862;1;1:56.157;0;203.2;25:33.571;09:25:33.571;0:36.395;1:28.862;1:56.157;294.0;Miguel MOLINA;;LMGTE Pro;;AF Corse;Ferrari;
71;1;7;5:00.357;0;;1:41.502;0;1:31.431;0;1:47.424;0;163.3;30:33.928;09:30:33.928;1:41.502;1:31.431;1:47.424;272.5;Sam BIRD;0:01:13.986;LMGTE Pro;;AF Corse;Ferrari;
71;1;8;3:51.010;2;;36.356;0;1:29.012;0;1:45.642;2;212.3;34:24.938;09:34:24.938;0:36.356;1:29.012;1:45.642;292.4;Sam BIRD;;LMGTE Pro;;AF Corse;Ferrari;
71;1;9;3:52.407;0;;36.363;0;1:29.551;0;1:46.493;0;211.1;38:17.345;09:38:17.345;0:36.363;1:29.551;1:46.493;294.0;Sam BIRD;;LMGTE Pro;;AF Corse;Ferrari;
71;1;10;3:56.515;0;B;36.295;2;1:28.485;2;1:51.735;0;207.4;42:13.860;09:42:13.860;0:36.295;1:28.485;1:51.735;294.0;Sam BIRD;;LMGTE Pro;;AF Corse;Ferrari;
77;0;1;14:43.960;0;;11:06.948;0;1:40.828;0;1:56.184;0;54.9;14:43.960;09:14:43.960;11:06.948;1:40.828;1:56.184;255.7;Matt CAMPBELL;0:10:26.532;LMGTE Am;;Dempsey - Proton Racing;Porsche;
77;0;2;3:59.290;0;;37.683;0;1:32.243;0;1:49.364;0;205.0;18:43.250;09:18:43.250;0:37.683;1:32.243;1:49.364;286.2;Matt CAMPBELL;;LMGTE Am;;Dempsey - Proton Racing;Porsche;
77;0;3;3:59.313;0;;37.963;0;1:32.170;0;1:49.180;0;205.0;22:42.563;09:22:42.563;0:37.963;1:32.170;1:49.180;286.2;Matt CAMPBELL;;LMGTE Am;;Dempsey - Proton Racing;Porsche;
77;0;4;3:55.791;2;;37.217;2;1:30.501;2;1:48.073;2;208.0;26:38.354;09:26:38.354;0:37.217;1:30.501;1:48.073;288.5;Matt CAMPBELL;;LMGTE Am;;Dempsey - Proton Racing;Porsche;
