"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"38","P","Kyle Masson","3","1:57.469","7:05.506","Green","Track","5.349","5.424","23.438","15.067","25.788","27.296","0.500","10.656","1.395","2.556","169.545","123.819"
"44","GTD","John Potter","3","2:04.738","7:09.486","Green","Track","5.882","6.042","25.316","16.317","27.080","28.268","0.551","10.981","1.500","2.801","153.852","115.152"
"63","GTD","Cooper MacNeil","3","2:13.807","7:16.824","Green","Pit","5.860","6.066","25.425","15.275","27.043","28.497","0.547","12.142","3.320","9.632","154.978","52.026"
"85","P","Robert Alon","1","7:18.090","7:18.090","Green","Track","556.381","13.710","31.180","17.346","28.420","27.037","0.537","11.573","1.460","2.626","157.864","118.306"
"36","GTD","Till Bechtolsheimer","2","4:57.174","7:26.294","Green","Pit","5.939","6.360","38.341","29.007","33.782","34.453","0.800","15.673","4.129","128.690","105.966","41.833"
"69","GTD","Chad Gilsinger","3","2:06.382","7:29.423","Green","Track","5.962","6.427","25.942","15.710","27.611","28.397","0.543","11.494","1.498","2.798","156.119","115.305"
"6","P","Simon Pagenaud","3","1:51.093","7:31.420","Green","Track","5.211","5.468","22.762","13.989","24.824","24.952","0.493","9.632","1.307","2.455","171.953","132.156"
"71","GTD","JC Perez","3","2:07.178","7:40.102","Green","Track","5.975","6.137","25.998","15.628","28.162","28.875","0.557","11.486","1.529","2.831","152.195","112.967"
"31","P","Felipe Nasr","1","7:49.026","7:49.026","Green","Track","0.000","10.476","26.209","15.641","27.184","26.440","0.507","10.565","1.342","2.510","167.205","128.709"
"52","P","Roberto Gonzalez","3","1:59.872","7:50.999","Green","Track","5.355","5.740","24.137","14.820","27.081","27.718","0.500","10.658","1.355","2.508","169.545","127.474"
"25","GTLM","Bill Auberlen","1","7:54.468","7:54.468","Green","Track","23.449","12.049","30.014","17.298","29.587","30.007","0.528","11.613","1.496","2.740","160.554","115.459"
"22","P","Johannes van Overbeek","3","1:53.369","7:54.593","Green","Track","5.230","5.197","22.857","14.057","24.664","26.859","0.483","10.257","1.314","2.451","175.513","131.452"
"90","P","Edward Cheever","3","1:58.845","7:55.262","Green","Track","5.652","5.767","23.716","15.080","26.388","27.061","0.523","10.818","1.343","2.497","162.089","128.613"
"3","GTLM","Antonio Garcia","3","2:00.531","7:56.545","Green","Track","5.725","5.445","24.179","15.029","26.384","27.561","0.546","11.461","1.464","2.737","155.261","117.983"
"96","GTD","Dillon Machavern","2","2:09.089","7:56.703","Green","Track","6.047","6.391","26.445","16.164","28.406","29.120","0.557","11.666","1.504","2.789","152.195","114.845"
"58","GTD","Christina Nielsen","3","2:09.319","7:57.726","Green","Track","5.927","6.395","26.058","16.200","28.609","29.678","0.554","11.650","1.489","2.759","153.019","116.002"
"5","P","Christian Fittipaldi","4","1:52.177","8:04.369","Green","Track","5.273","4.798","22.509","14.231","25.181","26.123","0.502","9.767","1.316","2.477","168.870","131.252"
"51","GTD","Mathias Lauda","3","2:04.937","8:06.365","Green","Track","5.905","6.537","25.323","15.480","27.440","28.392","0.544","11.084","1.478","2.754","155.832","116.866"
"14","GTD","Philipp Frommenwiler","3","2:03.131","8:07.247","Green","Track","5.752","5.832","24.824","15.862","26.990","28.089","0.539","11.058","1.464","2.721","157.278","117.983"
"73","GTD","Timothy Pappas","3","2:08.881","8:10.131","Green","Track","5.971","6.635","26.472","15.924","28.248","28.985","0.552","11.742","1.531","2.821","153.574","112.820"
"2","P","Scott Sharp","3","1:52.132","8:11.626","Green","Track","5.144","5.331","23.053","14.155","24.452","25.868","0.493","9.890","1.306","2.440","171.953","132.257"
"10","P","Jordan Taylor","3","1:51.606","8:12.822","Green","Track","5.211","5.057","23.057","14.428","24.292","25.242","0.496","10.037","1.316","2.470","170.913","131.252"
"86","GTD","Alvaro Parente","3","2:01.764","8:14.234","Green","Track","5.791","5.839","24.919","15.176","26.538","27.777","0.548","10.935","1.474","2.767","154.695","117.183"
"4","GTLM","Oliver Gavin","3","1:59.434","8:18.793","Green","Track","5.726","5.634","24.293","15.022","26.543","27.184","0.541","10.360","1.435","2.696","156.696","120.367"
"75","GTD","Mikael Grenier","2","2:06.164","8:21.998","Green","Track","5.946","6.138","25.705","15.389","27.752","28.876","0.552","11.515","1.497","2.794","153.574","115.382"
"54","P","Jonathan Bennett","4","1:55.493","8:27.778","Green","Track","5.302","5.419","24.559","14.314","25.430","25.875","0.494","10.264","1.336","2.500","171.605","129.287"
"32","P","Phil Hanson","4","1:52.608","8:28.551","Green","Track","5.181","4.895","24.263","14.243","24.700","25.066","0.493","9.940","1.339","2.488","171.953","128.997"
"7","P","Helio Castroneves","2","3:12.805","8:30.305","Green","Pit","23.507","10.487","26.722","15.503","26.368","28.176","0.701","15.449","4.222","41.670","120.931","40.911"
"77","P","Rene Rast","4","1:51.451","8:34.197","Green","Track","5.179","5.063","22.555","14.126","25.329","25.359","0.499","9.603","1.299","2.439","169.885","132.969"
"67","GTLM","Richard Westbrook","1","8:37.749","8:37.749","Green","Track","626.656","11.523","28.818","15.909","27.377","27.782","0.533","10.618","1.432","2.681","159.048","120.620"
"24","GTLM","John Edwards","1","8:41.177","8:41.177","Green","Track","24.556","10.194","27.808","16.812","28.028","28.252","0.537","11.358","1.455","2.697","157.864","118.713"
"99","P","Stephen Simpson","1","8:42.687","8:42.687","Green","Track","640.072","10.732","30.599","18.536","29.326","27.722","0.584","11.752","1.378","2.540","145.159","125.346"
"912","GTLM","Earl Bamber","3","1:59.548","8:44.541","Green","Track","5.642","5.624","24.364","15.030","26.251","27.334","0.536","10.630","1.440","2.697","158.158","119.949"
"48","GTD","Corey Lewis","4","2:03.008","8:52.363","Green","Track","5.846","5.826","24.870","15.267","27.235","28.188","0.548","10.953","1.493","2.782","154.695","115.691"
"29","GTD","Alessio Clemente Picariello","1","8:53.935","8:53.935","Green","Track","253.313","10.142","27.144","20.378","27.681","29.845","0.652","11.144","1.510","2.807","130.020","114.389"
"911","GTLM","Nick Tandy","4","1:59.405","9:01.355","Green","Track","5.625","5.577","24.260","14.952","26.367","27.521","0.537","10.454","1.428","2.684","157.864","120.957"
"38","P","Kyle Masson","4","1:56.834","9:02.340","Green","Track","5.350","5.348","23.467","15.013","26.107","25.994","0.496","11.116","1.390","2.553","170.913","124.264"
"64","GTD","Bill Sweedler","4","2:04.711","9:02.436","Green","Track","5.898","6.039","25.462","15.308","27.474","28.639","0.553","11.054","1.492","2.792","153.296","115.769"
"33","GTD","Jeroen Bleekemolen","4","2:12.391","9:02.557","Green","Pit","5.756","5.636","24.826","15.158","27.237","28.558","0.553","11.352","3.802","9.513","153.296","45.431"
"44","GTD","John Potter","4","2:02.929","9:12.415","Green","Track","5.850","5.917","25.019","15.403","26.990","28.076","0.552","10.835","1.494","2.793","153.574","115.614"
"85","P","Robert Alon","2","1:55.530","9:13.620","Green","Track","5.488","5.553","24.177","14.763","25.390","25.479","0.493","10.363","1.338","2.486","171.953","129.094"
"15","GTD","David Heinemeier Hansson","4","2:14.558","9:16.454","Green","Pit","5.866","5.827","25.503","15.539","27.587","28.234","0.548","11.929","4.032","9.493","154.695","42.839"
"6","P","Simon Pagenaud","4","1:51.870","9:23.290","Green","Track","5.188","5.261","22.848","14.001","24.318","26.313","0.495","9.668","1.318","2.460","171.258","131.053"
"66","GTLM","Dirk Mueller","1","9:25.105","9:25.105","Green","Track","674.674","11.560","27.627","15.398","26.811","27.594","0.537","10.451","1.424","2.679","157.864","121.297"
"69","GTD","Chad Gilsinger","4","2:05.795","9:35.218","Green","Track","5.955","6.370","25.535","15.718","27.531","28.326","0.547","11.499","1.507","2.807","154.978","114.617"
"31","P","Felipe Nasr","2","1:54.679","9:43.705","Green","Track","5.274","4.965","23.685","14.253","24.746","27.480","0.520","9.980","1.309","2.467","163.024","131.954"
"71","GTD","JC Perez","4","2:06.763","9:46.865","Green","Track","5.938","6.014","25.739","15.510","27.774","29.427","0.557","11.462","1.523","2.819","152.195","113.413"
"22","P","Johannes van Overbeek","4","1:52.417","9:47.010","Green","Track","5.162","5.227","22.834","14.009","25.469","25.390","0.487","10.080","1.317","2.442","174.071","131.152"
"52","P","Roberto Gonzalez","4","1:56.715","9:47.714","Green","Track","5.263","5.566","23.507","15.146","26.328","25.502","0.497","10.984","1.384","2.538","170.569","124.803"
"90","P","Edward Cheever","4","1:53.303","9:48.565","Green","Track","5.373","5.714","23.155","14.173","24.832","25.644","0.499","10.089","1.333","2.491","169.885","129.578"
"3","GTLM","Antonio Garcia","4","2:00.342","9:56.887","Green","Track","5.682","5.459","24.402","15.254","27.173","27.279","0.542","10.426","1.429","2.696","156.407","120.873"
"25","GTLM","Bill Auberlen","2","2:03.839","9:58.307","Green","Track","5.742","6.127","25.288","15.935","27.616","27.572","0.519","10.920","1.443","2.677","163.339","119.700"
"5","P","Christian Fittipaldi","5","1:54.305","9:58.674","Green","Track","5.201","4.814","22.612","14.246","27.020","25.810","0.498","10.241","1.353","2.510","170.226","127.662"
"96","GTD","Dillon Machavern","3","2:05.389","10:02.092","Green","Track","5.851","5.945","25.557","15.903","27.762","28.594","0.542","10.991","1.485","2.759","156.407","116.315"
"58","GTD","Christina Nielsen","4","2:05.768","10:03.494","Green","Track","5.871","6.099","25.218","15.449","28.154","28.995","0.544","11.199","1.483","2.756","155.832","116.472"
"2","P","Scott Sharp","4","1:55.355","10:06.981","Green","Track","5.154","5.767","23.266","14.124","25.988","27.013","0.493","9.819","1.300","2.431","171.953","132.867"
"10","P","Jordan Taylor","4","1:56.209","10:09.031","Green","Track","5.258","5.185","24.973","14.217","24.313","26.939","0.503","10.988","1.335","2.498","168.534","129.384"
"51","GTD","Mathias Lauda","4","2:04.109","10:10.474","Green","Track","5.777","5.960","24.894","15.355","27.399","28.694","0.540","11.224","1.495","2.771","156.987","115.537"
"14","GTD","Philipp Frommenwiler","4","2:03.445","10:10.692","Green","Track","5.702","5.785","24.808","15.425","27.551","28.483","0.537","10.978","1.462","2.714","157.864","118.145"
"36","GTD","Till Bechtolsheimer","3","2:47.527","10:13.821","Green","Pit","18.697","11.037","28.136","16.175","30.421","30.240","0.572","15.274","5.416","11.559","148.204","31.892"
"86","GTD","Alvaro Parente","4","2:03.080","10:17.314","Green","Track","5.782","5.793","24.794","15.296","27.319","28.332","0.545","10.964","1.485","2.770","155.546","116.315"
"4","GTLM","Oliver Gavin","4","1:58.748","10:17.541","Green","Track","5.677","5.573","24.239","14.871","25.995","27.082","0.538","10.609","1.453","2.711","157.570","118.876"
"73","GTD","Timothy Pappas","4","2:08.343","10:18.474","Green","Track","5.991","6.549","26.467","15.774","28.001","28.739","0.553","11.929","1.527","2.813","153.296","113.115"
"54","P","Jonathan Bennett","5","1:56.237","10:24.015","Green","Track","5.254","5.208","23.488","14.407","25.526","27.486","0.495","10.513","1.351","2.509","171.258","127.851"
"32","P","Phil Hanson","5","1:55.981","10:24.532","Green","Track","5.191","5.118","23.183","14.435","25.577","27.238","0.516","10.834","1.370","2.519","164.288","126.078"
"75","GTD","Mikael Grenier","3","2:05.154","10:27.152","Green","Track","5.904","5.832","25.206","15.146","27.319","29.502","0.556","11.401","1.496","2.792","152.469","115.459"
"63","GTD","Gunnar Jeannette","4","3:16.397","10:33.221","Green","Track","74.552","9.269","25.878","15.805","27.083","28.092","0.549","10.914","1.485","2.770","154.413","116.315"
"67","GTLM","Richard Westbrook","2","1:59.016","10:36.765","Green","Track","5.659","5.779","24.255","15.076","26.238","26.987","0.529","10.407","1.421","2.665","160.251","121.553"
"99","P","Stephen Simpson","2","1:58.082","10:40.769","Green","Track","5.577","6.082","23.994","14.356","26.745","26.431","0.494","10.574","1.339","2.490","171.605","128.997"
"24","GTLM","John Edwards","2","2:00.677","10:41.854","Green","Track","5.703","5.794","24.582","15.067","26.614","27.246","0.527","11.028","1.438","2.678","160.859","120.116"
"912","GTLM","Earl Bamber","4","1:59.145","10:43.686","Green","Track","5.641","5.692","24.267","14.947","26.247","27.105","0.535","10.586","1.438","2.687","158.454","120.116"
"48","GTD","Corey Lewis","5","2:03.764","10:56.127","Green","Track","5.855","5.826","25.628","15.572","27.228","27.916","0.547","10.945","1.482","2.765","154.978","116.550"
"29","GTD","Alessio Clemente Picariello","2","2:03.268","10:57.203","Green","Track","5.848","5.996","25.230","15.482","26.837","28.170","0.548","10.891","1.488","2.778","154.695","116.080"
"38","P","Kyle Masson","5","1:55.064","10:57.404","Green","Track","5.331","5.282","23.541","14.603","25.677","25.935","0.502","10.306","1.366","2.521","168.870","126.447"
"911","GTLM","Nick Tandy","5","1:58.762","11:00.117","Green","Track","5.620","5.493","24.234","15.028","26.216","27.149","0.534","10.394","1.426","2.668","158.750","121.127"
"85","P","Robert Alon","3","1:55.660","11:09.280","Green","Track","5.330","5.438","25.457","14.408","25.086","25.276","0.491","10.358","1.335","2.481","172.653","129.384"
"6","P","Simon Pagenaud","5","1:50.557","11:13.847","Green","Track","5.156","4.991","22.651","14.061","24.391","25.430","0.495","9.598","1.321","2.463","171.258","130.755"
"64","GTD","Bill Sweedler","5","2:13.076","11:15.512","Green","Pit","5.938","6.149","25.422","15.162","27.202","28.276","0.552","11.497","3.233","9.645","153.574","53.426"
"44","GTD","John Potter","5","2:04.215","11:16.630","Green","Track","5.843","5.879","26.278","15.432","27.050","28.149","0.549","10.774","1.482","2.779","154.413","116.550"
"66","GTLM","Dirk Mueller","2","1:57.652","11:22.757","Green","Track","5.656","5.590","24.116","14.756","25.851","26.785","0.534","10.274","1.419","2.671","158.750","121.725"
"7","P","Ricky Taylor","3","3:02.556","11:32.861","Green","Pit","22.693","9.732","25.948","15.152","26.101","25.669","0.500","11.943","3.682","41.136","169.545","46.911"
"31","P","Felipe Nasr","3","1:52.807","11:36.512","Green","Track","5.197","4.799","22.249","13.930","25.799","26.618","0.508","9.934","1.306","2.467","166.875","132.257"
"22","P","Johannes van Overbeek","5","1:50.362","11:37.372","Green","Track","5.121","5.059","22.664","13.920","24.327","25.163","0.490","9.868","1.310","2.440","173.006","131.853"
"69","GTD","Chad Gilsinger","5","2:05.453","11:40.671","Green","Track","5.964","6.252","25.333","15.522","27.735","28.357","0.561","11.426","1.503","2.800","151.110","114.922"
"55","P","Harry Tincknell","4","4:57.814","11:42.554","Green","Pit","5.207","5.066","23.369","13.984","24.981","25.675","0.495","10.913","3.792","184.332","171.258","45.550"
"52","P","Roberto Gonzalez","5","1:55.333","11:43.047","Green","Track","5.411","6.019","24.009","14.512","25.384","25.443","0.498","10.178","1.362","2.517","170.226","126.819"
"90","P","Edward Cheever","5","1:54.733","11:43.298","Green","Track","5.272","5.558","25.578","14.272","24.611","25.338","0.500","9.813","1.317","2.474","169.545","131.152"
"5","P","Christian Fittipaldi","6","1:52.229","11:50.903","Green","Track","5.252","5.126","22.935","14.277","24.557","26.030","0.503","9.754","1.316","2.479","168.534","131.252"
"71","GTD","JC Perez","5","2:07.189","11:54.054","Green","Track","5.921","6.104","26.695","15.651","27.840","28.685","0.552","11.415","1.516","2.810","153.574","113.936"
"3","GTLM","Antonio Garcia","5","1:58.700","11:55.587","Green","Track","5.679","5.377","24.429","14.936","26.143","27.099","0.541","10.365","1.437","2.694","156.696","120.200"
"2","P","Scott Sharp","5","1:50.695","11:57.676","Green","Track","5.147","5.232","22.825","14.167","24.371","24.888","0.487","9.823","1.312","2.443","174.071","131.652"
