"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"912","GTLM","Gianmaria Bruni","1","52.697","52.697","Green","Track","0.500","0.886","10.092","10.495","13.467","5.411","9.113","2.732","138.750"
"911","GTLM","Dirk Werner","1","54.195","54.195","Green","Track","0.500","0.886","10.516","10.875","13.829","5.361","9.135","2.728","138.750"
"24","GTLM","John Edwards","1","54.579","54.579","Green","Track","0.500","0.888","10.504","10.926","13.907","5.416","9.086","2.703","138.750"
"67","GTLM","Richard Westbrook","1","55.962","55.962","Green","Track","0.497","0.899","10.741","11.308","14.500","5.577","9.165","2.729","139.588"
"4","GTLM","Tommy Milner","1","56.281","56.281","Green","Track","0.490","0.900","10.807","11.296","14.660","5.575","9.162","2.727","141.582"
"3","GTLM","Jan Magnussen","1","56.733","56.733","Green","Track","0.495","0.891","10.930","11.226","14.703","5.579","9.285","2.747","140.152"
"66","GTLM","Dirk Mueller","1","57.019","57.019","Green","Track","0.493","0.877","10.923","11.212","14.912","5.520","9.256","2.744","140.720"
"25","GTLM","Bill Auberlen","1","57.389","57.389","Green","Track","0.495","0.880","10.874","11.194","15.238","5.445","9.149","2.715","140.152"
"48","GTD","Madison Snow","1","58.510","58.510","Green","Track","0.508","0.900","10.639","11.246","15.443","5.537","9.472","2.797","136.565"
"28","GTD","Patrick Long","1","59.228","59.228","Green","Track","0.501","0.888","10.887","11.303","15.695","5.586","9.562","2.808","138.473"
"96","GTD","Jens Klingmann","1","59.768","59.768","Green","Track","0.495","0.878","10.707","11.695","15.634","5.620","9.545","2.793","140.152"
"73","GTD","Patrick Lindsey","1","1:00.076","1:00.076","Green","Track","0.490","0.888","11.035","11.502","15.717","5.678","9.558","2.797","141.582"
"15","GTD","Jack Hawksworth","1","1:00.963","1:00.963","Green","Track","0.497","0.882","10.811","11.616","16.603","5.780","9.705","2.800","139.588"
"14","GTD","Sage Karam","1","1:01.316","1:01.316","Green","Track","0.494","0.869","10.773","11.747","15.905","5.911","9.774","2.812","140.435"
"57","GTD","Andrew Davis","1","1:01.727","1:01.727","Green","Track","0.499","0.880","10.814","11.675","16.345","5.997","9.839","2.833","139.028"
"93","GTD","Katherine Legge","1","1:01.968","1:01.968","Green","Track","0.498","0.884","11.372","11.745","16.174","6.117","9.788","2.824","139.307"
"16","GTD","Corey Lewis","1","1:02.102","1:02.102","Green","Track","0.502","0.889","10.979","11.384","15.555","6.129","9.779","2.805","138.197"
"63","GTD","Christina Nielsen","1","1:02.450","1:02.450","Green","Track","0.492","0.869","11.227","11.929","16.226","6.144","9.924","2.824","141.006"
"007","GTD","Brandon Davis","1","1:02.637","1:02.637","Green","Track","0.493","0.894","11.423","11.867","16.582","5.858","9.785","2.794","140.720"
"86","GTD","Oswaldo Negri Jr.","1","1:03.108","1:03.108","Green","Track","0.483","0.865","11.380","11.920","16.665","5.922","9.852","2.852","143.634"
"23","GTD","Bill Sweedler","1","1:03.414","1:03.414","Green","Track","0.493","0.875","10.773","11.668","16.271","5.763","9.751","2.825","140.720"
"33","GTD","Ben Keating","1","1:03.693","1:03.693","Green","Track","0.500","0.888","11.258","12.030","17.006","5.978","9.596","2.808","138.750"
"50","GTD","Cooper MacNeil","1","1:04.323","1:04.323","Green","Track","0.501","0.889","11.185","11.851","17.011","6.028","9.876","2.842","138.473"
"75","GTD","Dion Von Moltke","1","1:05.289","1:05.289","Green","Track","0.487","0.866","10.713","11.786","16.168","5.941","10.388","2.981","142.454"
"54","GTD","Jonathan Bennett","1","1:10.527","1:10.527","Green","Track","0.490","0.904","11.109","21.008","14.407","5.737","9.668","2.853","141.582"
"912","GTLM","Gianmaria Bruni","2","52.558","1:45.255","Green","Track","0.464","0.828","9.780","10.426","13.695","5.503","9.149","2.713","149.515"
"911","GTLM","Dirk Werner","2","52.499","1:46.694","Green","Track","0.464","0.825","9.817","10.591","13.769","5.331","8.997","2.705","149.515"
"24","GTLM","John Edwards","2","52.395","1:46.974","Green","Track","0.458","0.818","9.775","10.524","13.679","5.411","9.039","2.691","151.474"
"67","GTLM","Richard Westbrook","2","52.510","1:48.472","Green","Track","0.462","0.824","9.809","10.483","13.795","5.340","9.063","2.734","150.162"
"4","GTLM","Tommy Milner","2","52.422","1:48.703","Green","Track","0.462","0.824","9.978","10.429","13.634","5.384","8.998","2.713","150.162"
"3","GTLM","Jan Magnussen","2","52.525","1:49.258","Green","Track","0.464","0.829","9.970","10.472","13.731","5.337","9.008","2.714","149.515"
"66","GTLM","Dirk Mueller","2","52.777","1:49.796","Green","Track","0.460","0.835","10.051","10.542","13.808","5.385","8.983","2.713","150.815"
"25","GTLM","Bill Auberlen","2","52.776","1:50.165","Green","Track","0.459","0.820","10.139","10.560","13.819","5.334","8.961","2.684","151.144"
"48","GTD","Madison Snow","2","53.542","1:52.052","Green","Track","0.473","0.843","10.057","10.687","13.889","5.462","9.349","2.782","146.670"
"28","GTD","Patrick Long","2","53.969","1:53.197","Green","Track","0.473","0.843","10.097","10.759","14.076","5.492","9.444","2.785","146.670"
"96","GTD","Jens Klingmann","2","54.215","1:53.983","Green","Track","0.470","0.838","10.148","10.923","14.086","5.503","9.443","2.804","147.606"
"73","GTD","Patrick Lindsey","2","54.500","1:54.576","Green","Track","0.472","0.841","10.429","10.879","14.219","5.485","9.390","2.785","146.981"
"15","GTD","Jack Hawksworth","2","54.297","1:55.260","Green","Track","0.471","0.842","10.312","10.848","14.040","5.469","9.499","2.816","147.293"
"14","GTD","Sage Karam","2","54.618","1:55.934","Green","Track","0.475","0.843","10.305","10.903","14.218","5.569","9.499","2.806","146.053"
"57","GTD","Andrew Davis","2","54.565","1:56.292","Green","Track","0.477","0.846","10.271","10.926","14.135","5.592","9.509","2.809","145.440"
"16","GTD","Corey Lewis","2","54.617","1:56.719","Green","Track","0.472","0.839","10.301","10.915","14.240","5.606","9.466","2.778","146.981"
"93","GTD","Katherine Legge","2","55.110","1:57.078","Green","Track","0.474","0.845","10.703","11.089","14.188","5.576","9.442","2.793","146.361"
"63","GTD","Christina Nielsen","2","55.459","1:57.909","Green","Track","0.474","0.844","10.411","11.348","14.578","5.538","9.477","2.789","146.361"
"007","GTD","Brandon Davis","2","55.999","1:58.636","Green","Track","0.471","0.836","10.670","11.136","14.883","5.633","9.578","2.792","147.293"
"86","GTD","Oswaldo Negri Jr.","2","55.894","1:59.002","Green","Track","0.481","0.845","10.492","11.214","14.760","5.707","9.591","2.804","144.231"
"23","GTD","Bill Sweedler","2","56.396","1:59.810","Green","Track","0.475","0.845","10.557","11.156","15.176","5.683","9.684","2.820","146.053"
"33","GTD","Ben Keating","2","56.417","2:00.110","Green","Track","0.471","0.841","10.580","11.340","14.900","5.768","9.694","2.823","147.293"
"50","GTD","Cooper MacNeil","2","56.056","2:00.379","Green","Track","0.480","0.857","10.469","11.174","14.706","5.849","9.699","2.822","144.531"
"75","GTD","Dion Von Moltke","2","55.824","2:01.113","Green","Track","0.496","0.881","10.467","11.135","14.383","5.721","9.879","2.862","139.869"
"54","GTD","Jonathan Bennett","2","54.725","2:05.252","Green","Track","0.481","0.856","10.313","10.910","14.211","5.595","9.543","2.816","144.231"
"912","GTLM","Gianmaria Bruni","3","51.958","2:37.213","Green","Track","0.461","0.822","9.744","10.350","13.450","5.381","9.033","2.717","150.488"
"911","GTLM","Dirk Werner","3","52.665","2:39.359","Green","Track","0.459","0.819","9.731","10.637","13.858","5.349","9.093","2.719","151.144"
"24","GTLM","John Edwards","3","52.643","2:39.617","Green","Track","0.456","0.813","9.652","10.666","13.788","5.378","9.171","2.719","152.138"
"67","GTLM","Richard Westbrook","3","51.875","2:40.347","Green","Track","0.462","0.825","9.628","10.362","13.567","5.291","9.022","2.718","150.162"
"4","GTLM","Tommy Milner","3","52.119","2:40.822","Green","Track","0.459","0.820","9.826","10.431","13.491","5.356","9.016","2.720","151.144"
"3","GTLM","Jan Magnussen","3","52.132","2:41.390","Green","Track","0.459","0.821","9.803","10.363","13.531","5.374","9.063","2.718","151.144"
"66","GTLM","Dirk Mueller","3","52.113","2:41.909","Green","Track","0.458","0.818","9.747","10.472","13.610","5.334","8.970","2.704","151.474"
"25","GTLM","Bill Auberlen","3","52.084","2:42.249","Green","Track","0.454","0.810","9.791","10.401","13.722","5.286","8.936","2.684","152.808"
"48","GTD","Madison Snow","3","53.575","2:45.627","Green","Track","0.471","0.841","10.080","10.785","13.807","5.450","9.352","2.789","147.293"
"28","GTD","Patrick Long","3","53.590","2:46.787","Green","Track","0.470","0.839","9.995","10.750","13.799","5.505","9.446","2.786","147.606"
"96","GTD","Jens Klingmann","3","54.028","2:48.011","Green","Track","0.473","0.843","10.083","10.920","14.034","5.433","9.430","2.812","146.670"
"73","GTD","Patrick Lindsey","3","53.932","2:48.508","Green","Track","0.471","0.837","10.125","10.739","13.967","5.530","9.461","2.802","147.293"
"15","GTD","Jack Hawksworth","3","53.753","2:49.013","Green","Track","0.476","0.846","10.107","10.751","13.926","5.452","9.408","2.787","145.746"
"14","GTD","Sage Karam","3","54.062","2:49.996","Green","Track","0.473","0.841","10.094","10.865","14.013","5.555","9.425","2.796","146.670"
"57","GTD","Andrew Davis","3","54.107","2:50.399","Green","Track","0.472","0.840","10.159","10.830","13.965","5.609","9.452","2.780","146.981"
"16","GTD","Corey Lewis","3","54.317","2:51.036","Green","Track","0.467","0.834","10.302","10.792","13.962","5.630","9.536","2.794","148.555"
"93","GTD","Katherine Legge","3","54.378","2:51.456","Green","Track","0.471","0.840","10.319","10.887","13.961","5.644","9.462","2.794","147.293"
"63","GTD","Christina Nielsen","3","54.128","2:52.037","Green","Track","0.470","0.837","10.199","10.958","13.946","5.492","9.449","2.777","147.606"
"007","GTD","Brandon Davis","3","54.522","2:53.158","Green","Track","0.472","0.839","10.309","10.892","14.079","5.629","9.518","2.784","146.981"
"86","GTD","Oswaldo Negri Jr.","3","54.577","2:53.579","Green","Track","0.474","0.843","10.273","11.020","14.083","5.635","9.464","2.785","146.361"
"23","GTD","Bill Sweedler","3","54.533","2:54.343","Green","Track","0.474","0.845","10.253","10.939","14.031","5.646","9.533","2.812","146.361"
"33","GTD","Ben Keating","3","55.318","2:55.428","Green","Track","0.475","0.849","10.397","11.138","14.189","5.748","9.683","2.839","146.053"
"50","GTD","Cooper MacNeil","3","55.437","2:55.816","Green","Track","0.476","0.848","10.538","11.140","14.329","5.700","9.587","2.819","145.746"
"75","GTD","Dion Von Moltke","3","55.409","2:56.522","Green","Track","0.482","0.859","10.273","11.175","14.296","5.686","9.791","2.847","143.932"
"54","GTD","Jonathan Bennett","3","54.699","2:59.951","Green","Track","0.476","0.848","10.247","11.021","14.166","5.558","9.557","2.826","145.746"
"912","GTLM","Gianmaria Bruni","4","51.553","3:28.766","Green","Track","0.463","0.825","9.652","10.266","13.375","5.333","8.939","2.700","149.838"
"911","GTLM","Dirk Werner","4","52.074","3:31.433","Green","Track","0.462","0.823","9.695","10.470","13.559","5.337","9.029","2.699","150.162"
"24","GTLM","John Edwards","4","52.118","3:31.735","Green","Track","0.459","0.819","9.627","10.559","13.483","5.361","9.111","2.699","151.144"
"67","GTLM","Richard Westbrook","4","51.847","3:32.194","Green","Track","0.461","0.822","9.623","10.387","13.603","5.277","8.964","2.710","150.488"
"4","GTLM","Tommy Milner","4","52.017","3:32.839","Green","Track","0.460","0.824","9.844","10.350","13.445","5.313","9.062","2.719","150.815"
"3","GTLM","Jan Magnussen","4","51.965","3:33.355","Green","Track","0.461","0.823","9.737","10.368","13.580","5.328","8.973","2.695","150.488"
"66","GTLM","Dirk Mueller","4","52.019","3:33.928","Green","Track","0.459","0.818","9.732","10.406","13.643","5.361","8.907","2.693","151.144"
"25","GTLM","Bill Auberlen","4","52.136","3:34.385","Green","Track","0.455","0.810","9.814","10.402","13.586","5.326","9.051","2.692","152.473"
"48","GTD","Madison Snow","4","53.553","3:39.180","Green","Track","0.472","0.842","10.119","10.757","13.763","5.539","9.285","2.776","146.981"
"28","GTD","Patrick Long","4","53.755","3:40.542","Green","Track","0.470","0.839","9.987","10.799","13.894","5.541","9.438","2.787","147.606"
"96","GTD","Jens Klingmann","4","53.666","3:41.677","Green","Track","0.474","0.845","9.978","10.790","13.925","5.438","9.402","2.814","146.361"
"73","GTD","Patrick Lindsey","4","53.912","3:42.420","Green","Track","0.472","0.839","10.143","10.793","14.066","5.476","9.351","2.772","146.981"
"15","GTD","Jack Hawksworth","4","53.886","3:42.899","Green","Track","0.470","0.838","10.133","10.740","14.025","5.490","9.401","2.789","147.606"
"14","GTD","Sage Karam","4","53.871","3:43.867","Green","Track","0.470","0.841","10.010","10.789","14.027","5.503","9.456","2.775","147.606"
"57","GTD","Andrew Davis","4","53.801","3:44.200","Green","Track","0.469","0.834","9.989","10.745","14.018","5.553","9.419","2.774","147.921"
"16","GTD","Corey Lewis","4","54.438","3:45.474","Green","Track","0.470","0.837","10.188","10.810","14.198","5.671","9.492","2.772","147.606"
"93","GTD","Katherine Legge","4","54.614","3:46.070","Green","Track","0.469","0.839","10.109","10.876","13.881","6.028","9.606","2.806","147.921"
"63","GTD","Christina Nielsen","4","54.241","3:46.278","Green","Track","0.468","0.834","10.214","10.895","13.971","5.509","9.563","2.787","148.237"
"007","GTD","Brandon Davis","4","54.345","3:47.503","Green","Track","0.470","0.838","10.257","10.985","14.026","5.564","9.425","2.780","147.606"
"86","GTD","Oswaldo Negri Jr.","4","54.263","3:47.842","Green","Track","0.468","0.838","10.153","10.993","14.158","5.572","9.313","2.768","148.237"
"23","GTD","Bill Sweedler","4","54.318","3:48.661","Green","Track","0.474","0.843","10.212","10.853","13.943","5.580","9.600","2.813","146.361"
"33","GTD","Ben Keating","4","54.527","3:49.955","Green","Track","0.478","0.854","10.083","10.952","14.071","5.590","9.666","2.833","145.136"
"50","GTD","Cooper MacNeil","4","54.616","3:50.432","Green","Track","0.476","0.848","10.309","10.955","14.101","5.590","9.533","2.804","145.746"
"75","GTD","Dion Von Moltke","4","54.893","3:51.415","Green","Track","0.480","0.854","10.251","11.057","14.076","5.628","9.708","2.839","144.531"
"54","GTD","Jonathan Bennett","4","54.955","3:54.906","Green","Track","0.478","0.850","10.366","10.994","14.264","5.650","9.538","2.815","145.136"
"912","GTLM","Gianmaria Bruni","5","51.418","4:20.184","Green","Track","0.460","0.822","9.625","10.270","13.293","5.299","8.951","2.698","150.815"
"911","GTLM","Dirk Werner","5","51.970","4:23.403","Green","Track","0.459","0.820","9.782","10.517","13.560","5.245","8.897","2.690","151.144"
"24","GTLM","John Edwards","5","52.056","4:23.791","Green","Track","0.457","0.816","9.627","10.651","13.597","5.263","8.959","2.686","151.805"
"67","GTLM","Richard Westbrook","5","52.073","4:24.267","Green","Track","0.461","0.817","9.651","10.398","13.708","5.332","9.000","2.706","150.488"
"4","GTLM","Tommy Milner","5","52.094","4:24.933","Green","Track","0.461","0.823","9.880","10.343","13.474","5.348","9.049","2.716","150.488"
"3","GTLM","Jan Magnussen","5","51.928","4:25.283","Green","Track","0.456","0.817","9.797","10.339","13.558","5.291","8.973","2.697","152.138"
"66","GTLM","Dirk Mueller","5","51.828","4:25.756","Green","Track","0.456","0.822","9.670","10.423","13.512","5.331","8.913","2.701","152.138"
"25","GTLM","Bill Auberlen","5","51.957","4:26.342","Green","Track","0.456","0.814","9.663","10.504","13.617","5.299","8.925","2.679","152.138"
"48","GTD","Madison Snow","5","53.601","4:32.781","Green","Track","0.471","0.840","9.964","10.799","13.859","5.528","9.346","2.794","147.293"
"28","GTD","Patrick Long","5","53.610","4:34.152","Green","Track","0.471","0.839","9.992","10.753","13.915","5.469","9.383","2.788","147.293"
"96","GTD","Jens Klingmann","5","53.808","4:35.485","Green","Track","0.475","0.847","10.035","10.762","14.004","5.479","9.404","2.802","146.053"
"73","GTD","Patrick Lindsey","5","53.735","4:36.155","Green","Track","0.468","0.835","10.073","10.784","14.008","5.443","9.355","2.769","148.237"
"15","GTD","Jack Hawksworth","5","53.999","4:36.898","Green","Track","0.464","0.836","10.085","10.724","14.124","5.499","9.458","2.809","149.515"
"14","GTD","Sage Karam","5","53.678","4:37.545","Green","Track","0.470","0.836","10.000","10.742","13.927","5.497","9.436","2.770","147.606"
"57","GTD","Andrew Davis","5","53.860","4:38.060","Green","Track","0.467","0.832","10.011","10.800","13.921","5.593","9.451","2.785","148.555"
"16","GTD","Corey Lewis","5","53.761","4:39.235","Green","Track","0.468","0.836","10.114","10.800","13.821","5.559","9.394","2.769","148.237"
"93","GTD","Katherine Legge","5","53.492","4:39.562","Green","Track","0.472","0.844","10.105","10.770","13.788","5.488","9.272","2.753","146.981"
"63","GTD","Christina Nielsen","5","53.999","4:40.277","Green","Track","0.469","0.834","10.387","10.951","13.803","5.407","9.379","2.769","147.921"
"007","GTD","Brandon Davis","5","54.272","4:41.775","Green","Track","0.470","0.837","10.279","10.879","13.914","5.540","9.567","2.786","147.606"
"86","GTD","Oswaldo Negri Jr.","5","54.301","4:42.143","Green","Track","0.469","0.836","10.212","10.969","14.004","5.583","9.432","2.796","147.921"
"23","GTD","Bill Sweedler","5","54.478","4:43.139","Green","Track","0.473","0.843","10.130","11.023","14.099","5.525","9.565","2.820","146.670"
"33","GTD","Ben Keating","5","54.625","4:44.580","Green","Track","0.479","0.852","10.211","11.038","14.016","5.569","9.626","2.834","144.833"
"50","GTD","Cooper MacNeil","5","54.637","4:45.069","Green","Track","0.474","0.844","10.302","10.910","14.103","5.641","9.551","2.812","146.361"
"75","GTD","Dion Von Moltke","5","54.373","4:45.788","Green","Track","0.479","0.853","10.162","10.952","13.941","5.574","9.594","2.818","144.833"
"54","GTD","Jonathan Bennett","5","54.687","4:49.593","Green","Track","0.476","0.847","10.249","10.877","14.209","5.594","9.604","2.831","145.746"
"912","GTLM","Gianmaria Bruni","6","51.455","5:11.639","Green","Track","0.459","0.820","9.643","10.238","13.315","5.329","8.950","2.701","151.144"
"911","GTLM","Dirk Werner","6","51.484","5:14.887","Green","Track","0.458","0.816","9.605","10.279","13.427","5.257","8.943","2.699","151.474"
"24","GTLM","John Edwards","6","51.444","5:15.235","Green","Track","0.455","0.813","9.664","10.333","13.346","5.192","8.959","2.682","152.473"
"67","GTLM","Richard Westbrook","6","51.826","5:16.093","Green","Track","0.458","0.826","9.698","10.414","13.508","5.257","8.960","2.705","151.474"
"4","GTLM","Tommy Milner","6","51.841","5:16.774","Green","Track","0.460","0.822","9.831","10.374","13.408","5.307","8.942","2.697","150.815"
"3","GTLM","Jan Magnussen","6","52.042","5:17.325","Green","Track","0.456","0.816","9.785","10.421","13.579","5.268","9.002","2.715","152.138"
"66","GTLM","Dirk Mueller","6","52.143","5:17.899","Green","Track","0.459","0.828","9.729","10.402","13.682","5.246","9.093","2.704","151.144"
"25","GTLM","Bill Auberlen","6","52.000","5:18.342","Green","Track","0.454","0.810","9.709","10.428","13.609","5.269","9.004","2.717","152.808"
"48","GTD","Madison Snow","6","53.553","5:26.334","Green","Track","0.473","0.844","10.037","10.728","13.734","5.564","9.376","2.797","146.670"
"28","GTD","Patrick Long","6","53.673","5:27.825","Green","Track","0.471","0.839","9.986","10.712","13.939","5.520","9.421","2.785","147.293"
"96","GTD","Jens Klingmann","6","53.793","5:29.278","Green","Track","0.473","0.843","10.075","10.778","13.977","5.468","9.387","2.792","146.670"
"73","GTD","Patrick Lindsey","6","53.863","5:30.018","Green","Track","0.467","0.833","10.085","10.752","13.966","5.569","9.428","2.763","148.555"
"15","GTD","Jack Hawksworth","6","53.603","5:30.501","Green","Track","0.472","0.839","10.023","10.714","13.975","5.423","9.374","2.783","146.981"
"14","GTD","Sage Karam","6","53.738","5:31.283","Green","Track","0.468","0.834","10.039","10.789","13.902","5.442","9.464","2.800","148.237"
"57","GTD","Andrew Davis","6","53.736","5:31.796","Green","Track","0.468","0.835","10.019","10.713","13.891","5.542","9.480","2.788","148.237"
"16","GTD","Corey Lewis","6","53.959","5:33.194","Green","Track","0.468","0.833","10.160","10.831","13.911","5.561","9.421","2.774","148.237"
"93","GTD","Katherine Legge","6","53.920","5:33.482","Green","Track","0.467","0.831","10.184","10.789","13.970","5.477","9.412","2.790","148.555"
"63","GTD","Christina Nielsen","6","53.894","5:34.171","Green","Track","0.466","0.833","10.173","10.832","13.993","5.447","9.382","2.768","148.873"
"007","GTD","Brandon Davis","6","54.049","5:35.824","Green","Track","0.470","0.837","10.271","10.912","13.895","5.508","9.387","2.769","147.606"
"86","GTD","Oswaldo Negri Jr.","6","54.258","5:36.401","Green","Track","0.471","0.838","10.172","10.976","14.018","5.568","9.427","2.788","147.293"
"23","GTD","Bill Sweedler","6","54.794","5:37.933","Green","Track","0.475","0.847","10.303","10.794","14.171","5.606","9.764","2.834","146.053"
"33","GTD","Ben Keating","6","54.543","5:39.123","Green","Track","0.476","0.852","10.230","10.899","14.044","5.612","9.602","2.828","145.746"
"50","GTD","Cooper MacNeil","6","54.672","5:39.741","Green","Track","0.476","0.846","10.254","10.907","14.203","5.672","9.500","2.814","145.746"
"75","GTD","Dion Von Moltke","6","54.747","5:40.535","Green","Track","0.476","0.848","10.173","11.036","14.132","5.618","9.633","2.831","145.746"
"54","GTD","Jonathan Bennett","6","54.850","5:44.443","Green","Track","0.477","0.850","10.306","10.942","14.338","5.591","9.528","2.818","145.440"
"912","GTLM","Gianmaria Bruni","7","51.275","6:02.914","Green","Track","0.460","0.820","9.588","10.249","13.278","5.254","8.923","2.703","150.815"
"911","GTLM","Dirk Werner","7","51.884","6:06.771","Green","Track","0.458","0.818","9.709","10.458","13.446","5.314","8.987","2.694","151.474"
"24","GTLM","John Edwards","7","51.851","6:07.086","Green","Track","0.454","0.812","9.607","10.550","13.590","5.242","8.925","2.671","152.808"
"67","GTLM","Richard Westbrook","7","51.607","6:07.700","Green","Track","0.459","0.822","9.547","10.359","13.537","5.253","8.930","2.700","151.144"
"4","GTLM","Tommy Milner","7","51.995","6:08.769","Green","Track","0.457","0.819","9.800","10.412","13.427","5.383","8.995","2.702","151.805"
"3","GTLM","Jan Magnussen","7","51.858","6:09.183","Green","Track","0.459","0.819","9.750","10.316","13.492","5.307","9.004","2.711","151.144"
"66","GTLM","Dirk Mueller","7","51.714","6:09.613","Green","Track","0.457","0.814","9.708","10.380","13.529","5.294","8.848","2.684","151.805"
"25","GTLM","Bill Auberlen","7","53.036","6:11.378","Green","Track","0.459","0.820","9.743","10.478","14.358","5.342","9.086","2.750","151.144"
"48","GTD","Madison Snow","7","53.651","6:19.985","Green","Track","0.474","0.846","10.036","10.886","13.807","5.476","9.334","2.792","146.361"
"28","GTD","Patrick Long","7","53.562","6:21.387","Green","Track","0.471","0.840","9.963","10.696","13.865","5.464","9.472","2.791","147.293"
"96","GTD","Jens Klingmann","7","53.599","6:22.877","Green","Track","0.472","0.843","9.991","10.723","13.974","5.424","9.371","2.801","146.981"
"73","GTD","Patrick Lindsey","7","53.659","6:23.677","Green","Track","0.466","0.832","10.107","10.799","13.934","5.440","9.307","2.774","148.873"
"15","GTD","Jack Hawksworth","7","53.565","6:24.066","Green","Track","0.468","0.840","10.020","10.759","13.918","5.450","9.329","2.781","148.237"
"14","GTD","Sage Karam","7","54.024","6:25.307","Green","Track","0.471","0.841","10.016","10.784","14.037","5.448","9.618","2.809","147.293"
"57","GTD","Andrew Davis","7","53.861","6:25.657","Green","Track","0.469","0.837","10.080","10.792","13.941","5.519","9.434","2.789","147.921"
"16","GTD","Corey Lewis","7","54.007","6:27.201","Green","Track","0.468","0.835","10.120","10.941","13.936","5.535","9.400","2.772","148.237"
"93","GTD","Katherine Legge","7","53.967","6:27.449","Green","Track","0.471","0.838","10.172","10.911","13.960","5.515","9.341","2.759","147.293"
"63","GTD","Christina Nielsen","7","53.949","6:28.120","Green","Track","0.467","0.832","10.163","10.904","13.997","5.448","9.369","2.769","148.555"
"007","GTD","Brandon Davis","7","53.997","6:29.821","Green","Track","0.468","0.836","10.279","10.899","13.763","5.534","9.434","2.784","148.237"
"86","GTD","Oswaldo Negri Jr.","7","53.905","6:30.306","Green","Track","0.471","0.838","10.190","10.880","13.927","5.521","9.314","2.764","147.293"
"23","GTD","Bill Sweedler","7","54.717","6:32.650","Green","Track","0.477","0.850","10.259","10.875","14.168","5.628","9.636","2.824","145.440"
"33","GTD","Ben Keating","7","54.545","6:33.668","Green","Track","0.478","0.849","10.313","11.026","13.929","5.607","9.535","2.808","145.136"
"50","GTD","Cooper MacNeil","7","54.581","6:34.322","Green","Track","0.476","0.849","10.218","10.883","14.225","5.605","9.509","2.816","145.746"
"75","GTD","Dion Von Moltke","7","54.493","6:35.028","Green","Track","0.477","0.852","10.192","10.934","14.096","5.569","9.562","2.811","145.440"
"54","GTD","Jonathan Bennett","7","54.981","6:39.424","Green","Track","0.476","0.848","10.320","10.994","14.279","5.559","9.669","2.836","145.746"
"912","GTLM","Gianmaria Bruni","8","51.327","6:54.241","Green","Track","0.460","0.821","9.587","10.249","13.281","5.300","8.929","2.700","150.815"
"911","GTLM","Dirk Werner","8","51.374","6:58.145","Green","Track","0.458","0.818","9.626","10.297","13.355","5.256","8.879","2.685","151.474"
"24","GTLM","John Edwards","8","51.679","6:58.765","Green","Track","0.453","0.810","9.699","10.399","13.466","5.237","8.937","2.678","153.146"
"67","GTLM","Richard Westbrook","8","51.655","6:59.355","Green","Track","0.457","0.827","9.585","10.311","13.484","5.292","8.987","2.712","151.805"
"4","GTLM","Tommy Milner","8","51.672","7:00.441","Green","Track","0.458","0.820","9.811","10.372","13.270","5.294","8.945","2.702","151.474"
"3","GTLM","Jan Magnussen","8","51.812","7:00.995","Green","Track","0.458","0.817","9.784","10.420","13.465","5.267","8.913","2.688","151.474"
"66","GTLM","Dirk Mueller","8","51.962","7:01.575","Green","Track","0.456","0.820","9.733","10.445","13.557","5.336","8.925","2.690","152.138"
"25","GTLM","Bill Auberlen","8","51.678","7:03.056","Green","Track","0.463","0.826","9.651","10.373","13.546","5.239","8.898","2.682","149.838"
"48","GTD","Madison Snow","8","53.725","7:13.710","Green","Track","0.474","0.844","10.047","10.839","13.881","5.523","9.324","2.793","146.361"
"28","GTD","Patrick Long","8","53.399","7:14.786","Green","Track","0.471","0.841","9.945","10.703","13.786","5.482","9.391","2.780","147.293"
"96","GTD","Jens Klingmann","8","53.711","7:16.588","Green","Track","0.474","0.843","9.980","10.811","13.994","5.426","9.380","2.803","146.361"
"73","GTD","Patrick Lindsey","8","53.764","7:17.441","Green","Track","0.469","0.835","10.111","10.857","13.968","5.443","9.297","2.784","147.921"
"15","GTD","Jack Hawksworth","8","53.905","7:17.971","Green","Track","0.471","0.840","9.991","10.786","14.077","5.501","9.443","2.796","147.293"
"14","GTD","Sage Karam","8","53.759","7:19.066","Green","Track","0.471","0.842","10.063","10.754","13.960","5.471","9.410","2.788","147.293"
"57","GTD","Andrew Davis","8","54.045","7:19.702","Green","Track","0.469","0.835","10.098","10.840","14.061","5.550","9.410","2.782","147.921"
"16","GTD","Corey Lewis","8","54.274","7:21.475","Green","Track","0.468","0.836","10.159","10.923","13.975","5.586","9.535","2.792","148.237"
"93","GTD","Katherine Legge","8","54.266","7:21.715","Green","Track","0.467","0.832","10.096","10.958","13.967","5.625","9.525","2.796","148.555"
"63","GTD","Christina Nielsen","8","53.978","7:22.098","Green","Track","0.467","0.833","10.170","10.923","13.961","5.536","9.330","2.758","148.555"
"007","GTD","Brandon Davis","8","53.978","7:23.799","Green","Track","0.471","0.838","10.267","10.883","13.816","5.545","9.383","2.775","147.293"
"86","GTD","Oswaldo Negri Jr.","8","54.138","7:24.444","Green","Track","0.467","0.836","10.099","10.956","14.027","5.599","9.372","2.782","148.555"
