"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"10","P","Ricky Taylor","1","2:13.039","2:13.039","Yellow","Track","1.410","19.810","23.259","9.181","9.040","0.427","4.435","0.405","22.350","29.208","13.513","157.148","165.685"
"22","P","Johannes van Overbeek","1","2:14.075","2:14.075","Yellow","Track","1.387","20.214","23.732","9.379","8.932","0.419","4.323","0.405","22.753","28.764","13.528","160.149","165.685"
"31","P","Eric Curran","1","2:15.175","2:15.175","Yellow","Track","1.398","20.608","23.821","9.205","8.984","0.421","4.338","0.429","22.741","29.463","13.451","159.388","156.416"
"5","P","Christian Fittipaldi","1","2:16.643","2:16.643","Yellow","Track","1.395","20.996","23.875","9.255","8.947","0.420","4.337","0.413","22.705","30.491","13.277","159.767","162.475"
"55","P","Jonathan Bomarito","1","2:17.931","2:17.931","Yellow","Track","1.371","21.318","24.119","9.510","8.996","0.424","4.420","0.434","22.877","30.812","13.186","158.260","154.614"
"85","P","Misha Goikhberg","1","2:18.774","2:18.774","Yellow","Track","1.361","21.215","24.480","10.111","9.004","0.416","4.284","0.402","23.288","30.057","13.371","161.304","166.921"
"90","P","Marc Goossens","1","2:19.595","2:19.595","Yellow","Track","1.405","20.874","24.552","9.383","9.248","0.433","4.491","0.407","23.579","30.429","13.544","154.971","164.870"
"70","P","Tom Long","1","2:20.387","2:20.387","Yellow","Track","1.342","22.708","24.700","9.516","9.096","0.423","4.357","0.392","22.776","30.792","13.265","158.634","171.179"
"26","PC","Stefan Wilson","1","2:21.516","2:21.516","Yellow","Track","1.423","21.692","25.746","9.755","9.566","0.446","4.614","0.415","23.360","29.138","13.594","150.454","161.692"
"20","PC","Don Yount","1","2:22.862","2:22.862","Yellow","Track","1.442","22.238","25.564","9.934","9.529","0.442","4.618","0.464","23.867","28.662","14.156","151.815","144.617"
"38","PC","James French","1","2:23.737","2:23.737","Yellow","Track","1.400","23.254","25.505","10.198","9.450","0.442","4.573","0.422","23.750","29.057","14.247","151.815","159.010"
"24","GTLM","John Edwards","1","2:24.767","2:24.767","Yellow","Track","1.454","21.250","25.525","9.742","9.777","0.453","4.656","0.436","23.981","29.428","14.461","148.129","153.904"
"25","GTLM","Alexander Sims","1","2:25.521","2:25.521","Yellow","Track","1.445","21.328","25.461","9.879","9.669","0.447","4.610","0.460","24.334","29.811","14.281","150.117","145.875"
"3","GTLM","Jan Magnussen","1","2:26.668","2:26.668","Yellow","Track","1.462","21.506","25.409","9.693","9.662","0.450","4.613","0.466","24.513","29.994","14.814","149.116","143.996"
"911","GTLM","Patrick Pilet","1","2:28.624","2:28.624","Yellow","Track","1.445","21.534","25.570","9.696","9.701","0.453","4.643","0.460","25.055","31.222","14.432","148.129","145.875"
"2","P","Scott Sharp","1","2:29.933","2:29.933","Yellow","Track","1.356","26.740","25.721","9.342","8.994","0.418","4.303","0.435","25.488","31.623","14.742","160.532","154.258"
"28","GTD","Mathieu Jaminet","1","2:31.060","2:31.060","Yellow","Track","1.457","22.704","25.897","9.764","9.953","0.463","4.757","0.426","24.142","31.412","14.955","144.929","157.517"
"48","GTD","Madison Snow","1","2:32.015","2:32.015","Yellow","Track","1.463","22.709","25.836","9.823","9.928","0.457","4.664","0.417","25.142","31.309","14.860","146.832","160.917"
"73","GTD","Patrick Lindsey","1","2:32.983","2:32.983","Yellow","Track","1.458","22.774","25.786","9.798","9.904","0.460","4.727","0.449","25.241","31.371","15.059","145.875","149.448"
"57","GTD","Andrew Davis","1","2:34.055","2:34.055","Yellow","Track","1.479","22.956","25.990","9.747","10.061","0.468","4.811","0.432","25.060","31.679","15.155","143.381","155.329"
"16","GTD","Corey Lewis","1","2:34.745","2:34.745","Yellow","Track","1.470","23.767","25.952","9.781","9.981","0.465","4.780","0.430","25.410","31.869","15.075","144.306","156.052"
"33","GTD","Ben Keating","1","2:35.746","2:35.746","Yellow","Track","1.472","23.157","26.050","9.852","9.859","0.460","4.718","0.439","26.014","31.636","15.322","145.875","152.853"
"63","GTD","Christina Nielsen","1","2:36.386","2:36.386","Yellow","Track","1.463","22.937","26.263","9.869","9.799","0.454","4.667","0.443","26.312","32.056","14.974","147.802","151.472"
"93","GTD","Katherine Legge","1","2:37.539","2:37.539","Yellow","Track","1.460","23.357","26.620","9.778","9.835","0.459","4.724","0.443","26.290","32.178","15.392","146.192","151.472"
"14","GTD","Scott Pruett","1","2:38.677","2:38.677","Yellow","Track","1.493","23.806","26.777","9.962","9.872","0.453","4.671","0.442","26.322","32.628","15.431","148.129","151.815"
"50","GTD","Cooper MacNeil","1","2:40.041","2:40.041","Yellow","Track","1.480","22.945","25.848","9.995","10.044","0.472","4.833","0.433","26.135","32.648","15.772","142.166","154.971"
"75","GTD","Kenny Habul","1","2:40.683","2:40.683","Yellow","Track","1.495","23.056","26.578","10.290","9.984","0.465","4.773","0.432","26.934","32.992","15.352","144.306","155.329"
"86","GTD","Oswaldo Negri Jr.","1","2:42.129","2:42.129","Yellow","Track","1.470","22.619","26.310","9.777","9.925","0.462","4.777","0.440","27.684","33.604","15.013","145.243","152.505"
"96","GTD","Bret Curtis","1","2:43.015","2:43.015","Yellow","Track","1.482","22.803","26.623","9.871","10.001","0.462","4.727","0.425","26.137","33.847","14.984","145.243","157.888"
"991","GTD","Parker Chase","1","2:44.185","2:44.185","Yellow","Track","1.522","22.488","26.926","9.853","10.097","0.472","4.849","0.443","24.545","32.416","14.885","142.166","151.472"
"54","GTD","Jonathan Bennett","1","2:44.632","2:44.632","Yellow","Track","1.475","22.396","27.999","10.024","9.991","0.460","4.721","0.480","24.921","30.830","14.951","145.875","139.796"
"80","GTD","Dan Knox","1","2:45.537","2:45.537","Yellow","Track","1.485","22.990","27.315","10.133","10.023","0.463","4.777","0.452","24.942","31.154","14.956","144.929","148.456"
"15","GTD","Robert Alon","1","2:46.518","2:46.518","Yellow","Track","1.491","21.947","27.057","10.295","9.943","0.460","4.704","0.444","24.974","31.985","14.581","145.875","151.131"
"912","GTLM","Wolf Henzler","1","2:48.475","2:48.475","Yellow","Track","1.450","33.314","29.213","10.881","10.013","0.466","4.815","0.466","26.128","33.646","13.086","143.996","143.996"
"66","GTLM","Dirk Mueller","1","3:05.613","3:05.613","Yellow","Track","1.437","25.792","38.294","13.625","14.060","0.652","6.808","0.667","30.987","36.224","13.179","102.918","100.603"
"10","P","Ricky Taylor","2","3:37.306","5:50.345","Yellow","Track","2.439","34.261","39.018","15.191","20.564","1.153","12.161","1.161","32.864","42.600","15.894","58.198","57.797"
"22","P","Johannes van Overbeek","2","3:37.268","5:51.343","Yellow","Track","2.460","33.897","39.238","15.097","20.925","0.880","13.371","1.055","32.022","42.570","15.753","76.253","63.604"
"31","P","Eric Curran","2","3:37.924","5:53.099","Yellow","Track","2.592","33.735","39.358","16.201","20.129","1.103","12.683","1.293","32.250","42.221","16.359","60.836","51.897"
"5","P","Christian Fittipaldi","2","3:38.720","5:55.363","Yellow","Track","2.888","33.344","39.726","15.972","20.597","1.245","12.446","1.233","32.485","42.041","16.743","53.897","54.422"
"55","P","Jonathan Bomarito","2","3:38.914","5:56.845","Yellow","Track","2.641","33.571","39.699","15.667","20.938","1.477","12.573","1.372","31.370","41.811","17.795","45.431","48.908"
"85","P","Misha Goikhberg","2","3:38.824","5:57.598","Yellow","Track","2.691","33.348","39.853","15.494","21.009","1.321","12.897","1.422","31.187","41.693","17.909","50.797","47.189"
"90","P","Marc Goossens","2","3:39.054","5:58.649","Yellow","Track","2.940","33.631","39.117","15.541","21.850","1.240","13.546","1.256","30.522","41.836","17.575","54.115","53.425"
"70","P","Tom Long","2","3:40.353","6:00.740","Yellow","Track","3.238","33.247","39.014","15.895","22.133","1.201","14.303","1.484","29.942","41.305","18.591","55.872","45.217"
"26","PC","Stefan Wilson","2","3:39.924","6:01.440","Yellow","Track","3.066","33.299","38.760","15.792","22.255","1.259","14.435","1.418","29.871","41.408","18.361","53.298","47.322"
"20","PC","Don Yount","2","3:39.897","6:02.759","Yellow","Track","2.946","33.408","39.245","15.587","22.117","1.227","14.432","1.261","30.638","41.164","17.872","54.688","53.214"
"38","PC","James French","2","3:40.890","6:04.627","Yellow","Track","3.031","33.288","39.318","15.391","22.998","1.232","14.355","1.391","29.532","41.977","18.377","54.466","48.240"
"24","GTLM","John Edwards","2","3:40.659","6:05.426","Yellow","Track","3.118","32.935","39.972","15.111","22.770","1.223","14.429","1.407","29.716","41.936","18.042","54.867","47.692"
"25","GTLM","Alexander Sims","2","3:40.752","6:06.273","Yellow","Track","2.959","33.356","39.546","15.044","23.226","1.275","14.701","1.360","29.449","41.858","17.978","52.629","49.340"
"3","GTLM","Jan Magnussen","2","3:40.323","6:06.991","Yellow","Track","2.999","32.592","39.739","15.140","23.255","1.511","14.708","1.223","29.278","42.297","17.580","44.409","54.867"
"911","GTLM","Patrick Pilet","2","3:39.953","6:08.577","Yellow","Track","3.216","32.771","38.951","15.000","23.878","1.435","14.829","1.285","28.372","43.176","17.041","46.761","52.220"
"2","P","Scott Sharp","2","3:39.177","6:09.110","Yellow","Track","2.820","32.871","38.869","16.324","22.632","1.231","15.004","1.287","28.573","43.211","16.355","54.510","52.139"
"28","GTD","Mathieu Jaminet","2","3:39.080","6:10.140","Yellow","Track","2.743","32.280","39.187","16.591","22.205","1.139","15.353","1.039","29.461","42.481","16.602","58.913","64.584"
"48","GTD","Madison Snow","2","3:39.048","6:11.063","Yellow","Track","3.006","32.706","38.080","16.699","22.857","1.240","15.058","1.197","29.566","42.654","15.985","54.115","56.059"
"73","GTD","Patrick Lindsey","2","3:39.559","6:12.542","Yellow","Track","3.170","32.302","38.438","16.505","23.025","1.245","15.116","1.271","29.280","42.297","16.910","53.897","52.795"
"57","GTD","Andrew Davis","2","3:40.173","6:14.228","Yellow","Track","3.486","31.758","38.982","16.099","23.732","1.310","14.801","1.298","28.799","42.913","16.995","51.223","51.697"
"16","GTD","Corey Lewis","2","3:40.441","6:15.186","Yellow","Track","3.532","31.684","38.983","16.427","23.511","1.257","15.265","1.339","28.439","43.886","16.117","53.383","50.114"
"33","GTD","Ben Keating","2","3:40.069","6:15.815","Yellow","Track","3.477","31.524","39.116","16.058","24.042","1.065","15.345","1.298","29.465","43.479","15.201","63.007","51.697"
"63","GTD","Christina Nielsen","2","3:40.179","6:16.565","Yellow","Track","3.540","31.453","39.206","16.298","24.439","0.972","14.827","1.383","29.168","43.930","14.963","69.035","48.519"
"93","GTD","Katherine Legge","2","3:40.266","6:17.805","Yellow","Track","3.259","31.394","39.003","16.491","24.775","1.119","15.190","1.367","28.737","44.028","14.903","59.966","49.087"
"14","GTD","Scott Pruett","2","3:40.621","6:19.298","Yellow","Track","3.657","31.036","39.249","17.157","25.189","1.138","14.044","1.313","30.504","42.567","14.766","58.965","51.106"
"50","GTD","Cooper MacNeil","2","3:40.095","6:20.136","Yellow","Track","4.288","29.947","38.944","17.920","25.221","1.184","13.888","1.405","29.895","43.034","14.368","56.674","47.760"
"75","GTD","Kenny Habul","2","3:40.421","6:21.104","Yellow","Track","4.357","30.100","38.615","18.578","25.053","1.357","14.160","1.452","31.307","40.618","14.825","49.449","46.214"
"86","GTD","Oswaldo Negri Jr.","2","3:40.564","6:22.693","Yellow","Track","4.484","30.239","38.151","18.634","25.734","1.368","14.268","1.400","31.108","39.892","15.286","49.051","47.930"
"96","GTD","Bret Curtis","2","3:40.763","6:23.778","Yellow","Track","4.501","30.162","38.431","18.367","26.247","1.402","13.845","1.356","30.993","40.157","15.302","47.862","49.485"
"62","GTLM","Giancarlo Fisichella","1","6:24.299","6:24.299","Yellow","Pit","1.463","33.170","34.573","11.970","14.248","0.718","8.083","0.838","31.770","34.332","209.356","93.457","80.074"
"991","GTD","Parker Chase","2","3:41.016","6:25.201","Yellow","Track","4.315","31.495","37.556","18.785","25.887","1.258","14.541","1.430","31.880","38.304","15.565","53.340","46.925"
"54","GTD","Jonathan Bennett","2","3:41.626","6:26.258","Yellow","Track","4.419","31.326","37.715","19.019","27.052","1.430","13.303","1.349","31.470","38.671","15.873","46.925","49.742"
"80","GTD","Dan Knox","2","3:41.691","6:27.228","Yellow","Track","4.247","31.113","38.216","19.359","26.599","1.655","12.983","1.592","30.952","38.794","16.181","40.545","42.150"
"15","GTD","Robert Alon","2","3:41.685","6:28.203","Yellow","Track","4.175","30.810","38.559","19.349","27.042","1.537","12.723","1.476","30.974","39.374","15.666","43.658","45.462"
"66","GTLM","Dirk Mueller","2","3:24.119","6:29.732","Yellow","Track","2.398","32.587","35.144","13.807","21.492","1.341","13.171","1.161","33.279","34.623","15.115","50.039","57.797"
"912","GTLM","Wolf Henzler","2","5:29.580","8:18.055","Yellow","Pit","3.106","31.306","37.725","20.409","26.024","1.498","12.757","1.565","33.633","32.840","128.717","44.795","42.877"
"10","P","Ricky Taylor","3","3:28.330","9:18.675","Green","Track","3.455","36.595","39.479","14.980","20.320","0.977","12.417","1.037","32.567","38.624","7.879","68.682","64.708"
"22","P","Johannes van Overbeek","3","3:27.965","9:19.308","Green","Track","3.567","36.239","40.179","14.347","20.393","1.030","12.766","1.092","31.823","38.721","7.808","65.148","61.449"
"31","P","Eric Curran","3","3:26.606","9:19.705","Green","Track","3.584","35.911","40.144","14.053","20.436","0.974","12.677","1.120","32.018","37.788","7.901","68.894","59.913"
"5","P","Christian Fittipaldi","3","3:24.627","9:19.990","Green","Track","3.254","35.499","40.225","13.650","21.000","1.028","12.641","1.352","32.310","35.857","7.811","65.275","49.632"
"55","P","Jonathan Bomarito","3","3:23.607","9:20.452","Green","Track","2.889","35.438","40.525","13.426","22.190","1.153","12.330","1.148","31.017","35.687","7.804","58.198","58.451"
"85","P","Misha Goikhberg","3","3:23.456","9:21.054","Green","Track","3.136","35.114","40.290","13.829","21.879","1.091","12.410","1.118","31.063","35.555","7.971","61.505","60.020"
"90","P","Marc Goossens","3","3:22.965","9:21.614","Green","Track","3.644","34.974","39.366","14.321","21.798","1.106","12.180","1.141","30.898","35.529","8.008","60.671","58.810"
"70","P","Tom Long","3","3:21.037","9:21.777","Green","Track","3.216","34.751","39.355","13.901","21.779","1.112","12.305","1.575","30.522","34.697","7.824","60.344","42.605"
"26","PC","Stefan Wilson","3","3:21.187","9:22.627","Green","Track","3.377","34.691","39.916","13.311","21.631","1.200","12.494","1.460","30.276","34.582","8.249","55.919","45.960"
"20","PC","Don Yount","3","3:20.432","9:23.191","Green","Track","3.401","34.842","39.762","13.657","21.654","1.117","11.994","1.367","30.251","34.118","8.269","60.074","49.087"
"38","PC","James French","3","3:18.870","9:23.497","Green","Track","3.820","33.057","39.801","13.624","21.777","1.240","12.395","1.305","29.578","34.003","8.270","54.115","51.419"
"24","GTLM","John Edwards","3","3:19.226","9:24.652","Green","Track","4.219","33.047","40.484","12.237","22.538","1.192","12.271","1.188","30.290","33.013","8.747","56.294","56.483"
"25","GTLM","Alexander Sims","3","3:18.697","9:24.970","Green","Track","4.233","33.265","40.074","12.390","22.747","1.232","12.384","1.172","30.064","32.552","8.584","54.466","57.254"
"3","GTLM","Jan Magnussen","3","3:18.397","9:25.388","Green","Track","4.169","33.393","40.316","12.470","23.014","1.005","12.727","1.154","29.217","32.306","8.627","66.768","58.148"
"2","P","Scott Sharp","3","3:16.334","9:25.444","Green","Track","2.941","34.933","40.771","11.842","23.637","1.098","12.030","1.214","28.135","31.679","8.054","61.113","55.274"
"911","GTLM","Patrick Pilet","3","3:17.015","9:25.592","Green","Track","3.868","33.616","40.014","12.144","23.494","0.965","12.198","1.408","28.903","31.852","8.551","69.536","47.658"
"28","GTD","Mathieu Jaminet","3","3:16.073","9:26.213","Green","Track","3.671","34.260","40.509","12.109","23.418","1.247","11.523","1.417","28.040","31.279","8.599","53.811","47.355"
"48","GTD","Madison Snow","3","3:15.466","9:26.529","Green","Track","4.080","34.573","39.805","12.296","23.117","1.438","11.527","1.279","28.023","30.658","8.670","46.664","52.465"
"73","GTD","Patrick Lindsey","3","3:14.515","9:27.057","Green","Track","3.755","34.281","39.799","12.022","23.668","1.503","10.982","1.378","27.997","30.392","8.738","44.646","48.695"
"57","GTD","Andrew Davis","3","3:13.539","9:27.767","Green","Track","4.718","32.851","39.747","11.937","24.141","1.430","11.299","1.238","27.248","29.994","8.938","46.925","54.202"
"16","GTD","Corey Lewis","3","3:12.949","9:28.135","Green","Track","4.364","32.742","39.876","12.091","24.650","1.619","10.586","1.193","27.209","29.731","8.889","41.447","56.247"
"33","GTD","Ben Keating","3","3:12.674","9:28.489","Green","Track","4.413","32.955","40.164","12.551","23.622","1.680","10.708","1.201","27.646","29.028","8.705","39.942","55.872"
"63","GTD","Christina Nielsen","3","3:12.079","9:28.644","Green","Track","4.767","32.527","39.950","12.657","23.638","1.698","10.720","1.172","27.422","28.794","8.734","39.518","57.254"
"93","GTD","Katherine Legge","3","3:11.098","9:28.903","Green","Track","5.217","31.533","40.053","12.949","24.154","1.542","10.063","1.083","27.246","28.632","8.626","43.516","61.960"
"14","GTD","Scott Pruett","3","3:10.194","9:29.492","Green","Track","5.330","31.966","39.735","13.061","24.867","1.328","9.691","0.999","26.348","28.200","8.669","50.529","67.169"
"50","GTD","Cooper MacNeil","3","3:09.785","9:29.921","Green","Track","5.441","32.262","39.726","12.985","25.037","1.456","9.250","0.889","27.186","26.871","8.685","46.087","75.481"
"75","GTD","Kenny Habul","3","3:09.631","9:30.735","Green","Track","5.190","35.438","36.914","14.697","23.102","1.493","11.131","0.717","25.383","26.811","8.755","44.945","93.588"
"86","GTD","Oswaldo Negri Jr.","3","3:09.070","9:31.763","Green","Track","5.097","35.222","38.498","13.124","24.394","1.376","11.199","0.661","24.641","26.114","8.744","48.766","101.516"
"96","GTD","Bret Curtis","3","3:09.821","9:33.599","Green","Track","4.758","35.659","38.289","13.660","23.552","1.317","11.485","0.667","25.056","26.533","8.845","50.951","100.603"
"991","GTD","Parker Chase","3","3:10.987","9:36.188","Green","Track","4.637","35.505","38.132","13.865","24.441","1.410","12.313","0.710","24.846","26.230","8.898","47.590","94.510"
"54","GTD","Jonathan Bennett","3","3:11.643","9:37.901","Green","Track","4.511","34.940","38.468","13.636","25.304","1.411","12.663","0.750","24.657","26.453","8.849","47.557","89.470"
"80","GTD","Dan Knox","3","3:12.148","9:39.376","Green","Track","4.426","34.589","38.677","13.926","25.319","1.311","12.568","0.735","25.177","26.699","8.721","51.184","91.296"
"15","GTD","Robert Alon","3","3:11.667","9:39.870","Green","Track","4.360","34.374","39.083","14.114","25.243","1.360","11.988","0.828","25.357","26.250","8.710","49.340","81.041"
"66","GTLM","Dirk Mueller","3","3:34.309","10:04.041","Green","Pit","3.999","36.909","36.468","16.308","23.090","1.309","12.220","0.924","29.679","28.485","24.919","51.262","72.622"
"912","GTLM","Wolf Henzler","3","2:30.427","10:48.482","Green","Track","6.015","26.875","29.111","10.591","10.085","0.474","4.863","0.483","26.250","26.943","8.737","141.566","138.928"
"10","P","Ricky Taylor","4","2:00.197","11:18.872","Green","Track","1.366","19.407","23.003","9.176","9.058","0.426","4.409","0.397","22.171","22.918","7.866","157.517","169.023"
"22","P","Johannes van Overbeek","4","2:01.787","11:21.095","Green","Track","1.327","19.512","23.863","9.211","8.914","0.418","4.306","0.388","22.765","23.230","7.853","160.532","172.944"
"31","P","Eric Curran","4","2:01.970","11:21.675","Green","Track","1.355","19.720","23.540","9.242","8.975","0.421","4.320","0.411","22.624","23.492","7.870","159.388","163.266"
"5","P","Christian Fittipaldi","4","2:02.165","11:22.155","Green","Track","1.349","19.827","23.599","9.263","8.988","0.418","4.328","0.414","22.659","23.486","7.834","160.532","162.083"
"55","P","Jonathan Bomarito","4","2:02.207","11:22.659","Green","Track","1.335","19.734","23.517","9.451","8.979","0.425","4.394","0.413","22.918","23.190","7.851","157.888","162.475"
"70","P","Tom Long","4","2:02.886","11:24.663","Green","Track","1.327","20.118","23.623","9.410","9.037","0.424","4.376","0.395","22.854","23.330","7.992","158.260","169.879"
"90","P","Marc Goossens","4","2:03.940","11:25.554","Green","Track","1.377","19.926","23.388","9.753","9.358","0.431","4.444","0.431","23.134","23.656","8.042","155.690","155.690"
"85","P","Misha Goikhberg","4","2:04.945","11:25.999","Green","Track","1.339","20.221","23.513","10.346","9.361","0.421","4.305","0.408","23.380","23.568","8.083","159.388","164.466"
"38","PC","James French","4","2:05.570","11:29.067","Green","Track","1.396","20.443","24.328","9.540","9.202","0.428","4.482","0.409","23.031","24.155","8.156","156.781","164.064"
"26","PC","Stefan Wilson","4","2:07.381","11:30.008","Green","Track","1.410","20.647","24.553","9.640","9.438","0.442","4.558","0.419","23.591","24.522","8.161","151.815","160.149"
"2","P","Scott Sharp","4","2:04.686","11:30.130","Green","Track","1.346","20.762","24.466","9.633","8.943","0.418","4.299","0.387","22.695","23.862","7.875","160.532","173.391"
"24","GTLM","John Edwards","4","2:07.773","11:32.425","Green","Track","1.463","20.597","24.745","9.664","9.727","0.452","4.628","0.418","22.987","24.567","8.525","148.456","160.532"
"25","GTLM","Alexander Sims","4","2:07.996","11:32.966","Green","Track","1.443","20.867","24.412","9.633","9.717","0.451","4.647","0.436","23.537","24.422","8.431","148.786","153.904"
"911","GTLM","Patrick Pilet","4","2:08.654","11:34.246","Green","Track","1.465","21.115","24.322","9.796","9.633","0.452","4.598","0.432","23.676","24.506","8.660","148.456","155.329"
"3","GTLM","Jan Magnussen","4","2:09.712","11:35.100","Green","Track","1.461","21.778","24.528","9.503","9.514","0.442","4.516","0.442","24.066","24.895","8.567","151.815","151.815"
"20","PC","Don Yount","4","2:12.100","11:35.291","Green","Track","1.402","21.526","24.845","10.443","9.592","0.456","4.846","0.495","24.601","25.468","8.426","147.154","135.560"
"28","GTD","Mathieu Jaminet","4","2:10.410","11:36.623","Green","Track","1.468","21.355","24.954","9.671","9.780","0.458","4.690","0.422","23.392","25.590","8.630","146.512","159.010"
"48","GTD","Madison Snow","4","2:10.750","11:37.279","Green","Track","1.477","21.363","25.259","9.603","9.845","0.454","4.627","0.416","23.399","25.616","8.690","147.802","161.304"
"73","GTD","Patrick Lindsey","4","2:11.761","11:38.818","Green","Track","1.476","21.133","25.506","9.832","9.884","0.459","4.697","0.438","23.677","25.930","8.729","146.192","153.202"
"57","GTD","Andrew Davis","4","2:11.547","11:39.314","Green","Track","1.501","21.143","25.304","9.792","10.017","0.465","4.761","0.429","23.523","25.740","8.871","144.306","156.416"
"16","GTD","Corey Lewis","4","2:11.514","11:39.649","Green","Track","1.498","21.081","25.549","9.686","10.007","0.465","4.756","0.426","23.655","25.528","8.863","144.306","157.517"
"33","GTD","Ben Keating","4","2:12.036","11:40.525","Green","Track","1.474","21.457","25.350","9.702","9.889","0.458","4.696","0.443","23.899","25.890","8.778","146.512","151.472"
"63","GTD","Christina Nielsen","4","2:12.171","11:40.815","Green","Track","1.477","21.707","25.428","9.692","9.816","0.455","4.667","0.430","23.939","25.799","8.761","147.478","156.052"
"93","GTD","Katherine Legge","4","2:12.346","11:41.249","Green","Track","1.458","21.963","25.448","9.693","9.875","0.458","4.693","0.429","23.777","25.873","8.677","146.512","156.416"
"14","GTD","Scott Pruett","4","2:12.701","11:42.193","Green","Track","1.466","21.615","25.922","9.818","9.866","0.456","4.659","0.430","23.939","25.843","8.687","147.154","156.052"
"50","GTD","Cooper MacNeil","4","2:12.738","11:42.659","Green","Track","1.482","21.714","25.661","9.939","9.882","0.461","4.740","0.432","23.863","25.884","8.677","145.558","155.329"
"75","GTD","Kenny Habul","4","2:12.494","11:43.229","Green","Track","1.496","21.278","25.859","9.938","9.966","0.463","4.741","0.427","23.647","25.824","8.855","144.929","157.148"
"86","GTD","Oswaldo Negri Jr.","4","2:12.224","11:43.987","Green","Track","1.475","21.198","25.728","9.699","9.932","0.461","4.745","0.434","23.857","25.949","8.746","145.558","154.614"
"96","GTD","Bret Curtis","4","2:12.498","11:46.097","Green","Track","1.482","21.119","25.872","9.734","10.041","0.461","4.726","0.422","23.663","26.141","8.837","145.558","159.010"
"991","GTD","Parker Chase","4","2:12.595","11:48.783","Green","Track","1.510","21.129","25.762","9.800","10.085","0.469","4.822","0.434","23.870","25.887","8.826","143.075","154.614"
"54","GTD","Jonathan Bennett","4","2:13.758","11:51.659","Green","Track","1.474","21.414","25.688","9.757","9.940","0.457","4.677","0.452","24.278","26.774","8.847","146.832","148.456"
"15","GTD","Robert Alon","4","2:11.956","11:51.826","Green","Track","1.473","21.082","25.616","9.891","9.861","0.454","4.650","0.418","23.613","26.018","8.880","147.802","160.532"
"80","GTD","Dan Knox","4","2:12.723","11:52.099","Green","Track","1.492","21.292","25.729","9.724","9.917","0.465","4.759","0.427","24.291","25.893","8.734","144.306","157.148"
"912","GTLM","Wolf Henzler","4","2:29.509","13:17.991","Green","Pit","1.490","21.355","25.932","9.890","9.877","0.464","4.776","0.488","24.610","25.525","25.102","144.617","137.505"
"10","P","Ricky Taylor","5","1:59.243","13:18.115","Green","Track","1.356","19.107","22.596","9.036","9.012","0.425","4.393","0.396","22.213","22.793","7.916","157.888","169.450"
"22","P","Johannes van Overbeek","5","1:59.616","13:20.711","Green","Track","1.331","18.993","23.052","8.909","8.898","0.418","4.301","0.386","22.506","22.927","7.895","160.532","173.840"
"31","P","Eric Curran","5","1:59.675","13:21.350","Green","Track","1.343","18.964","22.906","9.028","8.980","0.420","4.303","0.390","22.480","22.982","7.879","159.767","172.057"
"5","P","Christian Fittipaldi","5","1:59.841","13:21.996","Green","Track","1.344","18.962","23.041","9.132","8.970","0.421","4.325","0.392","22.353","23.017","7.884","159.388","171.179"
"55","P","Jonathan Bomarito","5","2:00.201","13:22.860","Green","Track","1.335","19.183","22.802","9.259","9.022","0.426","4.394","0.399","22.631","22.863","7.887","157.517","168.176"
"70","P","Tom Long","5","2:00.495","13:25.158","Green","Track","1.346","19.092","22.976","9.111","9.034","0.422","4.348","0.393","22.625","23.148","8.000","159.010","170.744"
"90","P","Marc Goossens","5","2:01.084","13:26.638","Green","Track","1.370","19.299","22.922","9.131","9.223","0.433","4.466","0.401","22.661","23.202","7.976","154.971","167.337"
"85","P","Misha Goikhberg","5","2:01.283","13:27.282","Green","Track","1.333","19.559","22.828","9.239","8.923","0.414","4.246","0.386","23.108","23.079","8.168","162.083","173.840"
"2","P","Scott Sharp","5","2:01.569","13:31.699","Green","Track","1.326","19.408","23.619","9.565","8.899","0.417","4.296","0.385","22.462","23.271","7.921","160.917","174.292"
"38","PC","James French","5","2:04.425","13:33.492","Green","Track","1.397","19.998","23.752","9.374","9.296","0.439","4.538","0.415","23.123","23.985","8.108","152.853","161.692"
"26","PC","Stefan Wilson","5","2:05.661","13:35.669","Green","Track","1.404","20.449","24.052","9.479","9.392","0.442","4.547","0.409","23.192","24.108","8.187","151.815","164.064"
"24","GTLM","John Edwards","5","2:05.937","13:38.362","Green","Track","1.449","19.850","24.064","9.281","9.672","0.452","4.628","0.417","23.065","24.588","8.471","148.456","160.917"
"25","GTLM","Alexander Sims","5","2:05.853","13:38.819","Green","Track","1.433","20.061","23.989","9.247","9.598","0.448","4.588","0.418","23.208","24.409","8.454","149.782","160.532"
"911","GTLM","Patrick Pilet","5","2:05.903","13:40.149","Green","Track","1.468","20.012","23.946","9.286","9.728","0.456","4.673","0.422","23.047","24.288","8.576","147.154","159.010"
"3","GTLM","Jan Magnussen","5","2:06.197","13:41.297","Green","Track","1.447","20.081","24.314","9.301","9.663","0.451","4.616","0.420","22.921","24.444","8.539","148.786","159.767"
"20","PC","Don Yount","5","2:08.145","13:43.436","Green","Track","1.504","21.052","24.681","9.594","9.342","0.449","4.580","0.422","23.614","24.673","8.234","149.448","159.010"
