"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"22","P","Luis Felipe Derani","1","1:25.547","1:25.547","Green","Track","5.850","5.180","23.646","21.918","7.008","0.522","20.247","0.916","165.883"
"6","P","Helio Castroneves","1","1:26.296","1:26.296","Green","Track","6.042","4.994","23.793","22.520","7.072","0.524","20.424","0.926","165.250"
"2","P","Brendon Hartley","1","1:27.270","1:27.270","Green","Track","6.113","4.878","24.341","21.905","7.012","0.519","20.764","0.963","166.842"
"13","P","Mathias Beche","1","1:27.631","1:27.631","Green","Track","6.200","4.834","24.541","22.113","7.083","0.522","20.648","0.973","165.883"
"90","P","Renger Van Der Zande","1","1:28.111","1:28.111","Green","Track","6.164","5.047","24.343","22.229","7.102","0.525","20.756","0.937","164.935"
"52","P","Olivier Pla","1","1:28.477","1:28.477","Green","Track","6.311","4.974","24.669","21.947","7.129","0.523","20.795","0.925","165.566"
"31","P","Eric Curran","1","1:30.081","1:30.081","Green","Track","6.377","5.121","24.903","22.394","7.212","0.529","20.565","0.996","163.688"
"85","P","Misha Goikhberg","1","1:30.336","1:30.336","Green","Track","6.248","4.948","25.282","22.361","7.116","0.521","21.298","1.022","166.201"
"5","P","Christian Fittipaldi","1","1:30.579","1:30.579","Green","Track","6.401","5.125","24.938","23.131","7.207","0.534","20.574","0.940","162.155"
"10","P","Ricky Taylor","1","1:32.421","1:32.421","Green","Track","6.582","5.059","25.036","22.927","7.158","0.526","20.971","1.006","164.622"
"26","PC","Garett Grist","1","1:33.405","1:33.405","Green","Track","6.438","4.966","25.333","23.096","7.368","0.548","21.924","1.045","158.013"
"38","PC","James French","1","1:33.608","1:33.608","Green","Track","6.582","4.991","25.333","22.983","7.380","0.546","22.484","1.056","158.591"
"20","PC","Don Yount","1","1:35.076","1:35.076","Green","Track","7.180","5.252","25.834","23.027","7.433","0.550","21.890","1.012","157.438"
"62","GTLM","Toni Vilander","1","1:38.900","1:38.900","Green","Track","6.117","4.812","24.294","22.851","7.684","0.566","21.267","1.019","152.987"
"3","GTLM","Antonio Garcia","1","1:39.231","1:39.231","Green","Track","6.170","4.843","24.220","22.752","7.626","0.559","21.450","0.999","154.903"
"25","GTLM","Bill Auberlen","1","1:39.603","1:39.603","Green","Track","6.182","4.834","24.421","22.751","7.563","0.553","21.338","1.013","156.584"
"66","GTLM","Joey Hand","1","1:40.085","1:40.085","Green","Track","6.368","4.978","24.239","22.545","7.542","0.553","21.442","1.004","156.584"
"24","GTLM","Martin Tomczyk","1","1:40.575","1:40.575","Green","Track","6.332","5.014","24.483","22.643","7.501","0.550","21.411","0.991","157.438"
"4","GTLM","Tommy Milner","1","1:41.060","1:41.060","Green","Track","6.541","4.873","24.552","22.756","7.598","0.557","21.336","1.020","155.459"
"912","GTLM","Gianmaria Bruni","1","1:41.418","1:41.418","Green","Track","6.315","4.902","24.480","22.659","7.608","0.558","21.375","1.013","155.181"
"911","GTLM","Patrick Pilet","1","1:42.184","1:42.184","Green","Track","6.270","4.817","23.980","22.973","7.774","0.571","21.303","1.005","151.648"
"93","GTD","Andy Lally","1","1:45.388","1:45.388","Green","Track","6.450","5.486","25.208","23.113","7.791","0.570","21.541","1.049","151.914"
"63","GTD","Matteo Cressoni","1","1:46.571","1:46.571","Green","Track","6.523","5.377","25.602","23.265","7.753","0.567","22.054","1.044","152.718"
"29","GTD","Sheldon van der Linde","1","1:47.575","1:47.575","Green","Track","6.503","5.310","26.395","23.570","7.733","0.561","21.605","1.021","154.351"
"96","GTD","Jesse Krohn","1","1:48.078","1:48.078","Green","Track","6.439","5.240","26.418","23.606","7.727","0.562","21.945","1.025","154.076"
"16","GTD","Jeroen Mul","1","1:48.514","1:48.514","Green","Track","6.494","5.292","26.243","23.445","7.780","0.564","22.147","1.035","153.530"
"28","GTD","Michael Christensen","1","1:49.047","1:49.047","Green","Track","6.672","5.548","26.402","23.263","7.777","0.570","22.438","1.053","151.914"
"14","GTD","Sage Karam","1","1:49.508","1:49.508","Green","Track","6.547","5.551","26.717","23.186","7.794","0.569","22.032","1.048","152.181"
"86","GTD","Oswaldo Negri Jr.","1","1:50.060","1:50.060","Green","Track","6.698","5.516","26.596","24.039","7.746","0.567","21.980","1.063","152.718"
"48","GTD","Madison Snow","1","1:50.652","1:50.652","Green","Track","6.663","5.360","26.721","23.883","7.764","0.567","22.113","1.058","152.718"
"73","GTD","Patrick Lindsey","1","1:52.325","1:52.325","Green","Track","6.715","5.611","27.663","23.813","7.728","0.563","22.164","1.070","153.803"
"67","GTLM","Richard Westbrook","1","1:52.537","1:52.537","Green","Track","6.668","5.068","25.348","23.514","7.670","0.561","22.038","1.030","154.351"
"57","GTD","Andrew Davis","1","1:53.351","1:53.351","Green","Track","6.768","5.588","27.346","24.325","7.837","0.569","22.916","1.095","152.181"
"23","GTD","Townsend Bell","1","1:53.457","1:53.457","Green","Track","6.702","5.646","27.346","24.321","7.825","0.571","22.798","1.079","151.648"
"75","GTD","Dion von Moltke","1","1:54.217","1:54.217","Green","Track","6.742","5.327","26.715","24.202","7.768","0.574","23.011","1.094","150.855"
"50","GTD","Cooper MacNeil","1","1:55.437","1:55.437","Green","Track","7.024","5.521","26.691","23.824","7.738","0.566","23.286","1.130","152.987"
"15","GTD","Jack Hawksworth","1","1:55.371","1:55.371","Green","Pit","6.457","5.339","26.129","23.201","7.788","0.569","21.589","9.535","152.181"
"54","GTD","Jonathan Bennett","1","1:57.860","1:57.860","Green","Track","7.177","5.715","27.153","24.523","7.890","0.578","23.128","1.116","149.811"
"33","GTD","Ben Keating","1","1:59.960","1:59.960","Green","Track","7.290","5.833","28.095","24.385","7.889","0.578","23.260","1.106","149.811"
"22","P","Luis Felipe Derani","2","1:22.571","2:48.118","Green","Track","5.607","4.464","22.740","21.427","6.998","0.518","19.915","0.902","167.164"
"6","P","Helio Castroneves","2","1:22.420","2:48.716","Green","Track","5.756","4.609","22.704","21.273","7.044","0.520","19.618","0.896","166.521"
"2","P","Brendon Hartley","2","1:23.718","2:50.988","Green","Track","5.815","4.560","23.385","21.299","7.025","0.519","20.181","0.934","166.842"
"13","P","Mathias Beche","2","1:24.106","2:51.737","Green","Track","5.905","4.606","23.450","21.465","7.079","0.521","20.127","0.953","166.201"
"90","P","Renger Van Der Zande","2","1:24.223","2:52.334","Green","Track","5.947","4.605","23.287","21.448","7.074","0.523","20.418","0.921","165.566"
"52","P","Olivier Pla","2","1:24.229","2:52.706","Green","Track","5.899","4.643","23.355","21.575","7.103","0.519","20.236","0.899","166.842"
"31","P","Eric Curran","2","1:24.733","2:54.814","Green","Track","6.087","4.724","23.250","21.850","7.188","0.528","20.155","0.951","163.998"
"5","P","Christian Fittipaldi","2","1:25.138","2:55.717","Green","Track","5.862","4.838","23.395","21.937","7.163","0.526","20.476","0.941","164.622"
"85","P","Misha Goikhberg","2","1:26.716","2:57.052","Green","Track","6.235","5.034","24.173","22.050","7.110","0.519","20.661","0.934","166.842"
"10","P","Ricky Taylor","2","1:25.480","2:57.901","Green","Track","6.034","4.692","23.499","22.251","7.156","0.525","20.352","0.971","164.935"
"26","PC","Garett Grist","2","1:27.412","3:00.817","Green","Track","6.164","4.690","24.043","22.303","7.439","0.550","21.230","0.993","157.438"
"38","PC","James French","2","1:27.871","3:01.479","Green","Track","6.411","4.760","24.319","22.229","7.424","0.549","21.193","0.986","157.725"
"20","PC","Don Yount","2","1:29.172","3:04.248","Green","Track","6.284","4.928","25.096","22.578","7.436","0.548","21.311","0.991","158.013"
"62","GTLM","Toni Vilander","2","1:27.559","3:06.459","Green","Track","6.117","4.750","24.095","22.477","7.636","0.562","20.916","1.006","154.076"
"3","GTLM","Antonio Garcia","2","1:27.933","3:07.164","Green","Track","6.157","4.805","24.156","22.428","7.607","0.556","21.233","0.991","155.739"
"25","GTLM","Bill Auberlen","2","1:27.854","3:07.457","Green","Track","6.184","4.860","24.087","22.504","7.537","0.552","21.135","0.995","156.868"
"66","GTLM","Joey Hand","2","1:28.071","3:08.156","Green","Track","6.192","4.824","24.129","22.425","7.538","0.552","21.411","1.000","156.868"
"24","GTLM","Martin Tomczyk","2","1:27.896","3:08.471","Green","Track","6.113","4.839","24.025","22.520","7.507","0.550","21.347","0.995","157.438"
"4","GTLM","Tommy Milner","2","1:27.820","3:08.880","Green","Track","6.145","4.714","24.060","22.528","7.581","0.555","21.233","1.004","156.020"
"912","GTLM","Gianmaria Bruni","2","1:28.097","3:09.515","Green","Track","6.247","4.794","24.258","22.578","7.618","0.558","21.036","1.008","155.181"
"911","GTLM","Patrick Pilet","2","1:27.883","3:10.067","Green","Track","6.175","4.755","23.918","22.670","7.707","0.570","21.090","0.998","151.914"
"93","GTD","Andy Lally","2","1:29.592","3:14.980","Green","Track","6.196","5.088","24.657","22.998","7.794","0.571","21.268","1.020","151.648"
"63","GTD","Matteo Cressoni","2","1:29.887","3:16.458","Green","Track","6.114","5.292","24.766","23.110","7.779","0.571","21.231","1.024","151.648"
"29","GTD","Sheldon van der Linde","2","1:29.559","3:17.134","Green","Track","6.144","4.962","24.718","23.082","7.753","0.565","21.323","1.012","153.258"
"96","GTD","Jesse Krohn","2","1:29.437","3:17.515","Green","Track","6.150","4.911","24.551","23.136","7.743","0.568","21.360","1.018","152.449"
"16","GTD","Jeroen Mul","2","1:30.401","3:18.915","Green","Track","6.251","4.984","24.965","23.103","7.847","0.577","21.647","1.027","150.071"
"28","GTD","Michael Christensen","2","1:30.447","3:19.494","Green","Track","6.331","4.952","24.885","23.083","7.818","0.000","21.771","1.034","0.000"
"14","GTD","Sage Karam","2","1:30.368","3:19.876","Green","Track","6.317","4.994","24.836","23.070","7.770","0.569","21.787","1.025","152.181"
"67","GTLM","Richard Westbrook","2","1:28.973","3:21.510","Green","Track","6.235","4.955","24.073","23.492","7.644","0.557","21.013","1.004","155.459"
"86","GTD","Oswaldo Negri Jr.","2","1:32.792","3:22.852","Green","Track","6.378","5.367","25.586","23.961","7.806","0.571","22.054","1.069","151.648"
"48","GTD","Madison Snow","2","1:32.661","3:23.313","Green","Track","6.393","5.371","25.232","23.912","7.744","0.563","22.383","1.063","153.803"
"73","GTD","Patrick Lindsey","2","1:31.484","3:23.809","Green","Track","6.528","5.321","25.106","23.450","7.735","0.564","21.754","1.026","153.530"
"23","GTD","Townsend Bell","2","1:30.959","3:24.416","Green","Track","6.316","5.255","25.258","23.345","7.850","0.572","21.340","1.023","151.383"
"57","GTD","Andrew Davis","2","1:32.818","3:26.169","Green","Track","6.400","5.553","25.954","23.490","7.786","0.566","22.004","1.065","152.987"
"75","GTD","Dion von Moltke","2","1:32.775","3:26.992","Green","Track","6.443","5.270","25.931","23.412","7.810","0.570","22.273","1.066","151.914"
"50","GTD","Cooper MacNeil","2","1:33.264","3:28.701","Green","Track","6.816","5.222","25.492","23.654","7.746","0.566","22.665","1.103","152.987"
"54","GTD","Jonathan Bennett","2","1:35.295","3:33.155","Green","Track","6.608","5.288","26.668","24.177","7.896","0.579","22.965","1.114","149.553"
"33","GTD","Ben Keating","2","1:35.700","3:35.660","Green","Track","6.574","5.460","27.240","24.161","7.887","0.578","22.696","1.104","149.811"
"15","GTD","Jack Hawksworth","2","1:55.131","3:50.502","Green","Pit","22.963","5.391","24.932","23.086","7.829","0.576","20.760","9.594","150.331"
"22","P","Luis Felipe Derani","3","1:21.987","4:10.105","Green","Track","5.464","4.392","22.467","21.293","6.999","0.517","19.955","0.900","167.487"
"6","P","Helio Castroneves","3","1:21.833","4:10.549","Green","Track","5.675","4.510","22.467","21.159","7.027","0.518","19.594","0.883","167.164"
"2","P","Brendon Hartley","3","1:22.163","4:13.151","Green","Track","5.629","4.408","22.733","21.119","7.005","0.518","19.820","0.931","167.164"
"13","P","Mathias Beche","3","1:22.518","4:14.255","Green","Track","5.749","4.457","22.640","21.205","7.064","0.520","19.928","0.955","166.521"
"90","P","Renger Van Der Zande","3","1:22.806","4:15.140","Green","Track","5.722","4.453","22.726","21.438","7.102","0.522","19.929","0.914","165.883"
"52","P","Olivier Pla","3","1:23.139","4:15.845","Green","Track","5.635","4.436","23.006","21.407","7.090","0.519","20.102","0.944","166.842"
"31","P","Eric Curran","3","1:23.848","4:18.662","Green","Track","5.987","4.576","22.919","21.513","7.189","0.528","20.213","0.923","163.998"
"5","P","Christian Fittipaldi","3","1:23.836","4:19.553","Green","Track","5.824","4.542","23.087","21.701","7.167","0.526","20.062","0.927","164.622"
"85","P","Misha Goikhberg","3","1:24.999","4:22.051","Green","Track","5.801","4.476","23.391","22.018","7.115","0.520","20.711","0.967","166.521"
"10","P","Ricky Taylor","3","1:24.585","4:22.486","Green","Track","5.877","4.561","23.070","21.771","7.153","0.522","20.626","1.005","165.883"
"26","PC","Garett Grist","3","1:26.903","4:27.720","Green","Track","5.866","4.637","24.015","22.225","7.464","0.552","21.144","1.000","156.868"
"38","PC","James French","3","1:27.178","4:28.657","Green","Track","6.004","4.589","24.134","22.442","7.403","0.544","21.088","0.974","159.174"
"20","PC","Don Yount","3","1:27.622","4:31.870","Green","Track","6.086","4.756","24.247","22.470","7.419","0.548","21.099","0.997","158.013"
"62","GTLM","Toni Vilander","3","1:27.351","4:33.810","Green","Track","6.037","4.683","23.751","22.584","7.618","0.561","21.104","1.013","154.351"
"3","GTLM","Antonio Garcia","3","1:26.820","4:33.984","Green","Track","5.972","4.642","23.680","22.202","7.563","0.556","21.207","0.998","155.739"
"25","GTLM","Bill Auberlen","3","1:26.862","4:34.319","Green","Track","6.017","4.722","23.823","22.298","7.490","0.549","20.959","1.004","157.725"
"66","GTLM","Joey Hand","3","1:26.778","4:34.934","Green","Track","6.118","4.738","23.696","22.178","7.551","0.550","20.953","0.994","157.438"
"24","GTLM","Martin Tomczyk","3","1:27.166","4:35.637","Green","Track","6.032","5.001","23.808","22.306","7.465","0.547","21.027","0.980","158.301"
"4","GTLM","Tommy Milner","3","1:27.445","4:36.325","Green","Track","6.054","4.769","24.072","22.442","7.599","0.556","20.960","0.993","155.739"
"912","GTLM","Gianmaria Bruni","3","1:27.849","4:37.364","Green","Track","6.165","4.788","23.934","22.718","7.670","0.563","21.011","1.000","153.803"
"911","GTLM","Patrick Pilet","3","1:27.872","4:37.939","Green","Track","6.164","4.840","23.832","22.659","7.741","0.566","21.074","0.996","152.987"
"93","GTD","Andy Lally","3","1:29.847","4:44.827","Green","Track","6.083","5.238","24.750","23.122","7.791","0.574","21.258","1.031","150.855"
"63","GTD","Matteo Cressoni","3","1:29.630","4:46.088","Green","Track","6.107","4.966","24.471","23.131","7.768","0.570","21.591","1.026","151.914"
"29","GTD","Sheldon van der Linde","3","1:29.439","4:46.573","Green","Track","6.152","4.984","24.446","23.004","7.769","0.568","21.488","1.028","152.449"
"96","GTD","Jesse Krohn","3","1:29.371","4:46.886","Green","Track","6.121","4.987","24.424","22.963","7.716","0.567","21.582","1.011","152.718"
"14","GTD","Sage Karam","3","1:29.358","4:49.234","Green","Track","6.101","5.035","24.227","22.899","7.761","0.566","21.757","1.012","152.987"
"67","GTLM","Richard Westbrook","3","1:28.276","4:49.786","Green","Track","6.102","4.666","24.347","22.695","7.600","0.555","21.294","1.017","156.020"
"16","GTD","Jeroen Mul","3","1:31.257","4:50.172","Green","Track","6.198","4.953","24.562","23.108","7.850","0.571","22.962","1.053","151.648"
"28","GTD","Michael Christensen","3","1:32.280","4:51.774","Green","Track","6.130","5.324","25.501","23.928","7.795","0.568","21.952","1.082","152.449"
"86","GTD","Oswaldo Negri Jr.","3","1:31.452","4:54.304","Green","Track","6.442","5.215","25.279","23.690","7.806","0.570","21.400","1.050","151.914"
"73","GTD","Patrick Lindsey","3","1:31.172","4:54.981","Green","Track","6.347","5.223","24.893","23.682","7.703","0.561","21.724","1.039","154.351"
"48","GTD","Madison Snow","3","1:32.011","4:55.324","Green","Track","6.436","5.160","25.161","23.614","7.769","0.567","22.240","1.064","152.718"
"23","GTD","Townsend Bell","3","1:31.070","4:55.486","Green","Track","6.213","4.984","25.179","23.493","7.849","0.572","21.688","1.092","151.383"
"57","GTD","Andrew Davis","3","1:31.683","4:57.852","Green","Track","6.432","5.110","25.507","23.333","7.820","0.570","21.838","1.073","151.914"
"75","GTD","Dion von Moltke","3","1:31.806","4:58.798","Green","Track","6.323","5.085","25.482","23.384","7.883","0.575","22.007","1.067","150.593"
"50","GTD","Cooper MacNeil","3","1:32.633","5:01.334","Green","Track","6.608","5.246","25.289","23.756","7.788","0.567","22.263","1.116","152.718"
"54","GTD","Jonathan Bennett","3","1:35.269","5:08.424","Green","Track","6.709","5.426","26.336","24.389","7.941","0.585","22.784","1.099","148.019"
"33","GTD","Ben Keating","3","1:33.668","5:09.328","Green","Track","6.504","5.310","26.555","23.593","7.852","0.575","22.178","1.101","150.593"
"22","P","Luis Felipe Derani","4","1:21.626","5:31.731","Green","Track","5.495","4.404","22.282","21.265","6.979","0.515","19.797","0.889","168.138"
"6","P","Helio Castroneves","4","1:21.742","5:32.291","Green","Track","5.593","4.660","22.263","21.203","7.015","0.515","19.621","0.872","168.138"
"2","P","Brendon Hartley","4","1:22.178","5:35.329","Green","Track","5.635","4.420","22.701","21.274","7.035","0.519","19.666","0.928","166.842"
"13","P","Mathias Beche","4","1:22.362","5:36.617","Green","Track","5.782","4.436","22.533","21.218","7.056","0.519","19.899","0.919","166.842"
"90","P","Renger Van Der Zande","4","1:22.149","5:37.289","Green","Track","5.718","4.365","22.499","21.370","7.116","0.524","19.654","0.903","165.250"
"52","P","Olivier Pla","4","1:22.623","5:38.468","Green","Track","5.635","4.443","22.904","21.392","7.115","0.520","19.686","0.928","166.521"
"31","P","Eric Curran","4","1:22.737","5:41.399","Green","Track","5.828","4.456","22.661","21.498","7.176","0.528","19.691","0.899","163.998"
"5","P","Christian Fittipaldi","4","1:23.116","5:42.669","Green","Track","5.741","4.461","22.770","21.742","7.182","0.527","19.781","0.912","164.309"
"10","P","Ricky Taylor","4","1:26.067","5:48.553","Green","Track","5.898","4.562","23.266","22.820","7.164","0.524","20.876","0.957","165.250"
"85","P","Misha Goikhberg","4","1:26.788","5:48.839","Green","Track","5.778","4.584","23.602","22.829","7.123","0.521","21.391","0.960","166.201"
"26","PC","Garett Grist","4","1:26.764","5:54.484","Green","Track","6.006","4.606","23.650","22.440","7.481","0.553","21.048","0.980","156.584"
"38","PC","James French","4","1:26.838","5:55.495","Green","Track","5.972","4.696","24.121","22.267","7.408","0.548","20.877","0.949","158.013"
"20","PC","Don Yount","4","1:28.078","5:59.948","Green","Track","5.993","4.883","24.797","22.604","7.426","0.548","20.865","0.962","158.013"
"3","GTLM","Antonio Garcia","4","1:27.788","6:01.772","Green","Track","6.073","4.754","24.576","22.481","7.604","0.558","20.757","0.985","155.181"
"62","GTLM","Toni Vilander","4","1:28.687","6:02.497","Green","Track","6.033","4.797","24.469","23.123","7.608","0.556","21.090","1.011","155.739"
"25","GTLM","Bill Auberlen","4","1:28.367","6:02.686","Green","Track","6.053","4.821","24.772","22.518","7.452","0.545","21.176","1.030","158.882"
"66","GTLM","Joey Hand","4","1:28.053","6:02.987","Green","Track","6.104","4.916","24.207","22.583","7.505","0.547","21.177","1.014","158.301"
"24","GTLM","Martin Tomczyk","4","1:27.820","6:03.457","Green","Track","5.961","4.954","23.915","22.788","7.498","0.549","21.150","1.005","157.725"
"4","GTLM","Tommy Milner","4","1:27.498","6:03.823","Green","Track","5.986","4.730","23.843","22.763","7.542","0.552","21.077","1.005","156.868"
"912","GTLM","Gianmaria Bruni","4","1:27.340","6:04.704","Green","Track","6.141","4.747","23.888","22.438","7.723","0.566","20.842","0.995","152.987"
"911","GTLM","Patrick Pilet","4","1:27.300","6:05.239","Green","Track","6.116","4.805","23.595","22.588","7.707","0.565","20.924","1.000","153.258"
"15","GTD","Jack Hawksworth","3","2:21.712","6:12.214","Green","Track","52.516","6.197","27.858","23.770","7.810","0.572","21.871","1.118","151.383"
"93","GTD","Andy Lally","4","1:29.008","6:13.835","Green","Track","6.070","5.103","24.591","22.891","7.784","0.571","20.994","1.004","151.648"
"63","GTD","Matteo Cressoni","4","1:29.263","6:15.351","Green","Track","6.119","5.101","24.539","23.115","7.779","0.570","21.019","1.021","151.914"
"29","GTD","Sheldon van der Linde","4","1:29.394","6:15.967","Green","Track","6.152","4.995","24.666","23.222","7.685","0.556","21.106","1.012","155.739"
"96","GTD","Jesse Krohn","4","1:29.397","6:16.283","Green","Track","6.095","5.080","24.536","23.155","7.639","0.559","21.302","1.031","154.903"
"67","GTLM","Richard Westbrook","4","1:26.883","6:16.669","Green","Track","6.117","4.716","23.888","22.617","7.583","0.553","20.401","1.008","156.584"
"14","GTD","Sage Karam","4","1:28.780","6:18.014","Green","Track","6.097","4.926","24.075","23.351","7.830","0.572","20.927","1.002","151.383"
"16","GTD","Jeroen Mul","4","1:29.653","6:19.825","Green","Track","6.195","4.996","24.426","23.178","7.826","0.572","21.424","1.036","151.383"
"28","GTD","Michael Christensen","4","1:30.637","6:22.411","Green","Track","6.453","5.075","24.688","23.419","7.833","0.572","21.539","1.058","151.383"
"86","GTD","Oswaldo Negri Jr.","4","1:30.265","6:24.569","Green","Track","6.282","5.049","24.905","23.337","7.810","0.569","21.260","1.053","152.181"
"73","GTD","Patrick Lindsey","4","1:30.356","6:25.337","Green","Track","6.290","5.069","24.718","23.374","7.722","0.567","21.553","1.063","152.718"
"48","GTD","Madison Snow","4","1:31.318","6:26.642","Green","Track","6.398","5.213","24.691","23.112","7.791","0.569","22.481","1.063","152.181"
"23","GTD","Townsend Bell","4","1:31.295","6:26.781","Green","Track","6.475","5.143","25.056","23.358","7.885","0.576","21.746","1.056","150.331"
"57","GTD","Andrew Davis","4","1:31.345","6:29.197","Green","Track","6.373","5.080","25.287","23.599","7.817","0.572","21.578","1.039","151.383"
"75","GTD","Dion von Moltke","4","1:31.016","6:29.814","Green","Track","6.303","5.043","25.144","23.421","7.832","0.574","21.629","1.070","150.855"
"50","GTD","Cooper MacNeil","4","1:33.945","6:35.279","Green","Track","6.585","5.272","25.858","24.066","7.750","0.569","22.727","1.118","152.181"
"33","GTD","Ben Keating","4","1:32.787","6:42.115","Green","Track","6.455","5.124","26.365","23.754","7.873","0.578","21.598","1.040","149.811"
"54","GTD","Jonathan Bennett","4","1:35.408","6:43.832","Green","Track","6.568","5.189","26.883","24.734","7.897","0.579","22.439","1.119","149.553"
"22","P","Luis Felipe Derani","5","1:21.377","6:53.108","Green","Track","5.461","4.532","22.186","21.277","6.996","0.517","19.492","0.916","167.487"
"6","P","Helio Castroneves","5","1:21.500","6:53.791","Green","Track","5.510","4.581","22.340","21.205","7.024","0.519","19.440","0.881","166.842"
"2","P","Brendon Hartley","5","1:21.984","6:57.313","Green","Track","5.638","4.444","22.629","21.337","7.000","0.516","19.496","0.924","167.812"
"13","P","Mathias Beche","5","1:22.163","6:58.780","Green","Track","5.634","4.464","22.503","21.458","7.061","0.518","19.598","0.927","167.164"
"90","P","Renger Van Der Zande","5","1:23.319","7:00.608","Green","Track","5.556","4.537","23.037","21.991","7.111","0.523","19.653","0.911","165.566"
"52","P","Olivier Pla","5","1:23.457","7:01.925","Green","Track","5.584","4.495","23.354","21.866","7.086","0.518","19.660","0.894","167.164"
"5","P","Christian Fittipaldi","5","1:23.185","7:05.854","Green","Track","5.663","4.511","22.519","21.774","7.141","0.525","20.132","0.920","164.935"
"10","P","Ricky Taylor","5","1:23.668","7:12.221","Green","Track","5.716","4.530","22.661","21.928","7.180","0.527","20.174","0.952","164.309"
"31","P","Eric Curran","5","1:32.542","7:13.941","Green","Pit","5.741","4.440","23.212","21.756","7.173","0.527","20.177","9.516","164.309"
"26","PC","Garett Grist","5","1:27.618","7:22.102","Green","Track","5.905","4.589","23.913","22.375","7.465","0.553","21.851","0.967","156.584"
"38","PC","James French","5","1:27.479","7:22.974","Green","Track","5.958","4.588","23.931","22.453","7.404","0.552","21.616","0.977","156.868"
"85","P","Misha Goikhberg","5","1:34.967","7:23.806","Green","Track","5.763","4.631","23.573","22.191","7.115","0.521","30.220","0.953","166.201"
"20","PC","Don Yount","5","1:27.361","7:27.309","Green","Track","5.897","4.781","24.426","22.607","7.437","0.551","20.699","0.963","157.152"
"3","GTLM","Antonio Garcia","5","1:26.885","7:28.657","Green","Track","5.916","4.797","23.754","22.502","7.608","0.558","20.767","0.983","155.181"
"25","GTLM","Bill Auberlen","5","1:27.462","7:30.148","Green","Track","6.078","4.927","23.937","22.441","7.458","0.545","21.088","0.988","158.882"
"62","GTLM","Toni Vilander","5","1:28.119","7:30.616","Green","Track","6.036","4.824","23.810","22.610","7.614","0.559","21.661","1.005","154.903"
"66","GTLM","Joey Hand","5","1:28.080","7:31.067","Green","Track","6.186","4.923","23.827","22.479","7.507","0.549","21.584","1.025","157.725"
"24","GTLM","Martin Tomczyk","5","1:27.793","7:31.250","Green","Track","6.072","5.014","23.877","22.574","7.493","0.550","21.180","1.033","157.438"
"4","GTLM","Tommy Milner","5","1:27.625","7:31.448","Green","Track","6.122","4.843","23.956","22.570","7.551","0.554","21.019","1.010","156.301"
"912","GTLM","Gianmaria Bruni","5","1:27.528","7:32.232","Green","Track","6.121","4.916","23.708","22.578","7.719","0.564","20.913","1.009","153.530"
"911","GTLM","Patrick Pilet","5","1:27.272","7:32.511","Green","Track","6.183","4.828","23.597","22.571","7.709","0.563","20.805","1.016","153.803"
"15","GTD","Jack Hawksworth","4","1:27.781","7:39.995","Green","Track","6.426","5.304","23.695","22.471","7.768","0.570","20.501","1.046","151.914"
"93","GTD","Andy Lally","5","1:28.815","7:42.650","Green","Track","5.973","5.145","24.368","23.070","7.773","0.570","20.901","1.015","151.914"
"67","GTLM","Richard Westbrook","5","1:28.260","7:44.929","Green","Track","6.026","5.114","24.133","22.849","7.603","0.553","20.981","1.001","156.584"
"63","GTD","Matteo Cressoni","5","1:30.067","7:45.418","Green","Track","6.080","4.968","24.686","23.292","7.787","0.568","21.635","1.051","152.449"
"29","GTD","Sheldon van der Linde","5","1:29.808","7:45.775","Green","Track","6.107","5.023","24.479","23.189","7.779","0.566","21.615","1.050","152.987"
"14","GTD","Sage Karam","5","1:29.259","7:47.273","Green","Track","6.072","4.916","24.126","23.118","7.730","0.565","21.719","1.013","153.258"
"16","GTD","Jeroen Mul","5","1:29.748","7:49.573","Green","Track","6.171","5.040","24.531","23.216","7.829","0.575","21.361","1.025","150.593"
"28","GTD","Michael Christensen","5","1:30.370","7:52.781","Green","Track","6.344","5.198","24.843","23.318","7.803","0.571","21.222","1.071","151.648"
"86","GTD","Oswaldo Negri Jr.","5","1:30.914","7:55.483","Green","Track","6.322","5.037","24.977","23.546","7.802","0.571","21.616","1.043","151.648"
"96","GTD","Jesse Krohn","5","1:39.146","7:55.429","Green","Pit","6.260","5.179","25.040","22.996","7.711","0.562","22.015","9.383","154.076"
"73","GTD","Patrick Lindsey","5","1:30.823","7:56.160","Green","Track","6.330","5.092","24.476","23.530","7.694","0.561","22.114","1.026","154.351"
"23","GTD","Townsend Bell","5","1:29.975","7:56.756","Green","Track","6.185","5.200","24.657","23.367","7.875","0.574","21.091","1.026","150.855"
"48","GTD","Madison Snow","5","1:30.837","7:57.479","Green","Track","6.289","5.542","24.753","23.236","7.757","0.567","21.657","1.036","152.718"
"57","GTD","Andrew Davis","5","1:30.977","8:00.174","Green","Track","6.204","5.036","25.185","23.521","7.822","0.569","21.593","1.047","152.181"
"75","GTD","Dion von Moltke","5","1:31.657","8:01.471","Green","Track","6.313","5.069","25.423","23.718","7.878","0.576","21.612","1.068","150.331"
"50","GTD","Cooper MacNeil","5","1:33.286","8:08.565","Green","Track","6.625","5.291","25.596","23.843","7.770","0.568","22.483","1.110","152.449"
