"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"2","P","Luis Felipe Derani","1","1:37.146","1:37.146","Green","Track","3.315","8.565","11.338","3.570","0.461","12.573","19.626","29.498","5.126","3.073","178.219"
"52","P","Olivier Pla","1","1:38.719","1:38.719","Green","Track","3.389","9.017","11.568","3.605","0.464","12.664","19.937","29.674","5.164","3.062","177.067"
"5","P","Christian Fittipaldi","1","1:39.811","1:39.811","Green","Track","3.324","9.171","11.618","3.610","0.466","13.144","20.076","29.672","5.268","3.103","176.307"
"31","P","Eric Curran","1","1:40.515","1:40.515","Green","Track","3.373","9.120","11.629","3.600","0.465","13.237","20.171","29.792","5.322","3.128","176.686"
"85","P","Misha Goikhberg","1","1:41.552","1:41.552","Green","Track","3.287","9.273","11.757","3.624","0.473","13.453","20.315","30.083","5.307","3.086","173.698"
"22","P","Johannes van Overbeek","1","1:42.751","1:42.751","Green","Track","3.440","9.367","11.757","3.656","0.539","13.795","20.794","30.175","5.335","3.109","152.429"
"55","P","Tristan Nunez","1","1:43.377","1:43.377","Green","Track","3.422","9.277","11.657","3.581","0.513","14.013","20.734","30.359","5.536","3.188","160.154"
"90","P","Renger Van Der Zande","1","1:45.087","1:45.087","Green","Track","3.506","9.406","13.586","3.959","0.498","13.398","20.309","30.191","5.828","3.222","164.978"
"26","PC","Gustavo Yacaman","1","1:52.018","1:52.018","Green","Track","3.421","9.279","16.289","4.584","0.561","14.422","21.829","31.112","5.571","3.275","146.451"
"38","PC","James French","1","1:52.857","1:52.857","Green","Track","3.489","9.602","16.318","4.502","0.556","14.382","22.257","31.481","5.542","3.224","147.768"
"20","PC","Don Yount","1","1:52.793","1:52.793","Green","Track","3.576","9.724","15.192","4.287","0.539","14.384","21.824","32.424","5.775","3.269","152.429"
"25","GTLM","Alexander Sims","1","1:53.576","1:53.576","Green","Track","3.325","9.171","12.954","4.150","0.522","14.553","22.106","31.508","5.665","3.317","157.393"
"24","GTLM","Martin Tomczyk","1","1:54.460","1:54.460","Green","Track","3.329","9.278","13.002","4.203","0.532","14.632","22.114","31.929","5.736","3.315","154.434"
"67","GTLM","Richard Westbrook","1","1:54.927","1:54.927","Green","Track","3.395","9.252","13.037","4.218","0.560","14.721","22.122","32.089","5.683","3.354","146.713"
"66","GTLM","Joey Hand","1","1:55.297","1:55.297","Green","Track","3.446","9.594","12.994","4.200","0.592","15.054","21.863","32.193","5.685","3.341","138.782"
"911","GTLM","Patrick Pilet","1","1:55.771","1:55.771","Green","Track","3.440","9.661","12.839","4.052","0.575","15.171","21.869","32.228","5.776","3.367","142.885"
"4","GTLM","Tommy Milner","1","1:56.050","1:56.050","Green","Track","3.400","9.350","13.176","4.138","0.565","15.380","21.909","32.145","5.805","3.365","145.414"
"912","GTLM","Laurens Vanthoor","1","1:56.271","1:56.271","Green","Track","3.471","9.591","12.903","4.015","0.561","15.570","22.034","32.044","5.750","3.344","146.451"
"3","GTLM","Antonio Garcia","1","1:56.902","1:56.902","Green","Track","3.438","9.524","13.626","4.183","0.530","14.647","22.139","32.148","5.891","3.408","155.017"
"93","GTD","Andy Lally","1","1:57.782","1:57.782","Green","Track","3.443","9.436","13.999","4.225","0.530","14.664","22.099","32.452","5.975","3.433","155.017"
"70","P","Joel Miller","1","1:58.284","1:58.284","Green","Pit","3.304","9.444","11.939","3.606","0.531","14.146","20.928","30.554","6.709","16.014","154.725"
"57","GTD","Lawson Aschenbach","1","1:58.470","1:58.470","Green","Track","3.395","9.839","13.893","4.227","0.533","14.634","22.126","32.747","5.948","3.464","154.145"
"15","GTD","Jack Hawksworth","1","1:59.056","1:59.056","Green","Track","3.431","9.703","13.734","4.372","0.558","15.295","22.320","32.583","0.000","0.000","147.239"
"86","GTD","Jeff Segal","1","2:00.385","2:00.385","Green","Track","3.451","9.800","14.163","4.297","0.572","15.875","22.357","32.746","5.916","3.439","143.635"
"48","GTD","Madison Snow","1","2:01.460","2:01.460","Green","Track","3.472","9.766","14.552","4.280","0.534","15.753","22.337","32.980","5.910","3.464","153.856"
"16","GTD","Corey Lewis","1","2:02.168","2:02.168","Green","Track","3.508","10.096","14.046","4.307","0.547","15.998","22.521","33.217","5.956","3.440","150.199"
"96","GTD","Justin Marks","1","2:02.519","2:02.519","Green","Track","3.526","9.847","14.620","4.306","0.538","15.596","22.442","34.206","6.034","3.431","152.712"
"27","GTD","Paolo Ruberti","1","2:02.955","2:02.955","Green","Track","3.488","9.967","14.510","4.290","0.568","16.160","22.688","33.447","5.987","3.447","144.646"
"63","GTD","Christina Nielsen","1","2:03.343","2:03.343","Green","Track","3.436","10.194","14.466","4.248","0.541","16.072","22.733","33.469","6.032","3.428","151.865"
"33","GTD","Ben Keating","1","2:03.895","2:03.895","Green","Track","3.427","10.018","14.509","4.473","0.564","16.593","22.733","33.305","6.099","3.461","145.672"
"10","P","Ricky Taylor","1","2:04.005","2:04.005","Green","Pit","3.340","9.427","19.393","5.301","0.735","28.075","0.000","0.000","10.696","15.995","111.781"
"23","GTD","Townsend Bell","1","2:04.247","2:04.247","Green","Track","3.446","9.710","14.660","4.350","0.544","15.988","22.809","33.166","6.055","3.496","151.028"
"75","GTD","Boris Said","1","2:04.930","2:04.930","Green","Track","3.462","9.947","14.332","4.651","0.572","16.284","23.149","33.759","6.062","3.481","143.635"
"14","GTD","Sage Karam","1","2:05.100","2:05.100","Green","Track","3.460","9.923","14.946","4.394","0.541","16.123","23.063","33.599","6.082","3.439","151.865"
"73","GTD","Matthew McMurry","1","2:05.555","2:05.555","Green","Track","3.522","10.028","15.284","4.396","0.551","15.962","23.038","33.798","6.080","3.485","149.109"
"28","GTD","Michael de Quesada","1","2:06.362","2:06.362","Green","Track","3.538","10.243","15.313","4.412","0.554","16.042","22.924","33.927","6.156","3.519","148.302"
"50","GTD","Cooper MacNeil","1","2:07.075","2:07.075","Green","Track","3.431","10.253","15.713","4.410","0.553","16.649","23.228","33.760","6.134","3.482","148.570"
"54","GTD","Jonathan Bennett","1","2:07.564","2:07.564","Green","Track","3.492","9.730","15.190","4.372","0.555","16.789","23.499","33.630","6.145","3.507","148.034"
"2","P","Luis Felipe Derani","2","1:35.373","3:12.519","Green","Track","2.966","8.013","11.268","3.558","0.460","12.406","19.579","29.037","5.037","3.049","178.607"
"52","P","Olivier Pla","2","1:35.679","3:14.398","Green","Track","2.980","8.022","11.320","3.576","0.463","12.364","19.644","29.162","5.101","3.047","177.449"
"5","P","Christian Fittipaldi","2","1:36.687","3:16.498","Green","Track","3.003","8.153","11.430","3.584","0.462","12.584","19.832","29.318","5.231","3.090","177.834"
"31","P","Eric Curran","2","1:37.119","3:17.634","Green","Track","3.024","8.247","11.405","3.565","0.460","12.668","19.909","29.582","5.177","3.082","178.607"
"85","P","Misha Goikhberg","2","1:37.122","3:18.674","Green","Track","2.978","8.181","11.315","3.551","0.457","12.535","20.046","29.819","5.171","3.069","179.779"
"22","P","Johannes van Overbeek","2","1:37.512","3:20.263","Green","Track","3.034","8.226","11.383","3.619","0.465","12.731","20.213","29.557","5.207","3.077","176.686"
"55","P","Tristan Nunez","2","1:37.703","3:21.080","Green","Track","3.044","8.354","11.287","3.545","0.457","12.864","20.052","29.694","5.331","3.075","179.779"
"90","P","Renger Van Der Zande","2","1:37.515","3:22.602","Green","Track","3.091","8.236","11.511","3.632","0.474","12.701","19.915","29.439","5.370","3.146","173.331"
"26","PC","Gustavo Yacaman","2","1:42.207","3:34.225","Green","Track","3.174","8.470","12.169","3.834","0.497","13.453","20.998","30.749","5.596","3.267","165.310"
"38","PC","James French","2","1:42.076","3:34.933","Green","Track","3.176","8.759","11.985","3.803","0.492","13.514","20.799","30.880","5.465","3.203","166.990"
"20","PC","Don Yount","2","1:44.168","3:36.961","Green","Track","3.171","9.210","11.994","3.787","0.497","13.863","21.453","31.394","5.570","3.229","165.310"
"25","GTLM","Alexander Sims","2","1:44.011","3:37.587","Green","Track","3.218","8.644","12.176","3.835","0.497","13.927","21.369","31.383","5.657","3.305","165.310"
"24","GTLM","Martin Tomczyk","2","1:43.813","3:38.273","Green","Track","3.224","8.648","12.125","3.817","0.494","13.696","21.399","31.475","5.642","3.293","166.314"
"67","GTLM","Richard Westbrook","2","1:44.369","3:39.296","Green","Track","3.261","8.681","12.313","3.848","0.495","13.779","21.374","31.626","5.644","3.348","165.978"
"66","GTLM","Joey Hand","2","1:44.327","3:39.624","Green","Track","3.251","8.601","12.178","3.783","0.505","14.066","21.283","31.687","5.632","3.341","162.691"
"911","GTLM","Patrick Pilet","2","1:44.501","3:40.272","Green","Track","3.265","8.678","12.246","3.814","0.492","13.778","21.392","31.646","5.810","3.380","166.990"
"4","GTLM","Tommy Milner","2","1:45.224","3:41.274","Green","Track","3.258","8.681","12.199","3.814","0.491","13.942","21.632","32.174","5.684","3.349","167.330"
"912","GTLM","Laurens Vanthoor","2","1:45.366","3:41.637","Green","Track","3.286","8.724","12.098","3.760","0.492","13.895","21.840","32.275","5.666","3.330","166.990"
"3","GTLM","Antonio Garcia","2","1:45.000","3:41.902","Green","Track","3.283","8.690","12.251","3.828","0.493","13.603","21.494","32.317","5.716","3.325","166.651"
"93","GTD","Andy Lally","2","1:46.753","3:44.535","Green","Track","3.287","9.092","12.621","3.910","0.502","13.976","21.859","32.277","5.824","3.405","163.664"
"57","GTD","Lawson Aschenbach","2","1:46.825","3:45.295","Green","Track","3.317","8.895","12.614","3.923","0.506","13.889","21.908","32.443","5.885","3.445","162.370"
"15","GTD","Jack Hawksworth","2","1:47.037","3:46.093","Green","Track","3.274","8.946","12.495","3.884","0.502","14.186","22.052","32.456","5.824","3.418","163.664"
"86","GTD","Jeff Segal","2","1:47.294","3:47.679","Green","Track","3.301","8.974","12.566","3.918","0.505","14.144","22.081","32.495","5.892","3.418","162.691"
"48","GTD","Madison Snow","2","1:47.502","3:48.962","Green","Track","3.315","8.981","12.665","3.955","0.508","14.186","22.032","32.489","5.924","3.447","161.730"
"16","GTD","Corey Lewis","2","1:47.687","3:49.855","Green","Track","3.286","8.927","12.532","3.880","0.496","14.412","22.102","32.641","5.969","3.442","165.643"
"96","GTD","Justin Marks","2","1:47.767","3:50.286","Green","Track","3.299","9.016","12.556","3.916","0.504","14.375","22.232","32.506","5.961","3.402","163.014"
"27","GTD","Paolo Ruberti","2","1:47.967","3:50.922","Green","Track","3.308","9.079","12.606","3.891","0.501","14.308","22.212","32.605","5.999","3.458","163.990"
"63","GTD","Christina Nielsen","2","1:48.554","3:51.897","Green","Track","3.289","8.934","12.642","3.910","0.501","14.477","22.417","32.889","6.028","3.467","163.990"
"70","P","Joel Miller","2","1:54.505","3:52.789","Green","Track","14.639","8.778","11.446","3.606","0.529","14.160","21.194","31.018","5.978","3.157","155.310"
"33","GTD","Ben Keating","2","1:49.783","3:53.678","Green","Track","3.327","9.007","12.637","3.937","0.508","14.766","22.495","32.979","6.617","3.510","161.730"
"23","GTD","Townsend Bell","2","1:49.626","3:53.873","Green","Track","3.339","8.950","12.695","3.916","0.502","14.743","22.511","33.361","6.127","3.482","163.664"
"14","GTD","Sage Karam","2","1:48.916","3:54.016","Green","Track","3.285","9.298","12.632","3.920","0.506","14.159","22.380","33.307","6.012","3.417","162.370"
"73","GTD","Matthew McMurry","2","1:49.541","3:55.096","Green","Track","3.384","9.393","12.777","3.944","0.507","14.556","22.427","33.085","5.981","3.487","162.049"
"75","GTD","Boris Said","2","1:51.056","3:55.986","Green","Track","3.352","10.060","13.276","4.013","0.515","14.388","22.734","33.114","6.112","3.492","159.532"
"28","GTD","Michael de Quesada","2","1:50.796","3:57.158","Green","Track","3.389","9.240","12.986","3.979","0.522","14.785","22.967","33.381","6.064","3.483","157.393"
"50","GTD","Cooper MacNeil","2","1:50.846","3:57.921","Green","Track","3.360","9.224","12.754","3.960","0.528","15.330","22.773","33.335","6.110","3.472","155.604"
"54","GTD","Jonathan Bennett","2","1:51.192","3:58.756","Green","Track","3.371","9.306","12.671","3.925","0.539","15.431","23.040","33.277","6.126","3.506","152.429"
"2","P","Luis Felipe Derani","3","1:35.276","4:47.795","Green","Track","2.953","7.971","11.283","3.560","0.460","12.177","19.582","29.217","5.030","3.043","178.607"
"52","P","Olivier Pla","3","1:35.459","4:49.857","Green","Track","2.962","7.976","11.347","3.571","0.461","12.222","19.634","29.207","5.045","3.034","178.219"
"5","P","Christian Fittipaldi","3","1:36.546","4:53.044","Green","Track","2.993","8.124","11.419","3.586","0.461","12.601","19.824","29.301","5.162","3.075","178.219"
"31","P","Eric Curran","3","1:36.676","4:54.310","Green","Track","2.995","8.180","11.373","3.566","0.460","12.637","19.914","29.310","5.164","3.077","178.607"
"85","P","Misha Goikhberg","3","1:37.146","4:55.820","Green","Track","2.959","8.119","11.289","3.534","0.456","12.459","20.124","29.820","5.284","3.102","180.173"
"22","P","Johannes van Overbeek","3","1:36.856","4:57.119","Green","Track","2.983","8.131","11.404","3.613","0.468","12.553","20.131","29.367","5.137","3.069","175.554"
"55","P","Tristan Nunez","3","1:37.564","4:58.644","Green","Track","2.992","8.353","11.372","3.563","0.460","12.685","20.065","29.647","5.331","3.096","178.607"
"90","P","Renger Van Der Zande","3","1:37.292","4:59.894","Green","Track","3.037","8.081","11.449","3.625","0.467","12.635","20.104","29.500","5.262","3.132","175.930"
"26","PC","Gustavo Yacaman","3","1:41.058","5:15.283","Green","Track","3.170","8.303","12.087","3.838","0.497","13.137","20.633","30.614","5.533","3.246","165.310"
"38","PC","James French","3","1:41.357","5:16.290","Green","Track","3.168","8.500","11.941","3.799","0.491","13.277","20.767","30.693","5.507","3.214","167.330"
"20","PC","Don Yount","3","1:42.666","5:19.627","Green","Track","3.168","8.592","11.963","3.798","0.496","13.648","21.190","31.048","5.541","3.222","165.643"
"25","GTLM","Alexander Sims","3","1:43.132","5:20.719","Green","Track","3.199","8.583","12.208","3.864","0.500","13.467","21.227","31.174","5.609","3.301","164.318"
"24","GTLM","Martin Tomczyk","3","1:43.156","5:21.429","Green","Track","3.204","8.594","12.172","3.846","0.498","13.491","21.244","31.189","5.620","3.298","164.978"
"67","GTLM","Richard Westbrook","3","1:43.397","5:22.693","Green","Track","3.249","8.546","12.308","3.851","0.496","13.469","21.181","31.329","5.610","3.358","165.643"
"66","GTLM","Joey Hand","3","1:43.689","5:23.313","Green","Track","3.248","8.580","12.212","3.809","0.493","13.678","21.271","31.398","5.665","3.335","166.651"
"911","GTLM","Patrick Pilet","3","1:43.741","5:24.013","Green","Track","3.257","8.591","12.204","3.820","0.493","13.531","21.354","31.385","5.749","3.357","166.651"
"4","GTLM","Tommy Milner","3","1:43.621","5:24.895","Green","Track","3.249","8.628","12.291","3.865","0.498","13.493","21.251","31.364","5.640","3.342","164.978"
"912","GTLM","Laurens Vanthoor","3","1:43.938","5:25.575","Green","Track","3.236","8.656","12.148","3.788","0.489","13.713","21.427","31.502","5.648","3.331","168.015"
"3","GTLM","Antonio Garcia","3","1:44.034","5:25.936","Green","Track","3.221","8.644","12.161","3.796","0.489","13.742","21.411","31.501","5.726","3.343","168.015"
"93","GTD","Andy Lally","3","1:46.295","5:30.830","Green","Track","3.286","8.808","12.493","3.916","0.506","14.034","21.826","32.191","5.818","3.417","162.370"
"57","GTD","Lawson Aschenbach","3","1:46.457","5:31.752","Green","Track","3.306","8.841","12.634","3.951","0.510","13.843","21.747","32.321","5.870","3.434","161.096"
"15","GTD","Jack Hawksworth","3","1:46.438","5:32.531","Green","Track","3.286","8.875","12.478","3.901","0.503","13.993","21.974","32.136","5.860","3.432","163.338"
"70","P","Joel Miller","3","1:41.727","5:34.516","Green","Track","3.067","8.506","11.401","3.539","0.472","13.960","20.737","31.240","5.661","3.144","174.066"
"86","GTD","Jeff Segal","3","1:47.139","5:34.818","Green","Track","3.285","8.883","12.569","3.937","0.507","13.987","21.908","32.668","5.955","3.440","162.049"
"48","GTD","Madison Snow","3","1:47.244","5:36.206","Green","Track","3.300","8.841","12.672","3.951","0.507","14.032","21.878","32.695","5.925","3.443","162.049"
"16","GTD","Corey Lewis","3","1:47.186","5:37.041","Green","Track","3.281","8.825","12.547","3.898","0.500","14.131","22.149","32.542","5.898","3.415","164.318"
"96","GTD","Justin Marks","3","1:47.775","5:38.061","Green","Track","3.259","8.985","12.595","3.937","0.507","14.421","22.135","32.634","5.905","3.397","162.049"
"27","GTD","Paolo Ruberti","3","1:47.856","5:38.778","Green","Track","3.293","8.992","12.654","3.936","0.506","14.409","22.143","32.521","5.958","3.444","162.370"
"63","GTD","Christina Nielsen","3","1:48.414","5:40.311","Green","Track","3.318","8.993","12.666","3.932","0.506","14.400","22.464","32.761","5.954","3.420","162.370"
"33","GTD","Ben Keating","3","1:49.541","5:43.219","Green","Track","3.346","9.075","12.683","3.965","0.511","14.813","22.452","33.029","6.199","3.468","160.781"
"14","GTD","Sage Karam","3","1:49.331","5:43.347","Green","Track","3.291","9.220","12.580","3.909","0.531","14.806","22.712","32.781","6.056","3.445","154.725"
"23","GTD","Townsend Bell","3","1:49.856","5:43.729","Green","Track","3.316","9.150","12.650","3.933","0.512","14.784","22.532","33.574","5.941","3.464","160.467"
"73","GTD","Matthew McMurry","3","1:49.127","5:44.223","Green","Track","3.365","9.097","12.658","3.932","0.505","14.515","22.381","33.268","5.938","3.468","162.691"
"75","GTD","Boris Said","3","1:49.115","5:45.101","Green","Track","3.358","9.070","12.731","3.971","0.511","14.138","22.600","33.230","6.026","3.480","160.781"
"28","GTD","Michael de Quesada","3","1:49.128","5:46.286","Green","Track","3.372","9.160","12.680","3.927","0.506","14.388","22.414","33.125","6.068","3.488","162.370"
"50","GTD","Cooper MacNeil","3","1:49.628","5:47.549","Green","Track","3.379","9.269","12.684","3.955","0.510","14.602","22.612","33.062","6.085","3.470","161.096"
"54","GTD","Jonathan Bennett","3","1:50.098","5:48.854","Green","Track","3.377","9.308","12.681","3.939","0.507","14.763","22.789","33.105","6.128","3.501","162.049"
"2","P","Luis Felipe Derani","4","1:35.078","6:22.873","Green","Track","2.946","7.910","11.246","3.567","0.461","12.182","19.543","29.147","5.038","3.038","178.219"
"52","P","Olivier Pla","4","1:35.105","6:24.962","Green","Track","2.952","7.945","11.265","3.572","0.460","12.230","19.594","29.008","5.052","3.027","178.607"
"5","P","Christian Fittipaldi","4","1:35.961","6:29.005","Green","Track","2.984","8.069","11.358","3.585","0.462","12.440","19.706","29.124","5.160","3.073","177.834"
"31","P","Eric Curran","4","1:36.087","6:30.397","Green","Track","2.974","8.099","11.348","3.568","0.460","12.497","19.748","29.180","5.136","3.077","178.607"
"85","P","Misha Goikhberg","4","1:36.496","6:32.316","Green","Track","2.980","8.204","11.300","3.556","0.459","12.425","19.787","29.442","5.252","3.091","178.996"
"22","P","Johannes van Overbeek","4","1:36.429","6:33.548","Green","Track","2.977","8.189","11.384","3.613","0.467","12.420","20.054","29.160","5.118","3.047","175.930"
"55","P","Tristan Nunez","4","1:37.374","6:36.018","Green","Track","3.000","8.385","11.387","3.581","0.462","12.625","20.062","29.494","5.300","3.078","177.834"
"90","P","Renger Van Der Zande","4","1:36.791","6:36.685","Green","Track","3.018","8.082","11.494","3.627","0.469","12.569","19.814","29.357","5.251","3.110","175.179"
"26","PC","Gustavo Yacaman","4","1:40.521","6:55.804","Green","Track","3.148","8.314","12.084","3.845","0.497","13.058","20.423","30.417","5.501","3.234","165.310"
"38","PC","James French","4","1:40.667","6:56.957","Green","Track","3.143","8.376","11.907","3.802","0.492","13.234","20.640","30.473","5.407","3.193","166.990"
"20","PC","Don Yount","4","1:42.065","7:01.692","Green","Track","3.134","8.442","11.977","3.804","0.498","13.371","21.216","30.902","5.504","3.217","164.978"
"25","GTLM","Alexander Sims","4","1:42.654","7:03.373","Green","Track","3.199","8.524","12.183","3.874","0.502","13.334","21.006","31.085","5.630","3.317","163.664"
"24","GTLM","Martin Tomczyk","4","1:42.821","7:04.250","Green","Track","3.191","8.574","12.171","3.859","0.499","13.438","21.163","31.000","5.630","3.296","164.647"
"67","GTLM","Richard Westbrook","4","1:43.043","7:05.736","Green","Track","3.230","8.508","12.311","3.860","0.497","13.348","21.074","31.322","5.560","3.333","165.310"
"66","GTLM","Joey Hand","4","1:43.180","7:06.493","Green","Track","3.224","8.455","12.200","3.824","0.492","13.569","21.105","31.298","5.679","3.334","166.990"
"911","GTLM","Patrick Pilet","4","1:43.286","7:07.299","Green","Track","3.236","8.577","12.208","3.838","0.496","13.424","21.231","31.238","5.697","3.341","165.643"
"4","GTLM","Tommy Milner","4","1:43.225","7:08.120","Green","Track","3.223","8.586","12.265","3.868","0.498","13.393","21.326","31.124","5.606","3.336","164.978"
"912","GTLM","Laurens Vanthoor","4","1:43.281","7:08.856","Green","Track","3.222","8.511","12.145","3.803","0.490","13.484","21.304","31.397","5.604","3.321","167.672"
"70","P","Joel Miller","4","1:39.008","7:13.524","Green","Track","3.022","8.318","11.321","3.608","0.470","13.530","20.741","29.633","5.299","3.066","174.807"
"93","GTD","Andy Lally","4","1:46.627","7:17.457","Green","Track","3.284","8.732","12.492","3.923","0.507","14.069","22.197","32.150","5.871","3.402","162.049"
"57","GTD","Lawson Aschenbach","4","1:46.498","7:18.250","Green","Track","3.297","8.746","12.609","3.953","0.510","13.791","22.139","32.212","5.818","3.423","161.096"
"15","GTD","Jack Hawksworth","4","1:46.833","7:19.364","Green","Track","3.275","8.845","12.469","3.907","0.501","14.411","21.956","32.234","5.818","3.417","163.990"
"86","GTD","Jeff Segal","4","1:46.557","7:21.375","Green","Track","3.287","8.878","12.561","3.936","0.507","13.969","21.896","32.228","5.871","3.424","162.049"
"48","GTD","Madison Snow","4","1:46.898","7:23.104","Green","Track","3.295","8.770","12.643","3.942","0.506","14.131","21.971","32.390","5.835","3.415","162.370"
"16","GTD","Corey Lewis","4","1:47.353","7:24.394","Green","Track","3.259","8.816","12.522","3.888","0.498","14.407","22.011","32.576","5.946","3.430","164.978"
"3","GTLM","Antonio Garcia","4","1:58.997","7:24.933","Green","Track","3.222","8.530","12.176","3.823","0.495","28.101","21.812","31.789","5.709","3.340","165.978"
"96","GTD","Justin Marks","4","1:48.026","7:26.087","Green","Track","3.268","8.930","12.547","3.931","0.506","14.176","22.193","33.142","5.926","3.407","162.370"
"27","GTD","Paolo Ruberti","4","1:48.009","7:26.787","Green","Track","3.285","8.950","12.620","3.916","0.503","14.393","22.228","32.670","0.000","3.459","163.338"
"63","GTD","Christina Nielsen","4","1:47.294","7:27.605","Green","Track","3.284","8.856","12.511","3.918","0.505","14.121","22.325","32.533","0.000","3.392","162.691"
"14","GTD","Sage Karam","4","1:47.088","7:30.435","Green","Track","3.275","9.216","12.670","3.961","0.509","13.822","22.024","32.336","5.854","3.421","161.413"
"23","GTD","Townsend Bell","4","1:47.809","7:31.538","Green","Track","3.302","9.028","13.017","3.999","0.512","14.088","22.052","32.499","5.857","3.455","160.467"
"73","GTD","Matthew McMurry","4","1:48.840","7:33.063","Green","Track","3.347","9.078","12.761","3.963","0.511","14.538","22.269","32.991","5.908","3.474","160.781"
"33","GTD","Ben Keating","4","1:51.031","7:34.250","Green","Track","3.304","9.365","13.623","4.121","0.545","15.244","22.417","32.888","6.082","3.442","150.751"
"75","GTD","Boris Said","4","1:49.581","7:34.682","Green","Track","3.347","9.056","12.703","3.979","0.511","14.916","22.608","32.843","6.139","3.479","160.781"
"28","GTD","Michael de Quesada","4","1:49.152","7:35.438","Green","Track","3.354","9.098","12.649","3.916","0.504","14.450","22.626","33.033","6.050","3.472","163.014"
"50","GTD","Cooper MacNeil","4","1:49.377","7:36.926","Green","Track","3.331","9.131","12.666","3.955","0.511","14.662","22.536","33.018","6.094","3.473","160.781"
"54","GTD","Jonathan Bennett","4","1:49.598","7:38.452","Green","Track","3.355","9.147","12.641","3.941","0.507","14.487","22.924","33.040","6.066","3.490","162.049"
"2","P","Luis Felipe Derani","5","1:35.017","7:57.890","Green","Track","2.935","7.892","11.266","3.568","0.461","12.215","19.590","29.047","5.012","3.031","178.219"
"52","P","Olivier Pla","5","1:34.926","7:59.888","Green","Track","2.942","7.916","11.271","3.570","0.463","12.161","19.665","28.889","5.030","3.019","177.449"
"5","P","Christian Fittipaldi","5","1:35.736","8:04.741","Green","Track","2.968","8.007","11.378","3.585","0.462","12.454","19.746","28.972","5.110","3.054","177.834"
"31","P","Eric Curran","5","1:35.977","8:06.374","Green","Track","2.971","8.064","11.347","3.565","0.460","12.519","19.654","29.175","5.150","3.072","178.607"
"85","P","Misha Goikhberg","5","1:36.322","8:08.638","Green","Track","2.968","7.972","11.308","3.555","0.459","12.433","19.869","29.456","5.223","3.079","178.996"
"22","P","Johannes van Overbeek","5","1:36.141","8:09.689","Green","Track","2.951","8.084","11.358","3.610","0.468","12.339","19.948","29.198","5.130","3.055","175.554"
"90","P","Renger Van Der Zande","5","1:37.216","8:13.901","Green","Track","3.004","8.082","11.463","3.617","0.468","12.573","20.118","29.562","5.224","3.105","175.554"
"55","P","Tristan Nunez","5","1:38.355","8:14.373","Green","Track","2.993","8.360","11.399","3.583","0.463","12.703","20.225","30.197","5.352","3.080","177.449"
"26","PC","Gustavo Yacaman","5","1:40.210","8:36.014","Green","Track","3.143","8.237","12.093","3.847","0.498","13.085","20.535","30.182","5.371","3.219","164.978"
"38","PC","James French","5","1:40.133","8:37.090","Green","Track","3.135","8.362","11.889","3.805","0.493","13.006","20.509","30.406","5.352","3.176","166.651"
"20","PC","Don Yount","5","1:42.493","8:44.185","Green","Track","3.157","8.529","11.982","3.808","0.498","13.414","21.339","30.985","5.541","3.240","164.978"
"25","GTLM","Alexander Sims","5","1:42.788","8:46.161","Green","Track","3.210","8.512","12.263","3.917","0.508","13.344","21.038","31.028","5.648","3.320","161.730"
"24","GTLM","Martin Tomczyk","5","1:42.928","8:47.178","Green","Track","3.182","8.557","12.188","3.865","0.500","13.441","21.193","31.081","5.628","3.293","164.318"
"67","GTLM","Richard Westbrook","5","1:43.013","8:48.749","Green","Track","3.213","8.474","12.324","3.864","0.498","13.365","21.028","31.296","5.602","3.349","164.978"
"66","GTLM","Joey Hand","5","1:43.044","8:49.537","Green","Track","3.213","8.453","12.233","3.837","0.496","13.455","21.099","31.293","5.639","3.326","165.643"
"911","GTLM","Patrick Pilet","5","1:43.177","8:50.476","Green","Track","3.216","8.531","12.251","3.836","0.496","13.414","21.200","31.163","5.717","3.353","165.643"
"4","GTLM","Tommy Milner","5","1:43.351","8:51.471","Green","Track","3.216","8.521","12.289","3.869","0.499","13.269","21.432","31.313","5.607","3.336","164.647"
"70","P","Joel Miller","5","1:38.414","8:51.938","Green","Track","2.981","8.449","11.465","3.612","0.465","12.613","20.079","30.159","5.497","3.094","176.686"
"912","GTLM","Laurens Vanthoor","5","1:43.261","8:52.117","Green","Track","3.206","8.571","12.225","3.817","0.493","13.338","21.246","31.392","5.641","3.332","166.651"
"93","GTD","Andy Lally","5","1:45.936","9:03.393","Green","Track","3.288","8.772","12.507","3.931","0.507","13.840","21.705","32.109","5.857","3.420","162.049"
"57","GTD","Lawson Aschenbach","5","1:46.036","9:04.286","Green","Track","3.286","8.712","12.595","3.953","0.510","13.749","21.678","32.255","5.851","3.447","161.096"
"15","GTD","Jack Hawksworth","5","1:46.101","9:05.465","Green","Track","3.267","8.886","12.534","3.924","0.503","13.966","21.828","32.036","5.767","3.390","163.338"
"86","GTD","Jeff Segal","5","1:46.445","9:07.820","Green","Track","3.281","8.762","12.548","3.946","0.508","13.916","21.804","32.336","5.909","3.435","161.730"
"48","GTD","Madison Snow","5","1:46.439","9:09.543","Green","Track","3.274","8.686","12.631","3.951","0.508","14.092","21.814","32.223","5.847","3.413","161.730"
