"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"22","P","Luis Felipe Derani","4","1:11.648","1:20:32.802","Green","Track","4.943","3.341","18.375","19.544","6.850","0.508","17.281","0.806","170.455"
"13","P","Mathias Beche","4","1:11.839","1:20:40.526","Green","Track","5.011","3.433","18.482","19.474","6.902","0.508","17.222","0.807","170.455"
"52","P","Olivier Pla","4","1:12.116","1:20:52.093","Green","Track","4.990","3.333","18.837","19.399","6.934","0.513","17.290","0.820","168.793"
"31","P","Eric Curran","2","1:15.540","1:21:11.550","Green","Track","5.359","3.853","20.218","20.194","7.023","0.518","17.550","0.825","167.164"
"6","P","Helio Castroneves","4","1:11.438","1:21:12.759","Green","Track","4.977","3.518","18.292","19.422","6.850","0.504","17.072","0.803","171.807"
"10","P","Ricky Taylor","5","1:12.283","1:21:22.756","Green","Track","5.032","3.506","18.519","19.575","7.002","0.516","17.316","0.817","167.812"
"90","P","Renger Van Der Zande","4","1:12.249","1:21:29.344","Green","Track","5.071","3.478","18.545","19.534","6.944","0.507","17.351","0.819","170.791"
"85","P","Misha Goikhberg","5","1:12.388","1:21:32.316","Green","Track","4.992","3.366","18.597","19.683","6.903","0.509","17.523","0.815","170.120"
"2","P","Brendon Hartley","5","1:11.632","1:21:36.165","Green","Track","4.955","3.344","18.331","19.530","6.864","0.507","17.292","0.809","170.791"
"5","P","Christian Fittipaldi","3","1:16.011","1:21:38.563","Green","Track","5.063","3.567","18.931","21.772","7.513","0.533","17.808","0.824","162.459"
"22","P","Luis Felipe Derani","5","1:11.475","1:21:44.277","Green","Track","4.935","3.393","18.400","19.439","6.867","0.506","17.132","0.803","171.128"
"13","P","Mathias Beche","5","1:11.652","1:21:52.178","Green","Track","4.961","3.398","18.517","19.417","6.888","0.507","17.157","0.807","170.791"
"52","P","Olivier Pla","5","1:12.182","1:22:04.275","Green","Track","4.966","3.332","18.655","19.620","6.939","0.511","17.339","0.820","169.454"
"31","P","Eric Curran","3","1:13.065","1:22:24.615","Green","Track","5.071","3.486","19.071","19.735","7.004","0.516","17.360","0.822","167.812"
"6","P","Helio Castroneves","5","1:16.897","1:22:29.656","Green","Track","5.210","4.045","22.148","20.357","6.850","0.505","16.981","0.801","171.467"
"10","P","Ricky Taylor","6","1:12.121","1:22:34.877","Green","Track","5.009","3.464","18.477","19.577","7.004","0.516","17.256","0.818","167.812"
"90","P","Renger Van Der Zande","5","1:11.934","1:22:41.278","Green","Track","5.007","3.386","18.477","19.505","6.941","0.508","17.290","0.820","170.455"
"85","P","Misha Goikhberg","6","1:12.829","1:22:45.145","Green","Track","5.004","3.403","18.672","19.993","6.919","0.509","17.518","0.811","170.120"
"5","P","Christian Fittipaldi","4","1:12.865","1:22:51.428","Green","Track","5.052","3.500","18.806","19.741","7.019","0.519","17.410","0.818","166.842"
"2","P","Brendon Hartley","6","1:18.262","1:22:54.427","Green","Track","4.943","3.330","18.509","21.392","9.260","0.728","19.292","0.808","118.944"
"22","P","Luis Felipe Derani","6","1:16.626","1:23:00.903","Green","Track","4.931","3.282","18.455","19.753","8.920","0.761","19.724","0.800","113.786"
"13","P","Mathias Beche","6","1:11.623","1:23:03.801","Green","Track","4.956","3.397","18.341","19.481","6.904","0.507","17.228","0.809","170.791"
"52","P","Olivier Pla","6","1:12.284","1:23:16.559","Green","Track","4.982","3.317","18.773","19.633","6.940","0.514","17.306","0.819","168.465"
"31","P","Eric Curran","4","1:13.959","1:23:38.574","Green","Track","5.040","3.528","18.922","19.888","6.998","0.514","18.242","0.827","168.465"
"6","P","Helio Castroneves","6","1:11.314","1:23:40.970","Green","Track","4.963","3.511","18.141","19.457","6.846","0.506","17.086","0.804","171.128"
"10","P","Ricky Taylor","7","1:12.122","1:23:46.999","Green","Track","5.016","3.470","18.372","19.656","7.013","0.516","17.261","0.818","167.812"
"90","P","Renger Van Der Zande","6","1:14.079","1:23:55.357","Green","Track","5.007","3.466","19.652","20.010","6.946","0.515","17.666","0.817","168.138"
"85","P","Misha Goikhberg","7","1:12.644","1:23:57.789","Green","Track","4.998","3.412","18.660","19.885","6.906","0.508","17.465","0.810","170.455"
"5","P","Christian Fittipaldi","5","1:12.418","1:24:03.846","Green","Track","5.027","3.448","18.529","19.589","7.013","0.519","17.475","0.818","166.842"
"2","P","Brendon Hartley","7","1:11.529","1:24:05.956","Green","Track","4.944","3.399","18.341","19.452","6.848","0.507","17.233","0.805","170.791"
"22","P","Luis Felipe Derani","7","1:15.438","1:24:16.341","Green","Track","5.053","3.669","20.578","20.216","6.852","0.507","17.760","0.803","170.791"
"13","P","Mathias Beche","7","1:17.100","1:24:20.901","Green","Track","4.959","3.448","18.600","22.635","8.362","0.550","17.736","0.810","157.438"
"52","P","Olivier Pla","7","1:12.106","1:24:28.665","Green","Track","4.981","3.377","18.572","19.597","6.942","0.512","17.307","0.818","169.123"
"31","P","Eric Curran","5","1:13.736","1:24:52.310","Green","Track","5.081","3.525","19.070","19.915","6.995","0.514","17.816","0.820","168.465"
"10","P","Ricky Taylor","8","1:14.181","1:25:01.180","Green","Track","5.000","3.452","18.724","20.889","7.005","0.516","17.781","0.814","167.812"
"90","P","Renger Van Der Zande","7","1:12.549","1:25:07.906","Green","Track","4.999","3.406","18.344","19.496","6.938","0.510","18.023","0.833","169.786"
"85","P","Misha Goikhberg","8","1:12.823","1:25:10.612","Green","Track","4.970","3.415","18.766","19.954","6.915","0.509","17.485","0.809","170.120"
"5","P","Christian Fittipaldi","6","1:12.393","1:25:16.239","Green","Track","5.023","3.463","18.569","19.575","7.018","0.520","17.406","0.819","166.521"
"2","P","Brendon Hartley","8","1:13.348","1:25:19.304","Green","Track","4.934","3.362","18.384","20.027","7.498","0.539","17.799","0.805","160.651"
"22","P","Luis Felipe Derani","8","1:11.590","1:25:27.931","Green","Track","4.937","3.281","18.432","19.556","6.865","0.508","17.207","0.804","170.455"
"6","P","Helio Castroneves","7","1:52.172","1:25:33.142","Green","Pit","5.028","3.801","20.908","24.568","17.203","1.378","29.674","9.612","62.838"
"13","P","Mathias Beche","8","1:22.355","1:25:43.256","Green","Pit","4.974","3.451","18.402","19.460","6.893","0.508","19.231","9.436","170.455"
"52","P","Olivier Pla","8","1:17.588","1:25:46.253","Green","Track","4.953","3.371","18.547","20.565","8.003","0.708","20.623","0.818","122.304"
"31","P","Eric Curran","6","1:13.084","1:26:05.394","Green","Track","5.076","3.551","18.966","19.735","6.987","0.515","17.431","0.823","168.138"
"10","P","Ricky Taylor","9","1:12.954","1:26:14.134","Green","Track","5.010","3.496","18.599","19.702","7.005","0.517","17.808","0.817","167.487"
"2","P","Brendon Hartley","9","1:11.524","1:26:30.828","Green","Track","4.920","3.361","18.429","19.466","6.856","0.507","17.182","0.803","170.791"
"90","P","Renger Van Der Zande","8","1:26.352","1:26:34.258","Green","Track","5.049","3.428","18.588","21.310","11.649","0.914","24.596","0.818","94.738"
"85","P","Misha Goikhberg","9","1:24.752","1:26:35.364","Green","Pit","5.017","3.435","18.878","19.987","6.931","0.509","20.083","9.912","170.120"
"5","P","Christian Fittipaldi","7","1:20.274","1:26:36.513","Green","Track","5.026","3.464","18.734","23.032","9.155","0.673","19.349","0.841","128.664"
"22","P","Luis Felipe Derani","9","1:17.132","1:26:45.063","Green","Track","5.042","3.742","21.421","21.054","6.880","0.508","17.684","0.801","170.455"
"52","P","Olivier Pla","9","1:12.267","1:26:58.520","Green","Track","4.955","3.341","18.601","19.707","6.938","0.512","17.393","0.820","169.123"
"31","P","Eric Curran","7","1:13.051","1:27:18.445","Green","Track","5.095","3.506","18.978","19.770","6.994","0.515","17.375","0.818","168.138"
"10","P","Ricky Taylor","10","1:23.728","1:27:37.862","Green","Pit","5.017","3.458","18.470","19.801","7.006","0.515","20.118","9.343","168.138"
"2","P","Brendon Hartley","10","1:11.698","1:27:42.526","Green","Track","4.929","3.333","18.295","19.617","6.878","0.507","17.330","0.809","170.791"
"5","P","Christian Fittipaldi","8","1:16.944","1:27:53.457","Green","Track","5.115","3.818","21.457","20.706","7.048","0.521","17.459","0.820","166.201"
"90","P","Renger Van Der Zande","9","1:22.953","1:27:57.211","Green","Pit","5.031","3.418","18.495","19.564","6.934","0.517","19.396","9.598","167.487"
"22","P","Luis Felipe Derani","10","1:23.292","1:28:08.355","Green","Pit","4.926","3.306","18.698","20.004","6.866","0.508","19.731","9.253","170.455"
"52","P","Olivier Pla","10","1:12.240","1:28:10.760","Green","Track","4.981","3.362","18.590","19.620","6.942","0.512","17.412","0.821","169.123"
"2","P","Brendon Hartley","11","1:11.544","1:28:54.070","Green","Track","4.937","3.314","18.252","19.601","6.840","0.506","17.288","0.806","171.128"
"31","P","Eric Curran","8","1:36.653","1:28:55.098","Green","Pit","5.557","4.370","23.002","22.936","8.181","0.605","22.460","9.542","143.125"
"5","P","Christian Fittipaldi","9","1:12.677","1:29:06.134","Green","Track","5.036","3.485","18.649","19.673","7.004","0.518","17.491","0.821","167.164"
"52","P","Olivier Pla","11","1:17.383","1:29:28.143","Green","Track","5.105","3.791","21.265","20.466","7.009","0.516","18.412","0.819","167.812"
"2","P","Brendon Hartley","12","1:24.058","1:30:18.128","Finish","Pit","4.942","3.341","20.009","20.397","6.885","0.507","18.819","9.158","170.791"
"5","P","Christian Fittipaldi","10","1:24.437","1:30:30.571","Finish","Pit","5.041","3.512","18.592","19.688","7.013","0.519","20.726","9.346","166.842"
