"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"81","ST","Nick Galante","2","2:46.086","5:36.795","Red","Pit","7.048","7.110","29.738","18.244","33.078","34.717","0.915","18.099","5.936","11.201","92.648","29.098"
"65","GS","Brent Mosing","2","2:44.699","5:38.348","Red","Pit","6.622","7.265","29.247","18.053","32.021","34.763","0.896","18.058","6.169","11.605","94.612","27.999"
"74","TCR","Rodrigo Sales","2","2:47.867","5:40.918","Red","Pit","6.835","7.171","29.422","18.904","32.138","34.909","0.928","18.960","6.877","11.723","91.350","25.117"
"69","GS","Corey Fergus","2","2:49.296","5:43.668","Red","Pit","6.410","7.266","30.874","19.238","30.082","35.086","0.931","19.226","7.531","12.652","91.056","22.936"
"73","ST","Mike LaMarra","2","2:46.717","5:45.740","Red","Pit","6.995","6.955","29.509","18.604","32.012","33.675","0.661","18.326","8.086","11.894","128.249","21.361"
"37","ST","Nate Norenberg","2","2:47.005","5:47.880","Red","Pit","7.097","7.306","29.327","18.599","31.852","33.488","0.643","17.786","8.353","12.554","131.839","20.678"
"4","GS","Ted Giovanis","2","2:43.649","5:50.354","Red","Pit","6.641","7.097","28.979","17.663","32.482","35.037","0.716","18.205","5.173","11.656","118.398","33.390"
"99","GS","Steven Phillips","2","2:43.728","5:55.079","Red","Pit","6.430","7.129","28.306","16.938","31.183","34.081","0.772","19.212","6.060","13.617","109.809","28.503"
"52","ST","Jared Salinsky","2","2:55.869","6:02.188","Red","Pit","0.000","0.000","30.215","18.323","34.460","37.319","0.805","17.213","5.778","16.773","105.308","29.894"
"82","GS","James Clay","2","2:49.047","6:04.732","Red","Pit","6.320","6.442","27.772","17.078","31.510","37.451","0.772","17.520","7.029","17.153","109.809","24.574"
"09","GS","Conor Flynn","2","2:54.362","6:07.324","Red","Pit","6.636","7.374","29.252","17.814","31.318","37.626","0.761","17.893","7.743","17.945","111.396","22.308"
"10","TCR","Kieron O'Rourke","2","2:41.953","6:34.638","Red","Track","7.128","7.309","30.912","18.608","32.236","33.109","0.646","16.153","5.319","10.564","131.227","32.474"
"92","GS","Alexandre Premat","2","2:53.089","6:59.804","Red","Pit","6.210","6.640","34.257","20.019","34.987","40.577","0.909","15.593","4.216","9.681","93.259","40.969"
"57","GS","Bryce Ward","2","2:53.036","7:06.764","Red","Pit","6.846","8.026","31.493","18.083","34.476","38.280","0.997","17.927","4.403","12.505","85.028","39.229"
"75","TCR","Roy Block","2","2:54.887","7:12.217","Red","Pit","6.923","8.846","29.980","17.954","32.951","38.892","0.889","17.881","5.699","14.872","95.357","30.308"
"19","GS","Ari Balogh","2","2:50.278","7:14.409","Red","Pit","6.914","8.120","29.529","17.482","30.464","37.059","0.952","18.830","5.607","15.321","89.047","30.806"
