"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"73","GTD","Patrick Lindsey","181","2:05.388","6:49:28.272","Green","Track","5.810","5.878","25.484","15.674","27.664","28.846","0.562","11.184","1.498","2.788","150.841","115.305"
"85","P","Robert Alon","187","1:53.841","6:49:32.766","Green","Track","5.249","5.266","23.304","14.345","25.367","25.832","0.503","10.110","1.353","2.512","168.534","127.662"
"62","GTLM","Toni Vilander","187","1:59.765","6:49:44.106","Green","Track","5.571","5.452","24.302","14.934","26.415","27.789","0.551","10.618","1.439","2.694","153.852","120.033"
"96","GTD","Dillon Machavern","182","2:05.883","6:49:45.104","Green","Track","5.799","5.833","25.425","15.707","27.929","28.922","0.547","11.430","1.513","2.778","154.978","114.162"
"99","P","Chris Miller","194","1:55.445","6:49:45.766","Green","Track","5.272","5.240","23.388","14.692","25.636","26.903","0.506","9.966","1.343","2.499","167.535","128.613"
"25","GTLM","Connor De Phillippi","187","2:01.514","6:49:47.205","Green","Track","5.544","5.756","24.514","15.157","26.937","28.099","0.523","10.860","1.458","2.666","162.089","118.469"
"911","GTLM","Nick Tandy","187","2:01.315","6:49:47.352","Green","Track","5.570","5.646","24.544","15.113","26.743","28.264","0.536","10.718","1.470","2.711","158.158","117.502"
"912","GTLM","Laurens Vanthoor","187","2:01.060","6:49:47.391","Green","Track","5.559","5.752","24.470","15.103","26.636","28.299","0.530","10.599","1.445","2.667","159.949","119.534"
"67","GTLM","Scott Dixon","187","2:00.201","6:49:48.649","Green","Track","5.594","5.474","24.361","15.041","26.949","27.566","0.531","10.544","1.448","2.693","159.647","119.287"
"66","GTLM","Dirk Mueller","175","2:00.120","6:49:49.074","Green","Track","5.600","5.651","24.315","15.202","26.575","27.564","0.534","10.566","1.437","2.676","158.750","120.200"
"22","P","Johannes van Overbeek","196","1:51.061","6:49:49.411","Green","Track","5.095","5.061","22.740","14.085","24.808","24.972","0.490","10.008","1.339","2.463","173.006","128.997"
