"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"47","LMP3","Austin McCusker","32","2:06.100","1:14:19.593","Yellow","Track","5.770","5.591","24.872","15.540","26.615","28.061","0.657","13.724","1.886","3.384","129.030","91.584"
"77","MPC","Howard Jacobs","25","2:19.230","1:14:26.214","Yellow","Track","6.892","6.979","28.020","17.117","29.734","31.746","0.648","13.332","1.664","3.098","130.822","103.802"
"4","LMP3","Zacharie Robichon","31","2:05.209","1:14:29.697","Yellow","Track","5.852","5.635","24.697","15.178","26.891","28.147","0.627","13.090","1.811","3.281","135.204","95.377"
"55","LMP3","Scott Andrews","31","2:05.302","1:14:30.216","Yellow","Track","5.810","5.590","24.891","15.161","26.831","28.563","0.616","12.758","1.754","3.328","137.618","98.476"
"30","LMP3","Michael Whelden","32","2:02.756","1:14:34.474","Yellow","Track","5.906","5.665","24.704","15.184","26.933","27.412","0.602","12.048","1.508","2.794","140.818","114.541"
"86","MPC","Dave House","31","2:08.635","1:14:51.192","Yellow","Track","6.394","5.759","25.806","16.181","28.432","28.798","0.598","11.985","1.640","3.042","141.760","105.322"
"3","LMP3","Benjamin Waddell","32","2:08.795","1:14:52.072","Yellow","Track","6.091","6.038","25.738","16.207","28.540","28.769","0.662","12.063","1.616","3.071","128.055","106.886"
"7","LMP3","Pato O'Ward","32","2:03.325","1:14:58.337","Yellow","Track","5.941","5.879","25.006","15.532","27.692","27.486","0.549","11.001","1.475","2.764","154.413","117.103"
"28","MPC","Bart Wolf","29","2:15.199","1:15:09.439","Yellow","Track","6.484","6.030","26.531","16.584","30.803","30.814","0.714","12.444","1.684","3.111","118.729","102.570"
"22","MPC","Stephen Dawes","31","2:12.410","1:15:10.038","Yellow","Track","6.370","5.578","26.742","16.419","28.891","30.214","0.758","12.735","1.643","3.060","111.837","105.129"
"44","LMP3","Josh Hurley","32","2:07.681","1:15:10.799","Yellow","Track","5.844","5.821","25.559","15.830","27.885","29.229","0.593","12.235","1.643","3.042","142.956","105.129"
"33","LMP3","Lance Willsey (M)","32","2:15.312","1:15:25.870","Yellow","Track","6.079","6.013","25.501","16.122","29.526","32.522","0.633","14.359","1.615","2.942","133.922","106.952"
"36","MPC","Paul LaHaye","31","2:18.548","1:15:34.713","Yellow","Track","6.910","6.624","27.117","16.424","29.734","31.994","0.684","14.168","1.750","3.143","123.937","98.701"
"75","LMP3","Cameron Cassels (M)","32","2:08.258","1:15:40.662","Yellow","Track","6.053","6.111","25.597","15.516","27.219","28.853","0.795","13.668","1.572","2.874","106.632","109.877"
"17","LMP3","Corey Lewis","32","2:08.305","1:15:41.658","Yellow","Track","6.203","5.982","25.589","15.509","26.920","28.725","0.831","13.944","1.623","2.979","102.013","106.425"
"26","LMP3","Matthew Bell","32","2:05.178","1:15:42.255","Yellow","Track","5.951","5.843","25.458","15.292","27.026","27.599","0.698","12.663","1.621","3.027","121.451","106.556"
"42","LMP3","Robby Foley","32","2:05.819","1:16:03.534","Yellow","Track","6.026","5.931","25.578","15.701","27.357","28.718","0.559","11.530","1.553","2.866","151.651","111.222"
