"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"56","GT3P","David Baker","11","2:10.147","28:10.395","Green","Track","5.833","6.299","25.850","15.781","29.264","29.617","0.545","12.492","1.592","2.874","155.546","108.497"
"5","GT3G","Rob Ferriol","11","2:12.782","28:11.418","Green","Track","6.056","6.677","27.029","16.582","29.209","30.124","0.555","12.084","1.579","2.887","152.744","109.390"
"42","GT3G","Bill Smith","11","2:38.960","28:18.177","Green","Track","6.028","6.379","53.977","16.720","28.594","29.788","0.558","12.367","1.610","2.939","151.922","107.284"
"26","GT3G","Egidio Perfetti","11","3:47.274","28:19.875","Green","Track","99.742","10.573","26.685","16.149","28.109","29.296","0.554","11.773","1.545","2.848","153.019","111.798"
"35","GT3CP","Nelson Mason","8","2:07.669","28:25.042","Green","Track","5.728","6.212","25.245","15.960","27.828","28.627","0.568","13.159","1.536","2.806","149.248","112.453"
"88","GT3CP","Marco Cirone","13","2:08.353","28:25.495","Green","Track","6.383","6.627","25.659","15.549","27.912","29.114","0.544","12.319","1.493","2.753","155.832","115.691"
"61","GT3P","Scott Welham","10","2:10.387","28:32.246","Green","Track","5.812","6.655","26.519","15.991","28.656","29.544","0.543","12.320","1.533","2.814","156.119","112.673"
"10","GT3G","Frank Raso","10","2:10.922","28:35.745","Green","Track","6.058","6.363","26.481","16.289","29.104","29.623","0.561","11.964","1.577","2.902","151.110","109.529"
"12","GT3P","Geoffrey Boss","10","2:08.339","28:36.495","Green","Track","5.972","6.381","25.659","15.870","28.439","29.223","0.540","11.935","1.522","2.798","156.987","113.487"
"91","GT3P","Anthony Imperato","12","2:07.529","28:38.685","Green","Track","5.810","6.138","25.969","15.701","28.149","29.157","0.537","11.799","1.502","2.767","157.864","114.998"
"7","GT3P","Maxwell Root","12","2:09.577","28:47.091","Green","Track","5.853","6.396","26.166","15.850","28.544","29.438","0.541","12.459","1.527","2.803","156.696","113.115"
"20","GT3P","Fred Poordad","12","2:07.871","28:54.885","Green","Track","5.797","6.435","25.879","15.580","28.014","29.219","0.543","12.107","1.511","2.786","156.119","114.313"
"99","GT3P","Alan Metni","12","2:10.503","28:59.339","Green","Track","5.966","6.765","26.517","16.578","28.471","29.129","0.541","12.066","1.596","2.874","156.696","108.225"
"25","GT3G","Victor Gomez Donato","12","2:09.665","29:02.371","Green","Track","6.031","6.375","25.848","16.108","28.801","29.496","0.554","12.042","1.550","2.860","153.019","111.437"
"77","GT3CP","Patrick Dussault","12","2:09.467","29:02.889","Green","Track","5.919","6.397","26.026","15.708","28.985","29.417","0.538","12.185","1.514","2.778","157.570","114.087"
"83","GT3CP","Max Tullman","10","2:15.429","29:03.858","Green","Track","6.068","7.039","26.675","19.778","29.746","29.103","0.556","12.108","1.541","2.815","152.469","112.088"
"85","GT3G","Brent Asplundh","10","2:25.239","29:05.533","Green","Pit","6.029","6.522","26.394","16.256","29.274","33.851","0.669","14.662","3.621","7.961","126.716","47.702"
"36","GT3P","Michael Levitas","10","2:52.308","29:06.816","Green","Pit","5.903","6.401","25.885","15.904","28.509","29.547","0.735","15.831","3.645","39.948","115.337","47.387"
"3","GT3P","Trenton Estep","11","2:05.008","29:14.059","Green","Track","5.795","6.127","25.328","15.318","27.557","28.556","0.537","11.551","1.486","2.753","157.864","116.236"
"16","GT3CP","Jeff Kingsley","11","2:18.428","29:14.809","Green","Track","5.860","6.381","28.441","21.047","29.443","30.582","0.578","11.825","0.000","2.768","146.666","0.000"
"96","GT3CP","Remo Ruscitti","12","2:30.665","29:16.319","Green","Track","24.056","10.227","27.395","15.734","28.040","28.965","0.537","11.463","1.492","2.756","157.864","115.769"
"34","GT3P","Shaun McKaigue","12","2:12.088","29:34.553","Green","Track","6.059","6.438","28.166","16.259","28.491","29.351","0.541","12.455","1.527","2.801","156.696","113.115"
"98","GT3CP","Zacharie Richard Robichon","13","2:06.379","29:35.279","Green","Track","5.830","6.344","25.527","15.622","27.818","28.810","0.535","11.664","1.486","2.743","158.454","116.236"
"19","GT3P","Will Hardeman","11","2:07.620","29:31.244","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"71","GT3P","David Kolkmann","11","2:30.370","29:39.067","Green","Track","24.058","10.380","26.076","15.803","27.972","28.833","0.619","12.352","1.505","2.772","136.951","114.769"
"1","GT3P","Roman De Angelis","11","2:05.990","29:42.077","Green","Track","5.852","6.251","25.334","15.499","27.867","28.688","0.538","11.717","1.491","2.753","157.570","115.847"
"8","GT3CP","Stefan Rzadzinski","11","2:11.586","29:54.363","Green","Track","6.295","6.854","27.081","15.904","28.866","29.518","0.563","12.162","1.536","2.807","150.573","112.453"
"45","GT3P","Charlie Luck IV","13","2:12.740","29:59.023","Green","Track","5.836","6.386","27.432","15.816","28.326","31.975","0.542","12.126","1.515","2.786","156.407","114.011"
"73","GT3G","Wayne Ducote","11","2:14.051","29:59.566","Green","Track","6.055","6.606","28.217","16.405","28.971","30.730","0.553","12.097","1.553","2.864","153.296","111.222"
"24","GT3P","Adan Ramos","12","2:22.923","30:05.779","Finish","Track","6.642","7.644","29.331","17.755","30.924","32.020","0.550","13.396","1.687","2.974","154.132","102.387"
"52","GT3G","Kurt Fazekas","11","2:09.713","30:06.766","Finish","Track","6.041","6.442","26.212","15.977","28.801","29.410","0.551","11.939","1.522","2.818","153.852","113.487"
"44","GT3G","Greg Palmer","11","2:12.913","30:19.313","Finish","Track","6.164","6.804","26.942","16.397","29.021","30.143","0.562","12.420","0.000","2.887","150.841","0.000"
"56","GT3P","David Baker","12","2:09.400","30:19.795","Finish","Track","5.898","6.295","25.758","16.048","28.526","29.384","0.551","12.576","1.541","2.823","153.852","112.088"
"5","GT3G","Rob Ferriol","12","2:11.647","30:23.065","Finish","Track","6.035","6.593","26.949","16.097","28.896","30.068","0.556","12.013","0.000","2.876","152.469","0.000"
"26","GT3G","Egidio Perfetti","12","2:09.545","30:29.420","Finish","Track","5.997","6.165","26.048","16.042","28.229","29.999","0.562","12.097","1.551","2.855","150.841","111.365"
"42","GT3G","Bill Smith","12","2:11.959","30:30.136","Finish","Track","6.121","6.402","26.310","16.354","28.692","30.292","0.579","12.703","1.596","2.910","146.412","108.225"
"88","GT3CP","Marco Cirone","14","2:07.368","30:32.863","Finish","Track","5.816","6.519","25.666","15.613","28.153","29.127","0.537","11.672","1.500","2.765","157.864","115.152"
"61","GT3P","Scott Welham","11","2:11.263","30:43.509","Finish","Track","5.878","6.542","26.258","16.076","28.728","29.800","0.546","12.994","1.580","2.861","155.261","109.321"
