"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"4","GTLM","Oliver Gavin","4","1:43.731","33:04.458","Green","Track","10.763","23.111","19.360","7.618","6.313","5.837","9.167","6.948","6.143","5.087","0.460","2.924","177.866"
"24","GTLM","John Edwards","4","1:46.717","33:24.032","Green","Track","11.245","23.833","19.924","7.720","6.417","5.941","9.673","7.059","6.278","5.197","0.467","2.963","175.200"
"67","GTLM","Ryan Briscoe","4","1:43.766","33:27.133","Green","Track","10.797","23.074","19.383","7.598","6.306","5.850","9.220","6.926","6.125","5.095","0.460","2.932","177.866"
"25","GTLM","Alexander Sims","4","1:46.245","33:34.432","Green","Track","11.197","23.689","19.923","7.709","6.420","5.957","9.425","7.024","6.254","5.202","0.468","2.977","174.825"
"912","GTLM","Earl Bamber","2","1:45.552","34:03.904","Green","Track","11.304","23.497","19.832","7.620","6.320","5.877","9.521","6.935","6.150","5.101","0.457","2.938","179.033"
"62","GTLM","Alessandro Pier Guidi","4","1:44.902","34:15.505","Green","Track","10.824","23.268","19.935","7.596","6.343","5.893","9.277","6.997","6.203","5.139","0.463","2.964","176.713"
"66","GTLM","Joey Hand","5","1:43.610","34:42.731","Green","Track","10.779","23.006","19.260","7.570","6.337","5.871","9.181","6.921","6.162","5.126","0.463","2.934","176.713"
"4","GTLM","Oliver Gavin","5","1:43.640","34:48.098","Green","Track","10.793","23.106","19.401","7.636","6.303","5.826","9.089","6.933","6.166","5.035","0.454","2.898","180.216"
"3","GTLM","Antonio Garcia","5","1:44.474","34:48.272","Green","Track","10.820","23.112","19.393","7.652","6.363","5.894","9.111","7.025","6.339","5.162","0.461","3.142","177.480"
"24","GTLM","John Edwards","5","1:47.424","35:11.456","Green","Track","11.854","23.877","19.968","7.711","6.406","5.928","9.763","7.060","6.261","5.174","0.465","2.957","175.953"
"67","GTLM","Ryan Briscoe","5","1:48.713","35:15.846","Green","Track","10.905","24.721","21.090","7.752","6.595","6.574","9.499","6.937","6.147","5.096","0.460","2.937","177.866"
