"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"44","GTD","Andy Lally","3","1:51.447","6:27.896","Green","Track","11.415","24.895","21.309","7.843","6.424","5.908","11.378","7.311","6.349","5.172","0.467","2.976","175.200"
"37","P","Daniel Juncadella","3","1:42.352","6:28.355","Green","Track","12.090","22.845","19.639","7.083","5.801","5.479","9.274","6.409","5.739","4.800","0.433","2.760","188.957"
"51","GTD","Paul Dalla Lana","3","1:51.204","6:32.150","Green","Track","11.873","24.793","21.044","7.920","6.420","6.070","10.794","7.232","6.314","5.248","0.472","3.024","173.344"
"58","GTD","Robert Renauer","3","1:49.131","6:33.019","Green","Track","11.767","24.227","20.492","7.733","6.379","5.984","10.301","7.221","6.312","5.224","0.474","3.017","172.612"
"96","GTD","Jens Klingmann","3","1:49.976","6:35.792","Green","Track","12.742","24.142","20.838","7.743","6.352","6.007","9.909","7.140","6.308","5.281","0.477","3.037","171.527"
"99","P","Stephen Simpson","3","1:40.086","6:37.330","Green","Track","10.545","22.101","19.248","7.026","5.796","5.484","9.737","6.480","5.748","4.748","0.429","2.744","190.718"
"63","GTD","Alessandro Balzan","3","1:48.913","6:38.695","Green","Track","11.524","24.355","20.528","7.788","6.391","6.044","10.042","7.155","6.311","5.266","0.474","3.035","172.612"
"73","GTD","Patrick Lindsey","3","1:48.987","6:39.298","Green","Track","11.719","24.347","20.587","7.747","6.347","5.968","10.177","7.132","6.281","5.209","0.471","3.002","173.712"
"23","P","Lando Norris","3","1:40.450","6:42.323","Green","Track","10.680","22.971","19.445","7.012","5.791","5.468","8.964","6.415","5.723","4.787","0.432","2.762","189.394"
"7","P","Helio Castroneves","3","1:39.100","6:43.237","Green","Track","10.645","22.119","19.552","7.006","5.808","5.451","8.525","6.321","5.700","4.777","0.432","2.764","189.394"
"67","GTLM","Ryan Briscoe","3","1:44.381","6:46.519","Green","Track","11.140","23.165","19.507","7.508","6.247","5.846","9.308","6.958","6.164","5.119","0.464","2.955","176.332"
"85","P","Austin Cindric","3","1:40.714","6:50.988","Green","Track","10.858","22.398","19.680","6.975","5.807","5.496","9.143","6.509","5.778","4.837","0.436","2.797","187.656"
"32","P","Bruno Senna","3","1:40.144","6:51.569","Green","Track","10.840","22.533","19.611","7.034","5.817","5.479","8.768","6.382","5.705","4.778","0.431","2.766","189.833"
"52","P","Nicholas Boulle","3","1:43.766","6:57.495","Green","Track","11.193","23.683","20.271","7.008","5.826","5.609","9.820","6.498","5.776","4.846","0.437","2.799","187.227"
"4","GTLM","Marcel Fassler","3","1:46.646","7:00.439","Green","Track","11.406","23.782","20.045","7.624","6.348","5.971","9.580","6.985","6.250","5.186","0.470","2.999","174.081"
"38","P","James French","3","1:43.980","7:09.049","Green","Track","11.124","23.516","20.191","7.239","5.886","5.900","9.734","6.529","5.804","4.811","0.436","2.810","187.656"
"33","GTD","Jeroen Bleekemolen","3","1:50.645","7:09.214","Green","Track","11.493","24.313","20.529","7.764","6.419","6.150","11.341","7.432","6.410","5.292","0.474","3.028","172.612"
"19","GTD","Christian Engelhart","3","1:49.646","7:10.773","Green","Track","11.519","24.327","20.820","7.706","6.326","5.921","10.449","7.110","6.365","5.547","0.486","3.070","168.350"
"15","GTD","Dominik Farnbacher","3","1:48.327","7:11.685","Green","Track","11.465","24.237","20.483","7.755","6.327","5.907","10.111","7.132","6.281","5.182","0.467","2.980","175.200"
"71","GTD","Loris Spinelli","3","1:49.599","7:12.003","Green","Track","11.301","24.171","20.463","7.755","6.409","5.996","10.026","7.241","7.012","5.599","0.495","3.131","165.289"
"25","GTLM","Alexander Sims","3","1:47.085","7:13.448","Green","Track","11.707","23.591","19.952","7.655","6.335","6.005","9.935","6.998","6.253","5.210","0.467","2.977","175.200"
"75","GTD","Mikael Grenier","3","1:51.708","7:15.319","Green","Track","11.710","24.988","20.981","7.755","6.420","6.027","11.523","7.223","6.346","5.254","0.471","3.010","173.712"
"82","GTD","Miguel Molina","3","1:50.007","7:16.230","Green","Track","12.547","24.503","20.864","7.723","6.353","5.942","10.096","7.096","6.250","5.186","0.467","2.980","175.200"
"14","GTD","Kyle Marcelli","3","1:47.955","7:18.673","Green","Track","11.374","24.148","20.699","7.700","6.398","5.974","9.691","7.040","6.263","5.201","0.468","2.999","174.825"
"2","P","Ryan Dalziel","1","7:20.878","7:20.878","Green","Track","0.000","29.977","22.860","7.296","5.922","6.118","10.272","6.615","5.847","4.823","0.435","2.787","188.088"
"64","GTD","Townsend Bell","3","1:50.866","7:21.715","Green","Track","12.470","24.748","20.888","7.810","6.495","6.100","10.022","7.184","6.338","5.278","0.479","3.054","170.810"
"11","GTD","Mirko Bortolotti","3","1:48.658","7:24.547","Green","Track","11.656","24.419","20.686","7.704","6.275","5.839","10.282","7.085","6.206","5.114","0.459","2.933","178.253"
"20","P","Ryan Cullen","1","7:24.825","7:24.825","Green","Pit","207.864","40.348","30.044","8.715","6.341","6.249","12.502","7.768","6.649","9.466","0.000","0.000","0.000"
"10","P","Renger Van Der Zande","4","1:39.549","7:32.264","Green","Track","10.617","22.770","19.119","6.865","5.695","5.338","9.309","6.327","5.673","4.692","0.424","2.720","192.967"
"6","P","Juan Pablo Montoya","4","1:38.251","7:33.515","Green","Track","10.331","21.958","18.906","6.959","5.795","5.441","8.858","6.343","5.701","4.770","0.432","2.757","189.394"
"3","GTLM","Mike Rockenfeller","3","1:45.269","7:35.101","Green","Track","11.056","23.288","19.539","7.608","6.327","5.946","9.658","6.986","6.241","5.174","0.467","2.979","175.200"
"22","P","Johannes van Overbeek","4","1:41.768","7:43.415","Green","Track","10.973","22.156","19.382","6.892","5.765","5.642","10.657","6.517","5.763","4.799","0.434","2.788","188.521"
"69","GTD","Chad Gilsinger","3","1:55.834","7:46.058","Green","Track","12.521","26.522","21.939","8.038","6.567","6.314","11.085","7.411","6.475","5.382","0.486","3.094","168.350"
"62","GTLM","Alessandro Pier Guidi","3","1:45.676","7:46.598","Green","Track","11.207","23.582","19.676","7.599","6.324","5.906","9.626","6.965","6.192","5.157","0.466","2.976","175.575"
"90","P","Eddie Cheever III","4","1:57.029","7:48.227","Green","Pit","11.929","22.695","19.033","6.887","5.749","5.391","9.122","6.483","6.162","9.766","0.000","0.000","0.000"
"911","GTLM","Frederic Makowiecki","4","1:47.569","7:48.947","Green","Track","11.788","23.448","19.529","7.829","6.827","6.354","10.163","6.965","6.145","5.115","0.460","2.946","177.866"
"912","GTLM","Laurens Vanthoor","4","1:48.014","7:50.827","Green","Track","10.973","23.356","22.943","7.661","6.279","5.864","9.398","6.914","6.120","5.106","0.461","2.939","177.480"
"78","P","Alex Brundle","4","1:37.821","7:51.490","Green","Track","10.410","21.752","19.004","6.954","5.758","5.418","8.607","6.366","5.649","4.744","0.429","2.730","190.718"
"54","P","Romain Dumas","4","1:37.582","7:56.361","Green","Track","10.282","21.664","18.726","6.926","5.746","5.433","8.721","6.259","5.666","4.879","0.449","2.831","182.223"
"86","GTD","Trent Hindman","4","1:48.398","8:11.085","Green","Track","11.485","24.105","20.612","7.769","6.414","6.054","9.719","7.110","6.307","5.284","0.478","3.061","171.168"
"59","GTD","Sven Muller","4","1:48.232","8:11.354","Green","Track","11.570","24.165","20.595","7.732","6.363","5.895","10.017","7.066","6.244","5.162","0.465","2.958","175.953"
"93","GTD","Mario Farnbacher","4","1:48.352","8:14.302","Green","Track","11.432","24.117","20.499","7.741","6.400","6.029","9.970","7.134","6.293","5.241","0.475","3.021","172.249"
"44","GTD","Andy Lally","4","1:48.618","8:16.514","Green","Track","11.367","24.583","20.505","7.773","6.353","5.891","10.159","7.157","6.263","5.150","0.465","2.952","175.953"
"99","P","Stephen Simpson","4","1:39.873","8:17.203","Green","Track","10.523","22.302","19.773","7.087","5.814","5.472","8.982","6.332","5.669","4.758","0.429","2.732","190.718"
"51","GTD","Paul Dalla Lana","4","1:49.804","8:21.954","Green","Track","11.675","24.698","20.789","7.809","6.386","6.031","10.286","7.162","6.274","5.219","0.471","3.004","173.712"
"58","GTD","Robert Renauer","4","1:49.380","8:22.399","Green","Track","11.679","24.073","20.948","7.714","6.390","6.060","10.307","7.163","6.350","5.229","0.471","2.996","173.712"
"23","P","Lando Norris","4","1:40.315","8:22.638","Green","Track","10.521","22.833","19.416","7.043","5.826","5.501","9.141","6.455","5.710","4.711","0.425","2.733","192.513"
"7","P","Helio Castroneves","4","1:39.519","8:22.756","Green","Track","10.328","22.799","19.111","6.950","5.785","5.430","9.168","6.390","5.656","4.724","0.429","2.749","190.718"
"37","P","Daniel Juncadella","4","1:55.959","8:24.314","Green","Pit","11.205","22.999","19.653","7.212","5.859","5.497","9.048","6.467","5.822","8.313","0.000","0.000","0.000"
"96","GTD","Jens Klingmann","4","1:48.470","8:24.262","Green","Track","11.517","24.129","20.720","7.741","6.361","5.986","9.898","7.126","6.317","5.212","0.469","2.994","174.452"
"63","GTD","Alessandro Balzan","4","1:48.253","8:26.948","Green","Track","11.347","24.134","20.472","7.753","6.399","6.039","9.947","7.128","6.281","5.250","0.473","3.030","172.977"
"73","GTD","Patrick Lindsey","4","1:49.957","8:29.255","Green","Track","12.279","24.654","20.806","7.749","6.368","5.974","10.054","7.131","6.252","5.209","0.470","3.011","174.081"
"67","GTLM","Ryan Briscoe","4","1:43.980","8:30.499","Green","Track","10.866","23.388","19.185","7.548","6.254","5.864","9.318","6.913","6.132","5.100","0.462","2.950","177.096"
"85","P","Austin Cindric","4","1:39.738","8:30.726","Green","Track","10.617","22.143","19.527","6.963","5.804","5.457","9.048","6.498","5.731","4.766","0.431","2.753","189.833"
"32","P","Bruno Senna","4","1:39.551","8:31.120","Green","Track","10.650","22.386","19.403","7.023","5.817","5.472","8.855","6.391","5.667","4.726","0.427","2.734","191.612"
"48","GTD","Madison Snow","1","8:37.921","8:37.921","Green","Track","29.934","29.176","22.986","7.987","6.468","6.217","11.085","7.245","6.338","5.225","0.472","2.987","173.344"
"52","P","Nicholas Boulle","4","1:41.834","8:39.329","Green","Track","11.269","22.568","19.727","7.011","5.829","5.549","9.563","6.551","5.747","4.809","0.435","2.776","188.088"
"4","GTLM","Marcel Fassler","4","1:44.746","8:45.185","Green","Track","11.020","23.208","19.366","7.605","6.354","5.959","9.366","6.978","6.249","5.186","0.468","2.987","174.825"
"38","P","James French","4","1:40.911","8:49.960","Green","Track","10.769","23.126","19.470","6.995","5.813","5.514","9.091","6.405","5.706","4.803","0.434","2.785","188.521"
"33","GTD","Jeroen Bleekemolen","4","1:48.677","8:57.891","Green","Track","11.525","24.208","20.451","7.774","6.420","6.009","10.008","7.178","6.335","5.269","0.473","3.027","172.977"
"19","GTD","Christian Engelhart","4","1:48.689","8:59.462","Green","Track","11.676","24.342","20.571","7.715","6.316","5.915","10.310","7.068","6.229","5.142","0.461","2.944","177.480"
