"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"64","GTD","Frank Montecalvo","1","2:57.614","2:57.614","Green","Track","729.823","32.245","24.003","7.913","6.396","6.136","11.993","7.285","6.285","5.158","0.465","2.963","175.953"
"67","GTLM","Richard Westbrook","1","2:57.780","2:57.780","Green","Track","30.938","29.118","21.645","7.713","6.270","6.067","11.088","7.127","6.264","5.122","0.463","2.961","176.713"
"4","GTLM","Tommy Milner","1","2:58.009","2:58.009","Green","Track","32.556","29.565","21.536","7.821","6.452","6.220","11.250","7.274","6.364","5.206","0.466","2.965","175.575"
"66","GTLM","Sebastien Bourdais","1","3:01.117","3:01.117","Green","Track","30.784","30.136","22.582","7.945","6.406","6.292","10.966","7.151","6.255","5.178","0.468","2.980","174.825"
"912","GTLM","Laurens Vanthoor","1","3:04.350","3:04.350","Green","Pit","641.983","30.100","21.718","7.683","6.332","6.316","10.915","7.127","6.350","10.429","0.000","0.000","0.000"
"20","P","Alex Popow","1","3:05.754","3:05.754","Green","Track","294.037","31.859","25.240","7.812","6.092","6.011","11.134","6.798","5.949","4.950","0.447","2.857","183.038"
"69","GTD","Chad Gilsinger","1","3:11.507","3:11.507","Green","Track","32.642","34.646","25.076","8.583","6.757","6.737","12.682","8.085","7.150","5.717","0.507","3.258","161.377"
"15","GTD","David Heinemeier Hansson","1","3:19.695","3:19.695","Green","Track","31.269","32.762","26.395","8.918","7.412","7.875","11.860","7.504","6.654","5.436","0.489","3.194","167.317"
"33","GTD","Ben Keating","1","3:19.832","3:19.832","Green","Track","960.080","33.248","24.871","8.184","6.563","6.476","11.592","7.302","6.400","5.296","0.478","3.048","171.168"
"75","GTD","Mikael Grenier","1","3:20.257","3:20.257","Green","Track","632.485","31.933","24.808","8.066","6.534","6.394","11.602","7.332","6.378","5.257","0.474","3.027","172.612"
"14","GTD","Philipp Frommenwiler","1","3:20.961","3:20.961","Green","Track","30.848","30.685","25.020","8.231","6.487","6.360","11.417","7.212","6.290","5.197","0.466","2.964","175.575"
"3","GTLM","Mike Rockenfeller","1","3:26.206","3:26.206","Green","Track","29.601","29.627","22.379","7.911","6.487","6.415","10.676","7.169","6.333","5.232","0.473","3.014","172.977"
"54","P","Colin Braun","1","3:36.185","3:36.185","Green","Pit","867.923","51.722","45.725","8.239","6.585","6.285","10.313","6.560","6.000","8.636","0.000","0.000","0.000"
"90","P","Matthew McMurry","1","3:39.407","3:39.407","Green","Pit","89.999","29.569","24.858","7.523","5.948","6.079","11.750","6.749","5.831","9.913","0.000","0.000","0.000"
"93","GTD","Mario Farnbacher","1","3:45.650","3:45.650","Green","Pit","383.370","32.151","25.496","7.990","6.492","6.297","11.588","7.480","6.446","9.427","0.000","0.000","0.000"
"78","P","Ferdinand Habsburg-Lothringen","2","1:45.179","3:58.497","Green","Track","12.097","23.942","21.019","7.137","5.841","5.451","9.366","6.476","5.796","4.827","0.436","2.791","187.656"
"11","GTD","Rik Breukers","1","4:02.836","4:02.836","Green","Track","30.720","29.883","23.113","8.083","6.490","6.135","11.350","7.299","6.363","5.243","0.469","3.000","174.452"
"5","P","Christian Fittipaldi","2","1:41.004","4:05.230","Green","Track","11.051","22.691","19.521","7.013","5.794","5.455","9.263","6.444","5.754","4.810","0.434","2.774","188.521"
"31","P","Stuart Middleton","2","1:43.235","4:11.310","Green","Track","11.541","23.400","19.895","7.070","5.824","5.530","9.621","6.539","5.783","4.820","0.435","2.777","188.088"
"10","P","Jordan Taylor","2","1:41.743","4:18.129","Green","Track","11.841","22.739","19.648","7.003","5.798","5.482","9.015","6.420","5.756","4.824","0.436","2.781","187.656"
"52","P","Roberto Gonzalez","2","1:53.340","4:28.360","Green","Track","13.905","24.677","24.094","7.596","6.013","5.760","10.672","6.681","5.856","4.858","0.437","2.791","187.227"
"96","GTD","Jens Klingmann","2","1:51.232","4:36.023","Green","Track","12.099","25.115","21.358","7.761","6.319","5.952","10.435","7.124","6.293","5.271","0.476","3.029","171.887"
"48","GTD","Bryce Miller","2","1:52.534","4:37.073","Green","Track","11.952","25.219","21.359","7.854","6.387","6.235","11.382","7.239","6.302","5.186","0.467","2.952","175.200"
"62","GTLM","Toni Vilander","2","1:48.519","4:37.198","Green","Track","11.649","24.776","20.614","7.721","6.307","5.876","9.882","7.010","6.148","5.111","0.463","2.962","176.713"
"19","GTD","Christopher Lenz","1","4:45.791","4:45.791","Green","Track","31.086","32.709","26.479","9.132","7.017","6.518","12.776","7.804","7.127","5.778","0.514","3.344","159.179"
"67","GTLM","Richard Westbrook","2","1:49.678","4:47.458","Green","Track","11.911","23.867","20.716","7.897","6.321","6.055","11.172","7.029","6.206","5.099","0.462","2.943","177.096"
"86","GTD","Katherine Legge","2","1:54.845","4:47.986","Green","Track","12.056","25.642","22.527","8.084","6.533","6.292","11.279","7.237","6.389","5.288","0.477","3.041","171.527"
"82","GTD","Martin Fuentes","2","1:53.772","4:48.615","Green","Track","12.046","25.152","22.059","7.980","6.354","6.341","11.977","7.164","6.188","5.110","0.461","2.940","177.480"
"4","GTLM","Tommy Milner","2","1:50.741","4:48.750","Green","Track","12.160","24.124","20.404","7.960","6.409","6.257","11.578","7.105","6.217","5.123","0.462","2.942","177.096"
"66","GTLM","Sebastien Bourdais","2","1:48.644","4:49.761","Green","Track","11.467","24.016","20.461","7.598","6.244","6.004","11.166","7.061","6.161","5.075","0.459","2.932","178.253"
"73","GTD","Timothy Pappas","2","1:58.720","4:50.223","Green","Track","12.912","26.122","24.056","8.329","6.421","6.433","12.130","7.317","6.341","5.211","0.468","2.980","174.825"
"51","GTD","Mathias Lauda","2","1:54.333","4:51.759","Green","Track","12.083","25.683","21.534","8.011","6.776","6.512","11.845","7.165","6.208","5.120","0.461","2.935","177.480"
"20","P","Alex Popow","2","1:47.939","4:53.693","Green","Track","11.683","24.475","21.196","7.268","5.926","5.600","10.971","6.783","5.883","4.889","0.442","2.823","185.109"
"64","GTD","Frank Montecalvo","2","1:58.846","4:56.460","Green","Track","12.766","30.446","23.109","7.814","6.363","5.940","10.390","7.146","6.242","5.179","0.467","2.984","175.200"
"69","GTD","Chad Gilsinger","2","1:58.023","5:09.530","Green","Track","13.707","27.614","22.733","8.022","6.461","6.155","10.988","7.235","6.332","5.262","0.475","3.039","172.249"
"85","P","Devlin DeFrancesco","1","5:10.801","5:10.801","Green","Pit","467.410","33.806","27.857","9.764","7.554","7.171","15.068","7.582","6.724","9.850","0.000","0.000","0.000"
"33","GTD","Ben Keating","2","1:51.516","5:11.348","Green","Track","12.091","25.077","21.198","7.791","6.435","5.996","10.592","7.262","6.341","5.241","0.472","3.020","173.344"
"75","GTD","Mikael Grenier","2","1:51.192","5:11.449","Green","Track","12.577","24.850","21.103","7.795","6.445","5.957","10.381","7.124","6.298","5.211","0.469","2.982","174.452"
"912","GTLM","Laurens Vanthoor","2","2:09.721","5:14.071","Green","Track","28.113","27.312","21.582","7.744","6.388","6.101","10.558","7.118","6.234","5.158","0.462","2.951","177.096"
"3","GTLM","Mike Rockenfeller","2","1:47.961","5:14.167","Green","Track","11.456","24.471","20.395","7.708","6.328","6.006","9.936","6.995","6.158","5.097","0.461","2.950","177.480"
"14","GTD","Philipp Frommenwiler","2","1:54.316","5:15.277","Green","Track","13.364","25.875","21.940","8.116","6.454","6.150","10.481","7.141","6.225","5.157","0.463","2.950","176.713"
"911","GTLM","Frederic Makowiecki","1","5:21.363","5:21.363","Green","Pit","575.856","28.952","22.194","7.784","6.363","6.115","10.828","7.151","6.277","8.882","0.000","0.000","0.000"
"78","P","Ferdinand Habsburg-Lothringen","3","1:40.475","5:38.972","Green","Track","10.639","22.726","19.556","7.049","5.798","5.443","9.116","6.390","5.774","4.783","0.432","2.769","189.394"
"63","GTD","Jeff Segal","2","3:05.897","5:40.125","Green","Track","76.965","30.685","23.880","8.023","6.484","6.087","11.339","7.312","6.358","5.272","0.475","3.017","172.249"
"37","P","Lance Stroll","2","3:00.849","5:40.298","Green","Pit","64.775","27.516","22.591","7.263","5.979","5.672","10.120","6.566","6.150","10.360","0.000","0.000","0.000"
"5","P","Christian Fittipaldi","3","1:40.571","5:45.801","Green","Track","10.589","23.085","19.517","6.963","5.790","5.428","9.061","6.407","5.735","4.794","0.432","2.770","189.394"
"7","P","Graham Rahal","1","5:48.590","5:48.590","Green","Pit","922.440","30.313","22.586","7.238","5.864","5.660","10.182","6.571","5.777","8.568","0.000","0.000","0.000"
"71","GTD","Robby Foley","2","3:25.016","5:53.475","Green","Track","102.100","0.000","0.000","7.944","6.511","6.098","10.523","7.275","6.416","5.317","0.478","3.060","171.168"
"31","P","Stuart Middleton","3","1:43.252","5:54.562","Green","Track","11.038","22.840","19.964","7.006","5.760","5.641","10.564","6.670","5.820","4.776","0.430","0.000","190.275"
"11","GTD","Rik Breukers","2","1:51.830","5:54.666","Green","Track","12.009","25.031","21.689","7.881","6.394","5.992","10.774","7.147","6.289","5.185","0.465","2.974","175.953"
"10","P","Jordan Taylor","3","1:37.754","5:55.883","Green","Track","10.377","21.820","18.851","6.917","5.781","5.422","8.625","6.356","5.709","4.736","0.426","2.734","192.061"
"93","GTD","Mario Farnbacher","2","2:11.710","5:57.360","Green","Track","28.378","27.592","21.736","7.853","6.428","6.181","11.064","7.251","6.390","5.300","0.480","3.057","170.455"
"23","P","Lando Norris","2","3:02.601","5:58.084","Green","Track","83.427","27.726","22.232","7.397","5.966","5.863","9.680","6.509","5.776","4.812","0.435","2.778","188.088"
"52","P","Roberto Gonzalez","3","1:47.241","6:15.601","Green","Track","13.597","23.846","20.921","7.128","5.864","5.623","9.911","6.508","5.794","4.826","0.435","2.788","188.088"
"62","GTLM","Toni Vilander","3","1:47.063","6:24.261","Green","Track","11.378","24.105","20.383","7.673","6.284","5.835","9.596","7.038","6.196","5.147","0.465","2.963","175.953"
"96","GTD","Jens Klingmann","3","1:49.395","6:25.418","Green","Track","11.576","24.569","21.273","7.698","6.286","5.909","9.999","7.100","6.254","5.245","0.474","3.012","172.612"
"48","GTD","Bryce Miller","3","1:51.895","6:28.968","Green","Track","12.314","25.162","21.663","7.866","6.382","5.927","10.507","7.185","6.278","5.177","0.467","2.967","175.200"
"32","P","Paul Di Resta","2","3:33.085","6:29.243","Green","Track","110.071","30.305","22.842","7.345","5.907","5.779","10.321","6.667","5.806","4.825","0.433","2.784","188.957"
"29","GTD","Sheldon van der Linde","1","6:31.198","6:31.198","Green","Track","29.115","30.878","24.109","8.494","6.645","6.155","10.891","7.363","6.439","5.303","0.477","3.026","171.527"
"67","GTLM","Richard Westbrook","3","1:45.258","6:32.716","Green","Track","11.567","23.109","19.996","7.535","6.216","5.801","9.509","6.943","6.122","5.077","0.459","2.924","178.253"
"4","GTLM","Tommy Milner","3","1:46.966","6:35.716","Green","Track","11.324","24.687","19.723","7.645","6.334","5.917","9.394","7.021","6.255","5.202","0.469","2.995","174.452"
"66","GTLM","Sebastien Bourdais","3","1:49.314","6:39.075","Green","Track","11.439","24.761","20.948","7.655","6.287","5.879","10.447","7.113","6.217","5.145","0.466","2.957","175.575"
"86","GTD","Katherine Legge","3","1:52.078","6:40.064","Green","Track","11.824","25.620","21.253","7.808","6.454","6.110","10.502","7.232","6.442","5.302","0.480","3.051","170.455"
"59","GTD","Harald Proczyk","1","6:40.502","6:40.502","Green","Track","111.525","33.902","25.318","8.550","6.528","6.087","12.031","7.528","6.641","5.483","0.487","3.079","168.004"
"20","P","Alex Popow","3","1:47.362","6:41.055","Green","Track","11.263","25.147","21.637","7.138","5.877","5.659","10.146","6.605","5.818","4.845","0.437","2.790","187.227"
"51","GTD","Mathias Lauda","3","1:52.230","6:43.989","Green","Track","11.714","25.868","21.065","7.733","6.291","6.620","11.142","7.090","6.195","5.107","0.460","2.945","177.866"
"73","GTD","Timothy Pappas","3","1:53.872","6:44.095","Green","Track","12.416","26.041","21.452","7.826","6.369","6.086","11.356","7.259","6.342","5.241","0.473","3.011","172.977"
"90","P","Matthew McMurry","2","3:04.700","6:44.107","Green","Pit","29.404","29.939","24.030","7.343","5.921","6.625","11.317","6.661","5.802","9.380","0.000","0.000","0.000"
"64","GTD","Townsend Bell","3","1:48.843","6:45.303","Green","Track","11.510","24.647","20.584","7.726","6.309","5.873","10.234","7.111","6.241","5.175","0.467","2.966","175.200"
"19","GTD","Christopher Lenz","2","2:02.090","6:47.881","Green","Track","13.550","30.223","23.588","8.254","6.506","6.016","11.585","7.382","6.348","5.196","0.466","2.976","175.575"
"99","P","Misha Goikhberg","1","6:53.611","6:53.611","Green","Track","842.034","32.138","24.295","7.730","6.218","6.883","11.699","6.790","6.035","4.979","0.446","2.857","183.449"
"82","GTD","Martin Fuentes","3","2:07.845","6:56.460","Green","Pit","12.325","26.510","21.163","7.789","6.307","5.903","10.396","7.107","6.221","10.464","0.000","0.000","0.000"
"3","GTLM","Mike Rockenfeller","3","1:47.023","7:01.190","Green","Track","11.474","23.614","20.471","7.719","6.338","5.900","9.631","6.993","6.244","5.180","0.468","2.991","174.825"
"912","GTLM","Laurens Vanthoor","3","1:48.241","7:02.312","Green","Track","11.886","23.931","20.519","7.687","6.288","5.975","10.166","7.029","6.216","5.138","0.461","2.945","177.480"
"75","GTD","Mikael Grenier","3","1:51.148","7:02.597","Green","Track","11.762","24.727","21.665","7.779","6.421","6.124","10.436","7.147","6.354","5.256","0.472","3.005","173.344"
"33","GTD","Ben Keating","3","1:52.164","7:03.512","Green","Track","12.374","24.912","21.809","7.849","6.365","6.058","10.691","7.160","6.283","5.200","0.469","2.994","174.452"
"69","GTD","Chad Gilsinger","3","1:55.364","7:04.894","Green","Track","12.256","25.785","23.875","7.872","6.408","6.078","10.858","7.231","6.307","5.209","0.472","3.013","173.344"
"78","P","Ferdinand Habsburg-Lothringen","4","1:39.328","7:18.300","Green","Track","10.810","22.175","19.171","6.995","5.789","5.428","8.857","6.369","5.733","4.796","0.433","2.772","188.957"
"6","P","Dane Cameron","1","7:22.930","7:22.930","Green","Pit","487.990","31.120","23.106","7.207","5.847","6.221","11.859","6.738","6.006","11.502","0.000","0.000","0.000"
"5","P","Christian Fittipaldi","4","1:40.795","7:26.596","Green","Track","10.485","23.170","19.742","6.955","5.782","5.404","9.114","6.415","5.729","4.794","0.433","2.772","188.957"
"911","GTLM","Frederic Makowiecki","2","2:06.734","7:28.097","Green","Track","28.137","25.965","20.681","7.708","6.328","5.951","10.064","7.037","6.234","5.184","0.468","2.977","174.825"
"63","GTD","Jeff Segal","3","1:53.738","7:33.863","Green","Track","12.282","26.626","21.847","7.862","6.387","5.970","10.508","7.214","6.308","5.247","0.472","3.015","173.344"
"54","P","Colin Braun","2","3:59.444","7:35.629","Green","Track","148.160","24.121","19.694","7.006","5.835","5.479","9.057","6.367","5.718","4.795","0.436","2.776","187.656"
"58","GTD","Patrick Long","1","7:36.102","7:36.102","Green","Track","29.270","31.458","23.150","7.905","6.457","6.237","10.666","7.249","6.351","5.277","0.477","3.044","171.527"
"31","P","Stuart Middleton","4","1:42.568","7:37.130","Green","Track","11.080","24.001","19.925","7.033","5.781","5.423","9.220","6.423","5.721","4.778","0.430","2.753","190.275"
"10","P","Jordan Taylor","4","1:41.611","7:37.494","Green","Track","10.856","24.355","19.240","6.930","5.765","5.456","8.997","6.404","5.694","4.747","0.429","2.738","190.718"
"23","P","Lando Norris","3","1:42.861","7:40.945","Green","Track","11.383","23.623","20.143","7.113","5.828","5.492","9.091","6.427","5.747","4.804","0.434","2.776","188.521"
"11","GTD","Rik Breukers","3","1:51.653","7:46.319","Green","Track","11.788","25.344","21.569","7.825","6.363","6.042","10.706","7.130","6.277","5.173","0.465","2.971","175.953"
"93","GTD","Mario Farnbacher","3","1:49.867","7:47.227","Green","Track","11.637","24.834","20.803","7.766","6.368","5.982","10.439","7.117","6.250","5.176","0.470","3.025","174.081"
"71","GTD","Robby Foley","3","1:53.862","7:47.337","Green","Track","0.000","0.000","21.775","0.000","0.000","6.456","11.050","7.247","6.343","5.269","0.489","3.093","167.317"
"52","P","Roberto Gonzalez","4","1:42.583","7:58.184","Green","Track","11.423","22.824","20.021","7.075","5.845","5.507","9.508","6.535","5.804","4.825","0.434","2.782","188.521"
"32","P","Paul Di Resta","3","1:44.069","8:13.312","Green","Track","11.867","23.765","20.225","7.085","5.830","5.591","9.515","6.463","5.706","4.799","0.433","2.790","188.957"
"96","GTD","Jens Klingmann","4","1:47.929","8:13.347","Green","Track","11.430","23.849","20.767","7.724","6.297","5.919","9.849","7.113","6.257","5.243","0.473","3.008","172.977"
"67","GTLM","Richard Westbrook","4","1:44.562","8:17.278","Green","Track","10.944","23.163","19.666","7.615","6.241","5.820","9.542","6.947","6.134","5.089","0.461","2.940","177.480"
"48","GTD","Bryce Miller","4","1:50.109","8:19.077","Green","Track","11.702","24.908","21.022","7.809","6.343","5.898","10.374","7.179","6.273","5.171","0.466","2.964","175.575"
"4","GTLM","Tommy Milner","4","1:45.221","8:20.937","Green","Track","11.030","23.581","19.574","7.637","6.337","5.894","9.276","7.002","6.241","5.192","0.469","2.988","174.452"
"62","GTLM","Toni Vilander","4","1:59.297","8:23.558","Green","Pit","11.132","23.399","19.809","7.671","6.263","5.822","9.488","7.012","6.198","8.970","0.000","0.000","0.000"
"66","GTLM","Sebastien Bourdais","4","1:44.830","8:23.905","Green","Track","10.926","23.531","19.677","7.565","6.231","5.834","9.490","6.903","6.145","5.116","0.463","2.949","176.713"
"20","P","Alex Popow","4","1:45.687","8:26.742","Green","Track","12.003","23.631","20.732","7.301","5.936","5.536","9.969","6.587","5.834","4.891","0.442","2.825","185.109"
"86","GTD","Katherine Legge","4","1:49.728","8:29.792","Green","Track","11.512","24.362","21.053","7.831","6.431","5.981","10.176","7.174","6.361","5.304","0.481","3.062","170.100"
"7","P","Helio Castroneves","2","2:43.559","8:32.149","Green","Track","65.098","28.104","21.671","7.141","5.817","5.467","9.946","6.577","5.800","4.756","0.430","2.752","190.275"
"51","GTD","Mathias Lauda","4","1:49.233","8:33.222","Green","Track","11.680","24.510","21.021","7.729","6.274","5.809","10.343","7.121","6.208","5.127","0.462","2.949","177.096"
"64","GTD","Townsend Bell","4","1:50.850","8:36.153","Green","Track","11.537","25.671","20.969","7.741","6.319","5.919","10.535","7.217","6.322","5.172","0.467","2.981","175.200"
"59","GTD","Harald Proczyk","2","1:56.033","8:36.535","Green","Track","12.905","26.199","22.759","8.000","6.414","6.031","11.129","7.310","6.529","5.278","0.471","3.008","173.712"
"73","GTD","Timothy Pappas","4","1:55.600","8:39.695","Green","Track","12.398","26.797","22.484","7.857","6.417","6.091","11.204","7.267","6.347","5.243","0.473","3.022","172.977"
"85","P","Devlin DeFrancesco","2","3:29.266","8:40.067","Green","Track","107.305","28.464","22.750","7.237","5.845","6.170","11.012","6.664","5.792","4.813","0.435","2.779","188.088"
"37","P","Lance Stroll","3","3:02.752","8:43.050","Green","Track","85.751","26.555","21.767","7.192","5.932","5.533","9.585","6.555","5.808","4.831","0.437","2.806","187.227"
"19","GTD","Christopher Lenz","3","1:57.577","8:45.458","Green","Track","12.367","27.197","22.713","8.065","6.433","6.164","11.822","7.477","6.511","5.309","0.475","3.044","172.249"
"3","GTLM","Mike Rockenfeller","4","1:46.517","8:47.707","Green","Track","11.137","23.688","19.741","7.681","6.312","6.008","10.202","6.969","6.210","5.134","0.466","2.969","175.575"
"912","GTLM","Laurens Vanthoor","4","1:45.612","8:47.924","Green","Track","11.050","23.588","19.624","7.646","6.276","5.823","10.048","6.941","6.125","5.089","0.460","2.942","177.866"
"25","GTLM","Alexander Sims","1","8:51.893","8:51.893","Green","Track","722.233","27.969","21.621","7.785","6.428","6.011","9.816","7.084","6.292","5.242","0.473","3.011","172.977"
"75","GTD","Mikael Grenier","4","1:50.026","8:52.623","Green","Track","11.773","24.555","21.301","7.761","6.346","5.967","10.258","7.141","6.259","5.199","0.470","2.996","174.081"
"33","GTD","Ben Keating","4","1:49.752","8:53.264","Green","Track","11.687","24.505","20.901","7.764","6.358","5.918","10.529","7.184","6.284","5.174","0.468","2.980","174.825"
"90","P","Matthew McMurry","3","2:09.636","8:53.743","Green","Track","29.357","28.149","22.552","7.230","5.879","5.756","10.416","6.551","5.773","4.778","0.434","2.761","188.521"
"24","GTLM","Jesse Krohn","1","8:55.672","8:55.672","Green","Pit","742.085","30.180","24.031","8.103","6.519","6.443","11.582","7.281","6.371","8.991","0.000","0.000","0.000"
"78","P","Ferdinand Habsburg-Lothringen","5","1:38.086","8:56.386","Green","Track","10.357","21.988","18.891","6.965","5.776","5.403","8.702","6.364","5.716","4.751","0.430","2.743","190.275"
"69","GTD","Chad Gilsinger","4","1:53.165","8:58.059","Green","Track","11.825","25.511","22.191","7.998","6.438","6.062","10.906","7.185","6.316","5.235","0.475","3.023","172.249"
"99","P","Misha Goikhberg","2","2:06.057","8:59.668","Green","Pit","13.302","26.492","22.094","7.398","6.209","6.080","10.148","6.603","5.980","8.108","0.000","0.000","0.000"
"5","P","Christian Fittipaldi","5","1:38.168","9:04.764","Green","Track","10.410","21.959","18.783","6.935","5.764","5.406","8.865","6.366","5.710","4.775","0.431","2.764","189.833"
"911","GTLM","Frederic Makowiecki","3","1:45.784","9:13.881","Green","Track","11.212","23.609","19.672","7.631","6.283","5.902","9.687","7.012","6.188","5.154","0.471","2.963","173.712"
"54","P","Colin Braun","3","1:39.187","9:14.816","Green","Track","10.562","22.697","18.965","6.951","5.816","5.435","8.797","6.295","5.692","4.777","0.432","2.768","189.394"
"31","P","Stuart Middleton","5","1:42.266","9:19.396","Green","Track","11.108","22.910","20.502","7.253","5.810","5.444","9.115","6.419","5.720","4.793","0.432","2.760","189.394"
"10","P","Jordan Taylor","5","1:43.915","9:21.409","Green","Track","10.925","23.169","20.008","7.616","5.909","5.782","10.256","6.527","5.755","4.778","0.431","2.759","189.833"
"23","P","Lando Norris","4","1:41.484","9:22.429","Green","Track","10.826","22.379","19.634","7.070","5.775","5.775","9.795","6.499","5.756","4.782","0.431","2.762","189.833"
"63","GTD","Jeff Segal","4","1:50.434","9:24.297","Green","Track","11.667","24.765","21.187","7.832","6.374","5.982","10.481","7.163","6.291","5.221","0.471","3.000","173.712"
"58","GTD","Patrick Long","2","1:50.206","9:26.308","Green","Track","11.880","24.782","20.902","7.787","6.389","5.987","10.382","7.146","6.273","5.206","0.470","3.002","174.081"
"15","GTD","David Heinemeier Hansson","2","6:08.481","9:28.176","Green","Pit","14.704","27.793","23.105","8.862","7.587","7.286","11.407","8.007","6.999","8.734","0.000","0.000","0.000"
"6","P","Dane Cameron","2","2:12.983","9:35.913","Green","Track","30.642","29.871","23.492","7.154","5.856","5.600","10.019","6.559","5.775","4.806","0.434","2.775","188.521"
"93","GTD","Mario Farnbacher","4","1:51.283","9:38.510","Green","Track","11.485","25.293","21.697","7.759","6.377","6.116","10.290","7.158","6.324","5.267","0.478","3.039","171.168"
"11","GTD","Rik Breukers","4","1:52.894","9:39.213","Green","Track","11.710","25.758","22.245","7.842","6.340","6.243","10.721","7.165","6.272","5.171","0.465","2.962","175.953"
"52","P","Roberto Gonzalez","5","1:41.375","9:39.559","Green","Track","11.411","22.617","19.811","7.035","5.805","5.420","9.206","6.393","5.741","4.759","0.429","2.748","190.718"
"71","GTD","Robby Foley","4","1:53.155","9:40.492","Green","Track","0.000","0.000","22.928","7.903","6.439","6.010","10.396","7.213","6.345","5.256","0.472","3.015","173.344"
"32","P","Paul Di Resta","4","1:40.156","9:53.468","Green","Track","10.770","22.611","19.246","7.020","5.795","5.474","9.025","6.427","5.733","4.822","0.436","2.797","187.656"
"67","GTLM","Richard Westbrook","5","1:43.859","10:01.137","Green","Track","10.938","23.127","19.521","7.521","6.176","5.763","9.385","6.901","6.079","5.063","0.458","2.927","178.642"
"96","GTD","Jens Klingmann","5","1:47.816","10:01.163","Green","Track","11.552","23.994","20.551","7.672","6.297","5.919","9.799","7.075","6.251","5.226","0.472","3.008","173.344"
"4","GTLM","Tommy Milner","5","1:46.546","10:07.483","Green","Track","11.040","23.868","20.502","7.682","6.327","5.904","9.273","7.007","6.250","5.211","0.471","3.011","173.712"
"66","GTLM","Sebastien Bourdais","5","1:45.794","10:09.699","Green","Track","10.887","23.306","19.976","7.618","6.219","5.879","10.071","7.004","6.245","5.161","0.465","2.963","175.953"
"48","GTD","Bryce Miller","5","1:50.797","10:09.874","Green","Track","11.757","24.816","21.708","7.813","6.334","5.942","10.289","7.163","6.279","5.190","0.474","3.032","172.612"
