"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"37","P","Robin Frijns","1","2:40.078","2:40.078","Green","Track","0.000","0.000","0.000","7.463","5.996","5.698","10.146","6.657","5.857","4.870","0.440","2.810","185.950"
"32","P","Bruno Senna","1","2:42.296","2:42.296","Green","Track","0.000","0.000","0.000","7.323","5.951","5.838","10.099","6.572","5.796","4.849","0.437","2.799","187.227"
"78","P","Antonio Felix da Costa","1","2:44.348","2:44.348","Green","Track","0.000","0.000","0.000","7.643","6.258","6.388","11.239","6.763","5.898","4.918","0.445","2.849","183.861"
"20","P","Joel Miller","1","2:51.467","2:51.467","Green","Track","0.000","0.000","0.000","7.845","6.279","6.460","11.724","6.914","5.916","4.875","0.440","2.826","185.950"
"69","GTD","Ryan Eversley","1","2:51.534","2:51.534","Green","Track","349.226","0.000","0.000","8.105","6.530","6.148","10.987","7.447","6.512","5.339","0.481","3.076","170.100"
"77","P","Oliver Jarvis","1","2:52.682","2:52.682","Green","Track","0.000","0.000","0.000","7.316","5.885","5.748","10.997","6.649","5.789","4.862","0.435","2.796","188.088"
"59","GTD","Steve Smith","1","2:54.298","2:54.298","Green","Track","348.736","0.000","0.000","8.325","6.933","6.843","12.610","7.473","6.430","5.282","0.482","3.149","169.747"
"55","P","Harry Tincknell","1","2:56.184","2:56.184","Green","Track","0.000","0.000","0.000","7.657","6.019","5.870","10.305","6.611","5.858","4.924","0.446","2.857","183.449"
"71","GTD","Robby Foley III","1","3:00.992","3:00.992","Green","Track","0.000","0.000","0.000","8.225","6.549","6.483","11.131","7.399","6.433","5.319","0.480","3.068","170.455"
"23","P","Lando Norris","1","3:01.514","3:01.514","Green","Pit","0.000","0.000","0.000","7.961","6.413","6.407","12.022","7.151","6.482","9.862","0.000","0.000","0.000"
"29","GTD","Jeffrey Schmidt","1","3:01.835","3:01.835","Green","Track","0.000","0.000","0.000","8.249","6.921","6.526","11.092","7.348","6.560","5.335","0.477","3.039","171.527"
"99","P","Stephen Simpson","1","3:03.596","3:03.596","Green","Track","38.853","0.000","0.000","7.398","5.968","5.880","10.447","6.646","5.834","4.845","0.436","2.798","187.656"
"82","GTD","Ricardo Perez de Lara","1","3:03.580","3:03.580","Green","Track","346.423","0.000","0.000","8.084","6.484","6.693","11.894","7.368","6.356","5.256","0.474","3.014","172.612"
"52","P","Sebastian Saavedra","1","3:06.387","3:06.387","Green","Track","41.408","0.000","0.000","7.446","5.933","0.000","0.000","6.744","5.878","4.855","0.437","2.800","187.227"
"48","GTD","Andrea Caldarelli","1","3:07.893","3:07.893","Green","Track","37.695","0.000","0.000","8.015","6.490","6.219","11.644","7.333","6.377","5.242","0.470","3.002","174.081"
"15","GTD","Scott Pruett","1","3:10.249","3:10.249","Green","Track","0.000","0.000","0.000","8.501","6.717","7.164","12.219","7.466","6.460","5.285","0.475","3.034","172.249"
"14","GTD","Dominik Baumann","1","3:10.668","3:10.668","Green","Track","0.000","0.000","0.000","8.051","6.518","6.165","10.592","7.230","6.317","5.248","0.472","3.016","173.344"
"96","GTD","Don Yount","1","3:13.057","3:13.057","Green","Track","38.483","0.000","0.000","8.448","6.633","6.754","11.564","7.405","6.399","5.315","0.479","3.071","170.810"
"19","GTD","Ezequiel Perez Companc","1","3:14.092","3:14.092","Green","Track","0.000","0.000","0.000","8.038","6.473","6.171","11.763","7.380","6.343","5.187","0.465","2.971","175.953"
"64","GTD","Bill Sweedler","1","3:21.347","3:21.347","Green","Track","30.716","0.000","0.000","8.161","6.563","6.403","11.769","7.400","6.452","5.345","0.484","3.095","169.046"
"75","GTD","Thomas Jaeger","1","3:23.582","3:23.582","Green","Track","39.756","0.000","0.000","8.463","6.693","6.506","12.059","7.522","6.546","5.341","0.479","3.057","170.810"
"62","GTLM","Alessandro Pier Guidi","1","3:33.490","3:33.490","Green","Track","367.100","0.000","0.000","7.800","6.433","6.088","10.721","7.219","6.349","5.255","0.474","3.028","172.612"
"11","GTD","Franck Perera","1","3:41.136","3:41.136","Green","Track","0.000","29.096","22.966","8.011","6.437","6.433","11.439","7.340","6.349","5.208","0.467","2.970","175.200"
"31","P","Felipe Nasr","2","1:43.823","3:42.516","Green","Track","12.162","24.035","20.273","7.018","5.770","5.444","9.147","6.380","5.689","4.749","0.429","2.727","190.718"
"90","P","Tristan Vautier","2","1:40.360","3:42.615","Green","Track","10.861","22.759","19.891","6.994","5.732","5.354","9.015","6.326","5.627","4.678","0.422","2.701","193.882"
"3","GTLM","Jan Magnussen","1","3:46.944","3:46.944","Green","Track","28.466","27.755","21.935","7.824","6.463","6.447","10.405","7.135","6.325","5.220","0.471","3.003","173.712"
"4","GTLM","Oliver Gavin","1","3:48.883","3:48.883","Green","Track","28.451","27.344","21.579","7.819","6.467","6.676","10.744","7.186","6.313","5.218","0.472","3.000","173.344"
"6","P","Dane Cameron","2","1:40.968","3:49.605","Green","Track","10.963","22.830","19.624","6.995","5.800","5.514","9.192","6.408","5.690","4.776","0.431","2.745","189.833"
"5","P","Filipe Albuquerque","2","1:43.773","3:50.877","Green","Track","11.292","23.336","21.206","6.990","5.746","5.546","9.699","6.400","5.680","4.735","0.426","2.717","192.061"
"22","P","Nicolas Lapierre","2","1:39.999","3:52.934","Green","Track","10.951","22.345","19.671","6.946","5.781","5.471","8.795","6.374","5.694","4.779","0.431","2.761","189.833"
"2","P","Ryan Dalziel","2","1:41.473","3:56.743","Green","Track","10.968","22.755","20.119","6.956","5.797","5.517","9.216","6.442","5.725","4.784","0.433","2.761","188.957"
"85","P","Simon Trummer","2","1:45.674","3:57.896","Green","Track","11.636","24.688","20.480","7.087","5.863","5.580","10.020","6.533","5.766","4.812","0.434","2.775","188.521"
"7","P","Ricky Taylor","1","3:59.172","3:59.172","Green","Pit","0.000","27.944","21.916","7.151","5.834","5.632","9.766","6.558","5.791","7.893","0.000","0.000","0.000"
"10","P","Jordan Taylor","2","1:46.019","4:02.967","Green","Track","11.888","23.144","19.870","6.954","5.760","5.379","12.831","6.568","5.723","4.740","0.427","2.735","191.612"
"33","GTD","Jeroen Bleekemolen","2","1:50.556","4:18.206","Green","Track","11.863","24.713","21.009","7.758","6.400","6.028","10.342","7.249","6.374","5.301","0.478","3.041","171.168"
"93","GTD","Lawson Aschenbach","2","1:52.411","4:19.099","Green","Track","13.101","24.825","21.292","7.795","6.398","6.143","10.562","7.196","6.323","5.260","0.477","3.039","171.527"
"86","GTD","Alvaro Parente","2","1:51.866","4:20.022","Green","Track","12.106","25.155","21.237","7.781","6.393","6.059","10.555","7.314","6.442","5.299","0.479","3.046","170.810"
"63","GTD","Alessandro Balzan","2","1:53.834","4:22.182","Green","Track","12.248","25.163","21.369","7.832","6.383","6.993","11.379","7.272","6.363","5.311","0.480","3.041","170.455"
"38","P","James French","2","1:46.517","4:22.296","Green","Track","11.915","24.670","20.390","7.110","5.833","5.841","10.410","6.608","5.788","4.767","0.430","2.755","190.275"
"51","GTD","Daniel Serra","2","1:52.955","4:23.451","Green","Track","12.167","24.899","21.717","7.838","6.421","6.621","11.096","7.174","6.302","5.236","0.473","3.011","172.977"
"37","P","Robin Frijns","2","1:44.683","4:24.761","Green","Track","11.806","24.017","20.312","7.097","5.883","5.557","9.712","6.534","5.785","4.788","0.432","2.760","189.394"
"32","P","Bruno Senna","2","1:43.159","4:25.455","Green","Track","11.566","23.238","20.569","7.118","5.824","5.495","9.236","6.472","5.739","4.737","0.428","2.737","191.164"
"44","GTD","Andy Lally","2","1:56.174","4:26.442","Green","Track","11.527","24.751","21.942","8.726","7.530","7.605","11.908","7.242","6.326","5.182","0.466","2.969","175.575"
"58","GTD","Patrick Long","2","1:55.414","4:26.756","Green","Track","12.398","25.466","21.134","7.741","6.386","6.456","10.860","8.315","6.845","5.794","0.560","3.459","146.104"
"78","P","Antonio Felix da Costa","2","1:47.025","4:31.373","Green","Track","11.991","24.241","20.957","7.154","5.871","5.731","10.537","6.631","5.828","4.839","0.438","2.807","186.800"
"73","GTD","Timothy Pappas","2","1:55.185","4:31.454","Green","Track","12.911","25.827","22.109","7.893","6.439","6.201","11.360","7.296","6.382","5.270","0.475","3.022","172.249"
"20","P","Joel Miller","2","1:45.994","4:37.461","Green","Track","12.592","24.019","20.081","7.274","5.950","5.733","9.815","6.621","5.809","4.856","0.439","2.805","186.374"
"77","P","Oliver Jarvis","2","1:47.278","4:39.960","Green","Track","11.882","24.705","20.508","6.998","5.796","5.651","11.316","6.535","5.779","4.857","0.441","2.810","185.529"
"55","P","Harry Tincknell","2","1:46.290","4:42.474","Green","Track","11.866","25.044","20.481","7.100","5.872","5.588","9.710","6.617","5.830","4.905","0.441","2.836","185.529"
"69","GTD","Ryan Eversley","2","1:52.610","4:44.144","Green","Track","12.510","25.652","21.289","7.875","6.466","6.083","10.373","7.248","6.353","5.256","0.475","3.030","172.249"
"99","P","Stephen Simpson","2","1:44.455","4:48.051","Green","Track","11.460","23.900","20.454","7.223","5.860","5.542","9.606","6.573","5.778","4.833","0.437","2.789","187.227"
"52","P","Sebastian Saavedra","2","1:45.836","4:52.223","Green","Track","11.787","24.043","20.970","7.139","5.839","5.659","9.971","6.594","5.781","4.823","0.435","2.795","188.088"
"71","GTD","Robby Foley III","2","1:51.695","4:52.687","Green","Track","12.059","24.723","21.331","8.014","6.574","6.032","10.355","7.331","6.424","5.310","0.480","3.062","170.455"
"29","GTD","Jeffrey Schmidt","2","1:52.314","4:54.149","Green","Track","11.954","25.620","21.156","7.856","6.426","6.044","10.831","7.323","6.401","5.232","0.469","3.002","174.452"
"59","GTD","Steve Smith","2","2:00.197","4:54.495","Green","Track","13.510","28.017","23.095","8.188","6.960","6.367","11.084","7.352","6.379","5.405","0.516","3.324","158.562"
"82","GTD","Ricardo Perez de Lara","2","1:53.100","4:56.680","Green","Track","12.340","25.427","21.692","7.905","6.411","6.026","10.941","7.276","6.339","5.261","0.473","3.009","172.977"
"48","GTD","Andrea Caldarelli","2","1:53.560","5:01.453","Green","Track","12.406","25.830","22.645","7.780","6.370","5.943","10.395","7.215","6.318","5.209","0.467","2.982","175.200"
"14","GTD","Dominik Baumann","2","1:51.652","5:02.320","Green","Track","12.829","24.943","21.354","7.837","6.388","6.004","10.043","7.189","6.344","5.241","0.473","3.007","172.977"
"15","GTD","Scott Pruett","2","1:54.671","5:04.920","Green","Track","13.028","26.774","21.667","7.838","6.421","6.037","10.566","7.235","6.378","5.249","0.470","3.008","174.081"
"19","GTD","Ezequiel Perez Companc","2","1:53.038","5:07.130","Green","Track","12.924","25.771","21.515","7.748","6.350","5.975","10.707","7.191","6.287","5.157","0.462","2.951","177.096"
"96","GTD","Don Yount","2","1:55.321","5:08.378","Green","Track","12.836","25.997","22.098","7.852","6.442","6.470","11.107","7.303","6.378","5.305","0.477","3.056","171.527"
"64","GTD","Bill Sweedler","2","1:53.980","5:15.327","Green","Track","12.677","25.690","21.604","8.042","6.490","6.130","10.754","7.325","6.403","5.320","0.482","3.063","169.747"
"75","GTD","Thomas Jaeger","2","1:52.789","5:16.371","Green","Track","12.726","25.182","21.446","7.859","6.427","6.002","10.742","7.309","6.369","5.247","0.473","3.007","172.977"
"62","GTLM","Alessandro Pier Guidi","2","1:46.205","5:19.695","Green","Track","11.313","23.510","19.850","7.600","6.318","5.918","9.750","7.044","6.252","5.191","0.468","2.991","174.825"
"31","P","Felipe Nasr","3","1:39.407","5:21.923","Green","Track","10.986","22.647","19.256","6.846","5.704","5.398","8.692","6.348","5.658","4.729","0.427","2.716","191.612"
"90","P","Tristan Vautier","3","1:43.078","5:25.693","Green","Track","11.048","23.020","19.211","6.867","6.237","6.189","10.520","6.439","5.673","4.722","0.426","2.726","192.061"
"6","P","Dane Cameron","3","1:41.352","5:30.957","Green","Track","11.112","23.259","19.283","6.915","5.771","5.417","9.198","6.615","5.751","4.811","0.434","2.786","188.521"
"5","P","Filipe Albuquerque","3","1:41.199","5:32.076","Green","Track","11.007","23.163","19.872","6.968","5.697","5.396","9.188","6.412","5.648","4.710","0.425","2.713","192.513"
"22","P","Nicolas Lapierre","3","1:39.670","5:32.604","Green","Track","10.954","22.180","19.395","6.934","5.762","5.424","9.055","6.369","5.722","4.721","0.000","2.727","191.612"
"11","GTD","Franck Perera","2","1:51.402","5:32.538","Green","Track","12.106","25.694","21.137","7.812","6.333","5.903","10.407","7.178","6.268","5.159","0.463","2.942","176.713"
"3","GTLM","Jan Magnussen","2","1:46.705","5:33.649","Green","Track","11.407","23.986","19.824","7.646","6.335","5.967","9.680","7.023","6.242","5.148","0.000","2.983","176.332"
"4","GTLM","Oliver Gavin","2","1:46.814","5:35.697","Green","Track","11.501","24.216","19.791","7.622","6.318","5.949","9.596","7.017","6.217","5.152","0.467","2.968","175.200"
"2","P","Ryan Dalziel","3","1:42.444","5:39.187","Green","Track","10.886","22.335","21.306","6.959","5.773","5.597","9.488","6.426","5.729","4.766","0.430","2.749","190.275"
"85","P","Simon Trummer","3","1:43.856","5:41.752","Green","Track","10.796","22.654","21.510","7.437","5.894","5.663","9.702","6.464","5.755","4.790","0.432","2.759","189.394"
"10","P","Jordan Taylor","3","1:39.019","5:41.986","Green","Track","11.095","22.138","19.257","6.857","5.704","5.357","8.834","6.308","5.678","4.671","0.423","2.697","193.424"
"67","GTLM","Ryan Briscoe","1","5:43.327","5:43.327","Green","Track","30.026","32.113","23.886","8.002","6.457","6.729","11.073","7.313","6.348","5.212","0.471","3.127","173.712"
"23","P","Lando Norris","2","2:42.832","5:44.346","Green","Track","62.531","29.511","21.560","7.276","6.194","5.761","9.468","6.522","5.787","4.837","0.454","2.931","180.216"
"38","P","James French","3","1:43.896","6:06.192","Green","Track","10.873","0.000","0.000","7.141","5.853","5.509","9.498","6.523","5.820","4.802","0.433","2.775","188.957"
"66","GTLM","Joey Hand","1","6:07.225","6:07.225","Green","Track","28.609","0.000","0.000","7.807","6.435","6.084","10.627","7.177","6.312","5.229","0.472","3.001","173.344"
"32","P","Bruno Senna","3","1:42.260","6:07.715","Green","Track","10.938","0.000","0.000","7.054","5.780","5.399","9.801","6.472","5.730","4.765","0.430","2.743","190.275"
"33","GTD","Jeroen Bleekemolen","3","1:49.804","6:08.010","Green","Track","11.602","0.000","0.000","7.810","6.418","6.036","10.535","7.237","6.441","5.265","0.474","3.010","172.612"
"37","P","Robin Frijns","3","1:43.860","6:08.621","Green","Track","12.032","0.000","0.000","7.074","5.810","5.505","9.815","6.505","5.769","4.776","0.430","2.742","190.275"
"86","GTD","Alvaro Parente","3","1:49.777","6:09.799","Green","Track","11.736","0.000","0.000","7.753","6.396","6.076","10.489","7.190","6.364","5.296","0.478","3.024","171.168"
"93","GTD","Lawson Aschenbach","3","1:51.212","6:10.311","Green","Track","11.935","0.000","0.000","7.822","6.393","6.159","10.540","7.108","6.245","5.178","0.470","2.981","174.081"
"63","GTD","Alessandro Balzan","3","1:50.358","6:12.540","Green","Track","11.876","0.000","0.000","7.821","6.411","6.030","10.007","7.144","6.289","5.256","0.473","3.020","172.977"
"78","P","Antonio Felix da Costa","3","1:42.535","6:13.908","Green","Track","11.037","0.000","0.000","7.078","5.826","5.554","10.236","6.540","5.738","4.759","0.431","2.763","189.833"
"51","GTD","Daniel Serra","3","1:50.721","6:14.172","Green","Track","11.797","0.000","0.000","7.752","6.336","6.563","10.438","7.130","6.257","5.194","0.469","2.984","174.452"
"44","GTD","Andy Lally","3","1:48.902","6:15.344","Green","Track","11.451","0.000","0.000","7.808","6.356","5.876","10.190","7.116","6.255","5.145","0.461","2.950","177.480"
"58","GTD","Patrick Long","3","1:50.302","6:17.058","Green","Track","12.490","0.000","0.000","7.727","6.360","6.062","10.369","7.125","6.255","5.171","0.466","2.979","175.575"
"20","P","Joel Miller","3","1:42.751","6:20.212","Green","Track","11.118","0.000","0.000","7.092","5.843","5.519","9.633","6.570","5.778","4.807","0.434","2.772","188.521"
"77","P","Oliver Jarvis","3","1:41.881","6:21.841","Green","Track","10.802","0.000","0.000","6.953","5.772","5.635","10.336","6.581","5.746","4.810","0.434","2.772","188.521"
"55","P","Harry Tincknell","3","1:40.781","6:23.255","Green","Track","10.806","0.000","0.000","7.045","5.855","5.547","9.037","6.439","5.776","4.853","0.438","2.808","186.800"
"73","GTD","Timothy Pappas","3","1:52.403","6:23.857","Green","Track","12.420","0.000","0.000","7.791","6.408","6.059","10.823","7.270","6.356","5.245","0.474","3.023","172.612"
"99","P","Stephen Simpson","3","1:40.746","6:28.797","Green","Track","10.827","0.000","0.000","7.036","5.797","5.497","9.265","6.441","5.736","4.800","0.433","2.768","188.957"
"52","P","Sebastian Saavedra","3","1:41.013","6:33.236","Green","Track","10.863","0.000","0.000","7.062","5.841","5.513","9.076","6.431","5.725","4.800","0.433","2.777","188.957"
"69","GTD","Ryan Eversley","3","1:49.379","6:33.523","Green","Track","11.507","0.000","0.000","7.877","6.405","5.981","10.145","7.203","6.328","5.232","0.473","3.019","172.977"
"71","GTD","Robby Foley III","3","1:50.561","6:43.248","Green","Track","11.736","0.000","0.000","7.853","6.455","6.050","10.288","7.253","6.406","5.295","0.476","3.037","171.887"
"29","GTD","Jeffrey Schmidt","3","1:49.651","6:43.800","Green","Track","11.436","24.755","20.904","7.839","6.394","5.958","10.160","7.191","6.326","5.223","0.469","2.996","174.452"
"82","GTD","Ricardo Perez de Lara","3","1:51.628","6:48.308","Green","Track","12.018","25.115","21.547","7.826","6.325","5.950","10.634","7.213","6.296","5.236","0.472","2.996","173.344"
"59","GTD","Steve Smith","3","1:54.949","6:49.444","Green","Track","12.639","25.689","22.206","7.936","6.403","6.387","11.128","7.290","6.376","5.279","0.487","3.129","168.004"
"48","GTD","Andrea Caldarelli","3","1:48.654","6:50.107","Green","Track","11.677","24.138","20.828","7.752","6.347","5.870","10.089","7.146","6.247","5.152","0.463","2.945","176.713"
"14","GTD","Dominik Baumann","3","1:48.824","6:51.144","Green","Track","11.611","24.061","20.952","7.759","6.372","5.978","9.972","7.133","6.299","5.225","0.471","2.991","173.712"
"15","GTD","Scott Pruett","3","1:50.327","6:55.247","Green","Track","11.942","24.691","21.078","7.773","6.431","5.995","10.180","7.189","6.331","5.239","0.000","3.008","0.000"
"19","GTD","Ezequiel Perez Companc","3","1:49.122","6:56.252","Green","Track","11.950","24.608","20.729","7.732","6.304","5.830","10.138","7.106","6.219","5.118","0.460","2.928","177.866"
"31","P","Felipe Nasr","4","1:38.674","7:00.597","Green","Track","10.540","21.989","19.601","6.935","5.715","5.376","8.638","6.353","5.652","4.724","0.426","2.725","192.061"
"96","GTD","Don Yount","3","1:52.446","7:00.824","Green","Track","12.134","25.057","21.758","7.872","6.442","6.075","10.549","7.327","6.397","5.304","0.479","3.052","170.810"
"90","P","Tristan Vautier","4","1:38.763","7:04.456","Green","Track","10.455","21.896","19.208","6.868","5.706","5.295","9.469","6.386","5.638","4.702","0.424","2.716","192.967"
"62","GTLM","Alessandro Pier Guidi","3","1:46.860","7:06.555","Green","Track","10.939","23.432","20.270","7.564","6.280","5.950","10.422","7.140","6.274","5.150","0.466","2.973","175.575"
"64","GTD","Bill Sweedler","3","1:51.575","7:06.902","Green","Track","11.947","24.938","21.155","7.825","6.440","6.092","10.714","7.321","6.407","5.253","0.472","3.011","173.344"
"75","GTD","Thomas Jaeger","3","1:52.312","7:08.683","Green","Track","11.940","24.907","22.305","7.804","6.404","6.034","10.613","7.255","6.348","5.227","0.471","3.004","173.712"
"6","P","Dane Cameron","4","1:38.273","7:09.230","Green","Track","10.469","21.930","19.075","6.939","5.771","5.428","8.707","6.353","5.681","4.755","0.429","2.736","190.718"
"5","P","Filipe Albuquerque","4","1:38.483","7:10.559","Green","Track","10.648","22.170","19.073","6.878","5.714","5.373","8.799","6.336","5.651","4.708","0.423","2.710","193.424"
"22","P","Nicolas Lapierre","4","1:41.873","7:14.477","Green","Track","10.625","22.102","19.285","6.954","6.267","7.383","9.333","6.342","5.667","4.745","0.428","2.742","191.164"
"7","P","Ricky Taylor","2","3:18.843","7:18.015","Green","Track","101.421","26.648","22.056","7.155","5.882","5.883","9.418","6.542","5.823","4.802","0.434","2.779","188.521"
"2","P","Ryan Dalziel","4","1:39.593","7:18.780","Green","Track","10.605","22.208","19.376","6.995","5.763","5.387","9.311","6.401","5.664","4.720","0.426","2.737","192.061"
"3","GTLM","Jan Magnussen","3","1:45.411","7:19.060","Green","Track","11.187","23.501","19.729","7.623","6.326","5.914","9.293","6.982","6.248","5.168","0.467","2.973","175.200"
"10","P","Jordan Taylor","4","1:38.591","7:20.577","Green","Track","10.719","22.197","19.155","6.852","5.686","5.339","8.869","6.363","5.635","4.669","0.420","2.687","194.805"
"4","GTLM","Oliver Gavin","3","1:45.512","7:21.209","Green","Track","11.005","23.132","19.943","7.666","6.311","5.903","9.743","7.065","6.208","5.122","0.463","2.951","176.713"
"11","GTD","Franck Perera","3","1:50.239","7:22.777","Green","Track","11.837","24.817","21.363","7.808","6.311","5.858","10.357","7.186","6.232","5.109","0.457","2.904","179.033"
"85","P","Simon Trummer","4","1:41.560","7:23.312","Green","Track","10.593","22.100","21.648","7.061","5.811","5.465","8.863","6.428","5.711","4.741","0.426","2.713","192.061"
"23","P","Lando Norris","3","1:41.306","7:25.652","Green","Track","11.132","22.745","19.607","7.085","5.831","5.479","9.175","6.529","5.752","4.792","0.430","2.749","190.275"
"67","GTLM","Ryan Briscoe","2","1:49.132","7:32.459","Green","Track","13.185","24.314","20.250","7.640","6.296","5.908","9.672","7.053","6.224","5.154","0.466","2.970","175.575"
"38","P","James French","4","1:40.534","7:46.726","Green","Track","10.727","22.483","19.943","7.054","5.804","5.477","8.906","6.416","5.727","4.794","0.432","2.771","189.394"
"37","P","Robin Frijns","4","1:40.603","7:49.224","Green","Track","11.416","22.293","19.512","7.026","5.833","5.482","8.775","6.468","5.770","4.819","0.434","2.775","188.521"
"66","GTLM","Joey Hand","2","1:48.326","7:55.551","Green","Track","12.381","24.204","20.112","7.627","6.319","5.943","9.843","7.029","6.242","5.184","0.468","2.974","174.825"
"33","GTD","Jeroen Bleekemolen","4","1:49.941","7:57.951","Green","Track","12.027","24.608","20.750","7.775","6.407","5.991","10.172","7.179","6.326","5.230","0.471","3.005","173.712"
"86","GTD","Alvaro Parente","4","1:49.046","7:58.845","Green","Track","11.601","24.078","20.724","7.756","6.398","6.036","10.148","7.182","6.389","5.243","0.473","3.018","172.977"
"93","GTD","Lawson Aschenbach","4","1:49.835","8:00.146","Green","Track","11.842","24.390","20.745","7.870","6.474","6.017","10.276","7.186","6.315","5.232","0.473","3.015","172.977"
"63","GTD","Alessandro Balzan","4","1:48.765","8:01.305","Green","Track","11.434","24.324","20.765","7.787","6.401","6.009","9.917","7.138","6.274","5.236","0.472","3.008","173.344"
"77","P","Oliver Jarvis","4","1:40.890","8:02.731","Green","Track","10.477","22.434","20.162","6.950","5.753","5.552","9.551","6.359","5.716","4.757","0.429","2.750","190.718"
"20","P","Joel Miller","4","1:42.690","8:02.902","Green","Track","10.735","22.899","20.463","7.085","5.856","5.624","9.658","6.519","5.753","4.814","0.447","2.837","183.038"
"51","GTD","Daniel Serra","4","1:48.692","8:02.864","Green","Track","11.487","24.374","20.705","7.823","6.362","5.944","10.026","7.117","6.251","5.174","0.466","2.963","175.575"
"55","P","Harry Tincknell","4","1:40.040","8:03.295","Green","Track","10.618","22.449","19.610","7.003","5.851","5.502","8.915","6.422","5.713","4.771","0.430","2.756","190.275"
"44","GTD","Andy Lally","4","1:49.153","8:04.497","Green","Track","11.311","24.382","21.183","7.909","6.380","5.855","10.145","7.188","6.284","5.127","0.462","2.927","177.096"
"58","GTD","Patrick Long","4","1:50.685","8:07.743","Green","Track","11.833","24.604","21.403","7.759","6.374","6.053","10.576","7.163","6.294","5.177","0.467","2.982","175.200"
"78","P","Antonio Felix da Costa","4","1:56.503","8:10.411","Green","Pit","10.845","22.941","19.792","7.140","5.795","5.537","9.957","6.681","5.796","8.245","0.000","0.000","0.000"
"73","GTD","Timothy Pappas","4","1:52.211","8:16.068","Green","Track","12.067","24.846","21.866","7.781","6.405","6.057","10.862","7.262","6.349","5.228","0.472","3.016","173.344"
"69","GTD","Ryan Eversley","4","1:49.275","8:22.798","Green","Track","11.459","24.566","20.868","7.785","6.400","5.988","9.990","7.194","6.318","5.215","0.471","3.021","173.712"
"29","GTD","Jeffrey Schmidt","4","1:49.758","8:33.558","Green","Track","11.546","24.618","21.231","7.792","6.339","5.911","10.135","7.203","6.309","5.214","0.467","2.993","175.200"
