"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"59","GTD","Sven Muller","2","2:07.321","5:28.118","Green","Pit","12.559","26.380","21.433","7.911","6.755","6.081","10.751","7.077","6.220","8.278","0.000","0.000","0.000"
"5","P","Joao Barbosa","3","1:40.836","5:38.318","Green","Track","11.190","22.777","19.409","6.904","5.736","5.391","9.425","6.336","5.691","4.782","0.432","2.763","189.394"
"31","P","Felipe de Oliveira","3","1:40.851","5:39.417","Green","Track","11.028","22.671","19.783","6.913","5.686","5.317","9.568","6.351","5.645","4.731","0.428","2.730","191.164"
"99","P","Stephen Simpson","2","2:17.153","5:46.476","Green","Track","15.716","31.006","24.950","9.169","7.706","7.611","12.825","8.833","7.987","6.766","0.618","3.966","132.392"
"22","P","Johannes van Overbeek","3","1:45.340","6:00.323","Green","Track","11.565","24.090","20.765","7.078","5.865","5.610","9.905","6.510","5.804","4.877","0.442","2.829","185.109"
"58","GTD","Patrick Long","2","1:53.434","6:06.974","Green","Track","12.717","25.528","21.325","7.850","6.433","6.233","10.934","7.184","6.367","5.312","0.480","3.071","170.455"
"33","GTD","Jeroen Bleekemolen","1","6:10.746","6:10.746","Green","Track","29.997","31.402","25.540","8.363","6.821","6.666","12.560","7.419","6.497","5.388","0.485","3.084","168.697"
"73","GTD","Joerg Bergmeister","3","1:51.361","6:14.975","Green","Track","11.743","26.105","20.960","7.706","6.350","5.937","10.391","7.098","6.291","5.261","0.476","3.043","171.887"
"90","P","Matthew McMurry","3","1:41.986","6:20.125","Green","Track","11.164","23.202","20.029","7.058","5.757","5.343","9.541","6.348","5.657","4.722","0.427","2.738","191.612"
"2","P","Ryan Dalziel","3","2:06.399","6:19.913","Green","Pit","11.396","23.854","20.823","7.136","5.867","5.827","10.307","6.530","5.835","10.501","0.000","0.000","0.000"
"44","GTD","John Potter","3","1:55.729","6:26.740","Green","Track","13.091","26.262","21.882","7.885","6.565","6.015","10.808","7.561","6.782","5.361","0.478","3.039","171.168"
"82","GTD","Miguel Molina","1","6:32.663","6:32.663","Green","Track","32.324","39.038","27.324","9.250","8.738","8.363","13.632","8.061","7.071","5.667","0.501","3.206","163.310"
"54","P","Jonathan Bennett","1","6:34.551","6:34.551","Green","Pit","0.000","39.654","28.436","9.921","8.378","8.441","18.174","9.037","7.908","11.686","0.000","0.000","0.000"
"96","GTD","Jens Klingmann","2","2:11.960","6:35.737","Green","Track","28.671","27.406","22.320","7.887","6.388","6.080","10.819","7.221","6.324","5.311","0.479","3.054","170.810"
"69","GTD","Ryan Eversley","1","6:45.239","6:45.239","Green","Pit","446.671","37.322","26.909","9.034","7.960","7.656","12.751","7.702","6.948","9.872","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","1","6:54.915","6:54.915","Green","Pit","31.146","33.540","24.699","8.336","6.575","7.027","12.469","7.440","6.473","10.278","0.000","0.000","0.000"
"11","GTD","Rolf Ineichen","3","1:51.110","6:59.827","Green","Track","11.945","25.487","21.466","7.755","6.259","5.814","10.521","7.119","6.206","5.127","0.460","2.951","177.866"
"93","GTD","Lawson Aschenbach","2","2:13.152","7:11.900","Green","Track","27.998","27.067","22.231","7.962","6.487","6.792","11.908","7.276","6.434","5.382","0.487","3.128","168.004"
"29","GTD","Kelvin van der Linde","3","1:48.382","7:15.160","Green","Track","11.703","24.128","20.507","7.783","6.331","5.842","10.046","7.099","6.271","5.207","0.469","2.996","174.452"
"5","P","Joao Barbosa","4","1:39.395","7:17.713","Green","Track","10.719","22.309","19.290","6.891","5.723","5.352","9.184","6.317","5.677","4.755","0.429","2.749","190.718"
"31","P","Felipe de Oliveira","4","1:38.961","7:18.378","Green","Track","10.808","22.251","19.095","6.889","5.670","5.308","9.181","6.277","5.626","4.710","0.426","2.720","192.061"
"911","GTLM","Patrick Pilet","2","4:53.672","7:25.057","Green","Track","190.216","27.508","22.000","7.963","6.416","6.275","11.002","7.211","6.327","5.244","0.473","3.037","172.977"
"75","GTD","Thomas Jaeger","1","7:31.094","7:31.094","Green","Pit","38.776","45.339","34.955","11.324","10.056","10.723","14.810","9.462","8.447","12.009","0.000","0.000","0.000"
"4","GTLM","Tommy Milner","1","7:41.752","7:41.752","Green","Pit","29.141","29.295","23.573","8.128","6.568","6.462","11.292","7.360","6.433","9.385","0.000","0.000","0.000"
"22","P","Johannes van Overbeek","4","1:42.820","7:43.143","Green","Track","11.025","22.722","20.618","7.047","5.826","5.561","9.632","6.458","5.803","4.865","0.441","2.822","185.529"
"99","P","Stephen Simpson","3","2:00.881","7:47.357","Green","Track","14.492","30.100","25.011","7.553","5.975","6.083","11.023","6.618","5.856","4.899","0.443","2.828","184.691"
"85","P","Simon Trummer","1","7:47.537","7:47.537","Green","Pit","37.886","41.202","29.089","9.308","7.519","7.642","13.549","8.654","7.558","10.875","0.000","0.000","0.000"
"90","P","Tristan Vautier","4","1:39.518","7:59.643","Green","Track","10.798","22.477","19.191","6.901","5.723","5.281","9.320","6.321","5.624","4.714","0.426","2.742","192.061"
"73","GTD","Joerg Bergmeister","4","1:49.208","8:04.183","Green","Track","11.562","23.969","20.594","7.763","6.365","6.063","10.709","7.101","6.292","5.262","0.476","3.052","171.887"
"58","GTD","Patrick Long","3","2:06.160","8:13.134","Green","Pit","12.065","24.647","20.808","7.772","6.383","6.103","11.333","7.253","6.421","9.236","0.000","0.000","0.000"
"23","P","Phil Hanson","1","8:14.617","8:14.617","Green","Pit","605.399","33.930","26.112","9.020","7.760","7.940","12.407","7.410","7.089","10.053","0.000","0.000","0.000"
"52","P","Sebastian Saavedra","1","8:16.256","8:16.256","Green","Pit","254.814","36.586","27.009","8.198","6.445","6.512","12.815","7.204","6.209","11.699","0.000","0.000","0.000"
"44","GTD","John Potter","4","1:50.937","8:17.677","Green","Track","11.531","25.288","21.384","7.840","6.312","5.803","10.858","7.115","6.234","5.139","0.467","2.966","175.200"
"15","GTD","Jack Hawksworth","2","4:51.684","8:22.946","Green","Track","185.915","28.222","22.227","7.931","6.513","6.702","11.767","7.208","6.387","5.291","0.478","3.043","171.168"
"96","GTD","Jens Klingmann","3","1:52.062","8:27.799","Green","Track","11.975","25.294","21.069","7.816","6.330","5.977","10.174","7.132","6.293","5.747","0.581","3.674","140.823"
"11","GTD","Rolf Ineichen","4","1:48.933","8:48.760","Green","Track","11.722","24.562","20.806","7.758","6.243","5.763","10.270","7.104","6.194","5.108","0.460","2.943","177.866"
"82","GTD","Miguel Molina","2","2:20.661","8:53.324","Green","Pit","14.265","28.638","23.155","7.992","6.345","7.265","12.461","7.574","7.516","11.701","0.000","0.000","0.000"
"5","P","Joao Barbosa","5","1:39.744","8:57.457","Green","Track","10.615","22.682","19.511","6.904","5.708","5.361","9.085","6.276","5.666","4.759","0.430","2.747","190.275"
"31","P","Felipe de Oliveira","5","1:40.257","8:58.635","Green","Track","10.696","22.531","19.488","6.884","5.674","5.415","9.784","6.300","5.632","4.712","0.425","2.716","192.513"
"93","GTD","Lawson Aschenbach","3","1:52.702","9:04.602","Green","Track","12.371","25.071","21.491","7.879","6.416","6.111","10.851","7.196","6.386","5.335","0.485","3.110","168.697"
"29","GTD","Kelvin van der Linde","4","1:49.373","9:04.533","Green","Track","11.357","24.333","20.951","7.742","6.301","5.856","10.655","7.170","6.336","5.205","0.467","3.000","175.200"
"3","GTLM","Jan Magnussen","2","2:14.150","9:09.065","Green","Track","28.747","30.200","21.854","7.861","6.400","6.087","10.685","7.188","6.364","5.265","0.473","3.026","172.977"
"911","GTLM","Patrick Pilet","3","1:50.101","9:15.158","Green","Track","12.480","24.448","20.567","7.721","6.313","5.987","10.464","7.157","6.288","5.206","0.470","3.000","174.081"
"59","GTD","Sven Muller","3","3:51.354","9:19.472","Green","Track","132.147","25.808","20.992","7.740","6.283","5.881","10.567","7.116","6.228","5.165","0.465","2.962","175.953"
"22","P","Johannes van Overbeek","5","1:41.445","9:24.588","Green","Track","10.944","22.799","19.663","7.072","5.794","5.479","9.384","6.450","5.782","4.834","0.438","2.806","186.800"
"99","P","Stephen Simpson","4","1:46.707","9:34.064","Green","Track","11.779","23.876","20.844","7.250","5.866","5.660","10.574","6.702","5.857","4.886","0.441","2.972","185.529"
"90","P","Tristan Vautier","5","1:40.263","9:39.906","Green","Track","10.622","23.548","19.105","6.873","5.667","5.291","9.348","6.320","5.630","4.704","0.425","2.730","192.513"
"7","P","Helio Castroneves","1","9:50.368","9:50.368","Green","Pit","0.000","31.650","24.665","7.459","5.934","5.951","10.586","6.634","5.891","8.783","0.000","0.000","0.000"
"912","GTLM","Laurens Vanthoor","2","7:19.125","9:51.260","Green","Track","334.623","30.040","21.716","7.661","6.277","6.303","10.679","7.014","6.198","5.172","0.466","2.976","175.575"
"4","GTLM","Tommy Milner","2","2:12.311","9:54.063","Green","Track","27.650","28.163","21.933","7.826","6.391","6.508","11.427","7.241","6.369","5.279","0.476","3.048","171.887"
"10","P","Jordan Taylor","1","9:54.648","9:54.648","Green","Pit","0.000","34.703","27.079","8.388","6.858","7.531","12.746","7.753","6.766","9.977","0.000","0.000","0.000"
"75","GTD","Thomas Jaeger","2","2:29.930","10:01.024","Green","Track","30.970","33.208","26.851","8.662","7.350","7.021","12.813","7.528","6.513","5.395","0.490","3.129","166.976"
"51","GTD","Pedro Lamy","1","10:05.173","10:05.173","Green","Track","30.560","34.494","25.878","8.273","6.476","7.230","13.670","7.651","6.420","5.276","0.474","3.021","172.612"
"44","GTD","John Potter","5","1:49.680","10:07.357","Green","Track","11.442","25.540","20.830","7.769","6.272","5.765","10.267","7.088","6.204","5.109","0.459","2.935","178.253"
"15","GTD","Jack Hawksworth","3","1:49.245","10:12.191","Green","Track","11.809","24.425","20.743","7.768","6.361","5.882","10.104","7.105","6.315","5.238","0.472","3.023","173.344"
"96","GTD","Jens Klingmann","4","1:50.123","10:17.922","Green","Track","12.148","24.481","20.917","7.749","6.315","5.960","10.213","7.162","6.347","5.302","0.478","3.051","171.168"
"63","GTD","Jeff Segal","2","7:44.953","10:26.383","Green","Pit","13.432","27.270","22.112","7.993","6.453","6.305","12.009","7.262","6.369","10.999","0.000","0.000","0.000"
"85","P","Simon Trummer","2","2:39.183","10:26.720","Green","Track","30.462","38.614","28.076","9.796","8.112","7.542","12.935","7.719","6.685","5.518","0.488","3.236","167.660"
"5","P","Joao Barbosa","6","1:38.220","10:35.677","Green","Track","10.537","21.868","18.631","6.873","5.688","5.321","9.307","6.374","5.673","4.763","0.431","2.754","189.833"
"31","P","Felipe de Oliveira","6","1:37.740","10:36.375","Green","Track","10.630","21.702","18.709","6.827","5.646","5.268","9.128","6.309","5.675","4.698","0.425","2.723","192.513"
"11","GTD","Rolf Ineichen","5","1:48.702","10:37.462","Green","Track","11.593","24.471","20.555","7.709","6.219","5.750","10.558","7.119","6.255","5.090","0.457","2.926","179.033"
"52","P","Sebastian Saavedra","2","2:22.650","10:38.906","Green","Track","30.655","29.925","24.632","8.835","6.827","6.727","11.550","7.318","6.611","5.657","0.528","3.385","154.959"
"29","GTD","Kelvin van der Linde","5","1:47.886","10:52.419","Green","Track","11.377","24.085","20.361","7.786","6.322","5.828","10.061","7.116","6.277","5.209","0.469","2.995","174.452"
"93","GTD","Lawson Aschenbach","4","1:51.102","10:55.704","Green","Track","12.469","24.688","20.850","7.811","6.399","5.982","10.420","7.177","6.376","5.339","0.485","3.106","168.697"
"3","GTLM","Jan Magnussen","3","1:48.783","10:57.848","Green","Track","11.543","24.382","20.307","7.725","6.339","5.915","10.379","7.154","6.318","5.234","0.472","3.015","173.344"
"911","GTLM","Patrick Pilet","4","1:48.393","11:03.551","Green","Track","11.837","24.343","20.124","7.719","6.283","5.981","10.081","7.113","6.279","5.170","0.468","2.995","174.825"
"59","GTD","Sven Muller","4","1:48.714","11:08.186","Green","Track","11.621","24.344","20.568","7.726","6.253","5.794","10.540","7.056","6.214","5.165","0.465","2.968","175.953"
"19","GTD","Max van Splunteren","2","7:10.571","11:16.226","Green","Track","323.090","28.939","23.443","7.970","6.400","6.308","11.975","7.258","6.339","5.230","0.475","3.144","172.249"
"62","GTLM","Alessandro Pier Guidi","2","6:00.076","11:17.091","Green","Pit","239.923","29.810","22.834","8.046","6.396","6.074","10.572","7.159","6.299","9.392","0.000","0.000","0.000"
"90","P","Tristan Vautier","6","1:38.198","11:18.104","Green","Track","10.608","21.848","18.968","6.886","5.655","5.239","9.175","6.324","5.633","4.709","0.424","2.729","192.967"
"22","P","Johannes van Overbeek","6","1:57.710","11:22.298","Green","Pit","10.864","22.864","20.170","6.984","5.754","5.472","9.920","6.532","5.812","9.298","0.000","0.000","0.000"
"912","GTLM","Laurens Vanthoor","3","1:47.943","11:39.203","Green","Track","11.615","24.449","19.930","7.595","6.228","5.985","10.451","6.932","6.164","5.157","0.466","2.971","175.575"
"4","GTLM","Tommy Milner","3","1:48.733","11:42.796","Green","Track","11.709","23.981","20.417","7.728","6.361","6.049","10.304","7.110","6.307","5.254","0.475","3.038","172.249"
"14","GTD","Dominik Baumann","2","8:02.031","11:46.194","Green","Track","372.580","30.644","23.519","8.104","6.536","6.376","11.709","7.323","6.392","5.308","0.479","3.061","170.810"
"44","GTD","John Potter","6","1:48.354","11:55.711","Green","Track","11.379","24.477","20.685","7.777","6.251","5.733","10.197","7.105","6.215","5.125","0.460","2.950","177.866"
"75","GTD","Thomas Jaeger","3","1:58.762","11:59.786","Green","Track","13.881","26.735","23.119","8.013","6.433","6.094","11.819","7.352","6.431","5.330","0.483","3.072","169.396"
"15","GTD","Jack Hawksworth","4","1:48.151","12:00.342","Green","Track","11.411","24.075","20.344","7.705","6.324","5.852","10.160","7.145","6.354","5.238","0.475","3.068","172.249"
"96","GTD","Jens Klingmann","5","1:48.843","12:06.765","Green","Track","11.580","24.363","20.702","7.699","6.278","5.878","10.183","7.112","6.261","5.268","0.476","3.043","171.887"
"5","P","Joao Barbosa","7","1:37.861","12:13.538","Green","Track","10.448","21.790","18.735","6.894","5.741","5.321","9.052","6.295","5.666","4.747","0.430","2.742","190.275"
"33","GTD","Jeroen Bleekemolen","2","6:04.408","12:15.154","Green","Pit","12.436","25.546","21.974","7.895","6.434","6.464","11.792","7.263","6.367","9.359","0.000","0.000","0.000"
"31","P","Felipe de Oliveira","7","1:38.986","12:15.361","Green","Track","10.472","22.274","19.271","6.854","5.655","5.364","9.344","6.278","5.625","4.707","0.426","2.716","192.061"
"10","P","Jordan Taylor","2","2:26.472","12:21.120","Green","Track","31.776","33.692","24.744","7.910","6.614","7.677","12.234","7.124","6.145","5.119","0.465","2.972","175.953"
"51","GTD","Pedro Lamy","2","2:16.134","12:21.307","Green","Pit","13.165","27.537","23.924","8.070","6.359","6.430","12.268","7.307","6.327","10.846","0.000","0.000","0.000"
"11","GTD","Rolf Ineichen","6","1:48.998","12:26.460","Green","Track","11.495","24.323","21.472","7.700","6.241","5.726","10.292","7.069","6.183","5.103","0.458","2.942","178.642"
"85","P","Simon Trummer","3","2:02.256","12:28.976","Green","Track","14.538","29.524","25.083","7.633","6.037","6.504","11.313","7.038","6.122","5.058","0.464","2.942","176.332"
"52","P","Sebastian Saavedra","3","1:50.957","12:29.863","Green","Track","12.988","25.942","21.799","7.616","6.039","5.765","10.337","6.545","5.797","4.864","0.440","2.825","185.950"
"63","GTD","Jeff Segal","3","2:11.530","12:37.913","Green","Track","28.271","27.506","21.674","7.852","6.384","6.043","11.317","7.270","6.365","5.302","0.481","3.065","170.100"
"29","GTD","Kelvin van der Linde","6","1:48.298","12:40.717","Green","Track","11.241","23.956","20.381","7.769","6.302","5.863","10.689","7.169","6.278","5.197","0.468","2.985","174.825"
"69","GTD","Ryan Eversley","2","5:56.678","12:41.917","Green","Track","222.733","31.079","23.479","8.251","10.115","24.849","12.921","7.649","6.601","5.391","0.494","3.116","165.624"
"93","GTD","Lawson Aschenbach","5","1:50.259","12:45.963","Green","Track","11.965","24.419","20.577","7.795","6.398","6.219","10.587","7.113","6.325","5.293","0.480","3.088","170.455"
"911","GTLM","Patrick Pilet","5","1:47.604","12:51.155","Green","Track","11.437","23.723","21.001","7.695","6.281","5.852","9.781","7.013","6.213","5.155","0.467","2.986","175.200"
"59","GTD","Sven Muller","5","1:48.245","12:56.431","Green","Track","11.407","24.397","20.545","7.695","6.228","5.789","10.330","7.049","6.200","5.162","0.465","2.978","175.953"
"54","P","Jonathan Bennett","2","6:32.120","13:06.671","Green","Track","268.290","33.664","29.222","9.084","7.339","7.542","12.258","8.463","7.028","5.364","0.490","3.376","166.976"
"19","GTD","Max van Splunteren","3","1:53.222","13:09.448","Green","Track","12.739","26.100","21.459","7.775","6.278","5.988","10.979","7.115","6.229","5.142","0.462","2.956","177.096"
"90","P","Tristan Vautier","7","1:53.388","13:11.492","Green","Pit","10.812","21.868","18.812","6.862","5.717","5.337","9.355","6.304","5.590","8.934","0.000","0.000","0.000"
"912","GTLM","Laurens Vanthoor","4","1:45.871","13:25.074","Green","Track","11.202","23.689","19.917","7.598","6.201","5.807","9.807","6.931","6.150","5.140","0.465","2.964","175.953"
"58","GTD","Patrick Long","4","5:15.957","13:29.091","Green","Track","213.704","28.300","20.997","7.767","6.370","5.964","10.501","7.178","6.345","5.295","0.479","3.057","170.810"
"4","GTLM","Tommy Milner","4","1:46.689","13:29.485","Green","Track","11.205","23.675","19.744","7.677","6.306","5.928","10.097","7.087","6.279","5.214","0.472","3.005","173.344"
"14","GTD","Dominik Baumann","3","1:53.714","13:39.908","Green","Track","12.602","25.754","21.831","7.794","6.337","6.053","11.092","7.147","6.322","5.275","0.475","3.032","172.249"
"44","GTD","John Potter","7","1:47.663","13:43.374","Green","Track","11.272","24.244","20.474","7.769","6.240","5.745","10.112","7.080","6.201","5.123","0.465","2.938","175.953"
"6","P","Dane Cameron","1","13:48.224","13:48.224","Green","Pit","0.000","30.739","25.205","7.775","5.976","5.745","11.265","6.703","5.864","9.694","0.000","0.000","0.000"
"64","GTD","Bill Sweedler","1","12:56.029","12:56.029","Green","Track","13.051","25.915","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"15","GTD","Jack Hawksworth","5","1:49.304","13:49.646","Green","Track","12.288","24.558","20.322","7.714","6.335","5.864","10.024","7.109","6.330","5.260","0.473","3.027","172.977"
"5","P","Joao Barbosa","8","1:37.741","13:51.279","Green","Track","10.391","21.783","18.754","6.841","5.703","5.285","9.074","6.321","5.668","4.750","0.430","2.741","190.275"
"75","GTD","Thomas Jaeger","4","1:54.403","13:54.189","Green","Track","12.424","26.246","21.530","7.894","6.415","6.061","11.219","7.330","6.434","5.312","0.480","3.058","170.455"
"96","GTD","Jens Klingmann","6","1:48.620","13:55.385","Green","Track","11.531","24.265","20.751","7.696","6.266","5.910","10.100","7.070","6.262","5.265","0.475","3.029","172.249"
"10","P","Jordan Taylor","3","1:48.469","14:09.589","Green","Track","12.472","24.967","21.293","7.049","5.727","5.656","10.990","6.591","5.750","4.780","0.432","2.762","189.394"
"52","P","Sebastian Saavedra","4","1:45.743","14:15.606","Green","Track","11.767","24.141","21.027","7.139","5.795","5.589","9.979","6.477","5.737","4.838","0.439","2.815","186.374"
"11","GTD","Rolf Ineichen","7","1:49.271","14:15.731","Green","Track","11.603","25.062","20.827","7.721","6.266","5.705","10.285","7.096","6.197","5.108","0.459","2.942","178.253"
"25","GTLM","Alexander Sims","1","14:25.100","14:25.100","Green","Track","29.883","31.411","25.090","8.287","6.538","6.705","12.204","7.390","6.390","5.322","0.478","3.047","171.168"
"33","GTD","Jeroen Bleekemolen","3","2:10.452","14:25.606","Green","Track","27.965","26.726","21.612","7.877","6.403","6.081","11.250","7.286","6.433","5.293","0.478","3.048","171.168"
"71","GTD","Kenton Koch","1","14:27.595","14:27.595","Green","Pit","941.831","33.179","24.559","8.072","6.530","7.281","12.065","7.513","6.761","10.205","0.000","0.000","0.000"
"29","GTD","Kelvin van der Linde","7","1:47.388","14:28.105","Green","Track","11.369","23.957","20.338","7.679","6.246","5.809","10.027","7.109","6.242","5.176","0.466","2.970","175.575"
"63","GTD","Jeff Segal","4","1:52.775","14:30.688","Green","Track","12.026","25.068","20.955","7.786","6.370","6.669","11.592","7.219","6.327","5.263","0.475","3.025","172.249"
"93","GTD","Lawson Aschenbach","6","1:49.827","14:35.790","Green","Track","11.621","24.530","20.686","7.814","6.415","6.011","10.344","7.147","6.357","5.334","0.483","3.085","169.396"
"911","GTLM","Patrick Pilet","6","1:46.517","14:37.672","Green","Track","11.132","23.520","19.705","7.644","6.261","5.849","10.442","7.107","6.286","5.146","0.465","2.960","175.953"
"69","GTD","Ryan Eversley","3","1:56.178","14:38.095","Green","Track","13.087","27.262","22.024","7.826","6.400","6.133","10.907","7.238","6.396","5.328","0.486","3.091","168.350"
"59","GTD","Sven Muller","6","1:48.224","14:44.655","Green","Track","11.922","24.041","20.495","7.692","6.238","5.803","10.242","7.044","6.189","5.144","0.464","2.950","176.332"
"19","GTD","Max van Splunteren","4","1:50.023","14:59.471","Green","Track","12.149","24.682","20.854","7.726","6.265","5.834","10.701","7.051","6.209","5.135","0.463","2.954","176.713"
"54","P","Jonathan Bennett","3","1:56.079","15:02.750","Green","Track","13.985","27.964","23.119","7.507","6.059","5.813","11.211","6.570","5.806","4.826","0.437","2.782","187.227"
"912","GTLM","Laurens Vanthoor","5","1:44.464","15:09.538","Green","Track","10.881","23.191","19.489","7.587","6.190","5.814","9.700","6.925","6.135","5.132","0.463","2.957","176.713"
"4","GTLM","Tommy Milner","5","1:47.159","15:16.644","Green","Track","11.486","23.876","19.692","7.662","6.314","5.941","10.062","7.093","6.291","5.238","0.473","3.031","172.977"
"58","GTD","Patrick Long","5","1:49.656","15:18.747","Green","Track","11.652","24.862","20.495","7.718","6.324","5.939","10.415","7.147","6.323","5.260","0.475","3.046","172.249"
