"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"58","GTD","Robert Renauer","1","5:20.443","5:20.443","Green","Pit","31.826","34.984","27.247","9.235","7.809","8.342","14.117","8.477","7.800","11.994","0.000","0.000","0.000"
"71","GTD","Kenton Koch","2","1:56.450","5:20.951","Green","Track","0.000","0.000","22.758","7.872","6.463","6.169","10.805","7.286","6.395","5.313","0.479","3.052","170.810"
"66","GTLM","Joey Hand","1","5:33.311","5:33.311","Green","Pit","30.795","32.112","24.254","8.625","7.119","7.034","12.000","7.687","6.755","12.617","0.000","0.000","0.000"
"59","GTD","Sven Muller","2","1:51.575","5:33.428","Green","Track","12.579","25.026","21.135","7.736","6.372","6.024","10.445","7.192","6.310","5.258","0.475","3.023","172.249"
"93","GTD","Lawson Aschenbach","1","5:34.400","5:34.400","Green","Pit","683.730","30.713","24.208","7.898","6.436","6.646","12.034","7.396","6.417","9.547","0.000","0.000","0.000"
"19","GTD","Ezequiel Perez Companc","2","1:53.967","5:36.129","Green","Track","13.329","26.055","21.626","7.844","6.362","5.894","10.736","7.210","6.307","5.184","0.464","2.956","176.332"
"31","P","Eric Curran","3","1:41.401","5:38.272","Green","Track","11.172","22.643","19.526","6.992","5.825","5.539","9.368","6.501","5.785","4.829","0.436","2.785","187.656"
"5","P","Christian Fittipaldi","3","1:42.274","5:45.977","Green","Track","11.590","22.836","19.720","6.985","5.842","5.568","9.374","6.447","5.792","4.866","0.440","2.814","185.950"
"22","P","Johannes van Overbeek","3","1:40.773","5:52.966","Green","Track","11.028","22.363","19.971","6.946","5.764","5.417","9.279","6.352","5.695","4.758","0.431","2.769","189.833"
"99","P","Stephen Simpson","2","3:21.117","5:56.911","Green","Track","97.626","29.302","23.587","7.855","5.981","5.827","10.388","6.648","5.846","4.832","0.436","2.789","187.656"
"912","GTLM","Laurens Vanthoor","3","1:46.820","6:05.229","Green","Track","11.351","24.474","19.811","7.612","6.256","5.865","9.677","7.000","6.187","5.153","0.464","2.970","176.332"
"23","P","Phil Hanson","2","2:57.182","6:15.477","Green","Track","78.374","27.030","22.261","7.312","5.895","5.640","10.179","6.610","5.790","4.839","0.438","2.814","186.800"
"86","GTD","AJ Allmendinger","3","1:50.724","6:15.463","Green","Track","12.104","24.777","21.088","7.725","6.403","6.049","10.348","7.157","6.309","5.250","0.477","3.037","171.527"
"11","GTD","Mirko Bortolotti","3","1:49.091","6:19.406","Green","Track","11.676","24.510","20.777","7.757","6.287","5.888","10.332","7.126","6.200","5.128","0.461","2.949","177.480"
"911","GTLM","Patrick Pilet","3","1:48.302","6:24.121","Green","Track","11.401","24.561","20.527","7.690","6.297","5.926","10.031","7.077","6.228","5.142","0.465","2.957","175.953"
"32","P","Paul Di Resta","2","3:02.678","6:24.567","Green","Track","81.531","28.435","23.154","7.345","5.897","5.693","10.158","6.626","5.776","4.830","0.435","2.798","188.088"
"25","GTLM","Connor De Phillippi","2","2:16.366","6:29.345","Green","Pit","12.711","29.249","23.374","8.010","6.482","7.072","11.813","7.375","6.407","9.907","0.000","0.000","0.000"
"38","P","James French","3","1:59.590","6:31.933","Green","Pit","11.044","23.894","20.674","7.109","5.937","5.694","9.412","6.504","5.759","9.824","0.000","0.000","0.000"
"69","GTD","Ryan Eversley","1","6:33.619","6:33.619","Green","Pit","30.750","30.530","23.643","7.997","6.500","7.029","13.237","7.431","6.450","10.395","0.000","0.000","0.000"
"54","P","Loic Duval","2","3:04.864","6:45.868","Green","Track","73.492","33.050","26.355","7.990","5.985","5.886","11.365","6.801","5.839","4.863","0.439","2.799","186.374"
"10","P","Jordan Taylor","1","6:51.084","6:51.084","Green","Pit","742.339","31.615","25.126","8.229","6.613","6.622","12.034","7.375","6.468","9.325","0.000","0.000","0.000"
"29","GTD","Kelvin van der Linde","2","2:15.845","7:00.866","Green","Track","32.978","27.406","21.564","7.899","6.471","6.364","10.663","7.297","6.393","5.297","0.477","3.036","171.527"
"2","P","Scott Sharp","3","1:44.734","7:01.470","Green","Track","11.952","23.782","20.293","7.040","5.795","5.600","9.914","6.571","5.758","4.817","0.434","2.778","188.521"
"82","GTD","Matt Griffin","2","3:25.207","7:03.328","Green","Track","99.460","29.393","22.496","7.855","6.391","6.305","10.946","7.277","6.345","5.242","0.472","3.025","173.344"
"4","GTLM","Tommy Milner","2","2:08.714","7:09.366","Green","Track","27.481","27.085","20.842","7.793","6.429","6.188","10.399","7.277","6.393","5.296","0.478","3.053","171.168"
"44","GTD","Andrew Davis","2","2:15.345","7:12.865","Green","Track","29.703","28.798","22.643","8.123","6.484","6.004","11.183","7.364","6.370","5.212","0.469","2.992","174.452"
"64","GTD","Sam Bird","2","3:35.182","7:17.631","Green","Track","110.322","27.801","22.740","8.020","6.429","6.271","11.265","7.304","6.322","5.232","0.471","3.005","173.712"
"31","P","Eric Curran","4","1:41.425","7:19.697","Green","Track","10.769","22.673","19.983","7.014","5.854","5.506","9.126","6.436","5.931","4.901","0.439","2.793","186.374"
"73","GTD","Timothy Pappas","2","4:16.765","7:20.197","Green","Track","151.280","28.600","22.674","7.926","6.425","6.164","11.364","7.268","6.361","5.225","0.471","3.007","173.712"
"48","GTD","Bryan Sellers","2","3:58.055","7:20.787","Green","Track","133.013","28.176","22.381","7.892","6.446","6.236","11.480","7.280","6.412","5.259","0.473","3.007","172.977"
"96","GTD","Jens Klingmann","2","4:08.533","7:21.574","Green","Track","128.911","32.513","25.322","10.024","7.970","7.079","11.859","8.182","6.938","5.743","0.536","3.456","152.646"
"59","GTD","Sven Muller","3","1:49.212","7:22.640","Green","Track","11.632","24.362","21.133","7.737","6.338","5.920","10.098","7.141","6.256","5.172","0.464","2.959","176.332"
"52","P","Gustavo Yacaman","2","4:02.813","7:23.704","Green","Track","139.167","28.221","24.451","7.863","6.067","5.761","10.832","6.615","5.816","4.820","0.432","2.768","189.394"
"5","P","Christian Fittipaldi","4","1:39.976","7:25.953","Green","Track","10.825","22.158","19.150","7.003","5.848","5.525","9.227","6.449","5.766","4.809","0.434","2.782","188.521"
"19","GTD","Ezequiel Perez Companc","3","1:50.374","7:26.503","Green","Track","11.740","25.205","21.058","7.801","6.345","5.867","10.406","7.144","6.257","5.143","0.461","2.947","177.480"
"71","GTD","Kenton Koch","3","2:06.433","7:27.384","Green","Pit","0.000","0.000","21.412","0.000","0.000","6.064","10.846","7.299","6.344","9.233","0.000","0.000","0.000"
"22","P","Johannes van Overbeek","4","1:39.827","7:32.793","Green","Track","10.857","22.102","19.651","6.893","5.770","5.427","9.113","6.375","5.689","4.757","0.431","2.762","189.833"
"90","P","Tristan Vautier","2","4:18.924","7:33.824","Green","Pit","11.778","23.323","19.793","7.024","5.814","5.466","9.291","6.501","5.781","7.871","0.000","0.000","0.000"
"66","GTLM","Joey Hand","2","2:08.282","7:41.593","Green","Track","27.874","27.111","20.904","7.695","6.385","6.098","10.348","7.066","6.214","5.152","0.467","2.968","175.200"
"99","P","Stephen Simpson","3","1:47.050","7:43.961","Green","Track","11.926","24.174","20.892","7.165","5.837","5.964","10.623","6.672","5.791","4.799","0.433","2.774","188.957"
"93","GTD","Lawson Aschenbach","2","2:09.574","7:43.974","Green","Track","27.587","26.969","21.591","7.807","6.432","6.094","10.735","7.222","6.338","5.283","0.480","3.036","170.455"
"58","GTD","Robert Renauer","2","2:28.935","7:49.378","Green","Track","29.645","31.848","25.618","8.918","7.389","7.368","12.355","7.969","6.948","6.306","0.614","3.957","133.254"
"912","GTLM","Laurens Vanthoor","4","1:44.763","7:49.992","Green","Track","10.958","23.348","19.513","7.628","6.258","5.835","9.489","7.020","6.171","5.134","0.462","2.947","177.096"
"23","P","Phil Hanson","3","1:43.312","7:58.789","Green","Track","11.599","22.999","20.333","7.055","5.805","5.572","9.500","6.594","5.788","4.841","0.437","2.789","187.227"
"85","P","Simon Trummer","2","4:01.359","8:00.923","Green","Track","134.445","31.159","24.164","7.594","5.964","6.456","10.700","6.754","5.964","4.903","0.441","2.815","185.529"
"11","GTD","Mirko Bortolotti","4","1:48.073","8:07.479","Green","Track","11.545","24.142","20.629","7.747","6.277","5.814","10.067","7.121","6.200","5.120","0.461","2.950","177.480"
"32","P","Paul Di Resta","3","1:43.712","8:08.279","Green","Track","11.921","23.428","20.394","7.144","5.844","5.475","9.266","6.497","5.723","4.804","0.435","2.781","188.088"
"911","GTLM","Patrick Pilet","4","1:54.546","8:18.667","Green","Track","12.748","27.231","22.222","7.860","6.343","6.171","10.126","7.067","6.213","5.141","0.461","2.963","177.480"
"62","GTLM","Alessandro Pier Guidi","2","5:03.249","8:27.888","Green","Pit","187.032","26.969","21.398","7.713","6.354","5.921","10.296","7.518","6.574","9.899","0.000","0.000","0.000"
"54","P","Loic Duval","3","1:48.101","8:33.969","Green","Track","12.983","24.865","21.257","7.199","5.812","5.541","10.066","6.571","5.761","4.821","0.436","2.789","187.656"
"2","P","Scott Sharp","4","1:41.804","8:43.274","Green","Track","11.210","22.720","19.765","6.990","5.805","5.519","9.478","6.465","5.779","4.837","0.437","2.799","187.227"
"67","GTLM","Ryan Briscoe","1","8:48.909","8:48.909","Green","Pit","31.911","33.745","28.370","8.463","6.981","7.499","12.724","7.512","6.691","12.961","0.000","0.000","0.000"
"29","GTD","Kelvin van der Linde","3","1:49.625","8:50.491","Green","Track","11.755","24.631","20.573","7.818","6.402","5.948","10.100","7.191","6.411","5.280","0.475","3.041","172.249"
"69","GTD","Ryan Eversley","2","2:17.041","8:50.660","Green","Track","30.012","29.114","23.122","8.013","6.511","6.198","11.203","7.338","6.450","5.337","0.504","3.239","162.338"
"82","GTD","Matt Griffin","3","1:52.759","8:56.087","Green","Track","12.708","25.406","21.601","7.812","6.387","6.119","10.528","7.174","6.307","5.236","0.472","3.009","173.344"
"4","GTLM","Tommy Milner","3","1:47.428","8:56.794","Green","Track","11.342","23.743","19.845","7.742","6.415","6.063","10.055","7.167","6.335","5.235","0.471","3.015","173.712"
"31","P","Eric Curran","5","1:41.383","9:01.080","Green","Track","10.748","22.822","20.179","7.029","5.851","5.487","9.003","6.458","5.766","4.820","0.435","2.785","188.088"
"10","P","Jordan Taylor","2","2:13.315","9:04.399","Green","Track","29.746","29.835","23.538","7.158","5.834","6.226","10.503","6.633","5.792","4.832","0.436","2.782","187.656"
"44","GTD","Andrew Davis","3","1:53.130","9:05.995","Green","Track","12.292","25.732","21.716","7.919","6.434","5.999","10.703","7.272","6.367","5.234","0.470","2.992","174.081"
"5","P","Christian Fittipaldi","5","1:44.007","9:09.960","Green","Track","10.695","24.486","19.782","7.035","5.834","5.524","10.182","6.578","5.835","4.825","0.437","2.794","187.227"
"64","GTD","Sam Bird","3","1:53.161","9:10.792","Green","Track","12.442","25.592","21.503","7.883","6.359","6.123","10.967","7.273","6.312","5.231","0.471","3.005","173.712"
"59","GTD","Sven Muller","4","1:48.483","9:11.123","Green","Track","11.849","24.056","20.643","7.740","6.340","5.885","10.091","7.076","6.225","5.154","0.464","2.960","176.332"
"73","GTD","Timothy Pappas","3","1:53.874","9:14.071","Green","Track","12.552","25.481","22.076","7.863","6.409","6.062","11.115","7.264","6.321","5.241","0.473","3.017","172.977"
"48","GTD","Bryan Sellers","3","1:54.277","9:15.064","Green","Track","12.278","27.376","21.393","7.787","6.410","5.990","10.683","7.252","6.356","5.257","0.474","3.021","172.612"
"22","P","Johannes van Overbeek","5","1:42.585","9:15.378","Green","Track","10.828","22.710","19.779","6.870","5.771","5.489","10.962","6.546","5.706","4.751","0.429","2.744","190.718"
"52","P","Gustavo Yacaman","3","1:52.993","9:16.697","Green","Track","12.196","26.963","22.558","7.337","5.893","5.915","11.481","6.834","5.840","4.781","0.431","2.764","189.833"
"19","GTD","Ezequiel Perez Companc","4","1:51.121","9:17.624","Green","Track","11.740","25.128","21.317","7.769","6.319","5.905","11.013","7.188","6.232","5.118","0.458","2.934","178.642"
"75","GTD","Thomas Jaeger","2","5:26.621","9:21.673","Green","Track","199.270","35.600","27.230","9.763","8.214","7.907","12.454","8.266","7.685","6.236","0.540","3.456","151.515"
"6","P","Simon Pagenaud","1","9:22.391","9:22.391","Green","Pit","770.849","32.362","24.300","7.485","5.936","5.899","11.177","6.717","5.883","9.436","0.000","0.000","0.000"
"96","GTD","Jens Klingmann","3","2:05.789","9:27.363","Green","Track","13.624","29.558","23.645","9.140","7.315","6.618","11.363","8.069","6.831","5.730","0.526","3.370","155.548"
"99","P","Stephen Simpson","4","1:44.107","9:28.068","Green","Track","11.290","23.682","20.709","7.098","5.795","5.669","9.644","6.489","5.776","4.769","0.430","2.756","190.275"
"63","GTD","Alessandro Balzan","2","5:40.287","9:28.504","Green","Track","224.400","34.140","25.421","8.214","6.509","6.526","12.382","7.467","6.417","5.301","0.478","3.032","171.168"
"66","GTLM","Joey Hand","3","1:47.590","9:29.183","Green","Track","11.238","24.464","20.653","7.602","6.278","5.892","9.824","6.963","6.176","5.108","0.461","2.931","177.480"
"90","P","Tristan Vautier","3","2:01.281","9:35.105","Green","Track","27.400","24.184","19.807","7.032","5.810","5.793","10.878","6.579","5.798","4.792","0.432","2.776","189.394"
"93","GTD","Lawson Aschenbach","3","1:51.582","9:35.556","Green","Track","12.315","24.522","20.897","7.723","6.374","6.091","11.137","7.363","6.395","5.251","0.477","3.037","171.527"
"33","GTD","Jeroen Bleekemolen","2","6:21.399","9:36.148","Green","Track","270.207","29.661","24.339","8.758","6.974","6.469","11.795","7.581","6.604","5.403","0.485","3.123","168.697"
"51","GTD","Pedro Lamy","2","4:45.933","9:36.933","Green","Track","177.493","30.038","23.886","8.123","6.368","6.269","11.691","7.263","6.249","5.147","0.462","2.944","177.096"
"3","GTLM","Antonio Garcia","1","9:37.615","9:37.615","Green","Pit","30.432","32.166","23.051","8.119","6.566","6.385","11.250","7.413","6.448","9.923","0.000","0.000","0.000"
"23","P","Phil Hanson","4","1:40.413","9:39.202","Green","Track","10.962","22.431","19.663","7.002","5.798","5.445","8.966","6.447","5.752","4.772","0.429","2.746","190.718"
"85","P","Simon Trummer","3","1:43.507","9:44.430","Green","Track","11.279","23.734","20.041","7.083","5.835","5.507","9.672","6.546","5.781","4.818","0.434","2.777","188.521"
"7","P","Helio Castroneves","2","6:12.600","9:44.551","Green","Pit","255.411","29.416","23.654","7.271","5.856","5.653","10.187","6.560","5.749","9.087","0.000","0.000","0.000"
"32","P","Paul Di Resta","4","1:40.901","9:49.180","Green","Track","11.105","22.772","19.585","7.047","5.783","5.451","9.027","6.426","5.706","4.790","0.433","2.776","188.957"
"58","GTD","Robert Renauer","3","2:00.401","9:49.779","Green","Track","14.206","26.997","22.650","8.101","6.714","6.709","11.481","7.480","6.500","5.595","0.521","3.447","157.041"
"11","GTD","Mirko Bortolotti","5","1:48.160","9:55.639","Green","Track","11.663","24.318","20.428","7.759","6.265","5.811","10.037","7.158","6.201","5.122","0.460","2.938","177.866"
"911","GTLM","Patrick Pilet","5","1:44.738","10:03.405","Green","Track","11.118","23.332","19.553","7.631","6.282","5.830","9.274","6.998","6.186","5.121","0.463","2.950","176.713"
"54","P","Loic Duval","4","1:41.365","10:15.334","Green","Track","11.459","22.807","19.763","7.058","5.778","5.442","8.944","6.393","5.719","4.797","0.433","2.772","188.957"
"2","P","Scott Sharp","5","1:39.922","10:23.196","Green","Track","10.927","22.131","19.267","6.967","5.812","5.467","9.191","6.391","5.732","4.815","0.435","2.787","188.088"
"29","GTD","Kelvin van der Linde","4","1:48.410","10:38.901","Green","Track","11.529","24.161","20.500","7.799","6.393","5.941","9.822","7.177","6.336","5.257","0.473","3.022","172.977"
"31","P","Eric Curran","6","1:40.354","10:41.434","Green","Track","10.583","22.242","19.138","6.948","5.765","5.475","9.795","6.547","5.814","4.823","0.437","2.787","187.227"
"69","GTD","Ryan Eversley","3","1:52.089","10:42.749","Green","Track","12.576","25.292","21.088","7.800","6.422","6.032","10.440","7.245","6.389","5.283","0.476","3.046","171.887"
"4","GTLM","Tommy Milner","4","1:46.654","10:43.448","Green","Track","11.385","23.554","19.670","7.674","6.343","6.085","9.946","7.096","6.250","5.171","0.472","3.008","173.344"
"71","GTD","Kenton Koch","4","3:16.180","10:43.564","Green","Track","96.606","25.636","20.944","7.782","6.419","6.046","10.282","7.285","6.353","5.243","0.473","3.111","172.977"
"10","P","Jordan Taylor","3","1:41.619","10:46.018","Green","Track","11.208","22.571","19.839","7.002","5.797","5.533","9.481","6.485","5.748","4.771","0.430","2.754","190.275"
"82","GTD","Matt Griffin","4","1:51.215","10:47.302","Green","Track","12.490","25.048","20.975","7.768","6.356","6.041","10.440","7.136","6.289","5.213","0.469","2.990","174.452"
"86","GTD","AJ Allmendinger","4","4:32.650","10:48.113","Green","Pit","12.264","24.293","20.732","7.728","6.416","6.017","10.100","7.131","6.318","9.137","0.000","0.000","0.000"
"5","P","Christian Fittipaldi","6","1:39.415","10:49.375","Green","Track","10.580","21.934","19.336","6.979","5.831","5.474","9.041","6.425","5.763","4.823","0.437","2.792","187.227"
"44","GTD","Andrew Davis","4","1:49.797","10:55.792","Green","Track","11.707","24.336","21.024","7.924","6.424","5.908","10.169","7.298","6.336","5.212","0.469","2.990","174.452"
"22","P","Johannes van Overbeek","6","1:41.799","10:57.177","Red","Track","11.547","22.792","19.874","6.891","5.752","5.411","9.452","6.393","5.714","4.770","0.432","2.771","189.394"
"59","GTD","Sven Muller","5","1:49.110","11:00.233","Red","Track","11.528","24.252","20.674","7.744","6.339","5.902","10.561","7.140","6.285","5.212","0.470","3.003","174.081"
"64","GTD","Sam Bird","4","1:51.723","11:02.515","Red","Track","12.269","24.844","21.347","7.847","6.343","6.070","10.788","7.236","6.281","5.215","0.471","3.012","173.712"
"52","P","Gustavo Yacaman","4","1:47.072","11:03.769","Red","Track","11.395","24.096","21.131","7.139","5.825","5.820","10.576","6.620","5.754","5.056","0.510","3.150","160.428"
"67","GTLM","Ryan Briscoe","2","2:16.010","11:04.919","Red","Track","28.662","29.294","24.368","7.866","6.390","6.144","10.948","7.241","6.276","5.248","0.474","3.099","172.612"
