"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"52","P","Sebastian Saavedra","1","3:16.388","3:16.388","Green","Track","31.422","31.685","24.844","7.642","6.066","7.616","11.916","6.737","5.869","5.115","0.521","3.580","157.041"
"14","GTD","Bruno Junqueira","1","3:17.730","3:17.730","Green","Track","781.958","30.494","24.296","8.208","6.502","6.720","12.301","7.292","6.314","5.227","0.473","3.011","172.977"
"82","GTD","Martin Fuentes","1","3:29.144","3:29.144","Green","Track","771.378","32.312","25.600","8.944","6.904","6.481","12.533","7.541","6.394","5.494","0.557","3.507","146.891"
"912","GTLM","Gianmaria Bruni","1","3:37.503","3:37.503","Green","Pit","0.000","31.428","23.299","8.175","6.883","6.241","11.313","7.302","6.307","7.971","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","1","3:47.149","3:47.149","Red","Track","29.727","33.349","26.039","8.193","6.583","6.415","12.009","7.519","6.444","5.327","0.479","3.063","170.810"
"71","GTD","Loris Spinelli","1","3:52.887","3:52.887","Red","Track","678.649","30.439","24.064","8.478","6.640","6.151","11.114","7.439","6.441","5.339","0.483","3.301","169.396"
"7","P","Ricky Taylor","1","4:00.955","4:00.955","Red","Pit","0.000","29.894","24.010","8.088","6.465","6.321","11.625","7.589","6.413","8.719","0.000","0.000","0.000"
"62","GTLM","Alessandro Pier Guidi","1","4:16.662","4:16.662","Red","Pit","553.637","30.216","22.993","8.063","6.507","6.141","11.276","7.330","7.343","12.596","0.000","0.000","0.000"
"22","P","Johannes van Overbeek","2","2:02.944","4:18.659","Red","Pit","12.151","23.929","20.554","6.983","5.772","5.390","9.917","6.374","5.710","11.278","0.000","0.000","0.000"
"11","GTD","Mirko Bortolotti","1","4:19.481","4:19.481","Red","Pit","705.293","31.789","24.410","8.270","6.469","6.179","12.080","7.272","6.294","12.764","0.000","0.000","0.000"
"2","P","Olivier Pla","2","2:06.198","4:22.013","Red","Pit","12.260","24.136","20.583","6.965","5.757","5.459","9.849","6.394","6.731","14.511","0.000","0.000","0.000"
"23","P","Fernando Alonso","2","2:06.953","4:23.598","Red","Pit","12.067","24.207","20.670","7.071","5.808","5.479","9.515","6.460","6.368","15.542","0.000","0.000","0.000"
"63","GTD","Jeff Segal","2","2:09.962","4:25.007","Red","Pit","12.269","26.549","21.693","7.824","6.420","6.062","10.990","7.166","6.311","11.050","0.000","0.000","0.000"
"37","P","Robin Frijns","2","2:05.095","4:28.670","Red","Pit","11.461","0.000","0.000","7.135","5.803","5.541","9.605","7.349","7.619","12.416","0.000","0.000","0.000"
"86","GTD","Katherine Legge","2","2:22.052","4:39.701","Red","Pit","12.623","25.446","21.954","7.979","6.474","6.756","12.156","10.123","9.062","14.137","0.000","0.000","0.000"
"20","P","Joel Miller","2","2:13.119","4:41.190","Red","Pit","12.098","0.000","0.000","7.194","5.944","5.702","10.622","7.151","8.740","15.521","0.000","0.000","0.000"
"31","P","Mike Conway","1","4:42.477","4:42.477","Red","Pit","29.135","0.000","0.000","7.175","5.834","6.163","10.728","6.491","6.259","12.975","0.000","0.000","0.000"
"32","P","Hugo de Sadeleer","2","2:22.142","4:48.786","Red","Pit","12.440","0.000","0.000","8.120","6.361","6.138","10.344","6.579","5.931","9.927","0.000","0.000","0.000"
"55","P","Harry Tincknell","2","2:05.894","4:51.563","Red","Pit","11.812","0.000","0.000","7.831","6.022","5.806","10.704","6.638","5.828","9.445","0.000","0.000","0.000"
"15","GTD","Dominik Farnbacher","2","2:18.775","4:58.546","Red","Pit","12.791","0.000","0.000","9.428","7.104","7.176","12.016","8.128","7.344","9.256","0.000","0.000","0.000"
"96","GTD","Mark Kvamme","1","5:03.917","5:03.917","Red","Pit","33.404","0.000","0.000","11.191","7.665","7.301","12.912","7.860","6.932","10.989","0.000","0.000","0.000"
"64","GTD","Townsend Bell","2","2:20.141","5:13.443","Red","Pit","12.094","0.000","0.000","8.122","7.056","8.096","12.667","8.467","7.538","14.601","0.000","0.000","0.000"
"54","P","Jonathan Bennett","2","2:29.694","5:14.953","Red","Pit","13.894","0.000","0.000","8.663","7.225","7.149","12.316","7.008","6.821","14.976","0.000","0.000","0.000"
"77","P","Oliver Jarvis","2","2:22.785","5:16.838","Red","Pit","12.427","0.000","0.000","7.952","7.119","7.559","12.522","7.087","6.752","15.462","0.000","0.000","0.000"
"67","GTLM","Ryan Briscoe","2","2:20.505","5:17.976","Red","Pit","11.884","0.000","0.000","8.420","6.786","7.444","12.312","7.530","6.922","15.480","0.000","0.000","0.000"
"33","GTD","Luca Stolz","2","2:23.637","5:20.046","Red","Pit","12.700","0.000","0.000","8.450","7.270","7.525","13.010","7.449","6.625","15.526","0.000","0.000","0.000"
"58","GTD","Mathieu Jaminet","2","2:39.421","5:21.515","Red","Pit","13.401","0.000","0.000","17.081","13.629","8.881","12.665","7.826","7.106","14.354","0.000","0.000","0.000"
"51","GTD","Daniel Serra","1","5:23.298","5:23.298","Red","Pit","855.942","0.000","0.000","8.517","7.534","7.536","13.164","7.571","6.405","13.604","0.000","0.000","0.000"
"66","GTLM","Sebastien Bourdais","2","2:24.434","5:24.078","Red","Pit","11.972","0.000","0.000","8.317","7.769","7.659","12.884","7.513","6.547","14.262","0.000","0.000","0.000"
"29","GTD","Kelvin van der Linde","2","2:26.034","5:25.955","Red","Pit","12.375","0.000","0.000","8.015","7.915","7.766","12.406","7.822","6.619","15.420","0.000","0.000","0.000"
"93","GTD","Mario Farnbacher","2","2:28.973","5:27.468","Red","Pit","12.708","0.000","0.000","8.275","7.483","7.663","12.315","7.839","6.556","15.744","0.000","0.000","0.000"
"6","P","Dane Cameron","2","2:27.633","5:30.188","Red","Pit","11.539","0.000","0.000","8.609","6.998","7.735","12.491","7.663","6.787","16.757","0.000","0.000","0.000"
"99","P","Chris Miller","2","2:45.197","5:32.251","Red","Pit","12.372","0.000","0.000","8.277","6.601","8.152","12.629","7.266","6.810","17.939","0.000","0.000","0.000"
"75","GTD","Mikael Grenier","2","2:34.033","5:36.524","Red","Pit","13.199","27.154","29.354","8.581","6.887","7.149","13.762","7.657","7.136","17.727","0.000","0.000","0.000"
"90","P","Matthew McMurry","1","5:38.056","5:38.056","Red","Pit","851.447","0.000","0.000","8.207","5.977","6.105","12.139","7.592","7.685","17.778","0.000","0.000","0.000"
"14","GTD","Bruno Junqueira","2","2:22.727","5:40.457","Red","Pit","13.249","26.850","23.985","8.199","6.549","6.158","11.211","7.256","6.294","17.012","0.000","0.000","0.000"
"52","P","Sebastian Saavedra","2","2:25.194","5:41.582","Red","Pit","12.773","25.461","24.243","7.823","5.974","6.533","11.263","7.033","7.882","17.928","0.000","0.000","0.000"
"19","GTD","Louis Machiels","2","2:29.289","5:45.703","Red","Pit","14.315","28.164","23.665","8.745","7.580","7.069","11.708","7.783","7.907","14.854","0.000","0.000","0.000"
"82","GTD","Martin Fuentes","2","2:23.928","5:53.072","Red","Pit","13.703","28.779","23.813","8.199","6.449","6.160","12.948","8.135","7.200","12.780","0.000","0.000","0.000"
"71","GTD","Loris Spinelli","2","2:22.404","6:15.291","Red","Pit","13.667","27.471","24.654","8.161","6.526","6.211","11.213","7.632","6.873","13.443","0.000","0.000","0.000"
"78","P","Ho-Pin Tung","2","3:53.952","6:15.641","Red","Pit","11.806","0.000","0.000","21.499","20.057","19.632","22.230","16.139","16.736","18.610","0.000","0.000","0.000"
"73","GTD","Timothy Pappas","2","5:47.883","8:45.326","Green","Pit","13.532","0.000","0.000","8.472","7.235","7.431","12.513","7.262","6.665","16.477","0.000","0.000","0.000"
"5","P","Filipe Albuquerque","2","5:51.938","8:46.912","Green","Pit","11.657","0.000","0.000","7.745","6.591","7.566","11.409","8.277","7.947","14.487","0.000","0.000","0.000"
"85","P","Devlin DeFrancesco","2","5:58.849","8:47.302","Green","Pit","12.247","0.000","0.000","8.527","8.198","8.187","12.006","8.084","8.058","14.052","0.000","0.000","0.000"
"4","GTLM","Marcel Fassler","2","6:00.668","8:48.699","Green","Pit","12.181","0.000","0.000","9.167","8.080","7.979","12.079","8.216","7.136","12.749","0.000","0.000","0.000"
"24","GTLM","Nicky Catsburg","1","8:56.093","8:56.093","Green","Pit","30.844","31.988","24.613","8.569","6.913","7.735","12.141","7.436","6.466","10.619","0.000","0.000","0.000"
"25","GTLM","Connor De Phillippi","2","5:58.204","9:03.060","Green","Pit","11.787","24.783","28.676","8.139","6.778","8.216","13.155","7.365","6.447","18.136","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","2","5:16.831","9:03.980","Green","Pit","12.480","28.257","24.094","8.106","6.488","6.536","11.730","7.338","6.377","9.283","0.000","0.000","0.000"
"52","P","Sebastian Saavedra","3","3:24.441","9:06.023","Green","Pit","12.773","25.461","24.243","7.823","5.974","6.533","11.263","7.033","7.882","17.928","0.000","0.000","0.000"
"22","P","Johannes van Overbeek","3","5:12.146","9:30.805","Green","Track","216.582","26.374","21.059","6.996","5.748","5.472","9.825","6.349","5.711","4.802","0.435","2.793","188.088"
"2","P","Olivier Pla","3","5:09.501","9:31.514","Green","Track","214.446","26.391","20.301","6.942","5.733","5.600","10.032","6.349","5.702","4.789","0.434","2.782","188.521"
"23","P","Fernando Alonso","3","5:09.507","9:33.105","Green","Track","215.139","24.660","20.355","7.034","5.815","5.971","10.106","6.491","5.801","4.868","0.441","2.826","185.529"
"62","GTLM","Alessandro Pier Guidi","2","5:18.010","9:34.672","Green","Track","216.479","26.451","21.508","7.772","6.396","6.053","11.148","7.148","6.313","5.239","0.475","3.028","172.249"
"11","GTD","Mirko Bortolotti","2","5:20.919","9:40.400","Green","Track","216.705","28.571","22.378","7.854","6.335","5.978","11.094","7.168","6.254","5.156","0.464","2.962","176.332"
"20","P","Joel Miller","3","5:00.576","9:41.766","Green","Track","203.934","25.499","21.373","7.329","5.993","5.675","10.124","6.596","5.842","4.916","0.445","2.850","183.861"
"63","GTD","Jeff Segal","3","5:17.308","9:42.315","Green","Track","217.276","26.236","21.003","7.839","6.377","5.979","10.424","7.119","6.275","5.261","0.477","3.042","171.527"
"31","P","Mike Conway","2","5:00.509","9:42.986","Green","Track","204.044","24.620","21.186","7.224","6.432","6.180","10.020","6.482","5.710","5.161","0.475","2.975","172.249"
"86","GTD","Katherine Legge","3","5:06.401","9:46.102","Green","Track","203.773","26.330","22.164","8.066","6.478","6.132","10.981","7.272","6.353","5.306","0.482","3.064","169.747"
"32","P","Hugo de Sadeleer","3","4:58.534","9:47.320","Green","Track","201.454","25.764","21.984","7.176","5.823","5.715","10.496","6.469","5.701","4.767","0.431","2.754","189.833"
"15","GTD","Dominik Farnbacher","3","4:53.826","9:52.372","Green","Track","192.922","26.332","21.699","7.872","6.398","5.964","10.436","7.167","6.308","5.235","0.473","3.020","172.977"
"77","P","Oliver Jarvis","3","4:43.841","10:00.679","Green","Track","184.676","27.366","21.897","7.175","5.812","5.906","10.555","6.582","5.760","4.852","0.440","2.820","185.950"
"64","GTD","Townsend Bell","3","4:48.892","10:02.335","Green","Track","185.680","28.386","21.497","7.853","6.449","6.094","10.601","7.189","6.329","5.281","0.478","3.055","171.168"
"67","GTLM","Ryan Briscoe","3","4:45.471","10:03.447","Green","Track","184.340","27.567","21.478","7.721","6.318","6.026","10.195","7.043","6.193","5.151","0.466","2.973","175.575"
"66","GTLM","Sebastien Bourdais","3","4:43.420","10:07.498","Green","Track","182.857","26.133","21.218","7.842","6.359","6.011","11.022","7.102","6.250","5.173","0.468","2.985","174.825"
"33","GTD","Luca Stolz","3","4:47.769","10:07.815","Green","Track","183.787","27.004","22.756","7.912","6.456","6.199","11.142","7.228","6.385","5.357","0.483","3.060","169.396"
"6","P","Dane Cameron","3","4:39.266","10:09.454","Green","Track","182.071","26.656","21.041","7.049","5.763","5.760","10.523","6.576","5.756","4.822","0.439","2.810","186.374"
"93","GTD","Mario Farnbacher","3","4:42.251","10:09.719","Green","Track","181.308","25.894","21.381","7.824","6.375","6.003","11.082","7.252","6.352","5.269","0.476","3.035","171.887"
"96","GTD","Mark Kvamme","2","5:06.416","10:10.333","Green","Track","194.670","31.074","24.127","8.232","6.526","6.595","12.027","7.442","6.617","5.428","0.489","3.189","167.317"
"51","GTD","Daniel Serra","2","4:47.760","10:11.058","Green","Track","183.182","28.145","22.877","7.892","6.376","6.106","11.095","7.186","6.262","5.191","0.468","2.980","174.825"
"99","P","Chris Miller","3","4:39.796","10:12.047","Green","Track","183.391","26.313","21.258","7.132","5.836","5.588","10.091","6.491","5.723","4.786","0.432","2.755","189.394"
"90","P","Matthew McMurry","2","4:38.359","10:16.415","Green","Track","180.988","27.541","21.909","7.060","5.773","5.405","9.726","6.401","5.664","4.730","0.427","2.735","191.612"
"75","GTD","Mikael Grenier","3","4:44.116","10:20.640","Green","Track","180.706","27.720","21.955","7.899","6.460","6.041","10.886","7.281","6.367","5.287","0.476","3.038","171.887"
"14","GTD","Bruno Junqueira","3","4:46.497","10:26.954","Green","Track","182.507","28.502","22.175","7.871","6.421","6.001","10.843","7.160","6.298","5.236","0.473","3.010","172.977"
"71","GTD","Loris Spinelli","3","4:13.257","10:28.548","Green","Track","150.781","27.586","21.919","7.915","6.422","5.951","10.332","7.223","6.351","5.271","0.476","3.030","171.887"
"37","P","Robin Frijns","3","6:01.593","10:30.263","Green","Track","265.820","25.509","21.258","7.167","5.865","5.499","10.093","6.541","5.825","4.810","0.434","2.772","188.521"
"82","GTD","Martin Fuentes","3","4:38.833","10:31.905","Green","Track","172.587","27.765","23.381","8.039","6.397","6.056","11.940","7.284","6.403","5.423","0.485","3.073","168.697"
"19","GTD","Louis Machiels","3","4:46.690","10:32.393","Green","Track","179.111","28.046","22.331","8.007","6.565","6.215","12.475","7.458","6.855","5.763","0.527","3.337","155.253"
"38","P","Pato O'Ward","1","10:32.572","10:32.572","Green","Track","29.171","29.014","23.385","7.302","5.984","5.851","10.224","6.541","5.780","4.830","0.436","2.828","187.656"
"55","P","Harry Tincknell","3","5:48.181","10:39.744","Green","Track","250.895","27.102","21.335","7.186","5.893","5.587","9.668","6.529","5.805","4.898","0.443","2.840","184.691"
"29","GTD","Kelvin van der Linde","3","5:19.514","10:45.469","Green","Track","217.964","26.604","21.934","7.906","6.378","5.985","10.551","7.225","6.302","5.205","0.469","2.991","174.452"
"58","GTD","Mathieu Jaminet","3","5:25.233","10:46.748","Green","Track","218.178","29.965","23.440","7.938","6.433","6.197","10.817","7.229","6.291","5.244","0.474","3.027","172.612"
"5","P","Joao Barbosa","3","2:06.141","10:53.053","Green","Track","28.748","25.946","21.540","7.314","5.850","5.701","10.880","6.509","5.708","4.761","0.431","2.753","189.833"
"54","P","Jonathan Bennett","3","5:39.859","10:54.812","Green","Track","223.975","34.280","26.619","8.487","6.647","6.291","11.797","7.168","6.218","5.066","0.450","2.861","181.818"
"912","GTLM","Gianmaria Bruni","2","7:20.308","10:57.811","Green","Pit","325.991","26.729","21.329","7.739","6.345","5.949","10.245","7.093","6.231","8.636","0.000","0.000","0.000"
"85","P","Devlin DeFrancesco","3","2:12.763","11:00.065","Green","Track","31.673","27.622","22.372","7.156","5.919","5.980","11.485","6.672","5.794","4.847","0.439","2.804","186.374"
"78","P","Ho-Pin Tung","3","4:45.274","11:00.915","Green","Track","184.499","27.761","22.924","7.342","5.892","5.879","10.462","6.549","5.865","4.861","0.438","2.802","186.800"
"73","GTD","Timothy Pappas","3","2:16.364","11:01.690","Green","Track","29.182","29.061","23.232","7.966","6.456","6.230","11.860","7.267","6.345","5.257","0.476","3.032","171.887"
"4","GTLM","Marcel Fassler","3","2:13.256","11:01.955","Green","Track","30.790","27.277","21.348","7.763","6.398","6.299","11.229","7.163","6.303","5.215","0.472","2.999","173.344"
"25","GTLM","Connor De Phillippi","3","2:06.150","11:09.210","Green","Track","27.134","25.253","20.505","7.742","6.382","6.002","10.779","7.241","6.337","5.266","0.475","3.034","172.249"
"7","P","Graham Rahal","2","7:08.488","11:09.443","Green","Pit","310.013","28.610","23.354","7.492","5.997","6.042","11.069","6.891","6.271","9.009","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","3","2:06.302","11:10.282","Green","Track","27.780","25.621","20.546","7.750","6.369","5.965","10.231","7.093","6.267","5.209","0.471","3.000","173.712"
"2","P","Olivier Pla","4","1:40.280","11:11.794","Green","Track","10.946","22.240","19.681","6.893","5.741","5.505","9.442","6.299","5.666","4.715","0.426","2.726","192.061"
"22","P","Johannes van Overbeek","4","1:41.645","11:12.450","Green","Track","11.002","22.445","20.093","6.948","5.755","5.659","10.024","6.314","5.602","4.665","0.423","2.715","193.424"
"52","P","Sebastian Saavedra","4","2:06.664","11:12.687","Green","Track","28.305","26.448","21.676","7.192","5.854","5.673","10.180","6.873","5.995","5.024","0.468","2.976","174.825"
"23","P","Fernando Alonso","4","1:40.812","11:13.917","Green","Track","11.121","22.685","19.514","6.999","5.802","5.428","9.190","6.407","5.692","4.782","0.433","2.759","188.957"
"62","GTLM","Alessandro Pier Guidi","3","1:47.975","11:22.647","Green","Track","11.660","24.336","20.310","7.653","6.326","5.857","9.903","7.058","6.227","5.181","0.469","2.995","174.452"
"20","P","Joel Miller","4","1:43.935","11:25.701","Green","Track","11.510","23.273","20.201","7.196","5.911","5.590","9.650","6.596","5.833","4.891","0.442","2.842","185.109"
"31","P","Mike Conway","3","1:44.274","11:27.260","Green","Track","11.650","23.190","19.962","6.912","5.714","5.742","10.780","6.684","5.737","4.735","0.428","2.740","191.164"
"32","P","Hugo de Sadeleer","4","1:43.571","11:30.891","Green","Track","11.485","23.618","20.161","6.999","5.741","5.486","9.923","6.474","5.737","4.756","0.430","2.761","190.275"
"11","GTD","Mirko Bortolotti","3","1:51.525","11:31.925","Green","Track","12.189","25.941","21.186","7.744","6.271","5.813","10.578","7.073","6.205","5.121","0.461","2.943","177.480"
"63","GTD","Jeff Segal","4","1:53.091","11:35.406","Green","Track","11.841","24.834","21.091","7.773","6.369","7.129","11.841","7.139","6.283","5.267","0.477","3.047","171.527"
"86","GTD","Katherine Legge","4","1:51.642","11:37.744","Green","Track","11.566","25.643","21.485","7.800","6.390","5.998","10.497","7.179","6.299","5.262","0.477","3.046","171.527"
"15","GTD","Dominik Farnbacher","4","1:49.308","11:41.680","Green","Track","11.588","24.505","20.847","7.789","6.367","5.908","10.186","7.149","6.292","5.213","0.470","2.994","174.081"
"77","P","Oliver Jarvis","4","1:41.225","11:41.904","Green","Track","10.849","22.969","19.720","7.023","5.777","5.464","9.363","6.374","5.699","4.784","0.432","2.771","189.394"
"67","GTLM","Ryan Briscoe","4","1:46.938","11:50.385","Green","Track","11.492","23.972","20.190","7.686","6.283","5.847","9.696","7.009","6.164","5.150","0.468","2.981","174.825"
"64","GTD","Townsend Bell","4","1:49.679","11:52.014","Green","Track","11.616","24.318","21.208","7.789","6.372","5.964","10.174","7.160","6.294","5.262","0.476","3.046","171.887"
"6","P","Dane Cameron","4","1:43.181","11:52.635","Green","Track","10.929","23.966","20.275","6.997","5.780","5.575","9.577","6.416","5.682","4.776","0.433","2.775","188.957"
"66","GTLM","Sebastien Bourdais","4","1:46.779","11:54.277","Green","Track","11.116","23.913","20.219","7.685","6.284","5.868","9.857","7.045","6.198","5.157","0.467","2.970","175.200"
"99","P","Chris Miller","4","1:47.261","11:59.308","Green","Track","11.711","25.285","21.217","7.320","5.807","5.588","10.274","6.380","5.700","4.782","0.433","2.764","188.957"
"90","P","Matthew McMurry","3","1:43.106","11:59.521","Green","Track","11.177","22.722","20.354","7.073","5.778","5.511","10.669","6.378","5.626","4.681","0.423","2.714","193.424"
"33","GTD","Luca Stolz","4","1:51.976","11:59.791","Green","Track","12.012","25.516","21.371","7.794","6.404","6.008","10.617","7.185","6.326","5.251","0.474","3.018","172.612"
"93","GTD","Mario Farnbacher","4","1:50.320","12:00.039","Green","Track","11.616","24.512","21.085","7.797","6.398","6.045","10.693","7.170","6.283","5.220","0.472","3.029","173.344"
"51","GTD","Daniel Serra","3","1:51.933","12:02.991","Green","Track","12.346","25.189","21.495","7.794","6.376","5.909","10.813","7.141","6.237","5.183","0.468","2.982","174.825"
"96","GTD","Mark Kvamme","3","1:56.552","12:06.885","Green","Track","12.842","27.059","22.669","7.973","6.470","6.134","10.965","7.258","6.343","5.288","0.480","3.071","170.455"
"75","GTD","Mikael Grenier","4","1:50.790","12:11.430","Green","Track","11.963","24.935","21.040","7.833","6.411","5.960","10.416","7.171","6.311","5.251","0.474","3.025","172.612"
"37","P","Robin Frijns","4","1:41.796","12:12.059","Green","Track","10.916","23.428","19.955","7.055","5.800","5.409","9.139","6.463","5.702","4.751","0.430","2.748","190.275"
"14","GTD","Bruno Junqueira","4","1:49.798","12:16.752","Green","Track","11.828","24.441","21.057","7.755","6.372","5.912","10.362","7.140","6.270","5.197","0.469","2.995","174.452"
"71","GTD","Loris Spinelli","4","1:49.234","12:17.782","Green","Track","11.444","24.181","21.129","7.831","6.431","5.963","10.079","7.163","6.300","5.234","0.472","3.007","173.344"
"38","P","Pato O'Ward","2","1:46.019","12:18.591","Green","Track","12.916","24.789","20.543","7.054","5.849","5.523","9.215","6.412","5.700","4.802","0.434","2.782","188.521"
"44","GTD","Andrew Davis","1","12:19.392","12:19.392","Green","Pit","31.863","32.543","24.997","8.173","6.481","6.281","11.840","7.260","6.257","8.657","0.000","0.000","0.000"
"55","P","Harry Tincknell","4","1:43.685","12:23.429","Green","Track","11.039","22.840","20.114","7.321","5.844","5.612","10.449","6.534","5.789","4.872","0.441","2.830","185.529"
"19","GTD","Louis Machiels","4","1:54.484","12:26.877","Green","Track","12.954","26.185","22.044","7.936","6.373","6.012","10.930","7.251","6.246","5.131","0.462","2.960","177.096"
"10","P","Ryan Hunter-Reay","1","12:33.548","12:33.548","Green","Track","30.032","29.954","22.858","7.345","5.883","5.608","10.496","6.493","5.744","4.774","0.432","2.762","189.394"
"5","P","Joao Barbosa","4","1:40.908","12:33.961","Green","Track","10.940","22.104","19.740","6.946","5.759","5.455","9.955","6.399","5.700","4.732","0.429","2.749","190.718"
"29","GTD","Kelvin van der Linde","4","1:51.438","12:36.907","Green","Track","11.515","25.091","21.691","7.879","6.410","6.070","10.711","7.160","6.277","5.193","0.466","2.975","175.575"
"58","GTD","Mathieu Jaminet","4","1:51.155","12:37.903","Green","Track","11.910","24.664","21.160","7.871","6.349","6.065","11.077","7.098","6.259","5.226","0.471","3.005","173.712"
