"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"76","GS","Paul Holton","1","3:15.342","3:15.342","Green","Pit","0.000","11.485","30.235","17.735","30.785","31.445","0.574","12.498","2.649","9.698","147.688","65.205"
"31","TCR","Luke Rumburg","1","3:21.346","3:21.346","Green","Track","0.000","13.079","33.372","19.521","35.847","34.921","0.677","14.377","1.782","3.305","125.218","96.929"
"65","GS","Brent Mosing","1","3:23.055","3:23.055","Green","Track","0.000","12.381","33.445","18.560","33.952","33.540","0.671","15.136","1.756","3.167","126.338","98.364"
"7","GS","Alan Brynjolfsson","1","3:53.111","3:53.111","Green","Pit","0.000","11.030","30.329","18.011","30.870","32.670","0.589","13.007","4.282","63.758","143.927","40.338"
"60","GS","Kyle Marcelli","1","3:53.182","3:53.182","Green","Track","0.000","14.395","43.515","25.187","41.665","32.008","0.596","11.963","1.619","3.016","142.236","106.688"
"15","GS","Scott Maxwell","1","4:04.025","4:04.025","Green","Track","0.000","12.382","30.337","19.494","38.559","35.614","0.601","12.248","1.648","3.056","141.053","104.810"
"73","ST","Mat Pombo","1","4:09.772","4:09.772","Green","Track","29.680","12.043","32.258","19.428","32.809","33.932","0.653","12.736","1.772","3.308","129.820","97.476"
"37","ST","Derek Jones","1","4:10.139","4:10.139","Green","Track","28.872","11.941","31.700","19.352","33.028","33.782","0.672","12.798","1.713","3.241","126.150","100.833"
"52","ST","Mark Pombo","1","4:11.159","4:11.159","Green","Track","0.000","12.595","39.741","26.394","47.085","45.151","0.683","12.862","1.746","3.285","124.118","98.927"
"28","GS","Spencer Pumpelly","1","4:33.500","4:33.500","Green","Track","28.973","10.619","28.403","16.844","29.782","36.466","1.234","15.602","1.632","3.033","68.698","105.838"
"80","GS","Martin Barkey","2","2:15.917","4:50.041","Green","Track","6.455","6.811","27.839","16.926","29.877","30.994","0.591","11.763","1.626","3.035","143.439","106.228"
"8","GS","Chad McCumbee","2","2:14.433","4:50.399","Green","Track","6.293","6.535","27.318","17.089","29.622","30.442","0.581","11.924","1.620","3.009","145.908","106.622"
"10","TCR","Lee Carpentier","2","2:19.918","4:53.265","Green","Track","6.873","6.577","28.480","17.826","30.661","32.141","0.629","11.845","1.695","3.191","134.774","101.904"
"4","GS","Guy Cosmo","2","2:17.608","4:53.396","Green","Track","6.258","6.649","28.516","17.878","29.574","31.552","0.586","11.973","1.621","3.001","144.663","106.556"
"19","GS","Greg Liefooghe","2","2:14.830","4:53.985","Green","Track","6.205","6.479","26.966","17.349","29.709","30.856","0.582","12.054","1.626","3.004","145.658","106.228"
"38","GS","James Cox","2","2:20.577","4:54.830","Green","Track","6.541","7.080","28.107","17.821","30.410","32.009","0.687","13.184","1.670","3.068","123.396","103.430"
"46","GS","Hugh Plumb","2","2:18.482","4:54.913","Green","Track","6.364","6.510","28.181","18.443","29.635","31.645","0.765","12.280","1.635","3.024","110.814","105.644"
"33","GS","Russell Ward","2","2:18.062","4:55.989","Green","Track","6.303","6.588","27.783","18.126","30.216","31.079","0.614","12.665","1.652","3.036","138.066","104.556"
"77","TCR","Britt Casey Jr","2","2:17.503","4:57.254","Green","Track","6.569","6.517","27.924","17.283","30.089","31.903","0.622","11.784","1.671","3.141","136.291","103.368"
"75","TCR","Pierre Kleinubing","2","2:17.129","4:58.918","Green","Track","6.591","6.478","27.780","17.336","30.282","31.351","0.615","11.822","1.690","3.184","137.842","102.205"
"57","GS","Indy Dontje","2","2:19.366","5:04.686","Green","Track","6.310","6.921","29.415","17.082","29.996","31.939","0.583","12.351","1.684","3.085","145.408","102.570"
"39","GS","Tyler McQuarrie","2","2:27.792","5:11.584","Green","Track","6.255","6.671","27.518","16.560","29.781","43.189","0.669","12.512","1.621","3.016","126.716","106.556"
"92","GS","Mark Ramsey","2","2:21.648","5:13.145","Green","Track","6.295","7.426","28.851","17.480","31.644","32.059","0.586","12.563","1.668","3.076","144.663","103.554"
"99","GS","Steven Phillips","2","2:15.738","5:16.258","Green","Track","6.270","6.723","27.319","16.564","29.713","31.825","0.572","12.152","1.611","2.989","148.204","107.217"
"69","GS","Jesse Lazare","2","2:18.356","5:17.377","Green","Track","6.394","6.667","27.591","16.607","29.547","33.164","0.597","13.206","1.606","2.977","141.998","107.551"
"56","GS","Eric Foss","2","2:14.944","5:18.559","Green","Track","6.344","6.424","27.497","16.984","29.584","30.599","0.573","12.278","1.640","3.021","147.945","105.322"
"3","GS","Kris Wilson","1","5:19.443","5:19.443","Green","Track","0.000","14.108","33.189","18.216","32.137","34.326","0.584","12.691","1.951","3.602","145.159","88.533"
"11","TCR","Don Istook","1","5:20.841","5:20.841","Green","Track","35.069","12.878","33.908","19.462","35.040","36.439","0.731","13.553","1.790","3.309","115.968","96.496"
"26","GS","Toby Grahovec","2","2:16.654","5:23.505","Green","Track","6.266","6.535","28.153","16.566","29.854","31.336","0.591","12.667","1.662","3.024","143.439","103.927"
"72","GS","Mike Vess","2","2:19.726","5:23.562","Green","Track","6.469","7.128","28.345","17.186","30.657","31.787","0.570","12.739","1.727","3.118","148.724","100.016"
"21","ST","Max Faulkner","2","2:27.874","5:38.191","Green","Track","7.035","7.251","30.000","18.491","32.222","33.595","0.642","13.496","1.790","3.352","132.045","96.496"
"09","GS","Ramin Abdolvahabi","2","2:23.782","5:38.695","Green","Track","6.755","7.521","29.475","17.313","31.572","32.619","0.598","13.174","1.675","3.080","141.760","103.121"
"81","ST","Nick Galante","2","2:26.094","5:39.538","Green","Track","7.047","7.055","29.385","18.119","32.086","33.316","0.643","13.247","1.823","3.373","131.839","94.749"
"65","GS","Brent Mosing","2","2:24.165","5:47.220","Green","Track","6.804","7.774","29.478","17.734","31.344","32.561","0.588","13.111","1.684","3.087","144.171","102.570"
"31","TCR","Luke Rumburg","2","2:28.553","5:49.899","Green","Track","7.203","7.840","30.563","18.606","31.758","33.505","0.635","13.494","1.719","3.230","133.500","100.481"
"60","GS","Kyle Marcelli","2","2:13.259","6:06.441","Green","Track","6.311","6.424","27.176","16.559","29.477","30.497","0.584","11.606","1.614","3.011","145.159","107.018"
"15","GS","Scott Maxwell","2","2:12.972","6:16.997","Green","Track","6.362","6.454","27.089","16.437","29.172","30.510","0.589","11.687","1.633","3.039","143.927","105.773"
"7","GS","Alan Brynjolfsson","2","2:38.072","6:31.183","Green","Track","23.083","10.711","28.406","17.045","30.549","31.342","0.589","11.701","1.615","3.031","143.927","106.952"
"73","ST","Mat Pombo","2","2:23.822","6:33.594","Green","Track","6.933","6.864","29.555","17.806","31.331","32.911","0.638","12.766","1.743","3.275","132.873","99.098"
"37","ST","Derek Jones","2","2:24.836","6:34.975","Green","Track","6.909","6.918","29.415","18.144","31.657","33.447","0.634","12.722","1.728","3.262","133.711","99.958"
"52","ST","Mark Pombo","2","2:25.442","6:36.601","Green","Track","6.908","7.444","29.787","18.098","31.900","32.990","0.640","12.658","1.745","3.272","132.457","98.984"
"28","GS","Spencer Pumpelly","2","2:14.752","6:48.252","Green","Track","6.315","6.557","27.876","16.534","29.448","30.928","0.585","11.868","1.622","3.019","144.911","106.490"
"76","GS","Paul Holton","2","3:48.707","7:04.049","Green","Track","92.223","10.974","28.851","17.492","30.416","31.596","0.586","11.912","1.630","3.027","144.663","105.968"
"8","GS","Chad McCumbee","3","2:13.847","7:04.246","Green","Track","6.345","6.486","27.518","16.524","29.289","30.707","0.582","11.778","1.614","3.004","145.658","107.018"
"80","GS","Martin Barkey","3","2:15.199","7:05.240","Green","Track","6.360","6.628","27.809","17.029","29.438","30.955","0.584","11.793","1.603","3.000","145.159","107.753"
"4","GS","Guy Cosmo","3","2:14.660","7:08.056","Green","Track","6.266","6.508","27.820","16.883","29.443","30.731","0.583","11.752","1.640","3.034","145.408","105.322"
"19","GS","Greg Liefooghe","3","2:14.297","7:08.282","Green","Track","6.303","6.746","27.494","16.894","29.385","30.567","0.576","11.699","1.630","3.003","147.175","105.968"
"46","GS","Hugh Plumb","3","2:14.748","7:09.661","Green","Track","6.259","6.417","27.351","17.360","29.944","30.658","0.584","11.557","1.616","3.002","145.159","106.886"
"38","GS","James Cox","3","2:16.913","7:11.743","Green","Track","6.565","6.996","27.647","16.653","30.776","31.117","0.590","11.875","1.643","3.051","143.683","105.129"
"33","GS","Russell Ward","3","2:16.644","7:12.633","Green","Track","6.303","6.652","28.078","16.776","30.393","31.213","0.578","11.973","1.645","3.033","146.666","105.001"
"10","TCR","Lee Carpentier","3","2:19.872","7:13.137","Green","Track","6.743","6.638","28.211","17.617","31.414","31.903","0.616","11.838","1.703","3.189","137.618","101.425"
"77","TCR","Britt Casey Jr","3","2:16.468","7:13.722","Green","Track","6.574","6.363","27.874","17.115","29.912","31.382","0.616","11.798","1.681","3.153","137.618","102.753"
"75","TCR","Pierre Kleinubing","3","2:16.606","7:15.524","Green","Track","6.590","6.251","27.775","17.254","30.122","31.428","0.615","11.690","1.697","3.184","137.842","101.784"
"57","GS","Indy Dontje","3","2:17.096","7:21.782","Green","Track","6.348","6.858","27.903","16.859","29.803","31.483","0.583","12.512","1.677","3.070","145.408","102.998"
"39","GS","Tyler McQuarrie","3","2:14.436","7:26.020","Green","Track","6.334","6.484","27.052","16.561","30.165","30.688","0.579","11.942","1.620","3.011","146.412","106.622"
"99","GS","Steven Phillips","3","2:14.789","7:31.047","Green","Track","6.221","6.602","27.178","16.557","30.504","30.594","0.568","11.974","1.597","2.994","149.248","108.157"
"56","GS","Eric Foss","3","2:14.110","7:32.669","Green","Track","6.300","6.372","27.045","16.762","29.508","31.136","0.578","11.775","1.626","3.008","146.666","106.228"
"69","GS","Jesse Lazare","3","2:17.227","7:34.604","Green","Track","6.190","6.421","26.922","16.556","30.164","32.864","0.736","12.728","1.633","3.013","115.180","105.773"
"92","GS","Mark Ramsey","3","2:22.509","7:35.654","Green","Track","6.380","6.927","27.999","17.213","32.549","32.862","0.732","13.099","1.678","3.070","115.810","102.936"
"26","GS","Jayson Clunie","3","2:16.278","7:39.783","Green","Track","6.269","6.639","28.719","16.797","29.893","30.778","0.565","12.027","1.614","2.977","150.040","107.018"
"72","GS","Mike Vess","3","2:19.651","7:43.213","Green","Track","6.425","7.303","28.615","17.002","30.658","31.482","0.573","12.754","1.721","3.118","147.945","100.364"
"3","GS","Kris Wilson","2","2:30.495","7:49.938","Green","Pit","6.875","6.978","27.886","16.856","29.495","30.583","0.608","15.444","5.535","10.235","139.429","31.206"
"11","TCR","Don Istook","2","2:31.116","7:51.957","Green","Track","7.021","7.642","30.466","18.734","33.357","34.408","0.667","13.706","1.790","3.325","127.096","96.496"
"09","GS","Ramin Abdolvahabi","3","2:20.347","7:59.042","Green","Track","6.431","7.294","28.579","17.298","30.706","31.824","0.579","12.856","1.684","3.096","146.412","102.570"
"21","ST","Max Faulkner","3","2:29.375","8:07.566","Green","Track","7.107","7.579","31.194","18.258","32.780","33.641","0.636","13.057","1.781","3.342","133.290","96.983"
"65","GS","Brent Mosing","3","2:21.215","8:08.435","Green","Track","6.567","7.043","28.882","17.220","31.248","32.136","0.587","12.739","1.696","3.097","144.417","101.844"
"31","TCR","Luke Rumburg","3","2:23.016","8:12.915","Green","Track","6.777","7.255","28.986","17.840","31.115","32.432","0.633","13.036","1.717","3.225","133.922","100.598"
"81","ST","Nick Galante","3","2:37.363","8:16.901","Green","Pit","6.981","6.987","30.076","18.248","32.309","33.779","0.648","13.092","4.488","10.755","130.822","38.486"
"60","GS","Kyle Marcelli","3","2:13.279","8:19.720","Green","Track","6.283","6.309","27.242","16.623","29.373","30.610","0.584","11.624","1.617","3.014","145.159","106.820"
"15","GS","Scott Maxwell","3","2:12.527","8:29.524","Green","Track","6.303","6.338","26.891","16.391","29.111","30.523","0.590","11.684","1.644","3.052","143.683","105.065"
"7","GS","Alan Brynjolfsson","3","2:15.004","8:46.187","Green","Track","6.355","6.503","28.052","16.849","29.429","30.720","0.588","11.780","1.658","3.070","144.171","104.178"
"73","ST","Mat Pombo","3","2:23.631","8:57.225","Green","Track","6.824","6.844","28.949","18.166","31.511","32.933","0.640","12.749","1.742","3.273","132.457","99.155"
"37","ST","Derek Jones","3","2:24.456","8:59.431","Green","Track","6.888","6.863","29.077","17.915","31.867","33.227","0.636","12.940","1.753","3.290","133.290","98.532"
"52","ST","Mark Pombo","3","2:23.779","9:00.380","Green","Track","0.000","0.000","29.223","17.901","31.574","32.969","0.639","12.538","1.756","3.287","132.665","98.364"
"28","GS","Spencer Pumpelly","3","2:13.664","9:01.916","Green","Track","6.258","6.438","27.303","16.511","29.413","30.808","0.581","11.711","1.625","3.016","145.908","106.294"
"8","GS","Chad McCumbee","4","2:13.808","9:18.054","Green","Track","6.329","6.629","27.207","16.537","29.512","30.631","0.585","11.781","1.601","2.996","144.911","107.887"
"76","GS","Paul Holton","3","2:15.148","9:19.197","Green","Track","6.490","6.950","27.571","16.886","29.498","30.689","0.578","11.766","1.661","3.059","146.666","103.990"
"80","GS","Martin Barkey","4","2:15.106","9:20.346","Green","Track","6.293","6.544","27.390","16.827","29.792","31.201","0.583","11.819","1.626","3.031","145.408","106.228"
"19","GS","Greg Liefooghe","4","2:13.403","9:21.685","Green","Track","6.239","6.548","26.959","16.742","29.588","30.409","0.577","11.712","1.624","3.005","146.920","106.359"
"46","GS","Hugh Plumb","4","2:13.485","9:23.146","Green","Track","6.260","6.343","27.097","16.735","29.482","30.698","0.580","11.641","1.629","3.020","146.160","106.033"
"4","GS","Guy Cosmo","4","2:17.143","9:25.199","Green","Track","6.308","7.095","28.312","17.513","30.133","30.849","0.580","11.743","1.614","2.996","146.160","107.018"
"38","GS","James Cox","4","2:15.108","9:26.851","Green","Track","6.337","6.716","27.454","16.718","29.590","31.113","0.588","11.892","1.647","3.053","144.171","104.874"
"33","GS","Russell Ward","4","2:15.542","9:28.175","Green","Track","6.238","6.717","27.467","17.037","29.913","30.709","0.576","12.194","1.652","3.039","147.175","104.556"
"77","TCR","Britt Casey Jr","4","2:17.866","9:31.588","Green","Track","6.605","6.405","28.167","17.551","30.380","31.566","0.621","11.708","1.685","3.178","136.510","102.509"
"10","TCR","Lee Carpentier","4","2:20.218","9:33.355","Green","Track","6.650","6.610","28.355","17.834","31.073","32.218","0.624","11.891","1.727","3.236","135.854","100.016"
"75","TCR","Pierre Kleinubing","4","2:18.126","9:33.650","Green","Track","6.581","6.291","28.078","17.904","30.320","31.692","0.614","11.771","1.698","3.177","138.066","101.724"
"57","GS","Indy Dontje","4","2:17.675","9:39.457","Green","Track","6.346","6.709","28.573","17.112","30.200","31.138","0.578","12.322","1.649","3.048","146.666","104.747"
"39","GS","Tyler McQuarrie","4","2:14.590","9:40.610","Green","Track","6.233","6.385","27.100","16.566","29.661","31.201","0.578","12.245","1.618","3.003","146.666","106.754"
"99","GS","Steven Phillips","4","2:13.900","9:44.947","Green","Track","6.217","6.648","27.214","16.595","29.624","30.447","0.567","12.006","1.601","2.981","149.511","107.887"
"56","GS","Eric Foss","4","2:13.606","9:46.275","Green","Track","6.260","6.374","27.088","16.604","29.453","30.927","0.579","11.697","1.622","3.002","146.412","106.490"
"69","GS","Jesse Lazare","4","2:13.330","9:47.934","Green","Track","6.241","6.584","27.064","16.482","29.019","30.739","0.579","11.962","1.639","3.021","146.412","105.386"
"92","GS","Mark Ramsey","4","2:18.623","9:54.277","Green","Track","6.306","6.966","28.056","17.090","30.633","32.016","0.581","12.177","1.695","3.103","145.908","101.904"
"26","GS","Jayson Clunie","4","2:14.823","9:54.606","Green","Track","6.208","6.463","27.568","16.966","29.633","30.616","0.559","12.176","1.635","2.999","151.651","105.644"
"72","GS","Mike Vess","4","2:19.100","10:02.313","Green","Track","6.474","7.222","28.356","16.905","30.643","31.533","0.577","12.539","1.727","3.124","146.920","100.016"
"09","GS","Ramin Abdolvahabi","4","2:19.699","10:18.741","Green","Track","6.514","7.040","28.297","17.068","30.588","32.045","0.581","12.749","1.700","3.117","145.908","101.604"
"11","TCR","Don Istook","3","2:27.891","10:19.848","Green","Track","7.064","7.482","29.900","18.148","32.683","33.894","0.636","12.983","1.791","3.310","133.290","96.442"
"65","GS","Brent Mosing","4","2:21.676","10:30.111","Green","Track","6.777","7.093","28.810","17.602","30.802","31.958","0.590","13.231","1.703","3.110","143.683","101.425"
"3","GS","Kris Wilson","3","2:42.630","10:32.568","Green","Track","27.668","11.191","27.628","16.826","29.465","32.230","0.702","12.258","1.636","3.026","120.759","105.579"
"21","ST","Max Faulkner","4","2:26.863","10:34.429","Green","Track","7.014","7.203","29.884","18.390","32.089","33.265","0.652","13.236","1.781","3.349","130.020","96.983"
"31","TCR","Luke Rumburg","4","2:22.357","10:35.272","Green","Track","6.756","7.142","28.733","17.504","31.327","32.274","0.633","13.065","1.711","3.212","133.922","100.951"
"15","GS","Scott Maxwell","4","2:23.047","10:52.571","Green","Pit","6.337","6.339","26.890","16.384","29.228","30.658","0.598","13.281","3.560","9.772","141.760","48.519"
"7","GS","Alan Brynjolfsson","4","2:14.209","11:00.396","Green","Track","6.437","6.413","27.418","16.653","29.359","31.008","0.589","11.686","1.621","3.025","143.927","106.556"
"28","GS","Spencer Pumpelly","4","2:16.682","11:18.598","Green","Track","6.242","6.402","28.046","16.887","29.817","32.099","0.592","11.911","1.639","3.047","143.197","105.386"
"73","ST","Mat Pombo","4","2:23.923","11:21.148","Green","Track","6.856","6.831","28.931","17.919","31.623","33.498","0.642","12.573","1.758","3.292","132.045","98.252"
"52","ST","Mark Pombo","4","2:23.415","11:23.795","Green","Track","0.000","0.000","29.121","17.973","31.470","32.921","0.647","12.508","1.741","3.277","131.024","99.212"
"37","ST","Derek Jones","4","2:25.474","11:24.905","Green","Track","6.983","6.905","29.356","18.164","31.794","33.935","0.637","12.696","1.734","3.270","133.081","99.612"
"8","GS","Chad McCumbee","5","2:13.221","11:31.275","Green","Track","6.297","6.477","26.992","16.530","29.224","30.794","0.587","11.729","1.599","2.992","144.417","108.022"
"76","GS","Paul Holton","4","2:13.333","11:32.530","Green","Track","6.336","6.418","27.214","16.477","29.266","30.600","0.577","11.759","1.646","3.040","146.920","104.938"
"19","GS","Greg Liefooghe","5","2:13.389","11:35.074","Green","Track","6.202","6.324","26.838","16.758","29.852","30.593","0.582","11.638","1.612","2.990","145.658","107.151"
"80","GS","Martin Barkey","5","2:15.933","11:36.279","Green","Track","6.305","6.430","27.448","16.921","30.941","30.888","0.582","11.801","1.611","3.006","145.658","107.217"
"46","GS","Hugh Plumb","5","2:15.104","11:38.250","Green","Track","6.216","6.445","27.251","16.869","29.874","31.270","0.588","12.001","1.604","2.986","144.171","107.685"
"4","GS","Guy Cosmo","5","2:13.570","11:38.769","Green","Track","6.236","6.386","27.060","16.867","29.404","30.622","0.579","11.780","1.627","3.009","146.412","106.163"
"38","GS","James Cox","5","2:15.715","11:42.566","Green","Track","6.317","6.822","27.652","16.940","29.816","30.946","0.588","11.895","1.663","3.076","144.171","103.865"
"33","GS","Russell Ward","5","2:17.743","11:45.918","Green","Track","6.280","6.641","29.521","16.975","29.990","30.847","0.581","12.205","1.655","3.048","145.908","104.367"
"77","TCR","Britt Casey Jr","5","2:16.966","11:48.554","Green","Track","6.657","6.427","27.928","17.069","30.127","31.562","0.625","11.709","1.688","3.174","135.636","102.327"
"75","TCR","Pierre Kleinubing","5","2:17.878","11:51.528","Green","Track","6.541","6.480","28.096","17.435","30.267","31.643","0.620","11.914","1.697","3.185","136.730","101.784"
"10","TCR","Lee Carpentier","5","2:19.804","11:53.159","Green","Track","6.733","6.864","28.307","17.529","30.748","32.120","0.623","11.971","1.706","3.203","136.072","101.247"
"39","GS","Tyler McQuarrie","5","2:14.314","11:54.924","Green","Track","6.239","6.595","27.420","16.722","29.357","30.702","0.578","12.057","1.629","3.015","146.666","106.033"
"57","GS","Indy Dontje","5","2:18.214","11:57.671","Green","Track","6.376","6.941","27.993","18.108","30.309","30.984","0.577","12.253","1.644","3.029","146.920","105.065"
"60","GS","Kyle Marcelli","4","3:38.427","11:58.147","Green","Pit","6.293","6.306","27.215","16.670","31.099","32.682","0.591","13.359","4.737","79.475","143.439","36.463"
"99","GS","Al Carter","5","2:13.843","11:58.790","Green","Track","6.264","6.529","27.061","16.575","29.713","30.534","0.566","12.021","1.601","2.979","149.775","107.887"
"69","GS","Jesse Lazare","5","2:13.406","12:01.340","Green","Track","6.252","6.515","27.242","16.507","29.282","30.412","0.575","11.962","1.640","3.019","147.431","105.322"
"56","GS","Eric Foss","5","2:22.296","12:08.571","Green","Pit","6.265","6.515","27.124","16.685","29.251","30.446","0.573","12.143","3.804","9.490","147.945","45.407"
"92","GS","Mark Ramsey","5","2:19.897","12:14.174","Green","Track","6.444","6.882","28.574","18.053","30.301","31.965","0.582","12.356","1.673","3.067","145.658","103.244"
"81","ST","Nick Galante","4","3:59.608","12:16.509","Green","Track","90.464","11.714","31.856","18.815","32.734","34.832","0.713","13.251","1.836","3.393","118.896","94.078"
"72","GS","Mike Vess","5","2:18.193","12:20.506","Green","Track","6.484","7.338","27.955","16.998","30.083","31.396","0.575","12.568","1.702","3.094","147.431","101.485"
"09","GS","Ramin Abdolvahabi","5","2:18.356","12:37.097","Green","Track","6.520","7.104","28.244","16.976","30.549","31.308","0.576","12.324","1.669","3.086","147.175","103.491"
"11","TCR","Don Istook","4","2:27.033","12:46.881","Green","Track","6.933","7.219","29.082","18.074","32.892","33.447","0.655","13.645","1.779","3.307","129.424","97.092"
"3","GS","Kris Wilson","4","2:15.752","12:48.320","Green","Track","6.302","6.614","27.374","18.095","29.489","30.586","0.582","12.031","1.646","3.033","145.658","104.938"
"65","GS","Brent Mosing","5","2:22.225","12:52.336","Green","Track","6.551","7.003","28.764","19.172","30.875","31.774","0.590","12.719","1.679","3.098","143.683","102.875"
"31","TCR","Luke Rumburg","5","2:23.533","12:58.805","Green","Track","6.863","6.942","29.337","17.991","30.925","32.472","0.640","13.359","1.736","3.268","132.457","99.497"
"21","ST","Max Faulkner","5","2:27.455","13:01.884","Green","Track","6.954","7.136","29.919","18.785","32.139","33.504","0.639","13.274","1.776","3.329","132.665","97.256"
"7","GS","Alan Brynjolfsson","5","2:14.748","13:15.144","Green","Track","6.379","6.516","27.566","16.854","29.523","30.897","0.587","11.791","1.614","3.021","144.417","107.018"
"73","ST","Mat Pombo","5","2:24.295","13:45.443","Green","Track","6.863","7.153","28.717","18.004","31.923","33.261","0.645","12.704","1.745","3.280","131.431","98.984"
"8","GS","Chad McCumbee","6","2:14.864","13:46.139","Green","Track","6.316","6.511","27.138","16.588","29.531","31.684","0.590","11.895","1.611","3.000","143.683","107.217"
"76","GS","Paul Holton","5","2:14.303","13:46.833","Green","Track","6.292","6.505","27.180","16.500","29.289","31.505","0.574","11.797","1.636","3.025","147.688","105.579"
"52","ST","Mark Pombo","5","2:24.499","13:48.294","Green","Track","0.000","0.000","29.348","17.934","31.694","33.233","0.648","12.792","1.750","3.283","130.822","98.701"
"19","GS","Greg Liefooghe","6","2:13.314","13:48.388","Green","Track","6.200","6.362","26.861","16.823","29.332","30.542","0.577","12.007","1.620","2.990","146.920","106.622"
"37","ST","Derek Jones","5","2:24.519","13:49.424","Green","Track","6.870","6.876","29.316","18.023","31.514","33.328","0.635","12.975","1.730","3.252","133.500","99.842"
"80","GS","Martin Barkey","6","2:14.933","13:51.212","Green","Track","6.227","6.728","27.431","17.022","29.726","30.918","0.585","11.655","1.622","3.019","144.911","106.490"
"46","GS","Hugh Plumb","6","2:14.170","13:52.420","Green","Track","6.234","6.353","27.047","16.903","29.475","31.067","0.583","11.881","1.623","3.004","145.408","106.425"
"4","GS","Guy Cosmo","6","2:14.037","13:52.806","Green","Track","6.270","6.359","27.024","16.897","29.488","30.760","0.577","12.036","1.624","3.002","146.920","106.359"
"38","GS","James Cox","6","2:15.543","13:58.109","Green","Track","6.368","6.659","27.664","16.962","29.734","31.004","0.589","11.856","1.646","3.061","143.927","104.938"
"33","GS","Russell Ward","6","2:15.659","14:01.577","Green","Track","6.334","6.605","27.738","16.886","29.925","30.843","0.584","12.074","1.642","3.028","145.159","105.193"
