"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"4","GTLM","Tommy Milner","14","2:09.850","38:09.710","Green","Pit","5.673","5.556","24.538","15.380","26.620","27.372","0.539","10.942","3.589","9.641","157.278","48.127"
"58","GTD","Christina Nielsen","10","2:45.397","38:10.240","Green","Track","23.470","12.946","30.959","20.700","30.872","29.203","0.564","12.322","1.538","2.823","150.306","112.306"
"36","GTD","Till Bechtolsheimer","13","2:03.223","38:13.511","Green","Track","5.824","6.077","25.156","15.225","26.855","28.119","0.544","11.174","1.485","2.764","155.832","116.315"
"93","GTD","Lawson Aschenbach","10","2:10.788","38:13.616","Green","Pit","5.777","5.728","24.492","15.073","26.716","28.306","0.550","10.898","3.630","9.618","154.132","47.583"
"44","GTD","Andy Lally","11","2:11.110","38:15.615","Green","Pit","5.764","5.708","24.577","15.119","26.677","27.757","0.539","11.330","3.917","9.722","157.278","44.097"
"5","P","Filipe Albuquerque","13","1:51.098","38:23.592","Green","Track","5.203","4.754","22.701","14.048","24.359","26.151","0.500","9.622","1.301","2.459","169.545","132.765"
"3","GTLM","Mike Rockenfeller","14","1:58.935","38:25.469","Green","Track","5.676","5.460","24.241","14.998","26.165","27.148","0.533","10.586","1.438","2.690","159.048","120.116"
"62","GTLM","Toni Vilander","13","1:57.819","38:28.208","Green","Track","5.612","5.366","24.095","14.821","25.854","27.052","0.531","10.372","1.431","2.685","159.647","120.704"
"69","GTD","Ryan Eversley","8","4:00.440","38:28.714","Green","Pit","5.831","5.934","25.911","15.416","26.847","27.950","0.543","11.555","3.793","116.660","156.119","45.538"
"14","GTD","Dominik Baumann","13","2:01.226","38:33.857","Green","Track","5.665","5.850","24.814","15.193","26.589","27.810","0.534","10.593","1.461","2.717","158.750","118.225"
"10","P","Jordan Taylor","9","1:48.465","38:41.748","Green","Track","5.189","4.859","22.056","13.862","23.868","25.030","0.495","9.354","1.303","2.449","171.258","132.561"
"15","GTD","Jack Hawksworth","11","2:09.780","38:53.052","Green","Pit","5.678","5.808","24.675","15.184","26.587","27.740","0.537","10.734","3.378","9.459","157.864","51.133"
"63","GTD","Cooper MacNeil","11","2:02.287","39:01.031","Green","Track","5.829","5.915","24.863","15.333","26.559","28.121","0.547","10.910","1.466","2.744","154.978","117.822"
"75","GTD","Kenny Habul","11","5:23.038","39:06.737","Green","Track","198.998","9.743","26.096","15.459","27.384","28.422","0.557","11.776","1.642","2.961","152.195","105.193"
"2","P","Olivier Pla","9","2:30.688","39:19.535","Green","Track","22.606","8.427","25.994","18.871","33.665","26.915","0.559","9.945","1.287","2.419","151.651","134.209"
"64","GTD","Bill Sweedler","11","2:02.891","39:32.813","Green","Track","5.881","5.770","25.183","15.238","26.868","28.333","0.547","10.826","1.478","2.767","154.978","116.866"
"7","P","Helio Castroneves","10","4:26.937","39:34.577","Green","Pit","5.179","4.528","22.017","13.926","23.972","24.945","0.492","9.776","3.458","158.644","172.302","49.950"
"52","P","Gustavo Yacaman","13","2:22.580","39:34.701","Green","Track","22.934","10.739","26.629","14.926","25.805","25.900","0.500","11.223","1.388","2.536","169.545","124.443"
"48","GTD","Madison Snow","9","5:13.450","39:35.074","Green","Track","187.143","10.308","26.751","16.050","28.121","28.225","0.543","11.927","1.545","2.837","156.119","111.798"
"29","GTD","Christopher Mies","12","2:09.319","39:48.543","Green","Pit","5.741","5.592","24.531","15.117","26.525","27.743","0.543","10.772","2.993","9.762","156.119","57.710"
"86","GTD","Katherine Legge","11","6:19.278","39:48.727","Green","Track","258.770","9.748","25.552","15.207","26.705","27.833","0.549","10.703","1.468","2.743","154.413","117.662"
